#         T/K        V/dm^3  V(excl)/dm^3    alpha/K^-1        status
 2.731500E+02  2.243569E+01  5.630865E-02  3.679180E-03                                 111
 2.741500E+02  2.251823E+01  5.630865E-02  3.665431E-03                                 111
 2.751500E+02  2.260077E+01  5.630865E-02  3.651532E-03                                 111
 2.761500E+02  2.268329E+01  5.630865E-02  3.637752E-03                                 111
 2.771500E+02  2.276580E+01  5.630865E-02  3.624089E-03                                 111
 2.781500E+02  2.284830E+01  5.630865E-02  3.610541E-03                                 111
 2.791500E+02  2.293079E+01  5.630865E-02  3.597105E-03                                 111
 2.801500E+02  2.301327E+01  5.630865E-02  3.583781E-03                                 111
 2.811500E+02  2.309574E+01  5.630865E-02  3.570567E-03                                 111
 2.821500E+02  2.317820E+01  5.630865E-02  3.557460E-03                                 111
 2.831500E+02  2.326065E+01  5.630865E-02  3.544459E-03                                 111
 2.841500E+02  2.334309E+01  5.630865E-02  3.531563E-03                                 111
 2.851500E+02  2.342552E+01  5.630865E-02  3.518770E-03                                 111
 2.861500E+02  2.350795E+01  5.630865E-02  3.506079E-03                                 111
 2.871500E+02  2.359036E+01  5.630865E-02  3.493487E-03                                 111
 2.881500E+02  2.367277E+01  5.630865E-02  3.480994E-03                                 111
 2.891500E+02  2.375517E+01  5.630865E-02  3.468599E-03                                 111
 2.901500E+02  2.383757E+01  5.630865E-02  3.456299E-03                                 111
 2.911500E+02  2.391995E+01  5.630865E-02  3.444093E-03                                 111
 2.921500E+02  2.400233E+01  5.630865E-02  3.431981E-03                                 111
 2.931500E+02  2.408470E+01  5.630865E-02  3.419960E-03                                 111
 2.941500E+02  2.416707E+01  5.630865E-02  3.408030E-03                                 111
 2.951500E+02  2.424943E+01  5.630865E-02  3.396189E-03                                 111
 2.961500E+02  2.433178E+01  5.630865E-02  3.384437E-03                                 111
 2.971500E+02  2.441413E+01  5.630865E-02  3.372772E-03                                 111
 2.981500E+02  2.449647E+01  5.630865E-02  3.361192E-03                                 111
 2.991500E+02  2.457880E+01  5.630865E-02  3.349698E-03                                 111
 3.001500E+02  2.466113E+01  5.630865E-02  3.338287E-03                                 111
 3.011500E+02  2.474345E+01  5.630865E-02  3.326959E-03                                 111
 3.021500E+02  2.482577E+01  5.630865E-02  3.315712E-03                                 111
 3.031500E+02  2.490808E+01  5.630865E-02  3.304546E-03                                 111
 3.041500E+02  2.499039E+01  5.630865E-02  3.293460E-03                                 111
 3.051500E+02  2.507269E+01  5.630865E-02  3.282452E-03                                 111
 3.061500E+02  2.515499E+01  5.630865E-02  3.271522E-03                                 111
 3.071500E+02  2.523728E+01  5.630865E-02  3.260668E-03                                 111
 3.081500E+02  2.531957E+01  5.630865E-02  3.249891E-03                                 111
 3.091500E+02  2.540186E+01  5.630865E-02  3.239188E-03                                 111
 3.101500E+02  2.548414E+01  5.630865E-02  3.228559E-03                                 111
 3.111500E+02  2.556641E+01  5.630865E-02  3.218004E-03                                 111
 3.121500E+02  2.564868E+01  5.630865E-02  3.207520E-03                                 111
 3.131500E+02  2.573095E+01  5.630865E-02  3.197109E-03                                 111
 3.141500E+02  2.581321E+01  5.630865E-02  3.186768E-03                                 111
 3.151500E+02  2.589547E+01  5.630865E-02  3.176496E-03                                 111
 3.161500E+02  2.597772E+01  5.630865E-02  3.166294E-03                                 111
 3.171500E+02  2.605998E+01  5.630865E-02  3.156160E-03                                 111
 3.181500E+02  2.614222E+01  5.630865E-02  3.146094E-03                                 111
 3.191500E+02  2.622447E+01  5.630865E-02  3.136094E-03                                 111
 3.201500E+02  2.630671E+01  5.630865E-02  3.126161E-03                                 111
 3.211500E+02  2.638895E+01  5.630865E-02  3.116293E-03                                 111
 3.221500E+02  2.647118E+01  5.630865E-02  3.106489E-03                                 111
 3.231500E+02  2.655341E+01  5.630865E-02  3.096750E-03                                 111
 3.241500E+02  2.663564E+01  5.630865E-02  3.087073E-03                                 111
 3.251500E+02  2.671786E+01  5.630865E-02  3.077459E-03                                 111
 3.261500E+02  2.680008E+01  5.630865E-02  3.067908E-03                                 111
 3.271500E+02  2.688230E+01  5.630865E-02  3.058417E-03                                 111
 3.281500E+02  2.696452E+01  5.630865E-02  3.048987E-03                                 111
 3.291500E+02  2.704673E+01  5.630865E-02  3.039617E-03                                 111
 3.301500E+02  2.712894E+01  5.630865E-02  3.030306E-03                                 111
 3.311500E+02  2.721115E+01  5.630865E-02  3.021054E-03                                 111
 3.321500E+02  2.729335E+01  5.630865E-02  3.011861E-03                                 111
 3.331500E+02  2.737556E+01  5.630865E-02  3.002724E-03                                 111
 3.341500E+02  2.745776E+01  5.630865E-02  2.993645E-03                                 111
 3.351500E+02  2.753995E+01  5.630865E-02  2.984622E-03                                 111
 3.361500E+02  2.762215E+01  5.630865E-02  2.975655E-03                                 111
 3.371500E+02  2.770434E+01  5.630865E-02  2.966744E-03                                 111
 3.381500E+02  2.778653E+01  5.630865E-02  2.957887E-03                                 111
 3.391500E+02  2.786872E+01  5.630865E-02  2.949084E-03                                 111
 3.401500E+02  2.795091E+01  5.630865E-02  2.940335E-03                                 111
 3.411500E+02  2.803309E+01  5.630865E-02  2.931639E-03                                 111
 3.421500E+02  2.811527E+01  5.630865E-02  2.922996E-03                                 111
 3.431500E+02  2.819745E+01  5.630865E-02  2.914405E-03                                 111
 3.441500E+02  2.827963E+01  5.630865E-02  2.905866E-03                                 111
