#         T/K          A/kJ          G/kJ
  2.731500000000E+02  -6.932858045054E+00  -6.927886735378E+00
  2.741500000000E+02  -7.099490424263E+00  -7.094512579801E+00
  2.751500000000E+02  -7.267059538847E+00  -7.262075193197E+00
  2.761500000000E+02  -7.435546949995E+00  -7.430556149166E+00
  2.771500000000E+02  -7.604933168345E+00  -7.599935968508E+00
  2.781500000000E+02  -7.775197816298E+00  -7.770194284022E+00
  2.791500000000E+02  -7.946319811645E+00  -7.941310022469E+00
  2.801500000000E+02  -8.118277538765E+00  -8.113261576124E+00
  2.811500000000E+02  -8.291049015961E+00  -8.286026970094E+00
  2.821500000000E+02  -8.464612054090E+00  -8.459584020940E+00
  2.831500000000E+02  -8.638944405871E+00  -8.633910486015E+00
  2.841500000000E+02  -8.814023899410E+00  -8.808984197014E+00
  2.851500000000E+02  -8.989828562913E+00  -8.984783184749E+00
  2.861500000000E+02  -9.166336731929E+00  -9.161285786447E+00
  2.871500000000E+02  -9.343527143684E+00  -9.338470740167E+00
  2.881500000000E+02  -9.521379017271E+00  -9.516317265053E+00
  2.891500000000E+02  -9.699872120035E+00  -9.694805127814E+00
  2.901500000000E+02  -9.878986821462E+00  -9.873914696682E+00
  2.911500000000E+02  -1.005870413342E+01  -1.005362698191E+01
  2.921500000000E+02  -1.023900574743E+01  -1.023392367241E+01
  2.931500000000E+02  -1.041987404552E+01  -1.041478714780E+01
  2.941500000000E+02  -1.060129212028E+01  -1.059620049772E+01
  2.951500000000E+02  -1.078324377725E+01  -1.077814752452E+01
  2.961500000000E+02  -1.096571353314E+01  -1.096061274153E+01
  2.971500000000E+02  -1.114868660947E+01  -1.114358136674E+01
  2.981500000000E+02  -1.133214891879E+01  -1.132703930908E+01
  2.991500000000E+02  -1.151608705077E+01  -1.151097315455E+01
  3.001500000000E+02  -1.170048825263E+01  -1.169537014664E+01
  3.011500000000E+02  -1.188534040748E+01  -1.188021816478E+01
  3.021500000000E+02  -1.207063201493E+01  -1.206550570493E+01
  3.031500000000E+02  -1.225635216036E+01  -1.225122184883E+01
  3.041500000000E+02  -1.244249049657E+01  -1.243735624579E+01
  3.051500000000E+02  -1.262903721546E+01  -1.262389908422E+01
  3.061500000000E+02  -1.281598302316E+01  -1.281084106691E+01
  3.071500000000E+02  -1.300331911483E+01  -1.299817338579E+01
  3.081500000000E+02  -1.319103714989E+01  -1.318588769711E+01
  3.091500000000E+02  -1.337912922762E+01  -1.337397609716E+01
  3.101500000000E+02  -1.356758786330E+01  -1.356243109830E+01
  3.111500000000E+02  -1.375640596657E+01  -1.375124560739E+01
  3.121500000000E+02  -1.394557681679E+01  -1.394041290113E+01
  3.131500000000E+02  -1.413509404345E+01  -1.412992660654E+01
  3.141500000000E+02  -1.432495160845E+01  -1.431978068296E+01
  3.151500000000E+02  -1.451514378054E+01  -1.450996939687E+01
  3.161500000000E+02  -1.470566512398E+01  -1.470048731037E+01
  3.171500000000E+02  -1.489651047345E+01  -1.489132925605E+01
  3.181500000000E+02  -1.508767492412E+01  -1.508249032708E+01
  3.191500000000E+02  -1.527915381242E+01  -1.527396585802E+01
  3.201500000000E+02  -1.547094270189E+01  -1.546575141063E+01
  3.211500000000E+02  -1.566303736896E+01  -1.565784275967E+01
  3.221500000000E+02  -1.585543378971E+01  -1.585023587961E+01
  3.231500000000E+02  -1.604812812723E+01  -1.604292693205E+01
  3.241500000000E+02  -1.624111671979E+01  -1.623591225384E+01
  3.251500000000E+02  -1.895809201805E+01  -1.645343438581E+01
  3.261500000000E+02  -1.922413120318E+01  -1.670941585807E+01
  3.271500000000E+02  -1.949035026834E+01  -1.696560001202E+01
  3.281500000000E+02  -1.975674839522E+01  -1.722198575244E+01
  3.291500000000E+02  -2.002332478203E+01  -1.747857200157E+01
  3.301500000000E+02  -2.029007864305E+01  -1.773535769881E+01
  3.311500000000E+02  -2.055700920821E+01  -1.799234180034E+01
  3.321500000000E+02  -2.082411572260E+01  -1.824952327882E+01
  3.331500000000E+02  -2.109139744608E+01  -1.850690112303E+01
  3.341500000000E+02  -2.135885365283E+01  -1.876447433762E+01
  3.351500000000E+02  -2.162648363098E+01  -1.902224194274E+01
  3.361500000000E+02  -2.189428668218E+01  -1.928020297375E+01
  3.371500000000E+02  -2.216226212123E+01  -1.953835648095E+01
  3.381500000000E+02  -2.243040927569E+01  -1.979670152924E+01
  3.391500000000E+02  -2.269872748553E+01  -2.005523719787E+01
  3.401500000000E+02  -2.296721610278E+01  -2.031396258013E+01
  3.411500000000E+02  -2.323587449115E+01  -2.057287678311E+01
  3.421500000000E+02  -2.350470202574E+01  -2.083197892737E+01
  3.431500000000E+02  -2.377369809266E+01  -2.109126814673E+01
