#         T/K            c1          c2-1          c3-4          c3-5          c3-7          c3-9          c4-1          c4-3          c4-5          c4-6          c4-7          c4-8          c4-9          c5-1          c5-4          c5-6          c5-9          c6-2          c6-8
 3.571500E+02  3.401505E-02  1.778088E-05  1.529720E-09  2.051805E-09  2.293644E-09  2.791316E-09  6.245262E-13  3.248593E-13  5.608189E-15  3.020240E-13  6.874133E-13  6.883501E-13  9.213163E-13  1.346622E-17  2.060623E-16  1.541123E-16  1.222667E-16  3.335666E-20  2.288716E-21
 3.581500E+02  3.392048E-02  1.757104E-05  1.487641E-09  1.995754E-09  2.231082E-09  2.715686E-09  5.954716E-13  3.103576E-13  5.370566E-15  2.885184E-13  6.570778E-13  6.577061E-13  8.799599E-13  1.250674E-17  1.924855E-16  1.439210E-16  1.142908E-16  3.039744E-20  2.088077E-21
 3.591500E+02  3.382644E-02  1.736495E-05  1.446977E-09  1.941579E-09  2.170611E-09  2.642569E-09  5.679410E-13  2.965901E-13  5.144452E-15  2.756975E-13  6.282629E-13  6.286096E-13  8.407071E-13  1.162103E-17  1.798811E-16  1.344620E-16  1.068809E-16  2.771698E-20  1.906132E-21
 3.601500E+02  3.373291E-02  1.716254E-05  1.407674E-09  1.889206E-09  2.112149E-09  2.571870E-09  5.418463E-13  2.835154E-13  4.929227E-15  2.635227E-13  6.008840E-13  6.009740E-13  8.034395E-13  1.080302E-17  1.681741E-16  1.256788E-16  9.999398E-17  2.528755E-20  1.741040E-21
 3.611500E+02  3.363990E-02  1.696372E-05  1.369679E-09  1.838566E-09  2.055619E-09  2.503495E-09  5.171048E-13  2.710950E-13  4.724305E-15  2.519581E-13  5.748618E-13  5.747179E-13  7.680458E-13  1.004718E-17  1.572959E-16  1.175194E-16  9.359024E-17  2.308434E-20  1.591153E-21
 3.621500E+02  3.354740E-02  1.676840E-05  1.332940E-09  1.789592E-09  2.000948E-09  2.437355E-09  4.936390E-13  2.592925E-13  4.529138E-15  2.409697E-13  5.501217E-13  5.497651E-13  7.344216E-13  9.348449E-18  1.471834E-16  1.099362E-16  8.763321E-17  2.108512E-20  1.454991E-21
 3.631500E+02  3.345540E-02  1.657651E-05  1.297410E-09  1.742220E-09  1.948063E-09  2.373366E-09  4.713763E-13  2.480740E-13  4.343209E-15  2.305257E-13  5.265935E-13  5.260438E-13  7.024690E-13  8.702219E-18  1.377786E-16  1.028854E-16  8.208935E-17  1.926993E-20  1.331226E-21
 3.641500E+02  3.336391E-02  1.638798E-05  1.263043E-09  1.696391E-09  1.896897E-09  2.311446E-09  4.502484E-13  2.374072E-13  4.166029E-15  2.205962E-13  5.042114E-13  5.034866E-13  6.720957E-13  8.104267E-18  1.290282E-16  9.632684E-17  7.692778E-17  1.762089E-20  1.218665E-21
 3.651500E+02  3.327291E-02  1.620273E-05  1.229795E-09  1.652045E-09  1.847385E-09  2.251518E-09  4.301916E-13  2.272622E-13  3.997140E-15  2.111531E-13  4.829133E-13  4.820301E-13  6.432153E-13  7.550733E-18  1.208832E-16  9.022355E-17  7.212013E-17  1.612193E-20  1.116235E-21
 3.661500E+02  3.318241E-02  1.602068E-05  1.197622E-09  1.609126E-09  1.799466E-09  2.193507E-09  4.111456E-13  2.176107E-13  3.836108E-15  2.021700E-13  4.626409E-13  4.616146E-13  6.157463E-13  7.038085E-18  1.132985E-16  8.454149E-17  6.764023E-17  1.475861E-20  1.022973E-21
 3.671500E+02  3.309240E-02  1.584177E-05  1.166486E-09  1.567582E-09  1.753079E-09  2.137341E-09  3.930542E-13  2.084258E-13  3.682526E-15  1.936219E-13  4.433393E-13  4.421840E-13  5.896122E-13  6.563089E-18  1.062326E-16  7.924936E-17  6.346400E-17  1.351797E-20  9.380103E-22
 3.681500E+02  3.300287E-02  1.566593E-05  1.136346E-09  1.527361E-09  1.708167E-09  2.082952E-09  3.758645E-13  1.996827E-13  3.536009E-15  1.854855E-13  4.249569E-13  4.236857E-13  5.647409E-13  6.122784E-18  9.964726E-17  7.431836E-17  5.956927E-17  1.238833E-20  8.605655E-22
 3.691500E+02  3.291382E-02  1.549308E-05  1.107167E-09  1.488413E-09  1.664676E-09  2.030275E-09  3.595266E-13  1.913576E-13  3.396194E-15  1.777387E-13  4.074448E-13  4.060698E-13  5.410647E-13  5.714454E-18  9.350725E-17  6.972192E-17  5.593555E-17  1.135919E-20  7.899347E-22
 3.701500E+02  3.282526E-02  1.532318E-05  1.078911E-09  1.450693E-09  1.622554E-09  1.979247E-09  3.439940E-13  1.834284E-13  3.262738E-15  1.703608E-13  3.907573E-13  3.892896E-13  5.185199E-13  5.335613E-18  8.778014E-17  6.543560E-17  5.254400E-17  1.042110E-20  7.254835E-22
 3.711500E+02  3.273716E-02  1.515614E-05  1.051546E-09  1.414154E-09  1.581750E-09  1.929808E-09  3.292225E-13  1.758742E-13  3.135318E-15  1.633324E-13  3.748511E-13  3.733009E-13  4.970462E-13  4.983976E-18  8.243597E-17  6.143685E-17  4.937718E-17  9.565535E-21  6.666394E-22
 3.721500E+02  3.264954E-02  1.499192E-05  1.025038E-09  1.378755E-09  1.542216E-09  1.881900E-09  3.151709E-13  1.686751E-13  3.013629E-15  1.566349E-13  3.596856E-13  3.580624E-13  4.765872E-13  4.657451E-18  7.744714E-17  5.770485E-17  4.641904E-17  8.784812E-21  6.128859E-22
 3.731500E+02  3.256238E-02  1.483044E-05  9.993569E-10  1.344452E-09  1.503906E-09  1.835467E-09  3.018004E-13  1.618127E-13  2.897382E-15  1.502511E-13  3.452222E-13  3.435347E-13  4.570895E-13  4.354113E-18  7.278816E-17  5.422043E-17  4.365472E-17  8.072003E-21  5.637565E-22
 3.741500E+02  3.247569E-02  1.467166E-05  9.744717E-10  1.311208E-09  1.466776E-09  1.790457E-09  2.890742E-13  1.552694E-13  2.786306E-15  1.441645E-13  3.314248E-13  3.296809E-13  4.385029E-13  4.072196E-18  6.843550E-17  5.096587E-17  4.107051E-17  7.420854E-21  5.188299E-22
 3.751500E+02  3.238945E-02  1.451551E-05  9.503540E-10  1.278983E-09  1.430784E-09  1.746819E-09  2.769580E-13  1.490288E-13  2.680142E-15  1.383599E-13  3.182593E-13  3.164663E-13  4.207799E-13  3.810078E-18  6.436742E-17  4.792480E-17  3.865374E-17  6.825720E-21  4.777251E-22
 3.761500E+02  3.230367E-02  1.436194E-05  9.269762E-10  1.247741E-09  1.395888E-09  1.704504E-09  2.654193E-13  1.430751E-13  2.578648E-15  1.328226E-13  3.056932E-13  3.038581E-13  4.038760E-13  3.566266E-18  6.056383E-17  4.508211E-17  3.639268E-17  6.281496E-21  4.400975E-22
 3.771500E+02  3.221835E-02  1.421090E-05  9.043117E-10  1.217448E-09  1.362051E-09  1.663465E-09  2.544276E-13  1.373937E-13  2.481592E-15  1.275390E-13  2.936962E-13  2.918251E-13  3.877490E-13  3.339388E-18  5.700616E-17  4.242384E-17  3.427650E-17  5.783570E-21  4.056354E-22
 3.781500E+02  3.213347E-02  1.406233E-05  8.823352E-10  1.188069E-09  1.329233E-09  1.623657E-09  2.439542E-13  1.319708E-13  2.388759E-15  1.224960E-13  2.822396E-13  2.803381E-13  3.723591E-13  3.128181E-18  5.367724E-17  3.993705E-17  3.229515E-17  5.327769E-21  3.740562E-22
 3.791500E+02  3.204903E-02  1.391618E-05  8.610223E-10  1.159572E-09  1.297400E-09  1.585037E-09  2.339717E-13  1.267931E-13  2.299942E-15  1.176815E-13  2.712961E-13  2.693696E-13  3.576687E-13  2.931482E-18  5.056118E-17  3.760981E-17  3.043935E-17  4.910316E-21  3.451044E-22
 3.801500E+02  3.196504E-02  1.377240E-05  8.403496E-10  1.131927E-09  1.266517E-09  1.547563E-09  2.244548E-13  1.218484E-13  2.214945E-15  1.130839E-13  2.608401E-13  2.588933E-13  3.436424E-13  2.748220E-18  4.764326E-17  3.543105E-17  2.870049E-17  4.527791E-21  3.185479E-22
 3.811500E+02  3.188149E-02  1.363094E-05  8.202946E-10  1.105103E-09  1.236551E-09  1.511196E-09  2.153793E-13  1.171250E-13  2.133585E-15  1.086924E-13  2.508473E-13  2.488848E-13  3.302468E-13  2.577410E-18  4.490987E-17  3.339054E-17  2.707060E-17  4.177097E-21  2.941765E-22
 3.821500E+02  3.179837E-02  1.349175E-05  8.008358E-10  1.079073E-09  1.207469E-09  1.475897E-09  2.067223E-13  1.126118E-13  2.055688E-15  1.044966E-13  2.412949E-13  2.393205E-13  3.174501E-13  2.418142E-18  4.234838E-17  3.147878E-17  2.554229E-17  3.855425E-21  2.717994E-22
 3.831500E+02  3.171568E-02  1.335479E-05  7.819523E-10  1.053807E-09  1.179242E-09  1.441630E-09  1.984625E-13  1.082983E-13  1.981086E-15  1.004867E-13  2.321611E-13  2.301786E-13  3.052226E-13  2.269578E-18  3.994711E-17  2.968701E-17  2.410870E-17  3.560227E-21  2.512434E-22
 3.841500E+02  3.163342E-02  1.322001E-05  7.636244E-10  1.029282E-09  1.151840E-09  1.408358E-09  1.905796E-13  1.041747E-13  1.909625E-15  9.665366E-14  2.234254E-13  2.214381E-13  2.935359E-13  2.130943E-18  3.769520E-17  2.800706E-17  2.276348E-17  3.289191E-21  2.323511E-22
 3.851500E+02  3.155158E-02  1.308737E-05  7.458328E-10  1.005469E-09  1.125234E-09  1.376049E-09  1.830544E-13  1.002316E-13  1.841156E-15  9.298867E-14  2.150684E-13  2.130795E-13  2.823634E-13  2.001524E-18  3.558261E-17  2.643140E-17  2.150072E-17  3.040220E-21  2.149796E-22
 3.861500E+02  3.147017E-02  1.295682E-05  7.285593E-10  9.823468E-10  1.099398E-09  1.344670E-09  1.758689E-13  9.646026E-14  1.775537E-15  8.948352E-14  2.070717E-13  2.050840E-13  2.716797E-13  1.880662E-18  3.360000E-17  2.495301E-17  2.031496E-17  2.811406E-21  1.989987E-22
 3.871500E+02  3.138917E-02  1.282832E-05  7.117860E-10  9.598904E-10  1.074305E-09  1.314189E-09  1.690060E-13  9.285226E-14  1.712635E-15  8.613042E-14  1.994179E-13  1.974339E-13  2.614610E-13  1.767748E-18  3.173871E-17  2.356539E-17  1.920110E-17  2.601018E-21  1.842902E-22
 3.881500E+02  3.130859E-02  1.270183E-05  6.954961E-10  9.380776E-10  1.049931E-09  1.284576E-09  1.624495E-13  8.939969E-14  1.652324E-15  8.292199E-14  1.920906E-13  1.901127E-13  2.516847E-13  1.662219E-18  2.999070E-17  2.226251E-17  1.815441E-17  2.407480E-21  1.707464E-22
 3.891500E+02  3.122842E-02  1.257731E-05  6.796733E-10  9.168867E-10  1.026250E-09  1.255802E-09  1.561843E-13  8.609507E-14  1.594484E-15  7.985126E-14  1.850742E-13  1.831044E-13  2.423293E-13  1.563556E-18  2.834851E-17  2.103877E-17  1.717051E-17  2.229358E-21  1.582694E-22
 3.901500E+02  3.114866E-02  1.245472E-05  6.643017E-10  8.962970E-10  1.003241E-09  1.227839E-09  1.501959E-13  8.293130E-14  1.539001E-15  7.691159E-14  1.783539E-13  1.763942E-13  2.333746E-13  1.471276E-18  2.680518E-17  1.988895E-17  1.624531E-17  2.065348E-21  1.467697E-22
 3.911500E+02  3.106931E-02  1.233403E-05  6.493664E-10  8.762884E-10  9.808806E-10  1.200660E-09  1.444706E-13  7.990166E-14  1.485766E-15  7.409675E-14  1.719157E-13  1.699678E-13  2.248013E-13  1.384936E-18  2.535427E-17  1.880822E-17  1.537500E-17  1.914262E-21  1.361660E-22
 3.921500E+02  3.099036E-02  1.221519E-05  6.348528E-10  8.568417E-10  9.591471E-10  1.174240E-09  1.389956E-13  7.699978E-14  1.434678E-15  7.140079E-14  1.657463E-13  1.638117E-13  2.165913E-13  1.304123E-18  2.398978E-17  1.779208E-17  1.455606E-17  1.775018E-21  1.263840E-22
 3.931500E+02  3.091180E-02  1.209817E-05  6.207468E-10  8.379383E-10  9.380202E-10  1.148553E-09  1.337587E-13  7.421963E-14  1.385638E-15  6.881808E-14  1.598331E-13  1.579133E-13  2.087273E-13  1.228456E-18  2.270611E-17  1.683633E-17  1.378519E-17  1.646629E-21  1.173559E-22
 3.941500E+02  3.083365E-02  1.198293E-05  6.070351E-10  8.195604E-10  9.174798E-10  1.123575E-09  1.287482E-13  7.155547E-14  1.338553E-15  6.634330E-14  1.541643E-13  1.522603E-13  2.011931E-13  1.157581E-18  2.149809E-17  1.593710E-17  1.305933E-17  1.528196E-21  1.090200E-22
 3.951500E+02  3.075589E-02  1.186944E-05  5.937048E-10  8.016908E-10  8.975069E-10  1.099284E-09  1.239534E-13  6.900190E-14  1.293337E-15  6.397139E-14  1.487283E-13  1.468415E-13  1.939730E-13  1.091172E-18  2.036086E-17  1.509075E-17  1.237563E-17  1.418897E-21  1.013198E-22
 3.961500E+02  3.067851E-02  1.175766E-05  5.807432E-10  7.843130E-10  8.780830E-10  1.075658E-09  1.193637E-13  6.655375E-14  1.249906E-15  6.169756E-14  1.435146E-13  1.416459E-13  1.870525E-13  1.028925E-18  1.928994E-17  1.429390E-17  1.173141E-17  1.317983E-21  9.420356E-23
 3.971500E+02  3.060153E-02  1.164756E-05  5.681386E-10  7.674110E-10  8.591903E-10  1.052674E-09  1.149695E-13  6.420615E-14  1.208179E-15  5.951726E-14  1.385128E-13  1.366631E-13  1.804176E-13  9.705573E-19  1.828111E-17  1.354342E-17  1.112422E-17  1.224770E-21  8.762421E-23
 3.981500E+02  3.052493E-02  1.153911E-05  5.558791E-10  7.509695E-10  8.408117E-10  1.030312E-09  1.107613E-13  6.195446E-14  1.168081E-15  5.742616E-14  1.337134E-13  1.318835E-13  1.740550E-13  9.158094E-19  1.733047E-17  1.283638E-17  1.055172E-17  1.138632E-21  8.153860E-23
 3.991500E+02  3.044871E-02  1.143228E-05  5.439539E-10  7.349737E-10  8.229308E-10  1.008553E-09  1.067304E-13  5.979428E-14  1.129541E-15  5.542018E-14  1.291071E-13  1.272976E-13  1.679522E-13  8.644386E-19  1.643437E-17  1.217004E-17  1.001177E-17  1.058998E-21  7.590724E-23
