#         T/K            c1          c2-1          c3-4          c3-5          c3-7          c3-9            m1          m2-1          m3-1            w1            w2          w3-1          w3-2          c1m1        c1m2-1        c1m2-7        c2m1-1        c1w1-2        c1w2-1        c2w1-1        c2w1-9        m1w1-1        m1w1-4        m1w2-1        m2w1-1        m2w1-3      c1m1w1-1
 2.731500E+02  2.277741E-02  1.795805E-05  4.998153E-09  6.560197E-09  7.298740E-09  8.702840E-09  1.175639E-02  1.215871E-05  1.809670E-07  6.113172E-03  1.341357E-05  3.991401E-07  5.600362E-09  2.930549E-04  7.681512E-08  2.520548E-07  4.968040E-08  3.512657E-03  5.648261E-07  5.666430E-08  4.975725E-08  1.015584E-05  1.382483E-05  2.530055E-07  1.761733E-07  2.231258E-07  1.998848E-07
 2.741500E+02  2.272087E-02  1.761850E-05  4.766202E-09  6.257873E-09  6.962901E-09  8.305011E-09  1.170696E-02  1.181600E-05  1.662944E-07  6.131336E-03  1.323028E-05  3.753865E-07  5.471759E-09  2.847671E-04  7.142033E-08  2.351118E-07  4.690264E-08  3.448310E-03  5.352213E-07  5.424100E-08  4.758826E-08  9.947974E-06  1.354102E-05  2.362396E-07  1.632208E-07  2.068036E-07  1.875125E-07
 2.751500E+02  2.266426E-02  1.728753E-05  4.546576E-09  5.971518E-09  6.644777E-09  7.928049E-09  1.165791E-02  1.148531E-05  1.529066E-07  6.148740E-03  1.304825E-05  3.531010E-07  5.345531E-09  2.767699E-04  6.644008E-08  2.194205E-07  4.429897E-08  3.385258E-03  5.072709E-07  5.193314E-08  4.552444E-08  9.744866E-06  1.326373E-05  2.206522E-07  1.512905E-07  1.917636E-07  1.759716E-07
 2.761500E+02  2.260760E-02  1.696487E-05  4.338546E-09  5.700190E-09  6.343324E-09  7.570731E-09  1.160921E-02  1.116616E-05  1.406833E-07  6.165398E-03  1.286756E-05  3.321911E-07  5.221687E-09  2.690513E-04  6.184000E-08  2.048809E-07  4.185740E-08  3.323478E-03  4.808783E-07  4.973475E-08  4.356027E-08  9.546409E-06  1.299284E-05  2.061566E-07  1.402968E-07  1.778990E-07  1.652023E-07
 2.771500E+02  2.255089E-02  1.665027E-05  4.141428E-09  5.443010E-09  6.057568E-09  7.231914E-09  1.156089E-02  1.085810E-05  1.295164E-07  6.181323E-03  1.268827E-05  3.125701E-07  5.100229E-09  2.616002E-04  5.758877E-08  1.914014E-07  3.956687E-08  3.262949E-03  4.559527E-07  4.764020E-08  4.169053E-08  9.352505E-06  1.272820E-05  1.926726E-07  1.301616E-07  1.651120E-07  1.551493E-07
 2.781500E+02  2.249415E-02  1.634348E-05  3.954585E-09  5.199154E-09  5.786598E-09  6.910529E-09  1.151293E-02  1.056067E-05  1.193081E-07  6.196530E-03  1.251047E-05  2.941568E-07  4.981156E-09  2.544058E-04  5.365783E-08  1.788982E-07  3.741710E-08  3.203647E-03  4.324086E-07  4.564418E-08  3.991031E-08  9.163055E-06  1.246968E-05  1.801262E-07  1.208136E-07  1.533137E-07  1.457617E-07
 2.791500E+02  2.243738E-02  1.604428E-05  3.777419E-09  4.967851E-09  5.529557E-09  6.605573E-09  1.146534E-02  1.027345E-05  1.099705E-07  6.211032E-03  1.233420E-05  2.768753E-07  4.864465E-09  2.474578E-04  5.002110E-08  1.672949E-07  3.539859E-08  3.145550E-03  4.101659E-07  4.374164E-08  3.821494E-08  8.977963E-06  1.221714E-05  1.684489E-07  1.121879E-07  1.424227E-07  1.369922E-07
 2.801500E+02  2.238058E-02  1.575243E-05  3.609370E-09  4.748380E-09  5.285648E-09  6.316108E-09  1.141811E-02  9.996043E-06  1.014240E-07  6.224843E-03  1.215953E-05  2.606541E-07  4.750147E-09  2.407464E-04  4.665480E-08  1.565210E-07  3.350252E-08  3.088636E-03  3.891491E-07  4.192784E-08  3.660005E-08  8.797133E-06  1.197044E-05  1.575775E-07  1.042250E-07  1.323649E-07  1.287973E-07
 2.811500E+02  2.232377E-02  1.546771E-05  3.449915E-09  4.540065E-09  5.054119E-09  6.041254E-09  1.137126E-02  9.728051E-06  9.359703E-08  6.237976E-03  1.198651E-05  2.454266E-07  4.638190E-09  2.342623E-04  4.353717E-08  1.465124E-07  3.172072E-08  3.032883E-03  3.692872E-07  4.019828E-08  3.506147E-08  8.620470E-06  1.172947E-05  1.474534E-07  9.687083E-08  1.230723E-07  1.211364E-07
 2.821500E+02  2.226695E-02  1.518993E-05  3.298562E-09  4.342271E-09  4.834269E-09  5.780186E-09  1.132477E-02  9.469107E-06  8.642460E-08  6.250446E-03  1.181520E-05  2.311302E-07  4.528581E-09  2.279965E-04  4.064835E-08  1.372101E-07  3.004562E-08  2.978269E-03  3.505136E-07  3.854870E-08  3.359529E-08  8.447881E-06  1.149408E-05  1.380228E-07  9.007577E-08  1.144830E-07  1.139724E-07
 2.831500E+02  2.221013E-02  1.491886E-05  3.154852E-09  4.154405E-09  4.625438E-09  5.532131E-09  1.127865E-02  9.218856E-06  7.984808E-08  6.262266E-03  1.164562E-05  2.177063E-07  4.421303E-09  2.219404E-04  3.797016E-08  1.285598E-07  2.847018E-08  2.924773E-03  3.327655E-07  3.697507E-08  3.219780E-08  8.279273E-06  1.126414E-05  1.292355E-07  8.379456E-08  1.065402E-07  1.072706E-07
 2.841500E+02  2.215332E-02  1.465433E-05  3.018352E-09  3.975909E-09  4.427010E-09  5.296362E-09  1.123289E-02  8.976958E-06  7.381440E-08  6.273449E-03  1.147783E-05  2.051002E-07  4.316337E-09  2.160859E-04  3.548599E-08  1.205121E-07  2.698787E-08  2.872373E-03  3.159840E-07  3.547359E-08  3.086550E-08  8.114557E-06  1.103955E-05  1.210454E-07  7.798578E-08  9.919211E-08  1.009990E-07
 2.851500E+02  2.209651E-02  1.439613E-05  2.888659E-09  3.806260E-09  4.238404E-09  5.072198E-09  1.118750E-02  8.743089E-06  6.827552E-08  6.284010E-03  1.131186E-05  1.932605E-07  4.213660E-09  2.104251E-04  3.318059E-08  1.130212E-07  2.559261E-08  2.821049E-03  3.001136E-07  3.404065E-08  2.959508E-08  7.953643E-06  1.082016E-05  1.134097E-07  7.261157E-08  9.239119E-08  9.512786E-08
 2.861500E+02  2.203973E-02  1.414409E-05  2.765394E-09  3.644968E-09  4.059075E-09  4.859000E-09  1.114247E-02  8.516939E-06  6.318790E-08  6.293961E-03  1.114774E-05  1.821392E-07  4.113250E-09  2.049506E-04  3.104004E-08  1.060452E-07  2.427878E-08  2.770778E-03  2.851020E-07  3.267284E-08  2.838340E-08  7.796443E-06  1.060586E-05  1.062888E-07  6.763723E-08  8.609397E-08  8.962974E-08
 2.871500E+02  2.198297E-02  1.389802E-05  2.648198E-09  3.491571E-09  3.888514E-09  4.656166E-09  1.109781E-02  8.298209E-06  5.851208E-08  6.303316E-03  1.098550E-05  1.716911E-07  4.015080E-09  1.996552E-04  2.905156E-08  9.954581E-08  2.304113E-08  2.721540E-03  2.709004E-07  3.136692E-08  2.722750E-08  7.642872E-06  1.039653E-05  9.964617E-08  6.303102E-08  8.026064E-08  8.447914E-08
 2.881500E+02  2.192625E-02  1.365776E-05  2.536738E-09  3.345637E-09  3.726239E-09  4.463131E-09  1.105350E-02  8.086616E-06  5.421229E-08  6.312087E-03  1.082516E-05  1.618741E-07  3.919123E-09  1.945320E-04  2.720343E-08  9.348743E-08  2.187479E-08  2.673316E-03  2.574624E-07  3.011985E-08  2.612457E-08  7.492845E-06  1.019206E-05  9.344780E-08  5.876386E-08  7.485470E-08  7.965241E-08
 2.891500E+02  2.186956E-02  1.342314E-05  2.430700E-09  3.206759E-09  3.571799E-09  4.279365E-09  1.100955E-02  7.881886E-06  5.025604E-08  6.320289E-03  1.066675E-05  1.526489E-07  3.825351E-09  1.895745E-04  2.548490E-08  8.783752E-08  2.077521E-08  2.626084E-03  2.447446E-07  2.892873E-08  2.507197E-08  7.346279E-06  9.992318E-06  8.766235E-08  5.480909E-08  6.984270E-08  7.512762E-08
 2.901500E+02  2.181292E-02  1.319400E-05  2.329787E-09  3.074554E-09  3.424771E-09  4.104368E-09  1.096596E-02  7.683760E-06  4.661384E-08  6.327933E-03  1.051028E-05  1.439783E-07  3.733734E-09  1.847765E-04  2.388611E-08  8.256609E-08  1.973819E-08  2.579825E-03  2.327063E-07  2.779080E-08  2.406719E-08  7.203091E-06  9.797205E-06  8.226073E-08  5.114227E-08  6.519395E-08  7.088444E-08
 2.911500E+02  2.175632E-02  1.297019E-05  2.233723E-09  2.948663E-09  3.284755E-09  3.937671E-09  1.092272E-02  7.491986E-06  4.325889E-08  6.335032E-03  1.035577E-05  1.358278E-07  3.644240E-09  1.801318E-04  2.239800E-08  7.764552E-08  1.875978E-08  2.534519E-03  2.213090E-07  2.670347E-08  2.310786E-08  7.063203E-06  9.606607E-06  7.721601E-08  4.774100E-08  6.088031E-08  6.690397E-08
 2.921500E+02  2.169978E-02  1.275155E-05  2.142246E-09  2.828748E-09  3.151376E-09  3.778832E-09  1.087983E-02  7.306327E-06  4.016683E-08  6.341600E-03  1.020323E-05  1.281651E-07  3.556837E-09  1.756347E-04  2.101224E-08  7.305035E-08  1.783632E-08  2.490147E-03  2.105164E-07  2.566428E-08  2.219171E-08  6.926536E-06  9.420415E-06  7.250324E-08  4.458470E-08  5.687592E-08  6.316866E-08
