#         T/K            c1          c2-1          c3-4          c3-5          c3-7          c3-9            m1          m2-1          m3-1            w1            w2          w3-1          w3-2          c1m1        c1m2-1        c1m2-7        c2m1-1        c1w1-2        c1w2-1        c2w1-1        c2w1-9        m1w1-1        m1w1-4        m1w2-1        m2w1-1        m2w1-3      c1m1w1-1
 2.731500E+02  6.659598E-02  1.424999E-05  8.073059E-10  1.059608E-09  1.178899E-09  1.405690E-09  4.437545E-01  1.608028E-03  6.289325E-05  4.086780E-01  5.564700E-03  7.706674E-04  1.081329E-05  3.002132E-03  2.067883E-06  6.785381E-06  1.035950E-07  6.373268E-02  4.769637E-05  2.092710E-07  1.837621E-07  2.378852E-03  3.238259E-03  2.758201E-04  1.084402E-04  1.373410E-04  9.530258E-06
 2.741500E+02  6.707975E-02  1.419309E-05  7.857475E-10  1.031662E-09  1.147891E-09  1.369149E-09  4.439050E-01  1.570134E-03  5.807990E-05  4.093830E-01  5.451215E-03  7.158363E-04  1.043427E-05  2.946300E-03  1.942186E-06  6.393569E-06  9.930864E-08  6.282353E-02  4.512948E-05  2.022304E-07  1.774265E-07  2.327716E-03  3.168447E-03  2.558343E-04  1.003812E-04  1.271848E-04  8.979006E-06
 2.751500E+02  6.755629E-02  1.413436E-05  7.647295E-10  1.004403E-09  1.117645E-09  1.333490E-09  4.440500E-01  1.533416E-03  5.366744E-05  4.100710E-01  5.340635E-03  6.652248E-04  1.007072E-05  2.891673E-03  1.824852E-06  6.026634E-06  9.521471E-08  6.192751E-02  4.271307E-05  1.954415E-07  1.713234E-07  2.278006E-03  3.100593E-03  2.374194E-04  9.297322E-05  1.178454E-04  8.462562E-06
 2.761500E+02  6.802562E-02  1.407389E-05  7.442429E-10  9.778222E-10  1.088147E-09  1.298699E-09  4.441899E-01  1.497833E-03  4.961998E-05  4.107426E-01  5.232882E-03  6.184865E-04  9.721943E-06  2.838224E-03  1.715282E-06  5.682868E-06  9.130417E-08  6.104458E-02  4.043774E-05  1.888953E-07  1.654442E-07  2.229678E-03  3.034633E-03  2.204432E-04  8.615974E-05  1.092522E-04  7.978570E-06
 2.771500E+02  6.848780E-02  1.401177E-05  7.242787E-10  9.519073E-10  1.059385E-09  1.264762E-09  4.443249E-01  1.463342E-03  4.590503E-05  4.113984E-01  5.127878E-03  5.753048E-04  9.387290E-06  2.785929E-03  1.612922E-06  5.360690E-06  8.756837E-08  6.017468E-02  3.829470E-05  1.825832E-07  1.597808E-07  2.182687E-03  2.970508E-03  2.047854E-04  7.988957E-05  1.013412E-04  7.524839E-06
 2.781500E+02  6.894286E-02  1.394809E-05  7.048276E-10  9.266476E-10  1.031348E-09  1.231667E-09  4.444553E-01  1.429904E-03  4.249320E-05  4.120389E-01  5.025550E-03  5.353906E-04  9.066131E-06  2.734763E-03  1.517261E-06  5.058632E-06  8.399910E-08  5.931776E-02  3.627573E-05  1.764970E-07  1.543252E-07  2.136993E-03  2.908158E-03  1.903362E-04  7.411615E-05  9.405414E-05  7.099339E-06
 2.791500E+02  6.939086E-02  1.388293E-05  6.858802E-10  9.020315E-10  1.004023E-09  1.199399E-09  4.445813E-01  1.397481E-03  3.935786E-05  4.126647E-01  4.925822E-03  4.984796E-04  8.757866E-06  2.684703E-03  1.427824E-06  4.775336E-06  8.058852E-08  5.847375E-02  3.437316E-05  1.706285E-07  1.490698E-07  2.092552E-03  2.847528E-03  1.769955E-04  6.879718E-05  8.733816E-05  6.700181E-06
 2.801500E+02  6.983186E-02  1.381638E-05  6.674273E-10  8.780475E-10  9.773964E-10  1.167944E-09  4.447031E-01  1.366035E-03  3.647488E-05  4.132763E-01  4.828623E-03  4.643299E-04  8.461925E-06  2.635725E-03  1.344175E-06  4.509540E-06  7.732920E-08  5.764257E-02  3.257979E-05  1.649700E-07  1.440072E-07  2.049327E-03  2.788563E-03  1.646720E-04  6.389419E-05  8.114508E-05  6.325612E-06
 2.811500E+02  7.026590E-02  1.374852E-05  6.494594E-10  8.546841E-10  9.514567E-10  1.137289E-09  4.448208E-01  1.335533E-03  3.382238E-05  4.138741E-01  4.733882E-03  4.327205E-04  8.177762E-06  2.587805E-03  1.265910E-06  4.260073E-06  7.421406E-08  5.682413E-02  3.088892E-05  1.595139E-07  1.391301E-07  2.007278E-03  2.731209E-03  1.532826E-04  5.937218E-05  7.543109E-05  5.974002E-06
 2.821500E+02  7.069306E-02  1.367943E-05  6.319668E-10  8.319295E-10  9.261906E-10  1.107418E-09  4.449348E-01  1.305939E-03  3.138049E-05  4.144586E-01  4.641531E-03  4.034488E-04  7.904857E-06  2.540921E-03  1.192654E-06  4.025848E-06  7.123636E-08  5.601834E-02  2.929427E-05  1.542529E-07  1.344318E-07  1.966369E-03  2.675416E-03  1.427511E-04  5.519929E-05  7.015627E-05  5.643836E-06
