#         T/K            c1          c2-1          c3-4          c3-5          c3-7          c3-9          c4-1          c4-3          c4-5          c4-6          c4-7          c4-8          c4-9          c5-1          c5-4          c5-6          c5-9          c6-2          c6-8            w1            w2          w3-1          w3-2          w4-1          w4-2          w5-2          w5-6          w5-7          w6-1          w6-2          w6-4          w6-5          w6-7          w6-8         w6-10        c1w1-2        c1w2-1        c1w3-1        c1w4-1        c1w4-3        c1w5-7        c2w1-1        c2w1-9        c2w2-1        c2w3-1        c2w3-6        c2w4-6        c2w4-8        c3w1-5        c3w2-2        c3w2-8        c3w3-2        c3w3-5        c3w3-9        c4w1-2        c4w1-5        c4w1-6        c4w1-9        c4w2-6        c4w2-7        c5w1-5
 2.731500E+02  2.226917E-01  5.538547E-02  4.862769E-03  6.382501E-03  7.101040E-03  8.467107E-03  3.052895E-03  1.276609E-03  1.704907E-05  1.197163E-03  2.548611E-03  2.665728E-03  3.730223E-03  2.072173E-04  1.682417E-03  1.293643E-03  9.245497E-04  7.249140E-04  4.390344E-05  1.387038E-02  2.228051E-03  4.853617E-03  6.810143E-05  1.295213E-01  1.509793E-01  1.020046E-01  3.841248E-04  6.510717E-04  1.115299E+00  1.517685E+00  1.118195E+00  2.961648E-03  4.489621E-02  4.504837E-02  1.058811E+00  2.514170E+00  2.959599E-02  4.487454E-03  3.350340E-01  1.139668E-01  2.224528E-01  1.279398E-02  1.123447E-02  1.831390E-02  5.863990E-03  6.147400E-03  3.856021E-02  7.457460E-02  2.931409E-03  1.260364E-02  2.885250E-03  2.463797E-04  9.872829E-04  1.379416E-03  1.314745E-04  1.312903E-04  5.111320E-04  3.493172E-05  1.198017E-03  1.990120E-03  8.886397E-05
 2.741500E+02  2.227067E-01  5.422115E-02  4.605358E-03  6.046691E-03  6.727926E-03  8.024745E-03  2.779324E-03  1.166167E-03  1.563536E-05  1.093451E-03  2.330213E-03  2.435682E-03  3.405887E-03  1.793459E-04  1.470499E-03  1.130219E-03  8.090536E-04  6.039183E-04  3.664542E-05  1.449858E-02  2.369695E-03  5.092783E-03  7.423409E-05  1.319571E-01  1.549519E-01  1.035432E-01  4.039819E-04  6.837336E-04  1.107640E+00  1.506079E+00  1.120790E+00  3.010280E-03  4.540788E-02  4.556024E-02  1.073411E+00  2.560164E+00  3.009872E-02  4.528031E-03  3.287023E-01  1.123487E-01  2.179380E-01  1.264389E-02  1.109309E-02  1.781426E-02  5.688095E-03  5.955527E-03  3.619677E-02  7.065901E-02  2.788150E-03  1.186775E-02  2.718528E-03  2.304581E-04  9.249298E-04  1.289517E-03  1.210808E-04  1.198530E-04  4.662655E-04  3.203033E-05  1.083816E-03  1.796453E-03  7.736348E-05
 2.751500E+02  2.225664E-01  5.302139E-02  4.355144E-03  5.720089E-03  6.365001E-03  7.594241E-03  2.525781E-03  1.063364E-03  1.431271E-05  9.969293E-04  2.126685E-03  2.221482E-03  3.104170E-03  1.549139E-04  1.282622E-03  9.854043E-04  7.065176E-04  5.019595E-04  3.051644E-05  1.514907E-02  2.519032E-03  5.341484E-03  8.086375E-05  1.344100E-01  1.589873E-01  1.050862E-01  4.246848E-04  7.177427E-04  1.100010E+00  1.494545E+00  1.123295E+00  3.059153E-03  4.591903E-02  4.607159E-02  1.088039E+00  2.604902E+00  3.058591E-02  4.565657E-03  3.223193E-01  1.106914E-01  2.134060E-01  1.248085E-02  1.094068E-02  1.730995E-02  5.511818E-03  5.763779E-03  3.395103E-02  6.689160E-02  2.647952E-03  1.115912E-02  2.557818E-03  2.152739E-04  8.653316E-04  1.203855E-03  1.113033E-04  1.092178E-04  4.245845E-04  2.931669E-05  9.788294E-04  1.618894E-03  6.721525E-05
 2.761500E+02  2.222774E-01  5.179255E-02  4.112791E-03  5.403583E-03  6.013252E-03  7.176791E-03  2.291543E-03  9.679842E-04  1.307944E-05  9.073918E-04  1.937640E-03  2.022690E-03  2.824409E-03  1.335613E-04  1.116588E-03  8.574881E-04  6.157799E-04  4.163197E-04  2.535772E-05  1.582235E-02  2.676396E-03  5.599985E-03  8.802575E-05  1.368791E-01  1.630849E-01  1.066329E-01  4.462595E-04  7.531384E-04  1.092407E+00  1.483078E+00  1.125706E+00  3.108247E-03  4.642943E-02  4.658215E-02  1.102687E+00  2.648368E+00  3.105742E-02  4.600380E-03  3.159008E-01  1.090001E-01  2.088669E-01  1.230612E-02  1.077834E-02  1.680306E-02  5.335812E-03  5.572832E-03  3.182079E-02  6.327402E-02  2.511272E-03  1.047891E-02  2.403399E-03  2.008344E-04  8.085330E-04  1.122460E-03  1.021378E-04  9.936021E-05  3.859868E-04  2.678721E-05  8.825992E-04  1.456577E-03  5.828797E-05
 2.771500E+02  2.218471E-01  5.054076E-02  3.878834E-03  5.097886E-03  5.673477E-03  6.773361E-03  2.075786E-03  8.797637E-04  1.193319E-05  8.245882E-04  1.762593E-03  1.838766E-03  2.565800E-03  1.149524E-04  9.702964E-04  7.448352E-04  5.357247E-04  3.446038E-04  2.102886E-05  1.651895E-02  2.842136E-03  5.868555E-03  9.575763E-05  1.393637E-01  1.672443E-01  1.081828E-01  4.687322E-04  7.899609E-04  1.084827E+00  1.471671E+00  1.128021E+00  3.157541E-03  4.693882E-02  4.709168E-02  1.117350E+00  2.690553E+00  3.151321E-02  4.632258E-03  3.094618E-01  1.072800E-01  2.043302E-01  1.212092E-02  1.060717E-02  1.629555E-02  5.160677E-03  5.383304E-03  2.980336E-02  5.980684E-02  2.378494E-03  9.827905E-03  2.255471E-03  1.871395E-04  7.545501E-04  1.045324E-03  9.357438E-05  9.025107E-05  3.503512E-04  2.443683E-05  7.946395E-04  1.308597E-03  5.045747E-05
 2.781500E+02  2.212827E-01  4.927182E-02  3.653684E-03  4.803554E-03  5.346300E-03  6.384712E-03  1.877607E-03  7.984008E-04  1.087100E-05  7.482330E-04  1.600977E-03  1.669091E-03  2.327431E-03  9.877769E-05  8.417622E-04  6.459025E-04  4.652942E-04  2.847179E-04  1.740673E-05  1.723941E-02  3.016609E-03  6.147469E-03  1.040992E-04  1.418630E-01  1.714650E-01  1.097352E-01  4.921296E-04  8.282508E-04  1.077267E+00  1.460321E+00  1.130235E+00  3.207018E-03  4.744695E-02  4.759994E-02  1.132020E+00  2.731457E+00  3.195332E-02  4.661360E-03  3.030162E-01  1.055358E-01  1.998046E-01  1.192645E-02  1.042824E-02  1.578922E-02  4.986961E-03  5.195759E-03  2.789570E-02  5.648973E-02  2.249933E-03  9.206581E-03  2.114157E-03  1.741836E-04  7.033753E-04  9.724066E-04  8.559827E-05  8.185742E-05  3.175435E-04  2.225936E-05  7.144495E-04  1.174032E-03  4.360770E-05
 2.791500E+02  2.205920E-01  4.799122E-02  3.437643E-03  4.520996E-03  5.032178E-03  6.011407E-03  1.696053E-03  7.235660E-04  9.889486E-06  6.780149E-04  1.452172E-03  1.512986E-03  2.108311E-03  8.475361E-05  7.291271E-04  5.592472E-04  4.034957E-04  2.348424E-04  1.438402E-05  1.798427E-02  3.200187E-03  6.437006E-03  1.130928E-04  1.443763E-01  1.757465E-01  1.112896E-01  5.164788E-04  8.680492E-04  1.069724E+00  1.449024E+00  1.132346E+00  3.256656E-03  4.795359E-02  4.810666E-02  1.146692E+00  2.771083E+00  3.237785E-02  4.687760E-03  2.965776E-01  1.037723E-01  1.952986E-01  1.172390E-02  1.024260E-02  1.528573E-02  4.815162E-03  5.010701E-03  2.609445E-02  5.332154E-02  2.125842E-03  8.615134E-03  1.979521E-03  1.619557E-04  6.549797E-04  9.036379E-04  7.819078E-05  7.414371E-05  2.874191E-04  2.024769E-05  6.415222E-04  1.051962E-03  3.763108E-05
 2.801500E+02  2.197826E-01  4.670410E-02  3.230907E-03  4.250486E-03  4.731417E-03  5.653829E-03  1.530140E-03  6.549104E-04  8.984898E-06  6.136045E-04  1.315512E-03  1.369733E-03  1.907395E-03  7.262231E-05  6.306673E-04  4.835318E-04  3.494056E-04  1.934058E-04  1.186777E-05  1.875411E-02  3.393253E-03  6.737449E-03  1.227829E-04  1.469030E-01  1.800884E-01  1.128454E-01  5.418072E-04  9.093978E-04  1.062196E+00  1.437774E+00  1.134351E+00  3.306436E-03  4.845848E-02  4.861163E-02  1.161359E+00  2.809443E+00  3.278695E-02  4.711537E-03  2.901583E-01  1.019939E-01  1.908199E-01  1.151441E-02  1.005126E-02  1.478661E-02  4.645725E-03  4.828579E-03  2.439600E-02  5.030039E-02  2.006410E-03  8.053504E-03  1.851562E-03  1.504405E-04  6.093162E-04  8.389247E-04  7.133008E-05  6.707257E-05  2.598273E-04  1.839406E-05  5.753522E-04  9.414747E-04  3.242874E-05
 2.811500E+02  2.188622E-01  4.541520E-02  3.033579E-03  3.992170E-03  4.444188E-03  5.312196E-03  1.378868E-03  5.920732E-04  8.153261E-06  5.546614E-04  1.190306E-03  1.238584E-03  1.723606E-03  6.215084E-05  5.447954E-04  4.175261E-04  3.021714E-04  1.590583E-04  9.777920E-06  1.954947E-02  3.596203E-03  7.049087E-03  1.332171E-04  1.494424E-01  1.844902E-01  1.144020E-01  5.681425E-04  9.523388E-04  1.054681E+00  1.426570E+00  1.136247E+00  3.356338E-03  4.896140E-02  4.911460E-02  1.176015E+00  2.846550E+00  3.318085E-02  4.732779E-03  2.837698E-01  1.002049E-01  1.863756E-01  1.129907E-02  9.855195E-03  1.429320E-02  4.479043E-03  4.649788E-03  2.279654E-02  4.742377E-02  1.891771E-03  7.521406E-03  1.730232E-03  1.396190E-04  5.663220E-04  7.781532E-04  6.499195E-05  6.060558E-05  2.346136E-04  1.669021E-05  5.154421E-04  8.416822E-04  2.791036E-05
 2.821500E+02  2.178383E-01  4.412888E-02  2.845677E-03  3.746087E-03  4.170534E-03  4.986580E-03  1.241240E-03  5.346882E-04  7.390440E-06  5.008404E-04  1.075850E-03  1.118784E-03  1.555853E-03  5.313004E-05  4.700609E-04  3.601064E-04  2.610123E-04  1.306465E-04  8.045870E-06  2.037095E-02  3.809444E-03  7.372209E-03  1.444452E-04  1.519937E-01  1.889513E-01  1.159590E-01  5.955129E-04  9.969148E-04  1.047176E+00  1.415408E+00  1.138032E+00  3.406344E-03  4.946213E-02  4.961534E-02  1.190653E+00  2.882424E+00  3.355979E-02  4.751573E-03  2.774229E-01  9.840927E-02  1.819722E-01  1.107892E-02  9.655306E-03  1.380672E-02  4.315461E-03  4.474667E-03  2.129211E-02  4.468859E-02  1.782007E-03  7.018361E-03  1.615435E-03  1.294691E-04  5.259211E-04  7.211929E-04  5.915041E-05  5.470396E-05  2.116228E-04  1.512759E-05  4.613077E-04  7.517254E-04  2.399406E-05
