#         T/K            c1          c2-1          c3-4          c3-5          c3-7          c3-9          c4-1          c4-3          c4-5          c4-6          c4-7          c4-8          c4-9          c5-1          c5-4          c5-6          c5-9          c6-2          c6-8            w1            w2          w3-1          w3-2          w4-1          w4-2          w5-2          w5-6          w5-7          w6-1          w6-2          w6-4          w6-5          w6-7          w6-8         w6-10        c1w1-2        c1w2-1        c1w3-1        c1w4-1        c1w4-3        c1w5-7        c2w1-1        c2w1-9        c2w2-1        c2w3-1        c2w3-6        c2w4-6        c2w4-8        c3w1-5        c3w2-2        c3w2-8        c3w3-2        c3w3-5        c3w3-9        c4w1-2        c4w1-5        c4w1-6        c4w1-9        c4w2-6        c4w2-7        c5w1-5
 2.731500E+02  5.390452E-03  2.681311E-03  3.531231E-04  4.634826E-04  5.156612E-04  6.148619E-04  2.955923E-04  1.236059E-04  1.650752E-06  1.159136E-04  2.467657E-04  2.581054E-04  3.611736E-04  2.507940E-05  2.036220E-04  1.565690E-04  1.118978E-04  1.052832E-04  6.376333E-06  3.357449E-04  1.078640E-04  3.524585E-04  4.945369E-06  1.254072E-02  1.461836E-02  1.234556E-02  4.649044E-05  7.879888E-05  1.619809E-01  2.204216E-01  1.624015E-01  4.301361E-04  6.520519E-03  6.542618E-03  1.537769E-01  1.217155E-01  2.149193E-03  4.344915E-04  4.054900E-02  1.379334E-02  3.230802E-02  9.290693E-04  8.158212E-04  1.773218E-03  7.097157E-04  7.440168E-04  5.600308E-03  1.083087E-02  2.838296E-04  1.525412E-03  3.492004E-04  3.578305E-05  1.433884E-04  2.003400E-04  1.591229E-05  1.589000E-05  6.186206E-05  4.227769E-06  1.739945E-04  2.890359E-04  1.290619E-05
 2.741500E+02  5.392073E-03  2.625555E-03  3.345085E-04  4.391992E-04  4.886804E-04  5.828744E-04  2.691669E-04  1.129388E-04  1.514225E-06  1.058966E-04  2.256722E-04  2.358865E-04  3.298471E-04  2.171121E-05  1.780153E-04  1.368217E-04  9.794218E-05  8.773077E-05  5.323453E-06  3.510329E-04  1.147479E-04  3.699124E-04  5.391966E-06  1.277954E-02  1.500650E-02  1.253470E-02  4.890512E-05  8.277123E-05  1.609060E-01  2.187870E-01  1.628163E-01  4.373012E-04  6.596368E-03  6.618502E-03  1.559337E-01  1.239710E-01  2.186210E-03  4.385225E-04  3.979194E-02  1.360067E-02  3.165970E-02  9.183839E-04  8.057427E-04  1.725243E-03  6.885878E-04  7.209625E-04  5.258278E-03  1.026458E-02  2.700217E-04  1.436683E-03  3.290988E-04  3.347847E-05  1.343639E-04  1.873272E-04  1.465776E-05  1.450913E-05  5.644504E-05  3.877519E-06  1.574452E-04  2.609694E-04  1.123853E-05
 2.751500E+02  5.389919E-03  2.568052E-03  3.164073E-04  4.155725E-04  4.624262E-04  5.517322E-04  2.446687E-04  1.030065E-04  1.386451E-06  9.657107E-05  2.060088E-04  2.151917E-04  3.006963E-04  1.875785E-05  1.553071E-04  1.193183E-04  8.554914E-05  7.293611E-05  4.434124E-06  3.668669E-04  1.220074E-04  3.880663E-04  5.874864E-06  1.302010E-02  1.540086E-02  1.272443E-02  5.142324E-05  8.690835E-05  1.598346E-01  2.171616E-01  1.632178E-01  4.445035E-04  6.672163E-03  6.694330E-03  1.580951E-01  1.261665E-01  2.222109E-03  4.422684E-04  3.902824E-02  1.340313E-02  3.100849E-02  9.067514E-04  7.948556E-04  1.676789E-03  6.674021E-04  6.979109E-04  4.933179E-03  9.719535E-03  2.565032E-04  1.351210E-03  3.097150E-04  3.127990E-05  1.257351E-04  1.749235E-04  1.347723E-05  1.322470E-05  5.141109E-05  3.549830E-06  1.422266E-04  2.352299E-04  9.766563E-06
 2.761500E+02  5.384152E-03  2.509107E-03  2.988683E-04  3.926675E-04  4.369709E-04  5.215230E-04  2.220291E-04  9.378862E-05  1.267276E-06  8.791779E-05  1.877393E-04  1.959798E-04  2.736589E-04  1.617605E-05  1.352337E-04  1.038532E-04  7.457915E-05  6.050623E-05  3.685389E-06  3.832594E-04  1.296589E-04  4.069396E-04  6.396654E-06  1.326231E-02  1.580140E-02  1.291466E-02  5.404797E-05  9.121510E-05  1.587661E-01  2.155445E-01  1.636056E-01  4.517401E-04  6.747867E-03  6.770063E-03  1.602601E-01  1.283011E-01  2.256880E-03  4.457338E-04  3.825980E-02  1.320136E-02  3.035588E-02  8.942612E-04  7.832402E-04  1.628059E-03  6.462379E-04  6.749442E-04  4.624705E-03  9.195992E-03  2.433188E-04  1.269136E-03  2.910837E-04  2.918846E-05  1.175089E-04  1.631339E-04  1.237025E-05  1.203384E-05  4.674814E-05  3.244288E-06  1.282734E-04  2.116931E-04  8.471340E-06
 2.771500E+02  5.374942E-03  2.449017E-03  2.819308E-04  3.705369E-04  4.123734E-04  4.923179E-04  2.011697E-04  8.526015E-05  1.156476E-06  7.991295E-05  1.708174E-04  1.781995E-04  2.486583E-04  1.392541E-05  1.175424E-04  9.022986E-05  6.489806E-05  5.009466E-05  3.056941E-06  4.002234E-04  1.377193E-04  4.265525E-04  6.960088E-06  1.350609E-02  1.620807E-02  1.310534E-02  5.678255E-05  9.569642E-05  1.577001E-01  2.139351E-01  1.639791E-01  4.590082E-04  6.823442E-03  6.845664E-03  1.624279E-01  1.303742E-01  2.290519E-03  4.489240E-04  3.748841E-02  1.299597E-02  2.970324E-02  8.810019E-04  7.709757E-04  1.579243E-03  6.251680E-04  6.521373E-04  4.332480E-03  8.694051E-03  2.305059E-04  1.190559E-03  2.732293E-04  2.720425E-05  1.096881E-04  1.519576E-04  1.133567E-05  1.093308E-05  4.244180E-05  2.960295E-06  1.155158E-04  1.902292E-04  7.334945E-06
 2.781500E+02  5.362469E-03  2.388063E-03  2.656253E-04  3.492217E-04  3.886797E-04  4.641730E-04  1.820044E-04  7.739238E-05  1.053773E-06  7.252940E-05  1.551895E-04  1.617921E-04  2.256078E-04  1.196868E-05  1.019945E-04  7.826260E-05  5.637868E-05  4.139837E-05  2.530963E-06  4.177722E-04  1.462064E-04  4.469252E-04  7.568086E-06  1.375138E-02  1.662083E-02  1.329638E-02  5.963027E-05  1.003573E-04  1.566361E-01  2.123327E-01  1.643378E-01  4.663048E-04  6.898853E-03  6.921096E-03  1.645973E-01  1.323859E-01  2.323028E-03  4.518455E-04  3.671582E-02  1.278754E-02  2.905187E-02  8.670611E-04  7.581400E-04  1.530516E-03  6.042592E-04  6.295588E-04  4.056073E-03  8.213684E-03  2.180956E-04  1.115541E-03  2.561678E-04  2.532653E-05  1.022717E-04  1.413893E-04  1.037176E-05  9.918485E-06  3.847605E-05  2.697117E-06  1.038819E-04  1.707059E-04  6.340619E-06
 2.791500E+02  5.346915E-03  2.326512E-03  2.499744E-04  3.287524E-04  3.659238E-04  4.371302E-04  1.644420E-04  7.015386E-05  9.588422E-07  6.573742E-05  1.407964E-04  1.466927E-04  2.044128E-04  1.027168E-05  8.836631E-05  6.777777E-05  4.890152E-05  3.415396E-05  2.091919E-06  4.359195E-04  1.551382E-04  4.680784E-04  8.223743E-06  1.399811E-02  1.703963E-02  1.348771E-02  6.259447E-05  1.052029E-04  1.555738E-01  2.107367E-01  1.646812E-01  4.736271E-04  6.974062E-03  6.996324E-03  1.667676E-01  1.343362E-01  2.354413E-03  4.545051E-04  3.594362E-02  1.257665E-02  2.840298E-02  8.525243E-04  7.448090E-04  1.482039E-03  5.835719E-04  6.072701E-04  3.795009E-03  7.754742E-03  2.061126E-04  1.044108E-03  2.399073E-04  2.355379E-05  9.525604E-05  1.314193E-04  9.476304E-06  8.985822E-06  3.483366E-05  2.453912E-06  9.329888E-05  1.529906E-04  5.472823E-06
 2.801500E+02  5.328463E-03  2.264611E-03  2.349927E-04  3.091494E-04  3.441289E-04  4.112184E-04  1.483883E-04  6.351123E-05  8.713283E-07  5.950550E-05  1.275744E-04  1.328325E-04  1.849734E-04  8.803365E-06  7.645025E-05  5.861432E-05  4.235537E-05  2.813386E-05  1.726351E-06  4.546791E-04  1.645337E-04  4.900331E-04  8.930338E-06  1.424621E-02  1.746443E-02  1.367926E-02  6.567853E-05  1.102383E-04  1.545128E-01  2.091465E-01  1.650089E-01  4.809722E-04  7.049035E-03  7.071313E-03  1.689376E-01  1.362256E-01  2.384685E-03  4.569106E-04  3.517334E-02  1.236383E-02  2.775770E-02  8.374742E-04  7.310559E-04  1.433961E-03  5.631604E-04  5.853262E-04  3.548775E-03  7.316970E-03  1.945756E-04  9.762556E-04  2.244486E-04  2.188389E-05  8.863446E-05  1.220346E-04  8.646719E-06  8.130619E-06  3.149658E-05  2.229751E-06  8.369388E-05  1.369520E-04  4.717261E-06
 2.811500E+02  5.307299E-03  2.202592E-03  2.206884E-04  2.904244E-04  3.233081E-04  3.864544E-04  1.337474E-04  5.742993E-05  7.908502E-07  5.380105E-05  1.154574E-04  1.201402E-04  1.671864E-04  7.535635E-06  6.605509E-05  5.062400E-05  3.663754E-05  2.314250E-05  1.422658E-06  4.740650E-04  1.744123E-04  5.128105E-04  9.691343E-06  1.449561E-02  1.789518E-02  1.387096E-02  6.888587E-05  1.154687E-04  1.534529E-01  2.075617E-01  1.653205E-01  4.883372E-04  7.123738E-03  7.146027E-03  1.711066E-01  1.380549E-01  2.413857E-03  4.590701E-04  3.440638E-02  1.214960E-02  2.711709E-02  8.219902E-04  7.169508E-04  1.386412E-03  5.430729E-04  5.637752E-04  3.316829E-03  6.900017E-03  1.834980E-04  9.119518E-04  2.097864E-04  2.031415E-05  8.239816E-05  1.132190E-04  7.880112E-06  7.348276E-06  2.844632E-05  2.023647E-06  7.499528E-05  1.224623E-04  4.060874E-06
 2.821500E+02  5.283606E-03  2.140667E-03  2.070632E-04  2.725808E-04  3.034653E-04  3.628442E-04  1.204237E-04  5.187483E-05  7.170120E-07  4.859096E-05  1.043778E-04  1.085431E-04  1.509471E-04  6.443269E-06  5.700596E-05  4.367138E-05  3.165390E-05  1.901275E-05  1.170902E-06  4.940915E-04  1.847939E-04  5.364324E-04  1.051043E-05  1.474626E-02  1.833184E-02  1.406276E-02  7.221996E-05  1.208994E-04  1.523938E-01  2.059819E-01  1.656158E-01  4.957193E-04  7.198139E-03  7.220435E-03  1.732736E-01  1.398247E-01  2.441949E-03  4.609921E-04  3.364406E-02  1.193444E-02  2.648210E-02  8.061478E-04  7.025600E-04  1.339512E-03  5.233513E-04  5.426588E-04  3.098604E-03  6.503453E-03  1.728883E-04  8.511416E-04  1.959095E-04  1.884141E-05  7.653639E-05  1.049540E-04  7.173381E-06  6.634144E-06  2.566425E-05  1.834577E-06  6.713331E-05  1.093973E-04  3.491813E-06
 2.831500E+02  5.257562E-03  2.079028E-03  1.941136E-04  2.556147E-04  2.845968E-04  3.403843E-04  1.083228E-04  4.681084E-05  6.494102E-07  4.384214E-05  9.426774E-05  9.796860E-05  1.361512E-04  5.503731E-06  4.914399E-05  3.763351E-05  2.731875E-05  1.560242E-05  9.626029E-07  5.147732E-04  1.956994E-04  5.609207E-04  1.139150E-05  1.499807E-02  1.877436E-02  1.425458E-02  7.568434E-05  1.265357E-04  1.513352E-01  2.044068E-01  1.658943E-01  5.031158E-04  7.272204E-03  7.294505E-03  1.754377E-01  1.415363E-01  2.468981E-03  4.626854E-04  3.288756E-02  1.171881E-02  2.585360E-02  7.900184E-04  6.879462E-04  1.293363E-03  5.040319E-04  5.220125E-04  2.893522E-03  6.126778E-03  1.627503E-04  7.937496E-04  1.828026E-04  1.746220E-05  7.103686E-05  9.721903E-05  6.523283E-06  5.983592E-06  2.313188E-05  1.661499E-06  6.004066E-05  9.763846E-05  2.999395E-06
