#         T/K          A/kJ          G/kJ
  2.731500000000E+02  -2.578096726906E+00  -2.575644064033E+00
  2.741500000000E+02  -2.670205194092E+00  -2.667751959476E+00
  2.751500000000E+02  -2.762588475125E+00  -2.760134674303E+00
  2.761500000000E+02  -2.855242775174E+00  -2.852788413750E+00
  2.771500000000E+02  -2.948164344917E+00  -2.945709428513E+00
  2.781500000000E+02  -3.041349493363E+00  -3.038894027582E+00
  2.791500000000E+02  -3.134794598963E+00  -3.132338589358E+00
  2.801500000000E+02  -3.228496119007E+00  -3.226039571049E+00
  2.811500000000E+02  -3.322450597318E+00  -3.319993516375E+00
  2.821500000000E+02  -3.416654670420E+00  -3.414197061732E+00
  2.831500000000E+02  -3.511105072219E+00  -3.508646940881E+00
  2.841500000000E+02  -3.605798637444E+00  -3.603339988392E+00
  2.851500000000E+02  -3.700732303877E+00  -3.698273141875E+00
  2.861500000000E+02  -3.795903113580E+00  -3.793443443211E+00
  2.871500000000E+02  -3.891308213224E+00  -3.888848038883E+00
  2.881500000000E+02  -3.986944853661E+00  -3.984484179550E+00
  2.891500000000E+02  -4.082810388843E+00  -4.080349218971E+00
  2.901500000000E+02  -4.178902274233E+00  -4.176440612409E+00
  2.911500000000E+02  -4.275218064661E+00  -4.272755914500E+00
  2.921500000000E+02  -4.371755412124E+00  -4.369292777044E+00
  2.931500000000E+02  -4.468512062935E+00  -4.466048946160E+00
  2.941500000000E+02  -4.565485854952E+00  -4.563022259516E+00
  2.951500000000E+02  -4.662674714580E+00  -4.660210643331E+00
  2.961500000000E+02  -4.760076653583E+00  -4.757612109183E+00
  2.971500000000E+02  -4.857689766137E+00  -4.855224751070E+00
  2.981500000000E+02  -4.955512225490E+00  -4.953046742067E+00
  2.991500000000E+02  -5.053542280923E+00  -5.051076331285E+00
  3.001500000000E+02  -5.151778254683E+00  -5.149311840805E+00
  3.011500000000E+02  -5.250218538785E+00  -5.247751662484E+00
  3.021500000000E+02  -5.348861592396E+00  -5.346394255334E+00
  3.031500000000E+02  -5.447705938651E+00  -5.445238142341E+00
  3.041500000000E+02  -5.546750162051E+00  -5.544281907859E+00
  3.051500000000E+02  -5.645992905871E+00  -5.643524195024E+00
  3.061500000000E+02  -5.745432869130E+00  -5.742963702720E+00
  3.071500000000E+02  -5.845068805104E+00  -5.842599184090E+00
  3.081500000000E+02  -5.944899518062E+00  -5.942429443278E+00
  3.091500000000E+02  -6.044923861499E+00  -6.042453333654E+00
  3.101500000000E+02  -6.145140735944E+00  -6.142669755631E+00
  3.111500000000E+02  -6.245549086982E+00  -6.243077654675E+00
  3.121500000000E+02  -6.346147903237E+00  -6.343676019301E+00
  3.131500000000E+02  -6.446936214801E+00  -6.444463879491E+00
  3.141500000000E+02  -6.547913091314E+00  -6.545440304780E+00
  3.151500000000E+02  -6.649077640460E+00  -6.646604402752E+00
  3.161500000000E+02  -6.750429006650E+00  -6.747955317716E+00
  3.171500000000E+02  -6.851966368532E+00  -6.849492228224E+00
