#         T/K        V/dm^3  V(excl)/dm^3    alpha/K^-1        status
 2.731500E+02  2.069648E+01  3.855560E-02  4.949422E-03                                 111
 2.741500E+02  2.079892E+01  3.855560E-02  4.918332E-03                                 111
 2.751500E+02  2.090107E+01  3.855560E-02  4.880992E-03                                 111
 2.761500E+02  2.100295E+01  3.855560E-02  4.844201E-03                                 111
 2.771500E+02  2.110456E+01  3.855560E-02  4.807951E-03                                 111
 2.781500E+02  2.120589E+01  3.855560E-02  4.772232E-03                                 112
 2.791500E+02  2.130696E+01  3.855560E-02  4.737035E-03                                 111
 2.801500E+02  2.140775E+01  3.855560E-02  4.702354E-03                                 111
 2.811500E+02  2.150829E+01  3.855560E-02  4.668179E-03                                 111
 2.821500E+02  2.160856E+01  3.855560E-02  4.634503E-03                                 111
 2.831500E+02  2.170858E+01  3.855560E-02  4.601318E-03                                 111
 2.841500E+02  2.180834E+01  3.855560E-02  4.568616E-03                                 111
 2.851500E+02  2.190785E+01  3.855560E-02  4.536390E-03                                 111
 2.861500E+02  2.200710E+01  3.855560E-02  4.504633E-03                                 111
 2.871500E+02  2.210611E+01  3.855560E-02  4.473336E-03                                 111
 2.881500E+02  2.220488E+01  3.855560E-02  4.442495E-03                                 111
 2.891500E+02  2.230341E+01  3.855560E-02  4.412100E-03                                 111
 2.901500E+02  2.240169E+01  3.855560E-02  4.382145E-03                                 111
 2.911500E+02  2.249974E+01  3.855560E-02  4.352624E-03                                 111
 2.921500E+02  2.259756E+01  3.855560E-02  4.323529E-03                                 111
 2.931500E+02  2.269514E+01  3.855560E-02  4.294854E-03                                 111
 2.941500E+02  2.279250E+01  3.855560E-02  4.266592E-03                                 111
 2.951500E+02  2.288964E+01  3.855560E-02  4.238736E-03                                 111
 2.961500E+02  2.298655E+01  3.855560E-02  4.211281E-03                                 111
 2.971500E+02  2.308324E+01  3.855560E-02  4.184219E-03                                 111
 2.981500E+02  2.317972E+01  3.855560E-02  4.157544E-03                                 111
 2.991500E+02  2.327598E+01  3.855560E-02  4.131251E-03                                 111
 3.001500E+02  2.337204E+01  3.855560E-02  4.105332E-03                                 111
 3.011500E+02  2.346788E+01  3.855560E-02  4.079781E-03                                 111
 3.021500E+02  2.356352E+01  3.855560E-02  4.054593E-03                                 111
 3.031500E+02  2.365896E+01  3.855560E-02  4.029761E-03                                 111
 3.041500E+02  2.375420E+01  3.855560E-02  4.005280E-03                                 111
 3.051500E+02  2.384925E+01  3.855560E-02  3.981144E-03                                 111
 3.061500E+02  2.394410E+01  3.855560E-02  3.957346E-03                                 111
 3.071500E+02  2.403876E+01  3.855560E-02  3.933881E-03                                 111
 3.081500E+02  2.413323E+01  3.855560E-02  3.910744E-03                                 111
 3.091500E+02  2.422752E+01  3.855560E-02  3.887928E-03                                 111
 3.101500E+02  2.432162E+01  3.855560E-02  3.865429E-03                                 111
 3.111500E+02  2.441554E+01  3.855560E-02  3.843241E-03                                 111
 3.121500E+02  2.450929E+01  3.855560E-02  3.821358E-03                                 111
 3.131500E+02  2.460286E+01  3.855560E-02  3.799776E-03                                 111
 3.141500E+02  2.469626E+01  3.855560E-02  3.778488E-03                                 111
 3.151500E+02  2.478949E+01  3.855560E-02  3.757491E-03                                 111
 3.161500E+02  2.488255E+01  3.855560E-02  3.736778E-03                                 111
 3.171500E+02  2.497545E+01  3.855560E-02  3.716344E-03                                 111
