#         T/K            c1          c2-1          c3-4          c3-5          c3-7          c3-9          c4-1          c4-3          c4-5          c4-6          c4-7          c4-8          c4-9          c5-1          c5-4          c5-6          c5-9          c6-2          c6-8            w1            w2          w3-1          w3-2          w4-1          w4-2          w5-2          w5-6          w5-7          w6-1          w6-2          w6-4          w6-5          w6-7          w6-8         w6-10        c1w1-2        c1w2-1        c1w3-1        c1w4-1        c1w4-3        c1w5-7        c2w1-1        c2w1-9        c2w2-1        c2w3-1        c2w3-6        c2w4-6        c2w4-8        c3w1-5        c3w2-2        c3w2-8        c3w3-2        c3w3-5        c3w3-9        c4w1-2        c4w1-5        c4w1-6        c4w1-9        c4w2-6        c4w2-7        c5w1-5
 2.731500E+02  8.853153E-01  4.664696E-01  8.676501E-02  1.138812E-01  1.267019E-01  1.510762E-01  1.154001E-01  4.825611E-02  6.444587E-04  4.525304E-02  9.633810E-02  1.007652E-01  1.410033E-01  1.659411E-02  1.347291E-01  1.035959E-01  7.403862E-02  1.229838E-01  7.448349E-03  8.756617E-03  4.732176E-04  3.468078E-04  4.866084E-06  3.113523E-03  3.629346E-03  8.249323E-04  3.106497E-06  5.265352E-06  3.034434E-03  4.129219E-03  3.042312E-03  8.057858E-06  1.221507E-04  1.225647E-04  2.880744E-03  3.362608E+00  1.331687E-02  6.792926E-04  1.706214E-02  5.803938E-03  3.811272E-03  3.625106E-02  3.183227E-02  1.745756E-02  1.880544E-03  1.971432E-03  4.160231E-03  8.045794E-03  1.759645E-02  2.545261E-02  5.826660E-03  1.673897E-04  6.707574E-04  9.371713E-04  1.671951E-03  1.669609E-03  6.500028E-03  4.442241E-04  5.125459E-03  8.514301E-03  2.394095E-03
 2.741500E+02  9.090730E-01  4.784242E-01  8.783887E-02  1.153297E-01  1.283230E-01  1.530575E-01  1.145886E-01  4.807984E-02  6.446296E-04  4.508185E-02  9.607223E-02  1.004206E-01  1.404211E-01  1.598353E-02  1.310527E-01  1.007265E-01  7.210384E-02  1.163425E-01  7.059594E-03  8.920574E-03  4.750515E-04  3.326476E-04  4.848782E-06  2.808297E-03  3.297669E-03  7.179803E-04  2.801257E-06  4.741087E-06  2.502479E-03  3.402669E-03  2.532188E-03  6.801095E-06  1.025895E-04  1.029338E-04  2.425147E-03  3.404977E+00  1.304293E-02  6.393189E-04  1.512139E-02  5.168409E-03  3.266652E-03  3.635012E-02  3.189172E-02  1.668683E-02  1.736017E-03  1.817638E-03  3.599463E-03  7.026442E-03  1.732688E-02  2.402998E-02  5.504513E-03  1.520400E-04  6.102036E-04  8.507327E-04  1.626516E-03  1.610023E-03  6.263490E-03  4.302734E-04  4.743726E-03  7.862847E-03  2.246456E-03
 2.751500E+02  9.329153E-01  4.904360E-01  8.889602E-02  1.167569E-01  1.299207E-01  1.550116E-01  1.137690E-01  4.789721E-02  6.446889E-04  4.490479E-02  9.579249E-02  1.000624E-01  1.398214E-01  1.539811E-02  1.274898E-01  9.794705E-02  7.022631E-02  1.101017E-01  6.693594E-03  9.073740E-03  4.757739E-04  3.181232E-04  4.816009E-06  2.524244E-03  2.985810E-03  6.223172E-04  2.514971E-06  4.250451E-06  2.054137E-03  2.790884E-03  2.097618E-03  5.712600E-06  8.574827E-05  8.603315E-05  2.031782E-03  3.443028E+00  1.274785E-02  6.000469E-04  1.335779E-02  4.587352E-03  2.788827E-03  3.640340E-02  3.191111E-02  1.592061E-02  1.598547E-03  1.671621E-03  3.104916E-03  6.117423E-03  1.704340E-02  2.264867E-02  5.191373E-03  1.377750E-04  5.538111E-04  7.704657E-04  1.580894E-03  1.551272E-03  6.030578E-03  4.163990E-04  4.383976E-03  7.250696E-03  2.106741E-03
 2.761500E+02  9.568393E-01  5.025010E-01  8.993572E-02  1.181619E-01  1.314937E-01  1.569372E-01  1.129405E-01  4.770784E-02  6.446304E-04  4.472150E-02  9.549809E-02  9.968983E-02  1.392032E-01  1.483638E-02  1.240339E-01  9.525231E-02  6.840265E-02  1.042318E-01  6.348682E-03  9.216682E-03  4.754887E-04  3.034329E-04  4.769640E-06  2.262033E-03  2.695104E-03  5.374514E-04  2.249238E-06  3.795970E-06  1.679262E-03  2.279806E-03  1.730450E-03  4.778037E-06  7.137192E-05  7.160668E-05  1.695065E-03  3.477027E+00  1.243601E-02  5.618178E-04  1.176626E-02  4.059895E-03  2.372704E-03  3.641471E-02  3.189389E-02  1.516457E-02  1.468684E-03  1.533923E-03  2.671313E-03  5.311770E-03  1.674848E-02  2.131493E-02  4.888702E-03  1.245925E-04  5.015930E-04  6.963454E-04  1.535303E-03  1.493551E-03  5.802030E-03  4.026567E-04  4.046291E-03  6.677704E-03  1.974751E-03
 2.771500E+02  9.808424E-01  5.146141E-01  9.095685E-02  1.195431E-01  1.330404E-01  1.588322E-01  1.121014E-01  4.751106E-02  6.444441E-04  4.453134E-02  9.518764E-02  9.930135E-02  1.385643E-01  1.429687E-02  1.206778E-01  9.263673E-02  6.662921E-02  9.870463E-02  6.023281E-03  9.350090E-03  4.743081E-04  2.887548E-04  4.711633E-06  2.021761E-03  2.426228E-03  4.627227E-04  2.004876E-06  3.378845E-06  1.368061E-03  1.855905E-03  1.422532E-03  3.981934E-06  5.919392E-05  5.938670E-05  1.409075E-03  3.507272E+00  1.211163E-02  5.249104E-04  1.033908E-02  3.584209E-03  2.012748E-03  3.638796E-02  3.184355E-02  1.442359E-02  1.346770E-03  1.404869E-03  2.293160E-03  4.601717E-03  1.644442E-02  2.003364E-02  4.597651E-03  1.124726E-04  4.534916E-04  6.282497E-04  1.489937E-03  1.437022E-03  5.578464E-03  3.890951E-04  3.730469E-03  6.143263E-03  1.850252E-03
 2.781500E+02  1.004940E+00  5.267747E-01  9.195828E-02  1.208990E-01  1.345591E-01  1.606946E-01  1.112495E-01  4.730579E-02  6.441144E-04  4.433332E-02  9.485900E-02  9.889479E-02  1.379019E-01  1.377799E-02  1.174130E-01  9.009359E-02  6.490147E-02  9.349216E-02  5.715809E-03  9.474836E-03  4.723442E-04  2.742370E-04  4.643840E-06  1.802972E-03  2.179191E-03  3.973342E-04  1.781925E-06  2.998968E-06  1.111280E-03  1.506429E-03  1.165921E-03  3.308274E-06  4.894502E-05  4.910283E-05  1.167762E-03  3.534088E+00  1.177847E-02  4.895261E-04  9.066075E-03  3.157571E-03  1.703135E-03  3.632684E-02  3.176343E-02  1.370147E-02  1.232914E-03  1.284534E-03  1.964826E-03  3.978839E-03  1.613317E-02  1.880782E-02  4.318943E-03  1.013765E-04  4.093713E-04  5.659502E-04  1.444936E-03  1.381789E-03  5.360271E-03  3.757475E-04  3.435937E-03  5.646167E-03  1.732927E-03
 2.791500E+02  1.029132E+00  5.389761E-01  9.293837E-02  1.222274E-01  1.360474E-01  1.625213E-01  1.103825E-01  4.709112E-02  6.436274E-04  4.412656E-02  9.451023E-02  9.846817E-02  1.372131E-01  1.327840E-02  1.142328E-01  8.761758E-02  6.321590E-02  8.857078E-02  5.424932E-03  9.591729E-03  4.697091E-04  2.600082E-04  4.568124E-06  1.604903E-03  1.953617E-03  3.404527E-04  1.579991E-06  2.655501E-06  9.005825E-04  1.219908E-03  9.533029E-04  2.741723E-06  4.037131E-05  4.050018E-05  9.653807E-04  3.557789E+00  1.144005E-02  4.558217E-04  7.936291E-03  2.776903E-03  1.438229E-03  3.623508E-02  3.165683E-02  1.300149E-02  1.127112E-03  1.172883E-03  1.680947E-03  3.434856E-03  1.581666E-02  1.763987E-02  4.053157E-03  9.125969E-05  3.690717E-04  5.091870E-04  1.400445E-03  1.327959E-03  5.147851E-03  3.626485E-04  3.162071E-03  5.185132E-03  1.622496E-03
 2.801500E+02  1.053420E+00  5.512125E-01  9.389545E-02  1.235261E-01  1.375027E-01  1.643095E-01  1.094982E-01  4.686600E-02  6.429677E-04  4.391010E-02  9.413925E-02  9.801934E-02  1.364950E-01  1.279682E-02  1.111302E-01  8.520341E-02  6.156895E-02  8.391841E-02  5.149404E-03  9.701619E-03  4.665087E-04  2.461697E-04  4.486184E-06  1.426479E-03  1.748721E-03  2.912153E-04  1.398219E-06  2.346844E-06  7.285019E-04  9.860904E-04  7.779889E-04  2.267702E-06  3.323501E-05  3.334004E-05  7.965124E-04  3.578689E+00  1.109942E-02  4.238944E-04  6.937861E-03  2.438737E-03  1.212579E-03  3.611614E-02  3.152684E-02  1.232605E-02  1.029211E-03  1.069720E-03  1.436366E-03  2.961543E-03  1.549656E-02  1.653089E-02  3.800578E-03  8.206758E-05  3.323913E-04  4.576463E-04  1.356577E-03  1.275606E-03  4.941472E-03  3.498237E-04  2.908044E-03  4.758564E-03  1.518650E-03
 2.811500E+02  1.077809E+00  5.634781E-01  9.482782E-02  1.247928E-01  1.389226E-01  1.660560E-01  1.085945E-01  4.662947E-02  6.421204E-04  4.368305E-02  9.374407E-02  9.754627E-02  1.357448E-01  1.233209E-02  1.080994E-01  8.284634E-02  5.995744E-02  7.951528E-02  4.888108E-03  9.805331E-03  4.628413E-04  2.327992E-04  4.399553E-06  1.266436E-03  1.563445E-03  2.487734E-04  1.235456E-06  2.070912E-06  5.885073E-04  7.960200E-04  6.340208E-04  1.872822E-06  2.732025E-05  2.740573E-05  6.562110E-04  3.597085E+00  1.075920E-02  3.937944E-04  6.058711E-03  2.139455E-03  1.021089E-03  3.597320E-02  3.137630E-02  1.167688E-02  9.389516E-04  9.747451E-04  1.226274E-03  2.551025E-03  1.517433E-02  1.548107E-02  3.561281E-03  7.374067E-05  2.991066E-04  4.109866E-04  1.313425E-03  1.224781E-03  4.741317E-03  3.372933E-04  2.672922E-03  4.364703E-03  1.421071E-03
 2.821500E+02  1.102303E+00  5.757661E-01  9.573381E-02  1.260253E-01  1.403045E-01  1.677577E-01  1.076694E-01  4.638066E-02  6.410718E-04  4.344459E-02  9.332290E-02  9.704712E-02  1.349599E-01  1.188319E-02  1.051349E-01  8.054225E-02  5.837864E-02  7.534374E-02  4.640049E-03  9.903651E-03  4.587960E-04  2.199529E-04  4.309584E-06  1.123393E-03  1.396549E-03  2.123169E-04  1.090363E-06  1.825317E-06  4.749786E-04  6.420012E-04  5.161886E-04  1.545050E-06  2.243505E-05  2.250454E-05  5.400565E-04  3.613254E+00  1.042159E-02  3.655326E-04  5.286947E-03  1.875421E-03  8.590962E-04  3.580919E-02  3.120781E-02  1.105507E-02  8.559974E-04  8.875769E-04  1.046256E-03  2.195917E-03  1.485126E-02  1.448984E-02  3.335164E-03  6.621676E-05  2.689815E-04  3.688530E-04  1.271066E-03  1.175518E-03  4.547501E-03  3.250725E-04  2.455699E-03  4.001692E-03  1.329446E-03
