#         T/K            c1          c2-1          c3-4          c3-5          c3-7          c3-9          c4-1          c4-3          c4-5          c4-6          c4-7          c4-8          c4-9          c5-1          c5-4          c5-6          c5-9          c6-2          c6-8            w1            w2          w3-1          w3-2          w4-1          w4-2          w5-2          w5-6          w5-7          w6-1          w6-2          w6-4          w6-5          w6-7          w6-8         w6-10        c1w1-2        c1w2-1        c1w3-1        c1w4-1        c1w4-3        c1w5-7        c2w1-1        c2w1-9        c2w2-1        c2w3-1        c2w3-6        c2w4-6        c2w4-8        c3w1-5        c3w2-2        c3w2-8        c3w3-2        c3w3-5        c3w3-9        c4w1-2        c4w1-5        c4w1-6        c4w1-9        c4w2-6        c4w2-7        c5w1-5
 2.731500E+02  9.156869E-01  4.984614E-01  9.578818E-02  1.257243E-01  1.398783E-01  1.667875E-01  1.316233E-01  5.504004E-02  7.350579E-04  5.161479E-02  1.098815E-01  1.149309E-01  1.608258E-01  1.955418E-02  1.587622E-01  1.220754E-01  8.724566E-02  1.497244E-01  9.067859E-03  6.806051E-03  2.855543E-04  1.624746E-04  2.279692E-06  1.132447E-03  1.320061E-03  2.329447E-04  8.772138E-07  1.486832E-06  6.652442E-04  9.052558E-04  6.669713E-04  1.766538E-06  2.677931E-05  2.687006E-05  6.315506E-04  2.700189E+00  8.302120E-03  3.287855E-04  6.411478E-03  2.180959E-03  1.111894E-03  3.007446E-02  2.640856E-02  1.124423E-02  9.403694E-04  9.858181E-04  1.615107E-03  3.123581E-03  1.508208E-02  1.693703E-02  3.877259E-03  8.647743E-05  3.465290E-04  4.841646E-04  1.480536E-03  1.478462E-03  5.755865E-03  3.933666E-04  3.523685E-03  5.853468E-03  2.190261E-03
 2.741500E+02  9.401744E-01  5.119114E-01  9.723899E-02  1.276717E-01  1.420556E-01  1.694370E-01  1.312403E-01  5.506666E-02  7.383053E-04  5.163302E-02  1.100332E-01  1.150134E-01  1.608267E-01  1.893958E-02  1.552901E-01  1.193552E-01  8.543900E-02  1.426291E-01  8.654651E-03  6.884311E-03  2.830339E-04  1.530073E-04  2.230285E-06  9.972423E-04  1.171021E-03  1.968341E-04  7.679636E-07  1.299767E-06  5.296490E-04  7.201741E-04  5.359370E-04  1.439450E-06  2.171305E-05  2.178591E-05  5.132817E-04  2.718653E+00  8.039796E-03  3.042407E-04  5.555478E-03  1.898832E-03  9.265368E-04  3.002739E-02  2.634448E-02  1.064181E-02  8.547235E-04  8.949093E-04  1.368168E-03  2.670775E-03  1.480826E-02  1.585503E-02  3.631890E-03  7.744647E-05  3.108268E-04  4.333481E-04  1.438183E-03  1.423599E-03  5.538245E-03  3.804524E-04  3.238213E-03  5.367420E-03  2.055066E-03
 2.751500E+02  9.648628E-01  5.254552E-01  9.866561E-02  1.295884E-01  1.441988E-01  1.720472E-01  1.308090E-01  5.507110E-02  7.412483E-04  5.163049E-02  1.101400E-01  1.150495E-01  1.607635E-01  1.834049E-02  1.518515E-01  1.166635E-01  8.364568E-02  1.358526E-01  8.259106E-03  6.957560E-03  2.801874E-04  1.438867E-04  2.178274E-06  8.768677E-04  1.037206E-03  1.660320E-04  6.709853E-07  1.134005E-06  4.209076E-04  5.718724E-04  4.298172E-04  1.170553E-06  1.757045E-05  1.762882E-05  4.163269E-04  2.734898E+00  7.777051E-03  2.811516E-04  4.806926E-03  1.650801E-03  7.707821E-04  2.995523E-02  2.625867E-02  1.006162E-02  7.759091E-04  8.113781E-04  1.157478E-03  2.280507E-03  1.452838E-02  1.482794E-02  3.398759E-03  6.927651E-05  2.784692E-04  3.874082E-04  1.396026E-03  1.369869E-03  5.325371E-03  3.677059E-04  2.973284E-03  4.917541E-03  1.927224E-03
 2.761500E+02  9.897464E-01  5.390838E-01  1.000659E-01  1.314714E-01  1.463049E-01  1.746143E-01  1.303281E-01  5.505264E-02  7.438736E-04  5.160654E-02  1.102004E-01  1.150374E-01  1.606340E-01  1.775623E-02  1.484442E-01  1.139983E-01  8.186454E-02  1.293772E-01  7.880267E-03  7.026408E-03  2.770814E-04  1.351569E-04  2.124521E-06  7.701633E-04  9.176127E-04  1.398722E-04  5.853661E-07  9.879044E-07  3.340558E-04  4.535220E-04  3.442386E-04  9.504953E-07  1.419802E-05  1.424472E-05  3.371994E-04  2.749168E+00  7.515929E-03  2.595407E-04  4.154865E-03  1.433617E-03  6.404279E-04  2.986102E-02  2.615382E-02  9.505307E-03  7.036759E-04  7.349336E-04  9.783122E-04  1.945324E-03  1.424418E-02  1.385653E-02  3.178075E-03  6.191141E-05  2.492473E-04  3.460219E-04  1.354225E-03  1.317397E-03  5.117722E-03  3.551663E-04  2.728112E-03  4.502277E-03  1.806524E-03
 2.771500E+02  1.014828E+00  5.527912E-01  1.014380E-01  1.333183E-01  1.483710E-01  1.771348E-01  1.297964E-01  5.501057E-02  7.461681E-04  5.156051E-02  1.102128E-01  1.149758E-01  1.604364E-01  1.718614E-02  1.450658E-01  1.113578E-01  8.009439E-02  1.231859E-01  7.517209E-03  7.091454E-03  2.737740E-04  1.268449E-04  2.069737E-06  6.759051E-04  8.111243E-04  1.177304E-04  5.101000E-07  8.596787E-07  2.649021E-04  3.593650E-04  2.754496E-04  7.710348E-07  1.146191E-05  1.149924E-05  2.728438E-04  2.761690E+00  7.258057E-03  2.393949E-04  3.588587E-03  1.244042E-03  5.316715E-04  2.974741E-02  2.603233E-02  8.973814E-03  6.376893E-04  6.651988E-04  8.263463E-04  1.658241E-03  1.395713E-02  1.294045E-02  2.969789E-03  5.529023E-05  2.229313E-04  3.088403E-04  1.312899E-03  1.266272E-03  4.915618E-03  3.428620E-04  2.501722E-03  4.119787E-03  1.692701E-03
 2.781500E+02  1.040112E+00  5.665708E-01  1.027803E-01  1.351268E-01  1.503945E-01  1.796057E-01  1.292131E-01  5.494432E-02  7.481204E-04  5.149188E-02  1.101760E-01  1.148635E-01  1.601691E-01  1.662968E-02  1.417145E-01  1.087407E-01  7.833442E-02  1.172635E-01  7.169112E-03  7.153248E-03  2.703160E-04  1.189654E-04  2.014521E-06  5.928777E-04  7.165911E-04  9.904069E-05  4.441679E-07  7.475315E-07  2.099726E-04  2.846346E-04  2.202968E-04  6.250873E-07  9.247997E-06  9.277814E-06  2.206447E-04  2.772672E+00  7.004736E-03  2.206786E-04  3.098026E-03  1.078994E-03  4.411602E-04  2.961682E-02  2.589632E-02  8.467584E-03  5.775726E-04  6.017548E-04  6.977173E-04  1.412901E-03  1.366847E-02  1.207871E-02  2.773699E-03  4.935156E-05  1.992879E-04  2.755127E-04  1.272151E-03  1.216555E-03  4.719291E-03  3.308157E-04  2.293067E-03  3.768124E-03  1.585477E-03
 2.791500E+02  1.065598E+00  5.804161E-01  1.040909E-01  1.368945E-01  1.523729E-01  1.820237E-01  1.285776E-01  5.485348E-02  7.497211E-04  5.140025E-02  1.100890E-01  1.146994E-01  1.598309E-01  1.608638E-02  1.383896E-01  1.061461E-01  7.658418E-02  1.115966E-01  6.835254E-03  7.212283E-03  2.667509E-04  1.115232E-04  1.959368E-06  5.199095E-04  6.328758E-04  8.329846E-05  3.865760E-07  6.497207E-07  1.664197E-04  2.254283E-04  1.761620E-04  5.066462E-07  7.460262E-06  7.484076E-06  1.783938E-04  2.782298E+00  6.756980E-03  2.033390E-04  2.673895E-03  9.355939E-04  3.659786E-04  2.947137E-02  2.574770E-02  7.986660E-03  5.229262E-04  5.441617E-04  5.890176E-04  1.203602E-03  1.337930E-02  1.126977E-02  2.589483E-03  4.403518E-05  1.780867E-04  2.456960E-04  1.232061E-03  1.168291E-03  4.528895E-03  3.190452E-04  2.101062E-03  3.445301E-03  1.484559E-03
 2.801500E+02  1.091287E+00  5.943202E-01  1.053682E-01  1.386193E-01  1.543038E-01  1.843860E-01  1.278898E-01  5.473775E-02  7.509624E-04  5.128537E-02  1.099512E-01  1.144830E-01  1.594210E-01  1.555589E-02  1.350906E-01  1.035738E-01  7.484359E-02  1.061730E-01  6.514989E-03  7.269001E-03  2.631159E-04  1.045150E-04  1.904676E-06  4.558966E-04  5.588836E-04  7.006027E-05  3.363820E-07  5.646013E-07  1.319305E-04  1.785793E-04  1.408925E-04  4.106770E-07  6.018803E-06  6.037824E-06  1.442470E-04  2.790733E+00  6.515557E-03  1.873120E-04  2.307758E-03  8.112032E-04  3.036207E-04  2.931294E-02  2.558813E-02  7.530762E-03  4.733432E-04  4.919738E-04  4.972716E-04  1.025289E-03  1.309053E-02  1.051175E-02  2.416731E-03  3.928323E-05  1.591055E-04  2.190612E-04  1.192697E-03  1.121508E-03  4.344523E-03  3.075637E-04  1.924614E-03  3.149332E-03  1.389656E-03
 2.811500E+02  1.117180E+00  6.082759E-01  1.066109E-01  1.402992E-01  1.561848E-01  1.866897E-01  1.271498E-01  5.459698E-02  7.518386E-04  5.114711E-02  1.097620E-01  1.142139E-01  1.589393E-01  1.503790E-02  1.318177E-01  1.010238E-01  7.311282E-02  1.009818E-01  6.207740E-03  7.323790E-03  2.594420E-04  9.793189E-05  1.850765E-06  3.998162E-04  4.935826E-04  5.894074E-05  2.927110E-07  4.906517E-07  1.046401E-04  1.415371E-04  1.127326E-04  3.329988E-07  4.857702E-06  4.872901E-06  1.166782E-04  2.798122E+00  6.281024E-03  1.725259E-04  1.992047E-03  7.034327E-04  2.519519E-04  2.914320E-02  2.541908E-02  7.099363E-03  4.284206E-04  4.447523E-04  4.199033E-04  8.735271E-04  1.280295E-02  9.802476E-03  2.254972E-03  3.504100E-05  1.421332E-04  1.952977E-04  1.154112E-03  1.076220E-03  4.166215E-03  2.963810E-04  1.762640E-03  2.878272E-03  1.300471E-03
 2.821500E+02  1.143276E+00  6.222760E-01  1.078175E-01  1.419324E-01  1.580139E-01  1.889324E-01  1.263581E-01  5.443116E-02  7.523455E-04  5.098546E-02  1.095214E-01  1.138920E-01  1.583856E-01  1.453217E-02  1.285715E-01  9.849661E-02  7.139232E-02  9.601333E-02  5.912987E-03  7.376992E-03  2.557551E-04  9.176039E-05  1.797880E-06  3.507341E-04  4.360159E-04  4.960797E-05  2.547641E-07  4.264864E-07  8.305423E-05  1.122596E-04  9.026017E-05  2.701658E-07  3.922967E-06  3.935119E-06  9.443368E-05  2.804590E+00  6.053764E-03  1.589053E-04  1.720038E-03  6.101432E-04  2.091682E-04  2.896358E-02  2.524184E-02  6.691756E-03  3.877677E-04  4.020733E-04  3.546974E-04  7.444505E-04  1.251722E-02  9.139633E-03  2.103694E-03  3.125748E-05  1.269722E-04  1.741163E-04  1.116348E-03  1.032430E-03  3.993965E-03  2.855036E-04  1.614088E-03  2.630242E-03  1.216715E-03
