#         T/K        V/dm^3  V(excl)/dm^3    alpha/K^-1        status
 2.731500E+02  4.494565E-02  4.355001E-02  2.720587E-04                                 112
 2.741500E+02  4.495788E-02  4.355001E-02  2.738971E-04                                 112
 2.751500E+02  4.497028E-02  4.355001E-02  2.775988E-04                                 112
 2.761500E+02  4.498285E-02  4.355001E-02  2.812405E-04                                 112
 2.771500E+02  4.499558E-02  4.355001E-02  2.848565E-04                                 112
 2.781500E+02  4.500848E-02  4.355001E-02  2.884433E-04                                 112
 2.791500E+02  4.502155E-02  4.355001E-02  2.919975E-04                                 112
 2.801500E+02  4.503478E-02  4.355001E-02  2.955160E-04                                 112
 2.811500E+02  4.504817E-02  4.355001E-02  2.989957E-04                                 112
 2.821500E+02  4.506172E-02  4.355001E-02  3.024340E-04                                 112
 2.831500E+02  4.507542E-02  4.355001E-02  3.058283E-04                                 112
 2.841500E+02  4.508929E-02  4.355001E-02  3.091766E-04                                 112
 2.851500E+02  4.510330E-02  4.355001E-02  3.124767E-04                                 112
 2.861500E+02  4.511747E-02  4.355001E-02  3.157271E-04                                 112
 2.871500E+02  4.513179E-02  4.355001E-02  3.189265E-04                                 112
 2.881500E+02  4.514626E-02  4.355001E-02  3.220735E-04                                 112
 2.891500E+02  4.516087E-02  4.355001E-02  3.251675E-04                                 112
 2.901500E+02  4.517563E-02  4.355001E-02  3.282078E-04                                 112
 2.911500E+02  4.519053E-02  4.355001E-02  3.311942E-04                                 112
 2.921500E+02  4.520556E-02  4.355001E-02  3.341265E-04                                 112
 2.931500E+02  4.522074E-02  4.355001E-02  3.370050E-04                                 112
 2.941500E+02  4.523604E-02  4.355001E-02  3.398301E-04                                 112
 2.951500E+02  4.525148E-02  4.355001E-02  3.426025E-04                                 112
 2.961500E+02  4.526705E-02  4.355001E-02  3.453230E-04                                 112
 2.971500E+02  4.528275E-02  4.355001E-02  3.479927E-04                                 112
 2.981500E+02  4.529857E-02  4.355001E-02  3.506130E-04                                 112
 2.991500E+02  4.531451E-02  4.355001E-02  3.531851E-04                                 112
 3.001500E+02  4.533058E-02  4.355001E-02  3.557109E-04                                 112
 3.011500E+02  4.534676E-02  4.355001E-02  3.581920E-04                                 112
 3.021500E+02  4.536306E-02  4.355001E-02  3.606304E-04                                 112
 3.031500E+02  4.537948E-02  4.355001E-02  3.630281E-04                                 112
 3.041500E+02  4.539601E-02  4.355001E-02  3.653874E-04                                 112
 3.051500E+02  4.541265E-02  4.355001E-02  3.677104E-04                                 112
 3.061500E+02  4.542941E-02  4.355001E-02  3.699998E-04                                 112
 3.071500E+02  4.544627E-02  4.355001E-02  3.722578E-04                                 112
 3.081500E+02  4.546324E-02  4.355001E-02  3.744872E-04                                 112
 3.091500E+02  4.548032E-02  4.355001E-02  3.766906E-04                                 112
 3.101500E+02  4.549751E-02  4.355001E-02  3.788707E-04                                 112
 3.111500E+02  4.551480E-02  4.355001E-02  3.810303E-04                                 112
 3.121500E+02  4.553219E-02  4.355001E-02  3.831724E-04                                 112
 3.131500E+02  4.554969E-02  4.355001E-02  3.852998E-04                                 112
 3.141500E+02  4.556729E-02  4.355001E-02  3.874156E-04                                 112
 3.151500E+02  4.558500E-02  4.355001E-02  3.895228E-04                                 112
 3.161500E+02  4.560280E-02  4.355001E-02  3.916244E-04                                 112
 3.171500E+02  4.562071E-02  4.355001E-02  3.937236E-04                                 112
 3.181500E+02  4.563873E-02  4.355001E-02  3.958236E-04                                 112
 3.191500E+02  4.565684E-02  4.355001E-02  3.979276E-04                                 112
 3.201500E+02  4.567506E-02  4.355001E-02  4.000387E-04                                 112
 3.211500E+02  4.569339E-02  4.355001E-02  4.021604E-04                                 112
 3.221500E+02  4.571182E-02  4.355001E-02  4.042958E-04                                 112
 3.231500E+02  4.573035E-02  4.355001E-02  4.064485E-04                                 112
 3.241500E+02  4.574899E-02  4.355001E-02  4.086216E-04                                 112
 3.251500E+02  4.576774E-02  4.355001E-02  4.108186E-04                                 112
 3.261500E+02  4.578659E-02  4.355001E-02  4.130430E-04                                 112
 3.271500E+02  4.580556E-02  4.355001E-02  4.152981E-04                                 112
 3.281500E+02  4.582464E-02  4.355001E-02  4.175875E-04                                 112
 3.291500E+02  4.584383E-02  4.355001E-02  4.199147E-04                                 112
 3.301500E+02  4.586314E-02  4.355001E-02  4.222830E-04                                 112
 3.311500E+02  4.588257E-02  4.355001E-02  4.246962E-04                                 112
 3.321500E+02  4.590211E-02  4.355001E-02  4.271577E-04                                 112
 3.331500E+02  4.592178E-02  4.355001E-02  2.969608E+02                                 112
 3.341500E+02  2.731984E+01  4.355001E-02  5.006907E-01                                 111
 3.351500E+02  2.740350E+01  4.355001E-02  3.052301E-03                                 111
 3.361500E+02  2.748713E+01  4.355001E-02  3.041939E-03                                 111
 3.371500E+02  2.757073E+01  4.355001E-02  3.031668E-03                                 111
 3.381500E+02  2.765430E+01  4.355001E-02  3.021487E-03                                 111
 3.391500E+02  2.773784E+01  4.355001E-02  3.011394E-03                                 111
 3.401500E+02  2.782136E+01  4.355001E-02  3.001387E-03                                 111
 3.411500E+02  2.790485E+01  4.355001E-02  2.991465E-03                                 111
 3.421500E+02  2.798831E+01  4.355001E-02  2.981627E-03                                 111
 3.431500E+02  2.807175E+01  4.355001E-02  2.971870E-03                                 111
 3.441500E+02  2.815516E+01  4.355001E-02  2.962195E-03                                 111
 3.451500E+02  2.823855E+01  4.355001E-02  2.952598E-03                                 111
 3.461500E+02  2.832191E+01  4.355001E-02  2.943080E-03                                 111
 3.471500E+02  2.840526E+01  4.355001E-02  2.933638E-03                                 111
 3.481500E+02  2.848858E+01  4.355001E-02  2.924272E-03                                 111
 3.491500E+02  2.857187E+01  4.355001E-02  2.914980E-03                                 111
 3.501500E+02  2.865515E+01  4.355001E-02  2.905761E-03                                 111
 3.511500E+02  2.873840E+01  4.355001E-02  2.896614E-03                                 111
 3.521500E+02  2.882164E+01  4.355001E-02  2.887537E-03                                 111
 3.531500E+02  2.890485E+01  4.355001E-02  2.878531E-03                                 111
 3.541500E+02  2.898804E+01  4.355001E-02  2.869593E-03                                 111
 3.551500E+02  2.907122E+01  4.355001E-02  2.860723E-03                                 111
 3.561500E+02  2.915437E+01  4.355001E-02  2.851919E-03                                 111
 3.571500E+02  2.923751E+01  4.355001E-02  2.843181E-03                                 111
 3.581500E+02  2.932063E+01  4.355001E-02  2.834507E-03                                 111
 3.591500E+02  2.940373E+01  4.355001E-02  2.825897E-03                                 111
 3.601500E+02  2.948681E+01  4.355001E-02  2.817350E-03                                 111
 3.611500E+02  2.956988E+01  4.355001E-02  2.808865E-03                                 111
 3.621500E+02  2.965293E+01  4.355001E-02  2.800441E-03                                 111
 3.631500E+02  2.973596E+01  4.355001E-02  2.792077E-03                                 111
 3.641500E+02  2.981898E+01  4.355001E-02  2.783772E-03                                 111
 3.651500E+02  2.990198E+01  4.355001E-02  2.775526E-03                                 111
 3.661500E+02  2.998496E+01  4.355001E-02  2.767337E-03                                 111
 3.671500E+02  3.006794E+01  4.355001E-02  2.759205E-03                                 111
 3.681500E+02  3.015089E+01  4.355001E-02  2.751130E-03                                 111
 3.691500E+02  3.023383E+01  4.355001E-02  2.743110E-03                                 111
 3.701500E+02  3.031676E+01  4.355001E-02  2.735144E-03                                 111
 3.711500E+02  3.039968E+01  4.355001E-02  2.727233E-03                                 111
 3.721500E+02  3.048258E+01  4.355001E-02  2.719375E-03                                 111
 3.731500E+02  3.056546E+01  4.355001E-02  2.711569E-03                                 111
 3.741500E+02  3.064834E+01  4.355001E-02  2.703815E-03                                 111
 3.751500E+02  3.073120E+01  4.355001E-02  2.696113E-03                                 111
 3.761500E+02  3.081405E+01  4.355001E-02  2.688461E-03                                 111
 3.771500E+02  3.089688E+01  4.355001E-02  2.680859E-03                                 111
 3.781500E+02  3.097971E+01  4.355001E-02  2.673307E-03                                 111
 3.791500E+02  3.106252E+01  4.355001E-02  2.665803E-03                                 111
 3.801500E+02  3.114532E+01  4.355001E-02  2.658347E-03                                 111
 3.811500E+02  3.122811E+01  4.355001E-02  2.650939E-03                                 111
 3.821500E+02  3.131089E+01  4.355001E-02  2.643578E-03                                 111
 3.831500E+02  3.139365E+01  4.355001E-02  2.636264E-03                                 111
 3.841500E+02  3.147641E+01  4.355001E-02  2.628995E-03                                 111
 3.851500E+02  3.155916E+01  4.355001E-02  2.621772E-03                                 111
 3.861500E+02  3.164189E+01  4.355001E-02  2.614594E-03                                 111
 3.871500E+02  3.172462E+01  4.355001E-02  2.607460E-03                                 111
 3.881500E+02  3.180733E+01  4.355001E-02  2.600370E-03                                 111
 3.891500E+02  3.189004E+01  4.355001E-02  2.593323E-03                                 111
 3.901500E+02  3.197274E+01  4.355001E-02  2.586319E-03                                 111
 3.911500E+02  3.205542E+01  4.355001E-02  2.579357E-03                                 111
 3.921500E+02  3.213810E+01  4.355001E-02  2.572437E-03                                 111
 3.931500E+02  3.222077E+01  4.355001E-02  2.565559E-03                                 111
 3.941500E+02  3.230343E+01  4.355001E-02  2.558722E-03                                 111
 3.951500E+02  3.238608E+01  4.355001E-02  2.551925E-03                                 111
 3.961500E+02  3.246872E+01  4.355001E-02  2.545169E-03                                 111
 3.971500E+02  3.255136E+01  4.355001E-02  2.538452E-03                                 111
 3.981500E+02  3.263398E+01  4.355001E-02  2.531774E-03                                 111
 3.991500E+02  3.271660E+01  4.355001E-02  2.525257E-03                                 111
