#         T/K            c1          c2-1          c3-4          c3-5          c3-7          c3-9          c4-1          c4-3          c4-5          c4-6          c4-7          c4-8          c4-9          c5-1          c5-4          c5-6          c5-9          c6-2          c6-8            m1          m2-1          m3-1          m4-1          m5-1          m5-2          m6-2          m6-3          m6-4          m6-5          m6-7          m6-8          c1m1        c1m2-1        c1m2-7        c1m3-6        c1m4-1        c1m5-1        c1m5-6        c2m1-1        c2m2-1        c2m2-5        c2m3-1        c2m4-1        c2m4-3        c2m4-8        c3m1-1        c3m2-3        c3m3-8        c4m1-6        c4m2-4        c4m2-5        c5m1-9
 2.731500E+02  3.630794E-02  3.967329E-02  1.147762E-02  1.506466E-02  1.676063E-02  1.998496E-02  2.110540E-02  8.825506E-03  1.178643E-04  8.276277E-03  1.761917E-02  1.842882E-02  2.578794E-02  3.933621E-03  3.193744E-02  2.455732E-02  1.755079E-02  3.627513E-02  2.196954E-03  1.542389E-03  1.819587E-04  2.316919E-04  8.449549E-03  4.796433E-03  1.505379E-02  2.780531E-03  1.298352E-03  7.982143E-04  1.064047E-03  3.805435E-04  1.565460E-03  5.328575E-02  1.194910E-03  3.920879E-03  1.155974E-03  1.022745E-01  1.413473E-02  3.601986E-02  9.389674E-03  1.473019E-02  3.799192E-03  9.833939E-03  1.151738E-01  4.144018E-02  5.445147E-02  3.523985E-02  1.445495E-02  2.066418E-02  2.850728E-03  5.560248E-02  9.369382E-03  6.989093E-03
 2.741500E+02  3.734481E-02  4.081322E-02  1.167057E-02  1.532309E-02  1.704943E-02  2.033573E-02  2.107714E-02  8.843685E-03  1.185716E-04  8.292243E-03  1.767129E-02  1.847112E-02  2.582871E-02  3.815744E-03  3.128618E-02  2.404641E-02  1.721333E-02  3.460607E-02  2.099877E-03  1.622051E-03  1.945055E-04  2.439170E-04  8.658182E-03  4.877105E-03  1.532939E-02  2.804772E-03  1.317605E-03  8.057563E-04  1.074287E-03  3.856133E-04  1.588627E-03  5.560792E-02  1.242714E-03  4.090947E-03  1.194769E-03  1.027726E-01  1.408428E-02  3.590669E-02  9.681258E-03  1.503579E-02  3.878621E-03  9.921699E-03  1.131729E-01  4.086368E-02  5.350767E-02  3.571894E-02  1.452671E-02  2.048194E-02  2.841669E-03  5.460634E-02  9.225211E-03  6.828606E-03
 2.751500E+02  3.840183E-02  4.196753E-02  1.186031E-02  1.557745E-02  1.733373E-02  2.068131E-02  2.103624E-02  8.856340E-03  1.192049E-04  8.303034E-03  1.771232E-02  1.850185E-02  2.585341E-02  3.699244E-03  3.062817E-02  2.353081E-02  1.687118E-02  3.299229E-02  2.005754E-03  1.705385E-03  2.078290E-04  2.566922E-04  8.869919E-03  4.958015E-03  1.560635E-02  2.828606E-03  1.336794E-03  8.131871E-04  1.084381E-03  3.906524E-04  1.611716E-03  5.800839E-02  1.291888E-03  4.266503E-03  1.234339E-03  1.032441E-01  1.403025E-02  3.578415E-02  9.976929E-03  1.534044E-02  3.957819E-03  1.000582E-02  1.111727E-01  4.028184E-02  5.256406E-02  3.618413E-02  1.459081E-02  2.029111E-02  2.830842E-03  5.359722E-02  9.077855E-03  6.667269E-03
 2.761500E+02  3.947874E-02  4.313542E-02  1.204657E-02  1.582736E-02  1.761311E-02  2.102118E-02  2.098274E-02  8.863443E-03  1.197632E-04  8.308623E-03  1.774220E-02  1.852096E-02  2.586198E-02  3.584210E-03  2.996442E-02  2.301129E-02  1.652488E-02  3.143329E-02  1.914578E-03  1.792522E-03  2.219693E-04  2.700349E-04  9.084666E-03  5.039090E-03  1.588443E-02  2.851996E-03  1.355898E-03  8.204956E-04  1.094314E-03  3.956549E-04  1.634700E-03  6.048828E-02  1.342438E-03  4.447603E-03  1.274669E-03  1.036881E-01  1.397260E-02  3.565210E-02  1.027648E-02  1.564375E-02  4.036691E-03  1.008614E-02  1.091736E-01  3.969489E-02  5.162092E-02  3.663463E-02  1.464709E-02  2.009192E-02  2.818264E-03  5.257642E-02  8.927529E-03  6.505323E-03
 2.771500E+02  4.057556E-02  4.431622E-02  1.222907E-02  1.607246E-02  1.788717E-02  2.135485E-02  2.091673E-02  8.864969E-03  1.202452E-04  8.308991E-03  1.776082E-02  1.852839E-02  2.585437E-02  3.470718E-03  2.929583E-02  2.248856E-02  1.617495E-02  2.992835E-02  1.826327E-03  1.883607E-03  2.369693E-04  2.839639E-04  9.302347E-03  5.120260E-03  1.616343E-02  2.874904E-03  1.374894E-03  8.276708E-04  1.104071E-03  4.006146E-04  1.657554E-03  6.304896E-02  1.394370E-03  4.634310E-03  1.315744E-03  1.041035E-01  1.391126E-02  3.551038E-02  1.057970E-02  1.594538E-02  4.115143E-03  1.016252E-02  1.071762E-01  3.910303E-02  5.067847E-02  3.706970E-02  1.469543E-02  1.988453E-02  2.803954E-03  5.154512E-02  8.774422E-03  6.342978E-03
 2.781500E+02  4.169225E-02  4.550924E-02  1.240756E-02  1.631241E-02  1.815552E-02  2.168187E-02  2.083828E-02  8.860909E-03  1.206499E-04  8.304130E-03  1.776816E-02  1.852411E-02  2.583058E-02  3.358841E-03  2.862331E-02  2.196329E-02  1.582188E-02  2.847670E-02  1.740974E-03  1.978792E-03  2.528738E-04  2.984978E-04  9.522878E-03  5.201456E-03  1.644310E-02  2.897292E-03  1.393760E-03  8.347016E-04  1.113637E-03  4.055252E-04  1.680250E-03  6.569171E-02  1.447691E-03  4.826683E-03  1.357549E-03  1.044893E-01  1.384618E-02  3.535884E-02  1.088640E-02  1.624495E-02  4.193080E-03  1.023483E-02  1.051810E-01  3.850648E-02  4.973692E-02  3.748858E-02  1.473569E-02  1.966915E-02  2.787932E-03  5.050445E-02  8.618726E-03  6.180439E-03
 2.791500E+02  4.282875E-02  4.671373E-02  1.258177E-02  1.654685E-02  1.841777E-02  2.200175E-02  2.074753E-02  8.851259E-03  1.209764E-04  8.294040E-03  1.776417E-02  1.850810E-02  2.579061E-02  3.248645E-03  2.794778E-02  2.143620E-02  1.546617E-02  2.707751E-02  1.658489E-03  2.078231E-03  2.697292E-04  3.136558E-04  9.746166E-03  5.282601E-03  1.672320E-02  2.919121E-03  1.412472E-03  8.415763E-04  1.122996E-03  4.103802E-04  1.702761E-03  6.841779E-02  1.502405E-03  5.024772E-03  1.400064E-03  1.048446E-01  1.377731E-02  3.519735E-02  1.119634E-02  1.654209E-02  4.270405E-03  1.030291E-02  1.031884E-01  3.790545E-02  4.879653E-02  3.789055E-02  1.476776E-02  1.944598E-02  2.770219E-03  4.945561E-02  8.460637E-03  6.017913E-03
 2.801500E+02  4.398500E-02  4.792892E-02  1.275145E-02  1.677543E-02  1.867353E-02  2.231402E-02  2.064459E-02  8.836029E-03  1.212239E-04  8.278730E-03  1.774884E-02  1.848039E-02  2.573451E-02  3.140195E-03  2.727011E-02  2.090796E-02  1.510833E-02  2.572992E-02  1.578840E-03  2.182080E-03  2.875838E-04  3.294567E-04  9.972108E-03  5.363618E-03  1.700349E-02  2.940353E-03  1.431007E-03  8.482830E-04  1.132133E-03  4.151729E-04  1.725055E-03  7.122837E-02  1.558514E-03  5.228620E-03  1.443270E-03  1.051684E-01  1.370459E-02  3.502577E-02  1.150930E-02  1.683642E-02  4.347018E-03  1.036663E-02  1.011989E-01  3.730017E-02  4.785753E-02  3.827489E-02  1.479153E-02  1.921522E-02  2.750844E-03  4.839975E-02  8.300354E-03  5.855598E-03
 2.811500E+02  4.516090E-02  4.915398E-02  1.291635E-02  1.699782E-02  1.892242E-02  2.261822E-02  2.052963E-02  8.815238E-03  1.213920E-04  8.258222E-03  1.772219E-02  1.844099E-02  2.566236E-02  3.033551E-03  2.659118E-02  2.037923E-02  1.474883E-02  2.443303E-02  1.501992E-03  2.290503E-03  3.064877E-04  3.459197E-04  1.020059E-02  5.444425E-03  1.728369E-02  2.960946E-03  1.449339E-03  8.548099E-04  1.141031E-03  4.198963E-04  1.747105E-03  7.412458E-02  1.616018E-03  5.438265E-03  1.487144E-03  1.054597E-01  1.362800E-02  3.484398E-02  1.182501E-02  1.712755E-02  4.422819E-03  1.042586E-02  9.921314E-02  3.669089E-02  4.692019E-02  3.864092E-02  1.480691E-02  1.897711E-02  2.729836E-03  4.733805E-02  8.138076E-03  5.693692E-03
 2.821500E+02  4.635632E-02  5.038806E-02  1.307620E-02  1.721368E-02  1.916407E-02  2.291388E-02  2.040284E-02  8.788916E-03  1.214801E-04  8.232544E-03  1.768425E-02  1.838997E-02  2.557427E-02  2.928767E-03  2.591188E-02  1.985069E-02  1.438818E-02  2.318588E-02  1.427904E-03  2.403664E-03  3.264926E-04  3.630638E-04  1.043150E-02  5.524935E-03  1.756352E-02  2.980859E-03  1.467441E-03  8.611444E-04  1.149673E-03  4.245433E-04  1.768877E-03  7.710744E-02  1.674913E-03  5.653733E-03  1.531661E-03  1.057176E-01  1.354749E-02  3.465189E-02  1.214323E-02  1.741508E-02  4.497705E-03  1.048046E-02  9.723167E-02  3.607787E-02  4.598479E-02  3.898797E-02  1.481382E-02  1.873190E-02  2.707228E-03  4.627169E-02  7.974006E-03  5.532388E-03
