#         T/K          U/kJ          H/kJ      S/J*K^-1
 2.731500E+02  9.845972E+01  1.006765E+02  2.207009E+02
 2.741500E+02  9.849837E+01  1.007244E+02  2.208757E+02
 2.751500E+02  9.853683E+01  1.007720E+02  2.210491E+02
 2.761500E+02  9.857509E+01  1.008194E+02  2.212211E+02
 2.771500E+02  9.861318E+01  1.008666E+02  2.213918E+02
 2.781500E+02  9.865110E+01  1.009137E+02  2.215612E+02
 2.791500E+02  9.868886E+01  1.009605E+02  2.217293E+02
 2.801500E+02  9.872648E+01  1.010072E+02  2.218962E+02
 2.811500E+02  9.876397E+01  1.010537E+02  2.220621E+02
 2.821500E+02  9.880133E+01  1.011001E+02  2.222268E+02
 2.831500E+02  9.883857E+01  1.011464E+02  2.223904E+02
 2.841500E+02  9.887571E+01  1.011925E+02  2.225530E+02
 2.851500E+02  9.891273E+01  1.012385E+02  2.227147E+02
 2.861500E+02  9.894967E+01  1.012844E+02  2.228754E+02
 2.871500E+02  9.898651E+01  1.013302E+02  2.230351E+02
 2.881500E+02  9.902327E+01  1.013759E+02  2.231940E+02
 2.891500E+02  9.905994E+01  1.014215E+02  2.233519E+02
 2.901500E+02  9.909655E+01  1.014670E+02  2.235091E+02
 2.911500E+02  9.913308E+01  1.015125E+02  2.236654E+02
 2.921500E+02  9.916956E+01  1.015578E+02  2.238209E+02
 2.931500E+02  9.920597E+01  1.016031E+02  2.239757E+02
 2.941500E+02  9.924232E+01  1.016483E+02  2.241297E+02
 2.951500E+02  9.927862E+01  1.016935E+02  2.242829E+02
 2.961500E+02  9.931488E+01  1.017386E+02  2.244354E+02
 2.971500E+02  9.935109E+01  1.017836E+02  2.245873E+02
 2.981500E+02  9.938726E+01  1.018286E+02  2.247384E+02
 2.991500E+02  9.942338E+01  1.018735E+02  2.248889E+02
 3.001500E+02  9.945948E+01  1.019184E+02  2.250387E+02
 3.011500E+02  9.949554E+01  1.019633E+02  2.251879E+02
 3.021500E+02  9.953157E+01  1.020081E+02  2.253365E+02
 3.031500E+02  9.956757E+01  1.020529E+02  2.254844E+02
 3.041500E+02  9.960355E+01  1.020976E+02  2.256318E+02
 3.051500E+02  9.963951E+01  1.021423E+02  2.257785E+02
 3.061500E+02  9.967544E+01  1.021870E+02  2.259247E+02
 3.071500E+02  9.971136E+01  1.022317E+02  2.260704E+02
 3.081500E+02  9.974726E+01  1.022763E+02  2.262154E+02
 3.091500E+02  9.978315E+01  1.023209E+02  2.263600E+02
 3.101500E+02  9.981902E+01  1.023655E+02  2.265040E+02
 3.111500E+02  9.985489E+01  1.024101E+02  2.266475E+02
 3.121500E+02  9.989075E+01  1.024546E+02  2.267905E+02
 3.131500E+02  9.992660E+01  1.024992E+02  2.269329E+02
 3.141500E+02  9.996244E+01  1.025437E+02  2.270749E+02
 3.151500E+02  9.999828E+01  1.025883E+02  2.272164E+02
 3.161500E+02  1.000341E+02  1.026328E+02  2.273575E+02
 3.171500E+02  1.000700E+02  1.026773E+02  2.274980E+02
 3.181500E+02  1.001058E+02  1.027218E+02  2.276381E+02
 3.191500E+02  1.001416E+02  1.027663E+02  2.277778E+02
 3.201500E+02  1.001775E+02  1.028108E+02  2.279170E+02
 3.211500E+02  1.002133E+02  1.028553E+02  2.280558E+02
 3.221500E+02  1.002492E+02  1.028998E+02  2.281941E+02
 3.231500E+02  1.002851E+02  1.029443E+02  2.283320E+02
 3.241500E+02  1.003209E+02  1.029888E+02  2.284695E+02
 3.251500E+02  1.003568E+02  1.030333E+02  2.286066E+02
 3.261500E+02  1.003927E+02  1.030778E+02  2.287433E+02
 3.271500E+02  1.004286E+02  1.031223E+02  2.288796E+02
 3.281500E+02  1.004645E+02  1.031668E+02  2.290155E+02
 3.291500E+02  1.005005E+02  1.032114E+02  2.291510E+02
 3.301500E+02  1.005364E+02  1.032559E+02  2.292861E+02
 3.311500E+02  1.005724E+02  1.033005E+02  2.294209E+02
 3.321500E+02  1.006083E+02  1.033450E+02  2.295553E+02
 3.331500E+02  1.006443E+02  1.033896E+02  2.296893E+02
 3.341500E+02  1.006804E+02  1.034342E+02  2.298229E+02
 3.351500E+02  1.007164E+02  1.034788E+02  2.299563E+02
 3.361500E+02  1.007524E+02  1.035235E+02  2.300892E+02
 3.371500E+02  1.007885E+02  1.035681E+02  2.302218E+02
 3.381500E+02  1.008246E+02  1.036128E+02  2.303541E+02
 3.391500E+02  1.008607E+02  1.036574E+02  2.304860E+02
 3.401500E+02  1.008969E+02  1.037021E+02  2.306176E+02
 3.411500E+02  1.009330E+02  1.037469E+02  2.307489E+02
 3.421500E+02  1.009692E+02  1.037916E+02  2.308799E+02
 3.431500E+02  1.010055E+02  1.038364E+02  2.310105E+02
 3.441500E+02  1.010417E+02  1.038811E+02  2.311408E+02
 3.451500E+02  1.010780E+02  1.039260E+02  2.312708E+02
 3.461500E+02  1.011143E+02  1.039708E+02  2.314005E+02
 3.471500E+02  1.011506E+02  1.040156E+02  2.315299E+02
 3.481500E+02  1.011869E+02  1.040605E+02  2.316590E+02
 3.491500E+02  1.012233E+02  1.041054E+02  2.317878E+02
 3.501500E+02  1.012597E+02  1.041504E+02  2.319163E+02
 3.511500E+02  1.012962E+02  1.041953E+02  2.320445E+02
 3.521500E+02  1.013326E+02  1.042403E+02  2.321724E+02
 3.531500E+02  1.013691E+02  1.042853E+02  2.323001E+02
 3.541500E+02  1.014057E+02  1.043304E+02  2.324274E+02
 3.551500E+02  1.014422E+02  1.043754E+02  2.325545E+02
 3.561500E+02  1.014788E+02  1.044205E+02  2.326813E+02
 3.571500E+02  1.015155E+02  1.044657E+02  2.328079E+02
 3.581500E+02  1.015521E+02  1.045108E+02  2.329342E+02
 3.591500E+02  1.015888E+02  1.045560E+02  2.330602E+02
 3.601500E+02  1.016256E+02  1.046012E+02  2.331859E+02
 3.611500E+02  1.016623E+02  1.046465E+02  2.333114E+02
 3.621500E+02  1.016991E+02  1.046918E+02  2.334366E+02
 3.631500E+02  1.017360E+02  1.047371E+02  2.335616E+02
 3.641500E+02  1.017728E+02  1.047825E+02  2.336863E+02
 3.651500E+02  1.018098E+02  1.048278E+02  2.338108E+02
 3.661500E+02  1.018467E+02  1.048733E+02  2.339350E+02
 3.671500E+02  1.018837E+02  1.049187E+02  2.340590E+02
 3.681500E+02  1.019207E+02  1.049642E+02  2.341827E+02
 3.691500E+02  1.019578E+02  1.050097E+02  2.343062E+02
 3.701500E+02  1.019949E+02  1.050553E+02  2.344295E+02
 3.711500E+02  1.020320E+02  1.051009E+02  2.345525E+02
 3.721500E+02  1.020692E+02  1.051465E+02  2.346753E+02
 3.731500E+02  1.021064E+02  1.051922E+02  2.347979E+02
 3.741500E+02  1.021436E+02  1.052379E+02  2.349202E+02
 3.751500E+02  1.021809E+02  1.052837E+02  2.350423E+02
 3.761500E+02  1.022183E+02  1.053295E+02  2.351642E+02
 3.771500E+02  1.022556E+02  1.053753E+02  2.352859E+02
 3.781500E+02  1.022930E+02  1.054212E+02  2.354073E+02
 3.791500E+02  1.023305E+02  1.054671E+02  2.355285E+02
 3.801500E+02  1.023680E+02  1.055130E+02  2.356496E+02
 3.811500E+02  1.024055E+02  1.055590E+02  2.357703E+02
 3.821500E+02  1.024431E+02  1.056050E+02  2.358909E+02
 3.831500E+02  1.024807E+02  1.056511E+02  2.360113E+02
 3.841500E+02  1.025184E+02  1.056971E+02  2.361315E+02
 3.851500E+02  1.025561E+02  1.057433E+02  2.362514E+02
 3.861500E+02  1.025938E+02  1.057895E+02  2.363711E+02
 3.871500E+02  1.026316E+02  1.058357E+02  2.364907E+02
 3.881500E+02  1.026694E+02  1.058820E+02  2.366100E+02
 3.891500E+02  1.027073E+02  1.059283E+02  2.367292E+02
 3.901500E+02  1.027452E+02  1.059746E+02  2.368481E+02
 3.911500E+02  1.027832E+02  1.060210E+02  2.369668E+02
 3.921500E+02  1.028212E+02  1.060674E+02  2.370854E+02
 3.931500E+02  1.028592E+02  1.061139E+02  2.372037E+02
 3.941500E+02  1.028973E+02  1.061604E+02  2.373219E+02
 3.951500E+02  1.029354E+02  1.062070E+02  2.374399E+02
 3.961500E+02  1.029736E+02  1.062535E+02  2.375576E+02
 3.971500E+02  1.030118E+02  1.063002E+02  2.376752E+02
 3.981500E+02  1.030501E+02  1.063469E+02  2.377926E+02
 3.991500E+02  1.030884E+02  1.063936E+02  2.379098E+02
