#         T/K     Cv/J*K^-1     Cp/J*K^-1
 2.731500E+02  7.308494E+01  7.308915E+01
 2.741500E+02  7.312441E+01  7.312865E+01
 2.751500E+02  7.316292E+01  7.316722E+01
 2.761500E+02  7.320053E+01  7.320487E+01
 2.771500E+02  7.323724E+01  7.324164E+01
 2.781500E+02  7.327306E+01  7.327752E+01
 2.791500E+02  7.330803E+01  7.331253E+01
 2.801500E+02  7.334214E+01  7.334670E+01
 2.811500E+02  7.337539E+01  7.338001E+01
 2.821500E+02  7.340785E+01  7.341252E+01
 2.831500E+02  7.343951E+01  7.344423E+01
 2.841500E+02  7.347038E+01  7.347516E+01
 2.851500E+02  7.350049E+01  7.350532E+01
 2.861500E+02  7.352985E+01  7.353473E+01
 2.871500E+02  7.355848E+01  7.356341E+01
 2.881500E+02  7.358639E+01  7.359138E+01
 2.891500E+02  7.361362E+01  7.361865E+01
 2.901500E+02  7.364016E+01  7.364525E+01
 2.911500E+02  7.366605E+01  7.367119E+01
 2.921500E+02  7.369130E+01  7.369649E+01
 2.931500E+02  7.371593E+01  7.372117E+01
 2.941500E+02  7.373996E+01  7.374525E+01
 2.951500E+02  7.376341E+01  7.376875E+01
 2.961500E+02  7.378630E+01  7.379169E+01
 2.971500E+02  7.380864E+01  7.381408E+01
 2.981500E+02  7.383046E+01  7.383595E+01
 2.991500E+02  7.385177E+01  7.385731E+01
 3.001500E+02  7.387260E+01  7.387818E+01
 3.011500E+02  7.389295E+01  7.389859E+01
 3.021500E+02  7.391286E+01  7.391854E+01
 3.031500E+02  7.393234E+01  7.393806E+01
 3.041500E+02  7.395141E+01  7.395718E+01
 3.051500E+02  7.397008E+01  7.397589E+01
 3.061500E+02  7.398838E+01  7.399423E+01
 3.071500E+02  7.400631E+01  7.401222E+01
 3.081500E+02  7.402391E+01  7.402986E+01
 3.091500E+02  7.404119E+01  7.404718E+01
 3.101500E+02  7.405816E+01  7.406420E+01
 3.111500E+02  7.407485E+01  7.408093E+01
 3.121500E+02  7.409127E+01  7.409738E+01
 3.131500E+02  7.410743E+01  7.411359E+01
 3.141500E+02  7.412336E+01  7.412955E+01
 3.151500E+02  7.413906E+01  7.414530E+01
 3.161500E+02  7.415457E+01  7.416084E+01
 3.171500E+02  7.416988E+01  7.417620E+01
 3.181500E+02  7.418502E+01  7.419138E+01
 3.191500E+02  7.420001E+01  7.420640E+01
 3.201500E+02  7.421485E+01  7.422128E+01
 3.211500E+02  7.422957E+01  7.423603E+01
 3.221500E+02  7.424417E+01  7.425067E+01
 3.231500E+02  7.425867E+01  7.426520E+01
 3.241500E+02  7.427309E+01  7.427966E+01
 3.251500E+02  7.428744E+01  7.429404E+01
 3.261500E+02  7.430173E+01  7.430836E+01
 3.271500E+02  7.431597E+01  7.432263E+01
 3.281500E+02  7.433018E+01  7.433687E+01
 3.291500E+02  7.434437E+01  7.435109E+01
 3.301500E+02  7.435855E+01  7.436530E+01
 3.311500E+02  7.437273E+01  7.437951E+01
 3.321500E+02  7.438692E+01  7.439374E+01
 3.331500E+02  7.440114E+01  7.440799E+01
 3.341500E+02  7.441539E+01  7.442227E+01
 3.351500E+02  7.442969E+01  7.443659E+01
 3.361500E+02  7.444404E+01  1.457094E+03
 3.371500E+02  6.282479E+01  1.449765E+03
 3.381500E+02  6.290478E+01  7.149016E+01
 3.391500E+02  6.298452E+01  7.156680E+01
 3.401500E+02  6.306401E+01  7.164323E+01
 3.411500E+02  6.314325E+01  7.171943E+01
 3.421500E+02  6.322225E+01  7.179541E+01
 3.431500E+02  6.330100E+01  7.187117E+01
 3.441500E+02  6.337949E+01  7.194672E+01
 3.451500E+02  6.345774E+01  7.202204E+01
 3.461500E+02  6.353575E+01  7.209714E+01
 3.471500E+02  6.361350E+01  7.217203E+01
 3.481500E+02  6.369101E+01  7.224669E+01
 3.491500E+02  6.376827E+01  7.232114E+01
 3.501500E+02  6.384528E+01  7.239537E+01
 3.511500E+02  6.392205E+01  7.246939E+01
 3.521500E+02  6.399857E+01  7.254319E+01
 3.531500E+02  6.407485E+01  7.261677E+01
 3.541500E+02  6.415088E+01  7.269013E+01
 3.551500E+02  6.422666E+01  7.276328E+01
 3.561500E+02  6.430221E+01  7.283621E+01
 3.571500E+02  6.437750E+01  7.290893E+01
 3.581500E+02  6.445255E+01  7.298143E+01
 3.591500E+02  6.452736E+01  7.305372E+01
 3.601500E+02  6.460193E+01  7.312579E+01
 3.611500E+02  6.467625E+01  7.319765E+01
 3.621500E+02  6.475033E+01  7.326930E+01
 3.631500E+02  6.482417E+01  7.334073E+01
 3.641500E+02  6.489777E+01  7.341195E+01
 3.651500E+02  6.497112E+01  7.348295E+01
 3.661500E+02  6.504424E+01  7.355374E+01
 3.671500E+02  6.511711E+01  7.362432E+01
 3.681500E+02  6.518975E+01  7.369468E+01
 3.691500E+02  6.526214E+01  7.376484E+01
 3.701500E+02  6.533430E+01  7.383478E+01
 3.711500E+02  6.540621E+01  7.390451E+01
 3.721500E+02  6.547789E+01  7.397402E+01
 3.731500E+02  6.554934E+01  7.404333E+01
 3.741500E+02  6.562054E+01  7.411242E+01
 3.751500E+02  6.569151E+01  7.418131E+01
 3.761500E+02  6.576224E+01  7.424998E+01
 3.771500E+02  6.583274E+01  7.431845E+01
 3.781500E+02  6.590300E+01  7.438670E+01
 3.791500E+02  6.597302E+01  7.445474E+01
 3.801500E+02  6.604282E+01  7.452258E+01
 3.811500E+02  6.611238E+01  7.459020E+01
 3.821500E+02  6.618170E+01  7.465762E+01
 3.831500E+02  6.625080E+01  7.472483E+01
 3.841500E+02  6.631966E+01  7.479183E+01
 3.851500E+02  6.638829E+01  7.485862E+01
 3.861500E+02  6.645669E+01  7.492520E+01
 3.871500E+02  6.652486E+01  7.499158E+01
 3.881500E+02  6.659280E+01  7.505775E+01
 3.891500E+02  6.666051E+01  7.512372E+01
 3.901500E+02  6.672800E+01  7.518947E+01
 3.911500E+02  6.679525E+01  7.525502E+01
 3.921500E+02  6.686228E+01  7.532037E+01
 3.931500E+02  6.692908E+01  7.538551E+01
 3.941500E+02  6.699566E+01  7.545045E+01
 3.951500E+02  6.706201E+01  7.551518E+01
 3.961500E+02  6.712814E+01  7.557970E+01
 3.971500E+02  6.719404E+01  7.564403E+01
 3.981500E+02  6.725972E+01  7.570815E+01
 3.991500E+02  6.732517E+01  7.577283E+01
