#         T/K            c1          c2-1          c3-4          c3-5          c3-7          c3-9            m1          m2-1          m3-1            w1            w2          w3-1          w3-2          c1m1        c1m2-1        c1m2-7        c2m1-1        c1w1-2        c1w2-1        c2w1-1        c2w1-9        m1w1-1        m1w1-4        m1w2-1        m2w1-1        m2w1-3      c1m1w1-1
 2.731500E+02  1.616862E-03  9.042152E-08  1.785116E-12  2.343008E-12  2.606783E-12  3.108264E-12  2.698611E-02  6.401713E-05  2.185497E-06  1.499707E-02  8.066771E-05  5.884321E-06  8.256330E-08  4.771552E-05  2.868795E-08  9.413428E-08  5.737728E-10  6.112513E-04  2.409430E-07  6.994196E-10  6.141644E-10  5.714756E-05  7.779324E-05  3.490017E-06  2.273863E-06  2.879878E-06  7.978219E-08
 2.741500E+02  1.620575E-03  8.956434E-08  1.726873E-12  2.267330E-12  2.522773E-12  3.009042E-12  2.688474E-02  6.226887E-05  2.011026E-06  1.495397E-02  7.864105E-05  5.437983E-06  7.926585E-08  4.660937E-05  2.682529E-08  8.830738E-08  5.471452E-10  5.994175E-04  2.267439E-07  6.720054E-10  5.895828E-10  5.567691E-05  7.578647E-05  3.222345E-06  2.096308E-06  2.656059E-06  7.479846E-08
 2.751500E+02  1.624097E-03  8.870613E-08  1.670534E-12  2.194096E-12  2.441469E-12  2.912977E-12  2.678411E-02  6.058090E-05  1.851636E-06  1.491085E-02  7.667686E-05  5.028134E-06  7.612000E-08  4.553294E-05  2.509420E-08  8.287442E-08  5.218559E-10  5.878386E-04  2.134530E-07  6.457451E-10  5.660582E-10  5.425358E-05  7.384453E-05  2.976849E-06  1.933751E-06  2.451067E-06  7.015287E-08
 2.761500E+02  1.627432E-03  8.784747E-08  1.616044E-12  2.123236E-12  2.362793E-12  2.819984E-12  2.668423E-02  5.895077E-05  1.705932E-06  1.486773E-02  7.477301E-05  4.651596E-06  7.311809E-08  4.448537E-05  2.348471E-08  7.780672E-08  4.978340E-10  5.765096E-04  2.010084E-07  6.205887E-10  5.435437E-10  5.287582E-05  7.196499E-05  2.751564E-06  1.784836E-06  2.263206E-06  6.582084E-08
 2.771500E+02  1.630584E-03  8.698889E-08  1.563348E-12  2.054683E-12  2.286672E-12  2.729976E-12  2.658509E-02  5.737615E-05  1.572653E-06  1.482463E-02  7.292741E-05  4.305481E-06  7.025285E-08  4.346584E-05  2.198763E-08  7.307783E-08  4.750123E-10  5.654258E-04  1.893526E-07  5.964885E-10  5.219945E-10  5.154195E-05  7.014553E-05  2.544714E-06  1.648338E-06  2.090943E-06  6.177972E-08
 2.781500E+02  1.633556E-03  8.613090E-08  1.512395E-12  1.988369E-12  2.213032E-12  2.642869E-12  2.648668E-02  5.585481E-05  1.450662E-06  1.478155E-02  7.113805E-05  3.987168E-06  6.751740E-08  4.247356E-05  2.059454E-08  6.866337E-08  4.533273E-10  5.545823E-04  1.784320E-07  5.733989E-10  5.013679E-10  5.025035E-05  6.838393E-05  2.354684E-06  1.523147E-06  1.932889E-06  5.800858E-08
 2.791500E+02  1.636351E-03  8.527401E-08  1.463133E-12  1.924231E-12  2.141800E-12  2.558581E-12  2.638900E-02  5.438462E-05  1.338934E-06  1.473851E-02  6.940299E-05  3.694271E-06  6.490523E-08  4.150775E-05  1.929767E-08  6.454079E-08  4.327191E-10  5.439744E-04  1.681972E-07  5.512759E-10  4.816229E-10  4.899946E-05  6.667805E-05  2.180012E-06  1.408260E-06  1.787789E-06  5.448806E-08
 2.801500E+02  1.638974E-03  8.441869E-08  1.415510E-12  1.862203E-12  2.072906E-12  2.477028E-12  2.629203E-02  5.296356E-05  1.236543E-06  1.469552E-02  6.772037E-05  3.424625E-06  6.241019E-08  4.056765E-05  1.808988E-08  6.068929E-08  4.131311E-10  5.335972E-04  1.586021E-07  5.300778E-10  4.627205E-10  4.778779E-05  6.502585E-05  2.019370E-06  1.302768E-06  1.654504E-06  5.120032E-08
 2.811500E+02  1.641429E-03  8.356539E-08  1.369476E-12  1.802222E-12  2.006280E-12  2.398133E-12  2.619578E-02  5.158969E-05  1.142650E-06  1.465258E-02  6.608838E-05  3.176257E-06  6.002644E-08  3.965255E-05  1.696458E-08  5.708965E-08  3.945097E-10  5.234461E-04  1.496037E-07  5.097645E-10  4.446233E-10  4.661392E-05  6.342536E-05  1.871549E-06  1.205846E-06  1.532002E-06  4.812883E-08
 2.821500E+02  1.643718E-03  8.271456E-08  1.324984E-12  1.744227E-12  1.941855E-12  2.321816E-12  2.610024E-02  5.026116E-05  1.056499E-06  1.460971E-02  6.450529E-05  2.947371E-06  5.774846E-08  3.876172E-05  1.591571E-08  5.372410E-08  3.768043E-10  5.135164E-04  1.411624E-07  4.902976E-10  4.272957E-10  4.547647E-05  6.187469E-05  1.735455E-06  1.116748E-06  1.419346E-06  4.525832E-08
 2.831500E+02  1.645846E-03  8.186660E-08  1.281985E-12  1.688157E-12  1.879563E-12  2.248001E-12  2.600540E-02  4.897620E-05  9.774038E-07  1.456691E-02  6.296942E-05  2.736334E-06  5.557102E-08  3.789448E-05  1.493769E-08  5.057621E-08  3.599670E-10  5.038036E-04  1.332412E-07  4.716404E-10  4.107034E-10  4.437412E-05  6.037203E-05  1.610091E-06  1.034796E-06  1.315687E-06  4.257467E-08
 2.841500E+02  1.647816E-03  8.102191E-08  1.240432E-12  1.633953E-12  1.819339E-12  2.176611E-12  2.591126E-02  4.773311E-05  9.047432E-07  1.452420E-02  6.147917E-05  2.541656E-06  5.348919E-08  3.705015E-05  1.402536E-08  4.763078E-08  3.439527E-10  4.943030E-04  1.258056E-07  4.537578E-10  3.948139E-10  4.330561E-05  5.891564E-05  1.494549E-06  9.593752E-07  1.220254E-06  4.006481E-08
 2.851500E+02  1.649632E-03  8.018086E-08  1.200281E-12  1.581558E-12  1.761120E-12  2.107574E-12  2.581780E-02  4.653029E-05  8.379547E-07  1.448157E-02  6.003297E-05  2.361980E-06  5.149826E-08  3.622810E-05  1.317397E-08  4.487375E-08  3.287186E-10  4.850103E-04  1.188237E-07  4.366163E-10  3.795960E-10  4.226973E-05  5.750387E-05  1.388004E-06  8.899259E-07  1.132345E-06  3.771663E-08
 2.861500E+02  1.651297E-03  7.934381E-08  1.161487E-12  1.530915E-12  1.704843E-12  2.040818E-12  2.572503E-02  4.536619E-05  7.765281E-07  1.443903E-02  5.862933E-05  2.196068E-06  4.959381E-08  3.542768E-05  1.237913E-08  4.229209E-08  3.142241E-10  4.759210E-04  1.122659E-07  4.201837E-10  3.650201E-10  4.126530E-05  5.613509E-05  1.289705E-06  8.259406E-07  1.051322E-06  3.551893E-08
 2.871500E+02  1.652816E-03  7.851108E-08  1.124006E-12  1.481968E-12  1.650447E-12  1.976271E-12  2.563293E-02  4.423932E-05  7.200004E-07  1.439659E-02  5.726681E-05  2.042790E-06  4.777164E-08  3.464828E-05  1.163680E-08  3.987375E-08  3.004311E-10  4.670307E-04  1.061043E-07  4.044293E-10  3.510576E-10  4.029121E-05  5.480778E-05  1.198966E-06  7.669572E-07  9.766060E-07  3.346133E-08
 2.881500E+02  1.654191E-03  7.768300E-08  1.087795E-12  1.434665E-12  1.597873E-12  1.913865E-12  2.554150E-02  4.314829E-05  6.679512E-07  1.435426E-02  5.594402E-05  1.901115E-06  4.602776E-08  3.388931E-05  1.094323E-08  3.760755E-08  2.873033E-10  4.583352E-04  1.003132E-07  3.893237E-10  3.376814E-10  3.934638E-05  5.352047E-05  1.115164E-06  7.125554E-07  9.076688E-07  3.153422E-08
 2.891500E+02  1.655427E-03  7.685984E-08  1.052815E-12  1.388951E-12  1.547062E-12  1.853532E-12  2.545074E-02  4.209173E-05  6.199988E-07  1.431204E-02  5.465962E-05  1.770101E-06  4.435840E-08  3.315019E-05  1.029497E-08  3.548314E-08  2.748064E-10  4.498302E-04  9.486874E-08  3.748389E-10  3.248657E-10  3.842979E-05  5.227173E-05  1.037728E-06  6.623525E-07  8.440295E-07  2.972868E-08
 2.901500E+02  1.656527E-03  7.604190E-08  1.019024E-12  1.344777E-12  1.497958E-12  1.795207E-12  2.536063E-02  4.106836E-05  5.757960E-07  1.426993E-02  5.341231E-05  1.648888E-06  4.275998E-08  3.243035E-05  9.688815E-09  3.349091E-08  2.629081E-10  4.415115E-04  8.974847E-08  3.609479E-10  3.125856E-10  3.754043E-05  5.106020E-05  9.661398E-07  6.159998E-07  7.852499E-07  2.803645E-08
 2.911500E+02  1.657494E-03  7.522943E-08  9.863836E-13  1.302092E-12  1.450506E-12  1.738825E-12  2.527117E-02  4.007692E-05  5.350271E-07  1.422794E-02  5.220087E-05  1.536689E-06  4.122913E-08  3.172925E-05  9.121823E-09  3.162196E-08  2.515777E-10  4.333751E-04  8.493162E-08  3.476251E-10  3.008175E-10  3.667736E-05  4.988458E-05  8.999237E-07  5.731798E-07  7.309307E-07  2.644985E-08
