#         T/K            c1          c2-1          c3-4          c3-5          c3-7          c3-9            m1          m2-1          m3-1            w1            w2          w3-1          w3-2          c1m1        c1m2-1        c1m2-7        c2m1-1        c1w1-2        c1w2-1        c2w1-1        c2w1-9        m1w1-1        m1w1-4        m1w2-1        m2w1-1        m2w1-3      c1m1w1-1
 2.731500E+02  1.672388E-02  9.679127E-06  1.977567E-09  2.595604E-09  2.887816E-09  3.443361E-09  7.432945E-03  4.859298E-06  4.571770E-08  1.414295E-02  7.177994E-05  4.940484E-06  6.932027E-08  1.360130E-04  2.253602E-08  7.394783E-08  1.692627E-08  5.965594E-03  2.218799E-06  7.064346E-08  6.203244E-08  1.485211E-05  2.021772E-05  8.558304E-07  1.628589E-07  2.062629E-07  2.145837E-07
 2.741500E+02  1.671418E-02  9.532376E-06  1.896603E-09  2.490181E-09  2.770731E-09  3.304794E-09  7.395537E-03  4.714470E-06  4.190613E-08  1.414818E-02  7.043224E-05  4.610396E-06  6.720266E-08  1.323083E-04  2.095832E-08  6.899363E-08  1.602753E-08  5.852259E-03  2.095597E-06  6.770441E-08  5.940036E-08  1.449830E-05  1.973485E-05  7.943141E-07  1.502433E-07  1.903609E-07  2.009948E-07
 2.751500E+02  1.670365E-02  9.388241E-06  1.819354E-09  2.389557E-09  2.658967E-09  3.172481E-09  7.358539E-03  4.575056E-06  3.843817E-08  1.415233E-02  6.911110E-05  4.303760E-06  6.515384E-08  1.287275E-04  1.950138E-08  6.440394E-08  1.518195E-08  5.741364E-03  1.979780E-06  6.490070E-08  5.689176E-08  1.415469E-05  1.926595E-05  7.375416E-07  1.386816E-07  1.757817E-07  1.883427E-07
 2.761500E+02  1.669230E-02  9.246677E-06  1.745632E-09  2.293495E-09  2.552262E-09  3.046114E-09  7.321947E-03  4.440819E-06  3.528069E-08  1.415546E-02  6.781615E-05  4.018826E-06  6.317163E-08  1.252657E-04  1.815523E-08  6.014975E-08  1.438609E-08  5.632859E-03  1.870878E-06  6.222563E-08  5.450042E-08  1.382096E-05  1.881058E-05  6.851247E-07  1.280799E-07  1.624077E-07  1.765580E-07
 2.771500E+02  1.668016E-02  9.107639E-06  1.675262E-09  2.201768E-09  2.450365E-09  2.925403E-09  7.285755E-03  4.311537E-06  3.240394E-08  1.415757E-02  6.654697E-05  3.753979E-06  6.125395E-08  1.219185E-04  1.691080E-08  5.620453E-08  1.363676E-08  5.526694E-03  1.768453E-06  5.967285E-08  5.222045E-08  1.349677E-05  1.836831E-05  6.367087E-07  1.183531E-07  1.501328E-07  1.655770E-07
 2.781500E+02  1.666725E-02  8.971084E-06  1.608078E-09  2.114165E-09  2.353041E-09  2.810072E-09  7.249961E-03  4.186997E-06  2.978120E-08  1.415870E-02  6.530319E-05  3.507729E-06  5.939875E-08  1.186814E-04  1.575978E-08  5.254399E-08  1.293099E-08  5.422820E-03  1.672096E-06  5.723634E-08  5.004625E-08  1.318185E-05  1.793871E-05  5.919692E-07  1.094241E-07  1.388603E-07  1.553407E-07
 2.791500E+02  1.665360E-02  8.836969E-06  1.543923E-09  2.030481E-09  2.260064E-09  2.699858E-09  7.214559E-03  4.066996E-06  2.738846E-08  1.415888E-02  6.408439E-05  3.278701E-06  5.760401E-08  1.155504E-04  1.469460E-08  4.914588E-08  1.226601E-08  5.321191E-03  1.581423E-06  5.491040E-08  4.797254E-08  1.287589E-05  1.752140E-05  5.506096E-07  1.012231E-07  1.285029E-07  1.457949E-07
 2.801500E+02  1.663921E-02  8.705253E-06  1.482648E-09  1.950527E-09  2.171224E-09  2.594514E-09  7.179545E-03  3.951341E-06  2.520409E-08  1.415813E-02  6.289017E-05  3.065626E-06  5.586781E-08  1.125214E-04  1.370835E-08  4.598982E-08  1.163926E-08  5.221757E-03  1.496079E-06  5.268962E-08  4.599432E-08  1.257860E-05  1.711597E-05  5.123584E-07  9.368650E-08  1.189810E-07  1.368896E-07
 2.811500E+02  1.662412E-02  8.575893E-06  1.424111E-09  1.874120E-09  2.086320E-09  2.493805E-09  7.144915E-03  3.839848E-06  2.320866E-08  1.415647E-02  6.172013E-05  2.867333E-06  5.418824E-08  1.095905E-04  1.279471E-08  4.305711E-08  1.104831E-08  5.124473E-03  1.415730E-06  5.056887E-08  4.410684E-08  1.228972E-05  1.672204E-05  4.769672E-07  8.675685E-08  1.102227E-07  1.285784E-07
 2.821500E+02  1.660833E-02  8.448848E-06  1.368179E-09  1.801089E-09  2.005160E-09  2.397508E-09  7.110663E-03  3.732342E-06  2.138462E-08  1.415395E-02  6.057384E-05  2.682739E-06  5.256347E-08  1.067543E-04  1.194791E-08  4.033062E-08  1.049095E-08  5.029293E-03  1.340064E-06  4.854328E-08  4.230560E-08  1.200898E-05  1.633926E-05  4.442083E-07  8.038187E-08  1.021624E-07  1.208188E-07
