#         T/K            m1          m2-1          m3-1            w1            w2          w3-1          w3-2        m1w1-1        m1w1-4        m1w2-1        m2w1-1        m2w1-3
 2.731500E+02  2.886844E-02  7.325432E-05  2.675107E-06  1.536564E-02  8.467568E-05  6.328055E-06  8.878937E-08  6.263191E-05  8.525892E-05  3.918686E-06  2.665730E-06  3.376183E-06
 2.741500E+02  2.876548E-02  7.128103E-05  2.462961E-06  1.531575E-02  8.248678E-05  5.841522E-06  8.514798E-08  6.100903E-05  8.304447E-05  3.616131E-06  2.457600E-06  3.113822E-06
 2.751500E+02  2.866320E-02  6.937484E-05  2.269033E-06  1.526598E-02  8.036756E-05  5.395320E-06  8.167876E-08  5.943876E-05  8.090208E-05  3.338812E-06  2.267048E-06  2.873528E-06
 2.761500E+02  2.856159E-02  6.753308E-05  2.091646E-06  1.521634E-02  7.831552E-05  4.985884E-06  7.837275E-08  5.791915E-05  7.882904E-05  3.084480E-06  2.092487E-06  2.653313E-06
 2.771500E+02  2.846065E-02  6.575317E-05  1.929286E-06  1.516684E-02  7.632827E-05  4.609985E-06  7.522147E-08  5.644829E-05  7.682276E-05  2.851098E-06  1.932479E-06  2.451380E-06
 2.781500E+02  2.836037E-02  6.403266E-05  1.780589E-06  1.511749E-02  7.440350E-05  4.264692E-06  7.221691E-08  5.502439E-05  7.488076E-05  2.636821E-06  1.785725E-06  2.266103E-06
 2.791500E+02  2.826076E-02  6.236921E-05  1.644321E-06  1.506829E-02  7.253899E-05  3.947343E-06  6.935150E-08  5.364571E-05  7.300063E-05  2.439976E-06  1.651049E-06  2.096009E-06
 2.801500E+02  2.816179E-02  6.076058E-05  1.519367E-06  1.501927E-02  7.073259E-05  3.655524E-06  6.661809E-08  5.231057E-05  7.118009E-05  2.259044E-06  1.527384E-06  1.939764E-06
 2.811500E+02  2.806348E-02  5.920465E-05  1.404718E-06  1.497042E-02  6.898224E-05  3.387039E-06  6.400992E-08  5.101738E-05  6.941694E-05  2.092649E-06  1.413765E-06  1.796158E-06
 2.821500E+02  2.796581E-02  5.769937E-05  1.299462E-06  1.492175E-02  6.728596E-05  3.139894E-06  6.152059E-08  4.976461E-05  6.770907E-05  1.939538E-06  1.309317E-06  1.664094E-06
 2.831500E+02  2.786878E-02  5.624279E-05  1.202772E-06  1.487327E-02  6.564182E-05  2.912273E-06  5.914409E-08  4.855077E-05  6.605446E-05  1.798576E-06  1.213246E-06  1.542576E-06
 2.841500E+02  2.777239E-02  5.483305E-05  1.113899E-06  1.482498E-02  6.404800E-05  2.702526E-06  5.687468E-08  4.737446E-05  6.445116E-05  1.668729E-06  1.124829E-06  1.430699E-06
 2.851500E+02  2.767662E-02  5.346835E-05  1.032164E-06  1.477690E-02  6.250271E-05  2.509149E-06  5.470699E-08  4.623432E-05  6.289731E-05  1.549056E-06  1.043413E-06  1.327642E-06
 2.861500E+02  2.758148E-02  5.214701E-05  9.569509E-07  1.472902E-02  6.100425E-05  2.330775E-06  5.263591E-08  4.512904E-05  6.139112E-05  1.438702E-06  9.684012E-07  1.232657E-06
 2.871500E+02  2.748696E-02  5.086737E-05  8.876993E-07  1.468134E-02  5.955099E-05  2.166156E-06  5.065661E-08  4.405738E-05  5.993088E-05  1.336889E-06  8.992529E-07  1.145065E-06
 2.881500E+02  2.739306E-02  4.962789E-05  8.239011E-07  1.463388E-02  5.814135E-05  2.014153E-06  4.876453E-08  4.301814E-05  5.851493E-05  1.242906E-06  8.354752E-07  1.064247E-06
 2.891500E+02  2.729976E-02  4.842706E-05  7.650942E-07  1.458663E-02  5.677381E-05  1.873732E-06  4.695535E-08  4.201016E-05  5.714171E-05  1.156107E-06  7.766195E-07  9.896389E-07
 2.901500E+02  2.720707E-02  4.726345E-05  7.108584E-07  1.453961E-02  5.544690E-05  1.743943E-06  4.522500E-08  4.103234E-05  5.580968E-05  1.075901E-06  7.222772E-07  9.207277E-07
 2.911500E+02  2.711498E-02  4.613570E-05  6.608109E-07  1.449280E-02  5.415923E-05  1.623923E-06  4.356961E-08  4.008361E-05  5.451740E-05  1.001750E-06  6.720759E-07  8.570451E-07
 2.921500E+02  2.702349E-02  4.504250E-05  6.146035E-07  1.444621E-02  5.290944E-05  1.512883E-06  4.198551E-08  3.916296E-05  5.326346E-05  9.331618E-07  6.256759E-07  7.981637E-07
 2.931500E+02  2.693258E-02  4.398257E-05  5.719188E-07  1.439985E-02  5.169623E-05  1.410100E-06  4.046926E-08  3.826940E-05  5.204652E-05  8.696885E-07  5.827672E-07  7.436936E-07
 2.941500E+02  2.684227E-02  4.295472E-05  5.324672E-07  1.435372E-02  5.051836E-05  1.314915E-06  3.901757E-08  3.740199E-05  5.086529E-05  8.109191E-07  5.430669E-07  6.932788E-07
 2.951500E+02  2.675253E-02  4.195779E-05  4.959848E-07  1.430781E-02  4.937461E-05  1.226724E-06  3.762733E-08  3.655983E-05  4.971854E-05  7.564783E-07  5.063166E-07  6.465938E-07
 2.961500E+02  2.666336E-02  4.099067E-05  4.622307E-07  1.426214E-02  4.826384E-05  1.144974E-06  3.629561E-08  3.574205E-05  4.860506E-05  7.060227E-07  4.722799E-07  6.033410E-07
 2.971500E+02  2.657477E-02  4.005231E-05  4.309848E-07  1.421669E-02  4.718492E-05  1.069159E-06  3.501962E-08  3.494781E-05  4.752371E-05  6.592381E-07  4.407408E-07  5.632484E-07
 2.981500E+02  2.648674E-02  3.914168E-05  4.020460E-07  1.417147E-02  4.613678E-05  9.988147E-07  3.379673E-08  3.417631E-05  4.647340E-05  6.158367E-07  4.115018E-07  5.260667E-07
 2.991500E+02  2.639928E-02  3.825780E-05  3.752304E-07  1.412649E-02  4.511840E-05  9.335167E-07  3.262442E-08  3.342677E-05  4.545307E-05  5.755548E-07  3.843817E-07  4.915679E-07
 3.001500E+02  2.631237E-02  3.739973E-05  3.503699E-07  1.408174E-02  4.412877E-05  8.728750E-07  3.150033E-08  3.269847E-05  4.446170E-05  5.381504E-07  3.592150E-07  4.595430E-07
 3.011500E+02  2.622601E-02  3.656659E-05  3.273105E-07  1.403722E-02  4.316694E-05  8.165318E-07  3.042220E-08  3.199067E-05  4.349831E-05  5.034020E-07  3.358497E-07  4.298005E-07
 3.021500E+02  2.614020E-02  3.575749E-05  3.059114E-07  1.399293E-02  4.223200E-05  7.641586E-07  2.938791E-08  3.130270E-05  4.256196E-05  4.711060E-07  3.141467E-07  4.021645E-07
 3.031500E+02  2.605494E-02  3.497162E-05  2.860433E-07  1.394887E-02  4.132305E-05  7.154540E-07  2.839542E-08  3.063389E-05  4.165176E-05  4.410756E-07  2.939781E-07  3.764739E-07
 3.041500E+02  2.597021E-02  3.420818E-05  2.675878E-07  1.390505E-02  4.043925E-05  6.701407E-07  2.744283E-08  2.998361E-05  4.076682E-05  4.131391E-07  2.752268E-07  3.525807E-07
 3.051500E+02  2.588601E-02  3.346639E-05  2.504364E-07  1.386146E-02  3.957976E-05  6.279640E-07  2.652829E-08  2.935125E-05  3.990633E-05  3.871389E-07  2.577851E-07  3.303489E-07
 3.061500E+02  2.580234E-02  3.274553E-05  2.344895E-07  1.381810E-02  3.874381E-05  5.886896E-07  2.565009E-08  2.873622E-05  3.906946E-05  3.629301E-07  2.415541E-07  3.096535E-07
 3.071500E+02  2.571920E-02  3.204488E-05  2.196554E-07  1.377497E-02  3.793061E-05  5.521019E-07  2.480657E-08  2.813796E-05  3.825545E-05  3.403791E-07  2.264431E-07  2.903797E-07
 3.081500E+02  2.563658E-02  3.136378E-05  2.058503E-07  1.373208E-02  3.713945E-05  5.180024E-07  2.399619E-08  2.755591E-05  3.746354E-05  3.193633E-07  2.123683E-07  2.724218E-07
 3.091500E+02  2.555447E-02  3.070156E-05  1.929968E-07  1.368941E-02  3.636962E-05  4.862083E-07  2.321744E-08  2.698955E-05  3.669303E-05  2.997696E-07  1.992529E-07  2.556826E-07
 3.101500E+02  2.547287E-02  3.005760E-05  1.810239E-07  1.364698E-02  3.562042E-05  4.565512E-07  2.246893E-08  2.643838E-05  3.594323E-05  2.814940E-07  1.870260E-07  2.400724E-07
 3.111500E+02  2.539178E-02  2.943129E-05  1.698664E-07  1.360477E-02  3.489121E-05  4.288758E-07  2.174931E-08  2.590192E-05  3.521345E-05  2.644405E-07  1.756227E-07  2.255089E-07
 3.121500E+02  2.531119E-02  2.882205E-05  1.594639E-07  1.356279E-02  3.418135E-05  4.030390E-07  2.105731E-08  2.537968E-05  3.450308E-05  2.485206E-07  1.649826E-07  2.119159E-07
 3.131500E+02  2.523110E-02  2.822933E-05  1.497613E-07  1.352104E-02  3.349023E-05  3.789087E-07  2.039172E-08  2.487122E-05  3.381148E-05  2.336528E-07  1.550506E-07  1.992233E-07
 3.141500E+02  2.515150E-02  2.765259E-05  1.407074E-07  1.347952E-02  3.281727E-05  3.563628E-07  1.975138E-08  2.437611E-05  3.313806E-05  2.197617E-07  1.457755E-07  1.873666E-07
 3.151500E+02  2.507239E-02  2.709131E-05  1.322552E-07  1.343822E-02  3.216188E-05  3.352889E-07  1.913520E-08  2.389393E-05  3.248225E-05  2.067779E-07  1.371103E-07  1.762860E-07
 3.161500E+02  2.499377E-02  2.654498E-05  1.243613E-07  1.339715E-02  3.152354E-05  3.155829E-07  1.854213E-08  2.342426E-05  3.184350E-05  1.946371E-07  1.290115E-07  1.659264E-07
 3.171500E+02  2.491563E-02  2.601314E-05  1.169858E-07  1.335631E-02  3.090170E-05  2.971486E-07  1.797119E-08  2.296673E-05  3.122127E-05  1.832800E-07  1.214388E-07  1.562369E-07
 3.181500E+02  2.483796E-02  2.549532E-05  1.100917E-07  1.331568E-02  3.029586E-05  2.798971E-07  1.742142E-08  2.252095E-05  3.061506E-05  1.726518E-07  1.143554E-07  1.471704E-07
 3.191500E+02  2.476077E-02  2.499107E-05  1.036450E-07  1.327528E-02  2.970553E-05  2.637462E-07  1.689192E-08  2.208656E-05  3.002436E-05  1.627016E-07  1.077267E-07  1.386835E-07
 3.201500E+02  2.468405E-02  2.449997E-05  9.761395E-08  1.323510E-02  2.913023E-05  2.486198E-07  1.638184E-08  2.166321E-05  2.944870E-05  1.533826E-07  1.015212E-07  1.307359E-07
 3.211500E+02  2.460779E-02  2.402161E-05  9.196962E-08  1.319514E-02  2.856951E-05  2.344475E-07  1.589036E-08  2.125057E-05  2.888761E-05  1.446514E-07  9.570951E-08  1.232904E-07
 3.221500E+02  2.453199E-02  2.355558E-05  8.668502E-08  1.315540E-02  2.802292E-05  2.211639E-07  1.541670E-08  2.084831E-05  2.834066E-05  1.364676E-07  9.026448E-08  1.163126E-07
 3.231500E+02  2.445665E-02  2.310150E-05  8.173525E-08  1.311588E-02  2.749004E-05  2.087087E-07  1.496012E-08  2.045611E-05  2.780742E-05  1.287940E-07  8.516098E-08  1.097704E-07
 3.241500E+02  2.438176E-02  2.265900E-05  7.709724E-08  1.307657E-02  2.697046E-05  1.970257E-07  1.451991E-08  2.007368E-05  2.728746E-05  1.215960E-07  8.037573E-08  1.036343E-07
 3.251500E+02  2.430733E-02  2.222773E-05  7.274965E-08  1.303748E-02  2.646378E-05  1.860630E-07  1.409539E-08  1.970071E-05  2.678040E-05  1.148417E-07  7.588717E-08  9.787701E-08
 3.261500E+02  2.423333E-02  2.180734E-05  6.867270E-08  1.299860E-02  2.596961E-05  1.757724E-07  1.368592E-08  1.933693E-05  2.628584E-05  1.085013E-07  7.167528E-08  9.247294E-08
 3.271500E+02  2.415978E-02  2.139750E-05  6.484805E-08  1.295994E-02  2.548758E-05  1.661091E-07  1.329089E-08  1.898207E-05  2.580342E-05  1.025472E-07  6.772152E-08  8.739855E-08
 3.281500E+02  2.408667E-02  2.099789E-05  6.125873E-08  1.292149E-02  2.501734E-05  1.570317E-07  1.290970E-08  1.863585E-05  2.533277E-05  9.695379E-08  6.400868E-08  8.263196E-08
 3.291500E+02  2.401399E-02  2.060820E-05  5.788897E-08  1.288325E-02  2.455854E-05  1.485014E-07  1.254181E-08  1.829804E-05  2.487355E-05  9.169737E-08  6.052077E-08  7.815284E-08
 3.301500E+02  2.394174E-02  2.022814E-05  5.472414E-08  1.284521E-02  2.411085E-05  1.404824E-07  1.218667E-08  1.796837E-05  2.442542E-05  8.675582E-08  5.724298E-08  7.394229E-08
