#         T/K            m1          m2-1          m3-1            w1            w2          w3-1          w3-2        m1w1-1        m1w1-4        m1w2-1        m2w1-1        m2w1-3
 2.731500E+02  6.429085E-01  3.262789E-03  1.787262E-04  3.421971E-01  3.771503E-03  4.227828E-04  5.932094E-06  2.789661E-03  3.797481E-03  2.618108E-04  1.780997E-04  2.255657E-04
 2.741500E+02  6.430971E-01  3.187196E-03  1.651900E-04  3.424075E-01  3.688241E-03  3.917890E-04  5.710846E-06  2.727903E-03  3.713176E-03  2.425327E-04  1.648304E-04  2.088430E-04
 2.751500E+02  6.432780E-01  3.113910E-03  1.527693E-04  3.426091E-01  3.607321E-03  3.632557E-04  5.499262E-06  2.667926E-03  3.631313E-03  2.247953E-04  1.526357E-04  1.934687E-04
 2.761500E+02  6.434517E-01  3.042847E-03  1.413653E-04  3.428024E-01  3.528673E-03  3.369745E-04  5.296877E-06  2.609671E-03  3.551811E-03  2.084668E-04  1.414222E-04  1.793260E-04
 2.771500E+02  6.436186E-01  2.973928E-03  1.308886E-04  3.429880E-01  3.452226E-03  3.127552E-04  5.103250E-06  2.553081E-03  3.474591E-03  1.934270E-04  1.311052E-04  1.663090E-04
 2.781500E+02  6.437790E-01  2.907076E-03  1.212578E-04  3.431662E-01  3.377911E-03  2.904249E-04  4.917960E-06  2.498102E-03  3.399579E-03  1.795671E-04  1.216076E-04  1.543213E-04
 2.791500E+02  6.439333E-01  2.842218E-03  1.123996E-04  3.433375E-01  3.305663E-03  2.698257E-04  4.740610E-06  2.444681E-03  3.326701E-03  1.667877E-04  1.128595E-04  1.432754E-04
 2.801500E+02  6.440819E-01  2.779283E-03  1.042473E-04  3.435022E-01  3.235418E-03  2.508140E-04  4.570821E-06  2.392766E-03  3.255887E-03  1.549982E-04  1.047973E-04  1.330917E-04
 2.811500E+02  6.442250E-01  2.718203E-03  9.674007E-05  3.436608E-01  3.167111E-03  2.332585E-04  4.408233E-06  2.342309E-03  3.187069E-03  1.441165E-04  9.736313E-05  1.236978E-04
 2.821500E+02  6.443628E-01  2.658913E-03  8.982307E-05  3.438134E-01  3.100684E-03  2.170397E-04  4.252505E-06  2.293262E-03  3.120182E-03  1.340672E-04  9.050430E-05  1.150276E-04
 2.831500E+02  6.444958E-01  2.601351E-03  8.344623E-05  3.439605E-01  3.036077E-03  2.020484E-04  4.103313E-06  2.245578E-03  3.055162E-03  1.247821E-04  8.417286E-05  1.070212E-04
 2.841500E+02  6.446240E-01  2.545456E-03  7.756405E-05  3.441023E-01  2.973232E-03  1.881847E-04  3.960350E-06  2.199214E-03  2.991948E-03  1.161984E-04  7.832513E-05  9.962373E-05
 2.851500E+02  6.447478E-01  2.491171E-03  7.213515E-05  3.442390E-01  2.912096E-03  1.753576E-04  3.823322E-06  2.154127E-03  2.930481E-03  1.082593E-04  7.292127E-05  9.278525E-05
 2.861500E+02  6.448674E-01  2.438441E-03  6.712182E-05  3.443710E-01  2.852613E-03  1.634837E-04  3.691953E-06  2.110274E-03  2.870704E-03  1.009125E-04  6.792496E-05  8.646022E-05
 2.871500E+02  6.449829E-01  2.387211E-03  6.248972E-05  3.444984E-01  2.794734E-03  1.524868E-04  3.565979E-06  2.067617E-03  2.812562E-03  9.411049E-05  6.330304E-05  8.060701E-05
 2.881500E+02  6.450946E-01  2.337430E-03  5.820753E-05  3.446215E-01  2.738407E-03  1.422973E-04  3.445150E-06  2.026117E-03  2.756002E-03  8.780968E-05  5.902523E-05  7.518764E-05
 2.891500E+02  6.452025E-01  2.289050E-03  5.424671E-05  3.447405E-01  2.683584E-03  1.328513E-04  3.329228E-06  1.985736E-03  2.700974E-03  8.197026E-05  5.506387E-05  7.016737E-05
 2.901500E+02  6.453070E-01  2.242023E-03  5.058117E-05  3.448555E-01  2.630218E-03  1.240904E-04  3.217988E-06  1.946439E-03  2.647428E-03  7.655577E-05  5.139368E-05  6.551444E-05
 2.911500E+02  6.454081E-01  2.196303E-03  4.718713E-05  3.449668E-01  2.578265E-03  1.159610E-04  3.111215E-06  1.908191E-03  2.595316E-03  7.153284E-05  4.799154E-05  6.119980E-05
 2.921500E+02  6.455060E-01  2.151847E-03  4.404283E-05  3.450745E-01  2.527680E-03  1.084140E-04  3.008705E-06  1.870959E-03  2.544593E-03  6.687089E-05  4.483628E-05  5.719685E-05
 2.931500E+02  6.456009E-01  2.108612E-03  4.112839E-05  3.451788E-01  2.478420E-03  1.014045E-04  2.910265E-06  1.834711E-03  2.495214E-03  6.254190E-05  4.190853E-05  5.348123E-05
 2.941500E+02  6.456928E-01  2.066558E-03  3.842562E-05  3.452798E-01  2.430446E-03  9.489117E-05  2.815712E-06  1.799415E-03  2.447137E-03  5.852016E-05  3.919055E-05  5.003062E-05
 2.951500E+02  6.457818E-01  2.025646E-03  3.591788E-05  3.453777E-01  2.383717E-03  8.883604E-05  2.724869E-06  1.765042E-03  2.400321E-03  5.478211E-05  3.666607E-05  4.682457E-05
 2.961500E+02  6.458682E-01  1.985839E-03  3.358993E-05  3.454726E-01  2.338195E-03  8.320431E-05  2.637572E-06  1.731563E-03  2.354726E-03  5.130609E-05  3.432019E-05  4.384429E-05
 2.971500E+02  6.459520E-01  1.947100E-03  3.142780E-05  3.455646E-01  2.293844E-03  7.796401E-05  2.553662E-06  1.698950E-03  2.310314E-03  4.807223E-05  3.213921E-05  4.107257E-05
 2.981500E+02  6.460333E-01  1.909395E-03  2.941869E-05  3.456538E-01  2.250627E-03  7.308572E-05  2.472989E-06  1.667176E-03  2.267048E-03  4.506228E-05  3.011059E-05  3.849359E-05
 2.991500E+02  6.461122E-01  1.872690E-03  2.755086E-05  3.457404E-01  2.208511E-03  6.854239E-05  2.395410E-06  1.636215E-03  2.224893E-03  4.225945E-05  2.822279E-05  3.609281E-05
 3.001500E+02  6.461889E-01  1.836953E-03  2.581354E-05  3.458244E-01  2.167461E-03  6.430916E-05  2.320790E-06  1.606042E-03  2.183813E-03  3.964829E-05  2.646520E-05  3.385688E-05
 3.011500E+02  6.462633E-01  1.802153E-03  2.419683E-05  3.459061E-01  2.127446E-03  6.036310E-05  2.248998E-06  1.576633E-03  2.143777E-03  3.721460E-05  2.482810E-05  3.177352E-05
 3.021500E+02  6.463356E-01  1.768260E-03  2.269165E-05  3.459853E-01  2.088434E-03  5.668314E-05  2.179912E-06  1.547964E-03  2.104751E-03  3.494532E-05  2.330252E-05  2.983143E-05
 3.031500E+02  6.464059E-01  1.735246E-03  2.128964E-05  3.460624E-01  2.050396E-03  5.324983E-05  2.113415E-06  1.520013E-03  2.066706E-03  3.282839E-05  2.188021E-05  2.802021E-05
 3.041500E+02  6.464742E-01  1.703083E-03  1.998312E-05  3.461372E-01  2.013302E-03  5.004527E-05  2.049396E-06  1.492759E-03  2.029610E-03  3.085271E-05  2.055359E-05  2.633029E-05
 3.051500E+02  6.465406E-01  1.671743E-03  1.876504E-05  3.462100E-01  1.977124E-03  4.705293E-05  1.987747E-06  1.466180E-03  1.993437E-03  2.900807E-05  1.931567E-05  2.475283E-05
 3.061500E+02  6.466052E-01  1.641202E-03  1.762888E-05  3.462808E-01  1.941835E-03  4.425758E-05  1.928369E-06  1.440256E-03  1.958157E-03  2.728502E-05  1.816000E-05  2.327970E-05
 3.071500E+02  6.466681E-01  1.611435E-03  1.656865E-05  3.463496E-01  1.907409E-03  4.164515E-05  1.871165E-06  1.414968E-03  1.923744E-03  2.567486E-05  1.708064E-05  2.190340E-05
 3.081500E+02  6.467293E-01  1.582417E-03  1.557884E-05  3.464166E-01  1.873820E-03  3.920266E-05  1.816042E-06  1.390296E-03  1.890172E-03  2.416956E-05  1.607213E-05  2.061701E-05
 3.091500E+02  6.467888E-01  1.554125E-03  1.465436E-05  3.464818E-01  1.841045E-03  3.691809E-05  1.762914E-06  1.366222E-03  1.857416E-03  2.276169E-05  1.512939E-05  1.941413E-05
 3.101500E+02  6.468467E-01  1.526538E-03  1.379052E-05  3.465452E-01  1.809058E-03  3.478037E-05  1.711698E-06  1.342729E-03  1.825453E-03  2.144440E-05  1.424777E-05  1.828888E-05
 3.111500E+02  6.469032E-01  1.499634E-03  1.298299E-05  3.466070E-01  1.777838E-03  3.277925E-05  1.662313E-06  1.319800E-03  1.794257E-03  2.021135E-05  1.342295E-05  1.723578E-05
 3.121500E+02  6.469581E-01  1.473393E-03  1.222777E-05  3.466672E-01  1.747362E-03  3.090523E-05  1.614685E-06  1.297418E-03  1.763808E-03  1.905668E-05  1.265095E-05  1.624981E-05
 3.131500E+02  6.470117E-01  1.447793E-03  1.152117E-05  3.467258E-01  1.717608E-03  2.914954E-05  1.568740E-06  1.275567E-03  1.734084E-03  1.797497E-05  1.192808E-05  1.532630E-05
 3.141500E+02  6.470639E-01  1.422817E-03  1.085979E-05  3.467829E-01  1.688557E-03  2.750407E-05  1.524410E-06  1.254231E-03  1.705062E-03  1.696120E-05  1.125095E-05  1.446094E-05
 3.151500E+02  6.471147E-01  1.398445E-03  1.024046E-05  3.468385E-01  1.660187E-03  2.596127E-05  1.481630E-06  1.233397E-03  1.676724E-03  1.601072E-05  1.061639E-05  1.364974E-05
 3.161500E+02  6.471643E-01  1.374660E-03  9.660273E-06  3.468928E-01  1.632479E-03  2.451418E-05  1.440336E-06  1.213050E-03  1.649049E-03  1.511923E-05  1.002149E-05  1.288901E-05
 3.171500E+02  6.472127E-01  1.351444E-03  9.116533E-06  3.469457E-01  1.605416E-03  2.315635E-05  1.400468E-06  1.193175E-03  1.622018E-03  1.428274E-05  9.463549E-06  1.217531E-05
 3.181500E+02  6.472598E-01  1.328780E-03  8.606739E-06  3.469973E-01  1.578977E-03  2.188176E-05  1.361969E-06  1.173760E-03  1.595614E-03  1.349755E-05  8.940059E-06  1.150547E-05
 3.191500E+02  6.473058E-01  1.306653E-03  8.128581E-06  3.470476E-01  1.553147E-03  2.068487E-05  1.324785E-06  1.154791E-03  1.569817E-03  1.276023E-05  8.448701E-06  1.087655E-05
 3.201500E+02  6.473506E-01  1.285046E-03  7.679914E-06  3.470967E-01  1.527908E-03  1.956051E-05  1.288864E-06  1.136256E-03  1.544611E-03  1.206759E-05  7.987322E-06  1.028583E-05
 3.211500E+02  6.473944E-01  1.263946E-03  7.258752E-06  3.471446E-01  1.503243E-03  1.850389E-05  1.254155E-06  1.118142E-03  1.519980E-03  1.141669E-05  7.553925E-06  9.730764E-06
 3.221500E+02  6.474371E-01  1.243336E-03  6.863255E-06  3.471913E-01  1.479136E-03  1.751057E-05  1.220612E-06  1.100438E-03  1.495908E-03  1.080477E-05  7.146656E-06  9.209004E-06
 3.231500E+02  6.474788E-01  1.223203E-03  6.491712E-06  3.472369E-01  1.455573E-03  1.657640E-05  1.188187E-06  1.083133E-03  1.472378E-03  1.022929E-05  6.763795E-06  8.718365E-06
 3.241500E+02  6.475195E-01  1.203534E-03  6.142538E-06  3.472815E-01  1.432538E-03  1.569755E-05  1.156839E-06  1.066215E-03  1.449375E-03  9.687872E-06  6.403744E-06  8.256818E-06
 3.251500E+02  6.475593E-01  1.184316E-03  5.814261E-06  3.473250E-01  1.410016E-03  1.487044E-05  1.126524E-06  1.049674E-03  1.426886E-03  9.178320E-06  6.065016E-06  7.822477E-06
 3.261500E+02  6.475981E-01  1.165534E-03  5.505513E-06  3.473674E-01  1.387995E-03  1.409173E-05  1.097205E-06  1.033499E-03  1.404896E-03  8.698583E-06  5.746231E-06  7.413586E-06
 3.271500E+02  6.476360E-01  1.147179E-03  5.215023E-06  3.474089E-01  1.366459E-03  1.335835E-05  1.068841E-06  1.017681E-03  1.383392E-03  8.246752E-06  5.446104E-06  7.028514E-06
 3.281500E+02  6.476730E-01  1.129236E-03  4.941609E-06  3.474495E-01  1.345396E-03  1.266740E-05  1.041398E-06  1.002209E-03  1.362360E-03  7.821052E-06  5.163441E-06  6.665741E-06
 3.291500E+02  6.477092E-01  1.111696E-03  4.684172E-06  3.474891E-01  1.324794E-03  1.201621E-05  1.014839E-06  9.870754E-04  1.341787E-03  7.419830E-06  4.897129E-06  6.323854E-06
 3.301500E+02  6.477446E-01  1.094546E-03  4.441691E-06  3.475278E-01  1.304640E-03  1.140227E-05  9.891325E-07  9.722698E-04  1.321661E-03  7.041546E-06  4.646133E-06  6.001534E-06
 3.311500E+02  6.477792E-01  1.077776E-03  4.213213E-06  3.475656E-01  1.284922E-03  1.082325E-05  9.642455E-07  9.577838E-04  1.301971E-03  6.684764E-06  4.409487E-06  5.697556E-06
 3.321500E+02  6.478130E-01  1.061377E-03  3.997852E-06  3.476026E-01  1.265628E-03  1.027698E-05  9.401476E-07  9.436089E-04  1.282704E-03  6.348145E-06  4.186293E-06  5.410774E-06
 3.331500E+02  6.478460E-01  1.045336E-03  3.794783E-06  3.476387E-01  1.246747E-03  9.761438E-06  9.168095E-07  9.297368E-04  1.263849E-03  6.030442E-06  3.975713E-06  5.140122E-06
 3.341500E+02  6.478783E-01  1.029646E-03  3.603236E-06  3.476741E-01  1.228269E-03  9.274724E-06  8.942032E-07  9.161596E-04  1.245395E-03  5.730489E-06  3.776965E-06  4.884604E-06
 3.351500E+02  6.479099E-01  1.014295E-03  3.422495E-06  3.477087E-01  1.210182E-03  8.815076E-06  8.723017E-07  9.028695E-04  1.227332E-03  5.447200E-06  3.589320E-06  4.643293E-06
 3.361500E+02  6.479408E-01  9.992763E-04  3.251891E-06  3.477425E-01  1.192477E-03  8.380845E-06  8.510792E-07  8.898589E-04  1.209650E-03  5.179559E-06  3.412098E-06  4.415321E-06
 3.371500E+02  6.479710E-01  9.845796E-04  3.090799E-06  3.477756E-01  1.175144E-03  7.970491E-06  8.305110E-07  8.771206E-04  1.192338E-03  4.926618E-06  3.244664E-06  4.199878E-06
 3.381500E+02  6.480006E-01  9.701967E-04  2.938637E-06  3.478079E-01  1.158173E-03  7.582575E-06  8.105735E-07  8.646476E-04  1.175387E-03  4.687492E-06  3.086423E-06  3.996209E-06
 3.391500E+02  6.480295E-01  9.561192E-04  2.794863E-06  3.478396E-01  1.141554E-03  7.215753E-06  7.912439E-07  8.524330E-04  1.158788E-03  4.461353E-06  2.936822E-06  3.803606E-06
 3.401500E+02  6.480578E-01  9.423392E-04  2.658967E-06  3.478706E-01  1.125280E-03  6.868766E-06  7.725004E-07  8.404702E-04  1.142531E-03  4.247425E-06  2.795343E-06  3.621408E-06
 3.411500E+02  6.480855E-01  9.288487E-04  2.530476E-06  3.479010E-01  1.109340E-03  6.540438E-06  7.543221E-07  8.287528E-04  1.126608E-03  4.044985E-06  2.661501E-06  3.448998E-06
 3.421500E+02  6.481126E-01  9.156403E-04  2.408946E-06  3.479307E-01  1.093727E-03  6.229667E-06  7.366889E-07  8.172744E-04  1.111011E-03  3.853356E-06  2.534843E-06  3.285797E-06
 3.431500E+02  6.481392E-01  9.027066E-04  2.293962E-06  3.479597E-01  1.078432E-03  5.935424E-06  7.195816E-07  8.060291E-04  1.095730E-03  3.671902E-06  2.414945E-06  3.131265E-06
 3.441500E+02  6.481652E-01  8.900405E-04  2.185137E-06  3.479882E-01  1.063447E-03  5.656742E-06  7.029817E-07  7.950109E-04  1.080759E-03  3.500030E-06  2.301410E-06  2.984893E-06
 3.451500E+02  6.481907E-01  8.776351E-04  2.082107E-06  3.480161E-01  1.048764E-03  5.392718E-06  6.868715E-07  7.842142E-04  1.066088E-03  3.337183E-06  2.193867E-06  2.846209E-06
 3.461500E+02  6.482156E-01  8.654838E-04  1.984533E-06  3.480434E-01  1.034376E-03  5.142505E-06  6.712339E-07  7.736335E-04  1.051712E-03  3.182840E-06  2.091967E-06  2.714768E-06
