#         T/K          U/kJ          H/kJ      S/J*K^-1
 2.731500E+02  1.065796E+02  1.088346E+02  2.192085E+02
 2.741500E+02  1.066143E+02  1.088781E+02  2.193673E+02
 2.751500E+02  1.066489E+02  1.089214E+02  2.195250E+02
 2.761500E+02  1.066833E+02  1.089645E+02  2.196815E+02
 2.771500E+02  1.067175E+02  1.090075E+02  2.198369E+02
 2.781500E+02  1.067517E+02  1.090504E+02  2.199913E+02
 2.791500E+02  1.067857E+02  1.090931E+02  2.201448E+02
 2.801500E+02  1.068197E+02  1.091358E+02  2.202973E+02
 2.811500E+02  1.068536E+02  1.091783E+02  2.204489E+02
 2.821500E+02  1.068874E+02  1.092208E+02  2.205997E+02
 2.831500E+02  1.069212E+02  1.092632E+02  2.207496E+02
 2.841500E+02  1.069549E+02  1.093055E+02  2.208988E+02
 2.851500E+02  1.069885E+02  1.093478E+02  2.210473E+02
 2.861500E+02  1.070221E+02  1.093900E+02  2.211950E+02
 2.871500E+02  1.070556E+02  1.094321E+02  2.213420E+02
 2.881500E+02  1.070892E+02  1.094742E+02  2.214884E+02
 2.891500E+02  1.071226E+02  1.095163E+02  2.216341E+02
 2.901500E+02  1.071561E+02  1.095583E+02  2.217792E+02
 2.911500E+02  1.071895E+02  1.096003E+02  2.219237E+02
 2.921500E+02  1.072229E+02  1.096423E+02  2.220676E+02
 2.931500E+02  1.072564E+02  1.096842E+02  2.222109E+02
 2.941500E+02  1.072897E+02  1.097261E+02  2.223537E+02
 2.951500E+02  1.073231E+02  1.097680E+02  2.224960E+02
 2.961500E+02  1.073565E+02  1.098100E+02  2.226377E+02
 2.971500E+02  1.073899E+02  1.098518E+02  2.227789E+02
 2.981500E+02  1.074233E+02  1.098937E+02  2.229197E+02
 2.991500E+02  1.074567E+02  1.099356E+02  2.230599E+02
 3.001500E+02  1.074900E+02  1.099775E+02  2.231997E+02
 3.011500E+02  1.075234E+02  1.100194E+02  2.233391E+02
 3.021500E+02  1.075568E+02  1.100613E+02  2.234780E+02
 3.031500E+02  1.075903E+02  1.101032E+02  2.236164E+02
 3.041500E+02  1.076237E+02  1.101451E+02  2.237545E+02
 3.051500E+02  1.076571E+02  1.101871E+02  2.238921E+02
 3.061500E+02  1.076906E+02  1.102290E+02  2.240293E+02
