#         T/K            m1          m2-1          m3-1            w1            w2          w3-1          w3-2        m1w1-1        m1w1-4        m1w2-1        m2w1-1        m2w1-3
 2.731500E+02  5.932409E-01  2.779960E-03  1.406065E-04  3.906308E-01  4.917910E-03  6.297372E-04  8.835885E-06  2.940420E-03  4.002704E-03  3.152255E-04  1.733360E-04  2.195323E-04
 2.741500E+02  5.934200E-01  2.715542E-03  1.299552E-04  3.908876E-01  4.809646E-03  5.836213E-04  8.507059E-06  2.875410E-03  3.913960E-03  2.920292E-04  1.604243E-04  2.032604E-04
 2.751500E+02  5.935919E-01  2.653091E-03  1.201819E-04  3.911335E-01  4.704405E-03  5.411606E-04  8.192531E-06  2.812269E-03  3.827778E-03  2.706849E-04  1.485580E-04  1.883001E-04
 2.761500E+02  5.937569E-01  2.592537E-03  1.112090E-04  3.913690E-01  4.602098E-03  5.020459E-04  7.891622E-06  2.750935E-03  3.744074E-03  2.510344E-04  1.376462E-04  1.745380E-04
 2.771500E+02  5.939155E-01  2.533810E-03  1.029657E-04  3.915949E-01  4.502636E-03  4.659955E-04  7.603682E-06  2.691350E-03  3.662767E-03  2.329337E-04  1.276065E-04  1.618709E-04
 2.781500E+02  5.940680E-01  2.476845E-03  9.538839E-05  3.918117E-01  4.405931E-03  4.327529E-04  7.328096E-06  2.633456E-03  3.583778E-03  2.162517E-04  1.183641E-04  1.502052E-04
 2.791500E+02  5.942147E-01  2.421581E-03  8.841902E-05  3.920198E-01  4.311901E-03  4.020841E-04  7.064278E-06  2.577199E-03  3.507031E-03  2.008691E-04  1.098508E-04  1.394558E-04
 2.801500E+02  5.943560E-01  2.367956E-03  8.200508E-05  3.922198E-01  4.220462E-03  3.737758E-04  6.811670E-06  2.522525E-03  3.432453E-03  1.866774E-04  1.020048E-04  1.295453E-04
 2.811500E+02  5.944920E-01  2.315912E-03  7.609888E-05  3.924121E-01  4.131536E-03  3.476334E-04  6.569744E-06  2.469383E-03  3.359972E-03  1.735775E-04  9.476990E-05  1.204031E-04
 2.821500E+02  5.946231E-01  2.265394E-03  7.065710E-05  3.925972E-01  4.045044E-03  3.234792E-04  6.337995E-06  2.417722E-03  3.289521E-03  1.614792E-04  8.809478E-05  1.119652E-04
