#         T/K            m1          m2-1          m3-1          m4-1          m5-1          m5-2          m6-2          m6-3          m6-4          m6-5          m6-7          m6-8            w1            w2          w3-1          w3-2          w4-1          w4-2          w5-2          w5-6          w5-7          w6-1          w6-2          w6-4          w6-5          w6-7          w6-8         w6-10        m1w1-1        m1w1-4        m1w2-1        m1w3-1        m1w4-1        m1w4-7        m1w4-9        m1w5-2        m1w5-3        m1w5-4        m1w5-5        m1w5-6        m1w5-9        m2w1-1        m2w1-3        m2w2-1        m2w3-1        m2w3-6        m2w3-7        m2w4-1        m2w4-4        m2w4-5        m2w4-6        m2w4-9        m3w1-1        m3w1-2        m3w2-1        m3w3-1        m3w3-3        m3w3-5        m3w3-7        m3w3-9        m4w1-2        m4w1-5        m4w2-1        m4w2-7        m4w2-8        m5w1-1        m5w1-6        m5w1-8        m5w1-9
 2.731500E+02  1.574830E-03  3.844547E-04  1.013015E-03  7.644889E-02  8.980255E-02  2.818487E-01  1.077285E-01  5.030316E-02  3.092591E-02  4.122528E-02  1.474373E-02  6.065197E-02  9.916966E-05  6.220229E-06  3.968247E-06  5.567874E-08  2.756599E-05  3.213290E-05  5.298133E-06  1.995150E-08  3.381676E-08  1.357177E-05  1.846829E-05  1.360701E-05  3.603948E-08  5.463296E-07  5.481812E-07  1.288438E-05  3.888888E-05  5.293826E-05  2.077069E-05  2.945235E-04  1.805528E-05  4.527640E-05  2.794839E-04  1.342270E-05  5.723495E-05  7.785134E-06  7.569097E-05  6.715531E-05  2.904436E-05  1.194287E-04  1.512581E-04  1.986365E-03  1.461009E-04  2.351771E-05  7.138841E-05  3.167502E-04  2.776144E-04  1.702902E-04  6.552484E-05  1.923271E-04  2.223353E-02  1.511110E-02  3.409708E-03  1.237721E-03  2.992566E-04  2.299615E-05  3.660893E-04  5.316178E-04  1.876235E-02  2.580210E-02  2.126133E-03  3.324531E-03  1.237190E-03  2.488163E-02  3.877415E-02  4.060415E-02  3.986976E-02
 2.741500E+02  1.639864E-03  4.064122E-04  1.053339E-03  7.727593E-02  8.996448E-02  2.827703E-01  1.069296E-01  5.023259E-02  3.071879E-02  4.095630E-02  1.470118E-02  6.056508E-02  1.036503E-04  6.627801E-06  4.179508E-06  6.092189E-08  2.824511E-05  3.316708E-05  5.419304E-06  2.114384E-08  3.578565E-08  1.360829E-05  1.850345E-05  1.376984E-05  3.698383E-08  5.578740E-07  5.597459E-07  1.318776E-05  4.129363E-05  5.620820E-05  2.179451E-05  3.010555E-04  1.838167E-05  4.608938E-05  2.854728E-04  1.345306E-05  5.717970E-05  7.787610E-06  7.559653E-05  6.712150E-05  2.905352E-05  1.247722E-04  1.580886E-04  2.023767E-03  1.479334E-04  2.380779E-05  7.239586E-05  3.151606E-04  2.765089E-04  1.705915E-04  6.570218E-05  1.916155E-04  2.257988E-02  1.534248E-02  3.451768E-03  1.237677E-03  2.981704E-04  2.307503E-05  3.659501E-04  5.311201E-04  1.892313E-02  2.601491E-02  2.112207E-03  3.302205E-03  1.229563E-03  2.457285E-02  3.849409E-02  4.003669E-02  3.943788E-02
 2.751500E+02  1.707096E-03  4.294515E-04  1.094947E-03  7.810390E-02  9.012255E-02  2.836788E-01  1.061379E-01  5.016059E-02  3.051326E-02  4.068929E-02  1.465847E-02  6.047649E-02  1.082908E-04  7.057654E-06  4.399170E-06  6.659823E-08  2.892477E-05  3.421375E-05  5.539680E-06  2.238751E-08  3.783624E-08  1.363666E-05  1.852765E-05  1.392531E-05  3.792385E-08  5.692511E-07  5.711423E-07  1.348825E-05  4.382436E-05  5.964932E-05  2.285661E-05  3.075933E-04  1.870420E-05  4.689251E-05  2.914317E-04  1.347656E-05  5.709660E-05  7.786163E-06  7.546536E-05  6.705471E-05  2.904824E-05  1.303007E-04  1.651587E-04  2.061175E-03  1.497298E-04  2.409190E-05  7.338790E-05  3.134625E-04  2.753037E-04  1.708217E-04  6.585197E-05  1.908341E-04  2.292645E-02  1.557391E-02  3.493296E-03  1.237242E-03  2.970016E-04  2.314614E-05  3.656959E-04  5.304583E-04  1.908177E-02  2.622471E-02  2.098000E-03  3.279439E-03  1.221757E-03  2.426679E-02  3.821295E-02  3.947580E-02  3.900847E-02
 2.761500E+02  1.776565E-03  4.536137E-04  1.137863E-03  7.893249E-02  9.027670E-02  2.845741E-01  1.053536E-01  5.008726E-02  3.030935E-02  4.042428E-02  1.461561E-02  6.038630E-02  1.130941E-04  7.510684E-06  4.627401E-06  7.273778E-08  2.960439E-05  3.527221E-05  5.659137E-06  2.368353E-08  3.996997E-08  1.365698E-05  1.854104E-05  1.407328E-05  3.885847E-08  5.804484E-07  5.823576E-07  1.378550E-05  4.648607E-05  6.326841E-05  2.395774E-05  3.141323E-04  1.902259E-05  4.768512E-05  2.973557E-04  1.349330E-05  5.698629E-05  7.780873E-06  7.529837E-05  6.695568E-05  2.902880E-05  1.360178E-04  1.724731E-04  2.098569E-03  1.514889E-04  2.436987E-05  7.436391E-05  3.116601E-04  2.740023E-04  1.709819E-04  6.597457E-05  1.899854E-04  2.327310E-02  1.580531E-02  3.534274E-03  1.236426E-03  2.957529E-04  2.320956E-05  3.653292E-04  5.296364E-04  1.923822E-02  2.643145E-02  2.083528E-03  3.256259E-03  1.213782E-03  2.396351E-02  3.793089E-02  3.892150E-02  3.858164E-02
 2.771500E+02  1.848328E-03  4.789442E-04  1.182117E-03  7.976165E-02  9.042697E-02  2.854561E-01  1.045764E-01  5.001260E-02  3.010703E-02  4.016125E-02  1.457260E-02  6.029454E-02  1.180640E-04  7.987857E-06  4.864387E-06  7.937256E-08  3.028346E-05  3.634187E-05  5.777559E-06  2.503289E-08  4.218828E-08  1.366936E-05  1.854379E-05  1.421363E-05  3.978660E-08  5.914526E-07  5.933787E-07  1.407917E-05  4.928416E-05  6.707281E-05  2.509877E-05  3.206688E-04  1.933659E-05  4.846661E-05  3.032401E-04  1.350335E-05  5.684939E-05  7.771810E-06  7.509639E-05  6.682508E-05  2.899547E-05  1.419276E-04  1.800374E-04  2.135933E-03  1.532099E-04  2.464155E-05  7.532335E-05  3.097572E-04  2.726076E-04  1.710730E-04  6.607027E-05  1.890715E-04  2.361973E-02  1.603660E-02  3.574685E-03  1.235234E-03  2.944270E-04  2.326537E-05  3.648522E-04  5.286577E-04  1.939246E-02  2.663508E-02  2.068803E-03  3.232686E-03  1.205647E-03  2.366302E-02  3.764802E-02  3.837379E-02  3.815746E-02
 2.781500E+02  1.922441E-03  5.054897E-04  1.227737E-03  8.059130E-02  9.057337E-02  2.863250E-01  1.038062E-01  4.993663E-02  2.990629E-02  3.990018E-02  1.452945E-02  6.020122E-02  1.232046E-04  8.490167E-06  5.110313E-06  8.653638E-08  3.096148E-05  3.742209E-05  5.894830E-06  2.643655E-08  4.449254E-08  1.367391E-05  1.853607E-05  1.434624E-05  4.070714E-08  6.022511E-07  6.041929E-07  1.436890E-05  5.222424E-05  7.107012E-05  2.628055E-05  3.271990E-04  1.964597E-05  4.923636E-05  3.090803E-04  1.350683E-05  5.668655E-05  7.759050E-06  7.486030E-05  6.666362E-05  2.894853E-05  1.480343E-04  1.878570E-04  2.173252E-03  1.548919E-04  2.490682E-05  7.626570E-05  3.077578E-04  2.711230E-04  1.710960E-04  6.613939E-05  1.880945E-04  2.396628E-02  1.626773E-02  3.614517E-03  1.233674E-03  2.930262E-04  2.331362E-05  3.642672E-04  5.275257E-04  1.954448E-02  2.683557E-02  2.053839E-03  3.208741E-03  1.197357E-03  2.336534E-02  3.736442E-02  3.783263E-02  3.773596E-02
 2.791500E+02  1.998964E-03  5.332984E-04  1.274755E-03  8.142137E-02  9.071593E-02  2.871806E-01  1.030431E-01  4.985937E-02  2.970710E-02  3.964104E-02  1.448616E-02  6.010636E-02  1.285197E-04  9.018633E-06  5.365360E-06  9.426485E-08  3.163793E-05  3.851224E-05  6.010838E-06  2.789542E-08  4.688401E-08  1.367073E-05  1.851806E-05  1.447102E-05  4.161902E-08  6.128315E-07  6.147878E-07  1.465436E-05  5.531203E-05  7.526815E-05  2.750394E-05  3.337192E-04  1.995048E-05  4.999379E-05  3.148719E-04  1.350382E-05  5.649841E-05  7.742672E-06  7.459098E-05  6.647205E-05  2.888826E-05  1.543422E-04  1.959377E-04  2.210510E-03  1.565341E-04  2.516554E-05  7.719047E-05  3.056655E-04  2.695516E-04  1.710521E-04  6.618229E-05  1.870566E-04  2.431264E-02  1.649865E-02  3.653753E-03  1.231753E-03  2.915529E-04  2.335439E-05  3.635764E-04  5.262439E-04  1.969423E-02  2.703291E-02  2.038648E-03  3.184443E-03  1.188922E-03  2.307047E-02  3.708020E-02  3.729799E-02  3.731722E-02
 2.801500E+02  2.077954E-03  5.624199E-04  1.323200E-03  8.225178E-02  9.085467E-02  2.880232E-01  1.022869E-01  4.978084E-02  2.950946E-02  3.938381E-02  1.444273E-02  6.000998E-02  1.340136E-04  9.574300E-06  5.629707E-06  1.025955E-07  3.231232E-05  3.961167E-05  6.125471E-06  2.941036E-08  4.936391E-08  1.365997E-05  1.848996E-05  1.458789E-05  4.252117E-08  6.231821E-07  6.251516E-07  1.493522E-05  5.855346E-05  7.967492E-05  2.876978E-05  3.402257E-04  2.024990E-05  5.073834E-05  3.206102E-04  1.349443E-05  5.628565E-05  7.722758E-06  7.428938E-05  6.625111E-05  2.881497E-05  1.608554E-04  2.042850E-04  2.247694E-03  1.581358E-04  2.541760E-05  7.809716E-05  3.034843E-04  2.678965E-04  1.709422E-04  6.619931E-05  1.859598E-04  2.465876E-02  1.672931E-02  3.692380E-03  1.229480E-03  2.900096E-04  2.338776E-05  3.627821E-04  5.248158E-04  1.984170E-02  2.722706E-02  2.023241E-03  3.159812E-03  1.180347E-03  2.277843E-02  3.679545E-02  3.676984E-02  3.690128E-02
 2.811500E+02  2.159472E-03  5.929055E-04  1.373104E-03  8.308248E-02  9.098960E-02  2.888526E-01  1.015374E-01  4.970103E-02  2.931332E-02  3.912847E-02  1.439917E-02  5.991208E-02  1.396902E-04  1.015824E-05  5.903533E-06  1.115678E-07  3.298414E-05  4.071971E-05  6.238623E-06  3.098220E-08  5.193336E-08  1.364177E-05  1.845198E-05  1.469679E-05  4.341257E-08  6.332914E-07  6.352729E-07  1.521116E-05  6.195460E-05  8.429870E-05  3.007892E-05  3.467147E-04  2.054402E-05  5.146947E-05  3.262910E-04  1.347879E-05  5.604898E-05  7.699394E-06  7.395642E-05  6.600160E-05  2.872897E-05  1.675782E-04  2.129045E-04  2.284788E-03  1.596962E-04  2.566288E-05  7.898534E-05  3.012179E-04  2.661609E-04  1.707677E-04  6.619086E-05  1.848064E-04  2.500453E-02  1.695965E-02  3.730386E-03  1.226860E-03  2.883989E-04  2.341382E-05  3.618866E-04  5.232450E-04  1.998688E-02  2.741799E-02  2.007632E-03  3.134867E-03  1.171641E-03  2.248921E-02  3.651026E-02  3.624814E-02  3.648817E-02
 2.821500E+02  2.243579E-03  6.248079E-04  1.424498E-03  8.391339E-02  9.112077E-02  2.896689E-01  1.007946E-01  4.961998E-02  2.911869E-02  3.887498E-02  1.435548E-02  5.981270E-02  1.455536E-04  1.077155E-05  6.187009E-06  1.212234E-07  3.365291E-05  4.183569E-05  6.350187E-06  3.261169E-08  5.459341E-08  1.361628E-05  1.840434E-05  1.479765E-05  4.429217E-08  6.431486E-07  6.451408E-07  1.548188E-05  6.552171E-05  8.914798E-05  3.143221E-05  3.531827E-04  2.083261E-05  5.218666E-05  3.319099E-04  1.345702E-05  5.578909E-05  7.672669E-06  7.359307E-05  6.572433E-05  2.863058E-05  1.745148E-04  2.218019E-04  2.321777E-03  1.612147E-04  2.590129E-05  7.985456E-05  2.988702E-04  2.643480E-04  1.705298E-04  6.615735E-05  1.835986E-04  2.534989E-02  1.718962E-02  3.767757E-03  1.223903E-03  2.867230E-04  2.343264E-05  3.608923E-04  5.215351E-04  2.012973E-02  2.760569E-02  1.991831E-03  3.109627E-03  1.162809E-03  2.220284E-02  3.622471E-02  3.573286E-02  3.607795E-02
