#         T/K          A/kJ          G/kJ
  2.731500000000E+02   1.617159602787E+01   1.617496485771E+01
  2.741500000000E+02   1.605919495518E+01   1.606256487502E+01
  2.751500000000E+02   1.594642611820E+01   1.594979713889E+01
  2.761500000000E+02   1.583328959392E+01   1.583666172536E+01
  2.771500000000E+02   1.571978559361E+01   1.572315884525E+01
  2.781500000000E+02   1.560591446573E+01   1.560928884658E+01
  2.791500000000E+02   1.549167669336E+01   1.549505221196E+01
  2.801500000000E+02   1.537707289086E+01   1.538044955532E+01
  2.811500000000E+02   1.526210380035E+01   1.526548161831E+01
  2.821500000000E+02   1.514677028744E+01   1.515014926612E+01
  2.831500000000E+02   1.503107333690E+01   1.503445348305E+01
  2.841500000000E+02   1.491501404764E+01   1.491839536758E+01
  2.851500000000E+02   1.479859362778E+01   1.480197612740E+01
  2.861500000000E+02   1.468181338905E+01   1.468519707382E+01
  2.871500000000E+02   1.456467474133E+01   1.456805961630E+01
  2.881500000000E+02   1.444717918659E+01   1.445056525642E+01
  2.891500000000E+02   1.432932831333E+01   1.433271558231E+01
  2.901500000000E+02   1.421112379021E+01   1.421451226223E+01
  2.911500000000E+02   1.409256736019E+01   1.409595703880E+01
  2.921500000000E+02   1.397366083366E+01   1.397705172208E+01
  2.931500000000E+02   1.385440608379E+01   1.385779818491E+01
  2.941500000000E+02   1.373480503892E+01   1.373819835531E+01
  2.951500000000E+02   1.361485967722E+01   1.361825421118E+01
  2.961500000000E+02   1.349457202063E+01   1.349796777420E+01
  2.971500000000E+02   1.337394412887E+01   1.337734110383E+01
  2.981500000000E+02   1.325297809392E+01   1.325637629183E+01
  2.991500000000E+02   1.313167603422E+01   1.313507545642E+01
  3.001500000000E+02   1.301004008927E+01   1.301344073693E+01
  3.011500000000E+02   1.288807241444E+01   1.289147428853E+01
  3.021500000000E+02   1.276577517574E+01   1.276917827711E+01
  3.031500000000E+02   1.264315054508E+01   1.264655487443E+01
  3.041500000000E+02   1.252020069544E+01   1.252360625337E+01
  3.051500000000E+02   1.239692779661E+01   1.240033458363E+01
  3.061500000000E+02   1.227333400996E+01   1.227674202649E+01
  3.071500000000E+02   1.214942148619E+01   1.215283073262E+01
  3.081500000000E+02   1.202519235967E+01   1.202860283633E+01
  3.091500000000E+02   1.190064874563E+01   1.190406045283E+01
  3.101500000000E+02   1.177579273675E+01   1.177920567484E+01
  3.111500000000E+02   1.165062639892E+01   1.165404056821E+01
  3.121500000000E+02   1.152515177021E+01   1.152856717109E+01
  3.131500000000E+02   1.139937085606E+01   1.140278748893E+01
  3.141500000000E+02   1.127328562756E+01   1.127670349291E+01
