#         T/K        V/dm^3  V(excl)/dm^3    alpha/K^-1        status
 2.731500E+02  2.085242E+01  3.747427E-02  4.856742E-03                                 111
 2.741500E+02  2.095370E+01  3.747427E-02  4.826534E-03                                 111
 2.751500E+02  2.105469E+01  3.747427E-02  4.790061E-03                                 112
 2.761500E+02  2.115541E+01  3.747427E-02  4.754159E-03                                 112
 2.771500E+02  2.125584E+01  3.747427E-02  4.718818E-03                                 111
 2.781500E+02  2.135601E+01  3.747427E-02  4.684026E-03                                 111
 2.791500E+02  2.145591E+01  3.747427E-02  4.649772E-03                                 111
 2.801500E+02  2.155554E+01  3.747427E-02  4.616045E-03                                 111
 2.811500E+02  2.165491E+01  3.747427E-02  4.582837E-03                                 111
 2.821500E+02  2.175402E+01  3.747427E-02  4.550137E-03                                 111
 2.831500E+02  2.185288E+01  3.747427E-02  4.517936E-03                                 111
 2.841500E+02  2.195148E+01  3.747427E-02  4.486224E-03                                 111
 2.851500E+02  2.204984E+01  3.747427E-02  4.454993E-03                                 111
 2.861500E+02  2.214795E+01  3.747427E-02  4.424235E-03                                 111
 2.871500E+02  2.224581E+01  3.747427E-02  4.393940E-03                                 111
 2.881500E+02  2.234344E+01  3.747427E-02  4.364100E-03                                 111
 2.891500E+02  2.244083E+01  3.747427E-02  4.334708E-03                                 111
 2.901500E+02  2.253799E+01  3.747427E-02  4.305755E-03                                 111
 2.911500E+02  2.263492E+01  3.747427E-02  4.277233E-03                                 111
 2.921500E+02  2.273162E+01  3.747427E-02  4.249135E-03                                 111
 2.931500E+02  2.282810E+01  3.747427E-02  4.221454E-03                                 111
 2.941500E+02  2.292435E+01  3.747427E-02  4.194182E-03                                 111
 2.951500E+02  2.302039E+01  3.747427E-02  4.167311E-03                                 111
 2.961500E+02  2.311622E+01  3.747427E-02  4.140835E-03                                 111
 2.971500E+02  2.321184E+01  3.747427E-02  4.114747E-03                                 111
 2.981500E+02  2.330724E+01  3.747427E-02  4.089039E-03                                 111
 2.991500E+02  2.340244E+01  3.747427E-02  4.063706E-03                                 111
 3.001500E+02  2.349744E+01  3.747427E-02  4.038739E-03                                 111
 3.011500E+02  2.359224E+01  3.747427E-02  4.014134E-03                                 111
 3.021500E+02  2.368685E+01  3.747427E-02  3.989883E-03                                 111
 3.031500E+02  2.378126E+01  3.747427E-02  3.965980E-03                                 111
 3.041500E+02  2.387548E+01  3.747427E-02  3.942418E-03                                 111
 3.051500E+02  2.396951E+01  3.747427E-02  3.919193E-03                                 111
 3.061500E+02  2.406336E+01  3.747427E-02  3.896296E-03                                 111
 3.071500E+02  2.415703E+01  3.747427E-02  3.873724E-03                                 111
 3.081500E+02  2.425052E+01  3.747427E-02  3.851469E-03                                 111
 3.091500E+02  2.434383E+01  3.747427E-02  3.829526E-03                                 111
 3.101500E+02  2.443697E+01  3.747427E-02  3.807889E-03                                 111
 3.111500E+02  2.452994E+01  3.747427E-02  3.786553E-03                                 111
 3.121500E+02  2.462274E+01  3.747427E-02  3.765513E-03                                 111
