#         T/K          A/kJ          G/kJ
  2.731500000000E+02   2.173640639614E+01   2.384927831733E+01
  2.741500000000E+02   2.147760680039E+01   2.360074039445E+01
  2.751500000000E+02   2.121859526444E+01   2.335196193822E+01
  2.761500000000E+02   2.095937329648E+01   2.310294480280E+01
  2.771500000000E+02   2.069994236671E+01   2.285369080173E+01
  2.781500000000E+02   2.044030391156E+01   2.260420171197E+01
  2.791500000000E+02   2.018045933122E+01   2.235447927206E+01
  2.801500000000E+02   1.992040999221E+01   2.210452518484E+01
  2.811500000000E+02   1.966015722765E+01   2.185434111799E+01
  2.821500000000E+02   1.939970233799E+01   2.160392870493E+01
  2.831500000000E+02   1.913904659178E+01   2.135328954570E+01
  2.841500000000E+02   1.887819122641E+01   2.110242520779E+01
  2.851500000000E+02   1.861713744885E+01   2.085133722698E+01
  2.861500000000E+02   1.835588643646E+01   2.060002710811E+01
  2.871500000000E+02   1.809443933768E+01   2.034849632582E+01
  2.881500000000E+02   1.783279727279E+01   2.009674632532E+01
  2.891500000000E+02   1.757096133466E+01   1.984477852307E+01
  2.901500000000E+02   1.730893258951E+01   1.959259430746E+01
  2.911500000000E+02   1.704671207756E+01   1.934019503951E+01
  2.921500000000E+02   1.678430081380E+01   1.908758205348E+01
  2.931500000000E+02   1.652169978870E+01   1.883475665751E+01
  2.941500000000E+02   1.625890996886E+01   1.858172013425E+01
  2.951500000000E+02   1.599593229770E+01   1.832847374143E+01
  2.961500000000E+02   1.573276769615E+01   1.807501871244E+01
  2.971500000000E+02   1.546941706329E+01   1.782135625692E+01
  2.981500000000E+02   1.520588127698E+01   1.756748756128E+01
  2.991500000000E+02   1.494216119449E+01   1.731341378925E+01
  3.001500000000E+02   1.467825765249E+01   1.705913608177E+01
  3.011500000000E+02   1.441417147023E+01   1.680465556007E+01
  3.021500000000E+02   1.414990344617E+01   1.654997332226E+01
  3.031500000000E+02   1.388545436121E+01   1.629509044646E+01
  3.041500000000E+02   1.362082497860E+01   1.604000799059E+01
  3.051500000000E+02   1.335601604446E+01   1.578472699287E+01
  3.061500000000E+02   1.309102828830E+01   1.552924847223E+01
  3.071500000000E+02   1.282586242353E+01   1.527357342879E+01
  3.081500000000E+02   1.256051914799E+01   1.501770284427E+01
  3.091500000000E+02   1.229499914440E+01   1.476163768243E+01
  3.101500000000E+02   1.202930308083E+01   1.450537888946E+01
  3.111500000000E+02   1.176343161119E+01   1.424892739441E+01
  3.121500000000E+02   1.149738537561E+01   1.399228410957E+01
  3.131500000000E+02   1.123116500094E+01   1.373544993086E+01
  3.141500000000E+02   1.096477110113E+01   1.347842573821E+01
  3.151500000000E+02   1.069820427763E+01   1.322121239590E+01
  3.161500000000E+02   1.043146511979E+01   1.296381075299E+01
  3.171500000000E+02   1.016455420525E+01   1.270622164359E+01
  3.181500000000E+02   9.897472100283E+00   1.244844588725E+01
  3.191500000000E+02   9.630219360180E+00   1.219048428929E+01
  3.201500000000E+02   9.362796529567E+00   1.193233764113E+01
  3.211500000000E+02   9.095204142753E+00   1.167400672059E+01
  3.221500000000E+02   8.827442724054E+00   1.141549229222E+01
  3.231500000000E+02   8.559512788096E+00   1.115679510762E+01
  3.241500000000E+02   8.291414840127E+00   1.089791590570E+01
  3.251500000000E+02   8.023149376300E+00   1.063885541302E+01
  3.261500000000E+02   7.754716883964E+00   1.037961434402E+01
  3.271500000000E+02   7.486117841930E+00   1.012019340136E+01
  3.281500000000E+02   7.217352720737E+00   9.860593276128E+00
  3.291500000000E+02   6.948421982909E+00   9.600814648154E+00
  3.301500000000E+02   6.679326083200E+00   9.340858186248E+00
  3.311500000000E+02   6.410065468832E+00   9.080724548455E+00
  3.321500000000E+02   6.140640579725E+00   8.820414382305E+00
  3.331500000000E+02   5.871051848721E+00   8.559928325049E+00
  3.341500000000E+02   5.601299701797E+00   8.299267003899E+00
  3.351500000000E+02   5.331384558274E+00   8.038431036256E+00
  3.361500000000E+02   5.061306831016E+00   7.777421029933E+00
  3.371500000000E+02   4.791066926624E+00   7.516237583375E+00
  3.381500000000E+02   4.520665245625E+00   7.254881285871E+00
  3.391500000000E+02   4.250102182649E+00   6.993352717761E+00
  3.401500000000E+02   3.979378126607E+00   6.731652450646E+00
  3.411500000000E+02   3.708493460857E+00   6.469781047576E+00
  3.421500000000E+02   3.437448563367E+00   6.207739063251E+00
  3.431500000000E+02   3.166243806874E+00   5.945527044208E+00
  3.441500000000E+02   2.894879559034E+00   5.683145529002E+00
  3.451500000000E+02   2.623356182568E+00   5.420595048391E+00
  3.461500000000E+02   2.351674035406E+00   5.157876125505E+00
  3.471500000000E+02   2.079833470820E+00   4.894989276023E+00
  3.481500000000E+02   1.807834837559E+00   4.631935008333E+00
  3.491500000000E+02   1.535678479976E+00   4.368713823703E+00
  3.501500000000E+02   1.263364738149E+00   4.105326216431E+00
  3.511500000000E+02   9.908939480049E-01   3.841772674007E+00
  3.521500000000E+02   7.182664414271E-01   3.578053677257E+00
  3.531500000000E+02   4.454825463720E-01   3.314169700498E+00
  3.541500000000E+02   1.725425869747E-01   3.050121211675E+00
  3.551500000000E+02  -1.005531163486E-01   2.785908672503E+00
  3.561500000000E+02  -3.738042467987E-01   2.521532538606E+00
  3.571500000000E+02  -6.472104910982E-01   2.256993259647E+00
  3.581500000000E+02  -9.207715393977E-01   1.992291279461E+00
  3.591500000000E+02  -1.194487085186E+00   1.727427036178E+00
  3.601500000000E+02  -1.468356825200E+00   1.462400962349E+00
  3.611500000000E+02  -1.742380459320E+00   1.197213485094E+00
  3.621500000000E+02  -2.016557690589E+00   9.318650261105E-01
  3.631500000000E+02  -2.290888224974E+00   6.663560019521E-01
  3.641500000000E+02  -2.565371771401E+00   4.006868240290E-01
  3.651500000000E+02  -2.840008041652E+00   1.348578987469E-01
  3.661500000000E+02  -3.114796750294E+00  -1.311303723880E-01
  3.671500000000E+02  -3.389737614608E+00  -3.972775926643E-01
  3.681500000000E+02  -3.664830354527E+00  -6.635833700645E-01
  3.691500000000E+02  -3.940074692569E+00  -9.300473171663E-01
  3.701500000000E+02  -4.215470353792E+00  -1.196669051063E+00
  3.711500000000E+02  -4.491017065663E+00  -1.463448193200E+00
  3.721500000000E+02  -4.766714558108E+00  -1.730384369391E+00
  3.731500000000E+02  -5.042562563382E+00  -1.997477209651E+00
  3.741500000000E+02  -5.318560816033E+00  -2.264726348135E+00
  3.751500000000E+02  -5.594709052852E+00  -2.532131423048E+00
  3.761500000000E+02  -5.871007012814E+00  -2.799692076563E+00
  3.771500000000E+02  -6.147454437039E+00  -3.067407954739E+00
  3.781500000000E+02  -6.424051068736E+00  -3.335278707444E+00
  3.791500000000E+02  -6.700796653159E+00  -3.603303988277E+00
  3.801500000000E+02  -6.977690937564E+00  -3.871483454492E+00
  3.811500000000E+02  -7.254733671161E+00  -4.139816766925E+00
  3.821500000000E+02  -7.531924605076E+00  -4.408303589923E+00
  3.831500000000E+02  -7.809263492307E+00  -4.676943591271E+00
  3.841500000000E+02  -8.086750087688E+00  -4.945736442130E+00
  3.851500000000E+02  -8.364384147845E+00  -5.214681816963E+00
  3.861500000000E+02  -8.642165431166E+00  -5.483779393477E+00
  3.871500000000E+02  -8.920093697756E+00  -5.753028852552E+00
  3.881500000000E+02  -9.198168709410E+00  -6.022429878186E+00
  3.891500000000E+02  -9.476390229575E+00  -6.291982157431E+00
  3.901500000000E+02  -9.754758023316E+00  -6.561685380334E+00
  3.911500000000E+02  -1.003327185729E+01  -6.831539239880E+00
  3.921500000000E+02  -1.031193149970E+01  -7.101543431938E+00
  3.931500000000E+02  -1.059073672029E+01  -7.371697655200E+00
  3.941500000000E+02  -1.086968729030E+01  -7.642001611134E+00
  3.951500000000E+02  -1.114878298242E+01  -7.912455003929E+00
  3.961500000000E+02  -1.142802357080E+01  -8.183057540441E+00
  3.971500000000E+02  -1.170740883100E+01  -8.453808930150E+00
  3.981500000000E+02  -1.198693853996E+01  -8.724708885103E+00
  3.991500000000E+02  -1.226661247602E+01  -8.995757119897E+00
