#         T/K            c1          c2-1          c3-4          c3-5          c3-7          c3-9            m1          m2-1          m3-1            w1            w2          w3-1          w3-2          c1m1        c1m2-1        c1m2-7        c2m1-1        c1w1-2        c1w2-1        c2w1-1        c2w1-9        m1w1-1        m1w1-4        m1w2-1        m2w1-1        m2w1-3      c1m1w1-1
 2.731500E+02  5.599941E-03  1.084926E-06  7.420144E-11  9.739118E-11  1.083554E-10  1.292004E-10  2.950008E-02  7.651899E-05  2.856363E-06  7.953646E-03  2.269480E-05  8.781930E-07  1.232199E-08  1.807009E-04  1.187928E-07  3.897970E-07  7.527630E-09  1.123045E-03  2.348328E-07  4.451772E-09  3.909127E-09  3.313962E-05  4.511196E-05  1.073605E-06  1.441797E-06  1.826056E-06  1.602778E-07
 2.741500E+02  5.598434E-03  1.069145E-06  7.123053E-11  9.352345E-11  1.040600E-10  1.241178E-10  2.938491E-02  7.440716E-05  2.627160E-06  7.941180E-03  2.218264E-05  8.147739E-07  1.187642E-08  1.760338E-04  1.107624E-07  3.646237E-07  7.140513E-09  1.099923E-03  2.210058E-07  4.260982E-09  3.738366E-09  3.232429E-05  4.399928E-05  9.937136E-07  1.330559E-06  1.685842E-06  1.500551E-07
 2.751500E+02  5.596544E-03  1.053600E-06  6.838981E-11  8.982386E-11  9.995105E-11  1.192541E-10  2.927066E-02  7.236894E-05  2.417873E-06  7.928451E-03  2.168415E-05  7.562704E-07  1.144904E-08  1.715122E-04  1.033247E-07  3.412331E-07  6.775385E-09  1.077353E-03  2.080628E-07  4.079203E-09  3.575817E-09  3.153376E-05  4.292059E-05  9.202295E-07  1.228596E-06  1.557270E-06  1.405422E-07
 2.761500E+02  5.594283E-03  1.038288E-06  6.567330E-11  8.628475E-11  9.601997E-11  1.145994E-10  2.915732E-02  7.040132E-05  2.226647E-06  7.915469E-03  2.119895E-05  7.022780E-07  1.103906E-08  1.671311E-04  9.643253E-08  3.194887E-07  6.430899E-09  1.055324E-03  1.959435E-07  3.905981E-09  3.421060E-09  3.076717E-05  4.187469E-05  8.526045E-07  1.135082E-06  1.439305E-06  1.316864E-07
 2.771500E+02  5.591663E-03  1.023209E-06  6.307529E-11  8.289879E-11  9.225872E-11  1.101444E-10  2.904489E-02  6.850141E-05  2.051812E-06  7.902245E-03  2.072666E-05  6.524270E-07  1.064570E-08  1.628855E-04  9.004290E-08  2.992655E-07  6.105793E-09  1.033821E-03  1.845918E-07  3.740886E-09  3.273696E-09  3.002370E-05  4.086046E-05  7.903401E-07  1.049267E-06  1.331012E-06  1.234389E-07
 2.781500E+02  5.588693E-03  1.008361E-06  6.059032E-11  7.965902E-11  8.865956E-11  1.058799E-10  2.893335E-02  6.666649E-05  1.891860E-06  7.888790E-03  2.026690E-05  6.063798E-07  1.026824E-08  1.587708E-04  8.411626E-08  2.804484E-07  5.798888E-09  1.012832E-03  1.739558E-07  3.583512E-09  3.133347E-09  2.930254E-05  3.987679E-05  7.329828E-07  9.704739E-07  1.231541E-06  1.157548E-07
 2.791500E+02  5.585386E-03  9.937425E-07  5.821321E-11  7.655877E-11  8.521513E-11  1.017974E-10  2.882271E-02  6.489393E-05  1.745433E-06  7.875114E-03  1.981931E-05  5.638277E-07  9.905978E-09  1.547825E-04  7.861647E-08  2.629316E-07  5.509082E-09  9.923440E-04  1.639872E-07  3.433471E-09  2.999657E-09  2.860293E-05  3.892263E-05  6.801198E-07  8.980864E-07  1.140122E-06  1.085928E-07
 2.801500E+02  5.581752E-03  9.793517E-07  5.593900E-11  7.359169E-11  8.191841E-11  9.788877E-11  2.871296E-02  6.318125E-05  1.611304E-06  7.861226E-03  1.938356E-05  5.244886E-07  9.558253E-09  1.509161E-04  7.351034E-08  2.466180E-07  5.235343E-09  9.723456E-04  1.546411E-07  3.290399E-09  2.872286E-09  2.792412E-05  3.799694E-05  6.313748E-07  8.315471E-07  1.056058E-06  1.019148E-07
 2.811500E+02  5.577801E-03  9.651869E-07  5.376299E-11  7.075174E-11  7.876269E-11  9.414607E-11  2.860408E-02  6.152605E-05  1.488363E-06  7.847136E-03  1.895929E-05  4.881041E-07  9.224429E-09  1.471674E-04  6.876749E-08  2.314181E-07  4.976707E-09  9.528245E-04  1.458758E-07  3.153948E-09  2.750915E-09  2.726542E-05  3.709877E-05  5.864051E-07  7.703497E-07  9.787127E-07  9.568542E-08
 2.821500E+02  5.573546E-03  9.512461E-07  5.168068E-11  6.803314E-11  7.574159E-11  9.056189E-11  2.849607E-02  5.992606E-05  1.375610E-06  7.832853E-03  1.854618E-05  4.544381E-07  8.903900E-09  1.435324E-04  6.435999E-08  2.172496E-07  4.732271E-09  9.337688E-04  1.376527E-07  3.023789E-09  2.635240E-09  2.662612E-05  3.622715E-05  5.448982E-07  7.140345E-07  9.075116E-07  8.987239E-08
