#         T/K     Cv/J*K^-1     Cp/J*K^-1
 2.731500E+02  5.856263E+01  5.856463E+01
 2.741500E+02  5.862748E+01  5.862950E+01
 2.751500E+02  5.869177E+01  5.869382E+01
 2.761500E+02  5.875552E+01  5.875760E+01
 2.771500E+02  5.881875E+01  5.882087E+01
 2.781500E+02  5.888146E+01  5.888362E+01
 2.791500E+02  5.894364E+01  5.894584E+01
 2.801500E+02  5.900530E+01  5.900754E+01
 2.811500E+02  5.906644E+01  5.906872E+01
 2.821500E+02  5.912706E+01  5.912937E+01
 2.831500E+02  5.918716E+01  5.918951E+01
 2.841500E+02  5.924675E+01  5.924914E+01
 2.851500E+02  5.930583E+01  5.930826E+01
 2.861500E+02  5.936441E+01  5.936687E+01
 2.871500E+02  5.942248E+01  5.942498E+01
 2.881500E+02  5.948006E+01  5.948260E+01
 2.891500E+02  5.953715E+01  5.953973E+01
 2.901500E+02  5.959375E+01  5.959638E+01
 2.911500E+02  5.964989E+01  5.965255E+01
 2.921500E+02  5.970555E+01  5.970826E+01
 2.931500E+02  5.976076E+01  5.976351E+01
 2.941500E+02  5.981552E+01  5.981831E+01
 2.951500E+02  5.986984E+01  5.987267E+01
 2.961500E+02  5.992373E+01  5.992660E+01
 2.971500E+02  5.997721E+01  5.998012E+01
 2.981500E+02  6.003028E+01  6.003323E+01
 2.991500E+02  6.008296E+01  6.008594E+01
 3.001500E+02  6.013525E+01  6.013828E+01
 3.011500E+02  6.018718E+01  6.019024E+01
 3.021500E+02  6.023875E+01  6.024186E+01
 3.031500E+02  6.028999E+01  6.029313E+01
 3.041500E+02  6.034089E+01  6.034408E+01
 3.051500E+02  6.039149E+01  6.039471E+01
 3.061500E+02  6.044180E+01  6.044505E+01
 3.071500E+02  6.049182E+01  6.049512E+01
 3.081500E+02  6.054158E+01  6.054491E+01
 3.091500E+02  6.059109E+01  6.059446E+01
 3.101500E+02  6.064038E+01  6.064378E+01
 3.111500E+02  6.068945E+01  6.069289E+01
 3.121500E+02  6.073832E+01  6.074179E+01
 3.131500E+02  6.078701E+01  6.079052E+01
 3.141500E+02  6.083553E+01  6.083908E+01
 3.151500E+02  6.088391E+01  6.088749E+01
 3.161500E+02  6.093216E+01  6.093577E+01
 3.171500E+02  6.098029E+01  6.098393E+01
 3.181500E+02  6.102832E+01  6.103199E+01
 3.191500E+02  6.107627E+01  6.107997E+01
 3.201500E+02  6.112414E+01  6.112788E+01
 3.211500E+02  6.117197E+01  6.117573E+01
 3.221500E+02  6.121975E+01  6.122355E+01
 3.231500E+02  6.126751E+01  6.127133E+01
 3.241500E+02  6.131526E+01  6.131911E+01
 3.251500E+02  6.136301E+01  6.136688E+01
 3.261500E+02  6.141077E+01  6.141467E+01
 3.271500E+02  6.145855E+01  6.146248E+01
 3.281500E+02  6.150637E+01  1.424140E+03
 3.291500E+02  4.788812E+01  1.414750E+03
 3.301500E+02  4.797307E+01  5.643192E+01
 3.311500E+02  4.805805E+01  5.651388E+01
 3.321500E+02  4.814304E+01  5.659593E+01
 3.331500E+02  4.822806E+01  5.667809E+01
 3.341500E+02  4.831309E+01  5.676033E+01
 3.351500E+02  4.839813E+01  5.684267E+01
 3.361500E+02  4.848319E+01  5.692508E+01
 3.371500E+02  4.856825E+01  5.700757E+01
 3.381500E+02  4.865332E+01  5.709013E+01
 3.391500E+02  4.873840E+01  5.717276E+01
 3.401500E+02  4.882348E+01  5.725546E+01
 3.411500E+02  4.890856E+01  5.733821E+01
 3.421500E+02  4.899364E+01  5.742103E+01
 3.431500E+02  4.907871E+01  5.750389E+01
 3.441500E+02  4.916378E+01  5.758680E+01
 3.451500E+02  4.924884E+01  5.766976E+01
 3.461500E+02  4.933389E+01  5.775276E+01
 3.471500E+02  4.941893E+01  5.783580E+01
 3.481500E+02  4.950396E+01  5.791888E+01
 3.491500E+02  4.958897E+01  5.800198E+01
 3.501500E+02  4.967396E+01  5.808511E+01
 3.511500E+02  4.975894E+01  5.816827E+01
 3.521500E+02  4.984389E+01  5.825145E+01
 3.531500E+02  4.992882E+01  5.833465E+01
 3.541500E+02  5.001372E+01  5.841787E+01
 3.551500E+02  5.009860E+01  5.850110E+01
 3.561500E+02  5.018345E+01  5.858433E+01
 3.571500E+02  5.026827E+01  5.866758E+01
 3.581500E+02  5.035306E+01  5.875083E+01
 3.591500E+02  5.043782E+01  5.883408E+01
 3.601500E+02  5.052254E+01  5.891734E+01
 3.611500E+02  5.060722E+01  5.900059E+01
 3.621500E+02  5.069187E+01  5.908383E+01
 3.631500E+02  5.077648E+01  5.916707E+01
 3.641500E+02  5.086104E+01  5.925029E+01
 3.651500E+02  5.094557E+01  5.933351E+01
 3.661500E+02  5.103005E+01  5.941671E+01
 3.671500E+02  5.111448E+01  5.949989E+01
 3.681500E+02  5.119887E+01  5.958305E+01
 3.691500E+02  5.128321E+01  5.966619E+01
 3.701500E+02  5.136750E+01  5.974931E+01
 3.711500E+02  5.145173E+01  5.983240E+01
 3.721500E+02  5.153592E+01  5.991546E+01
 3.731500E+02  5.162005E+01  5.999849E+01
 3.741500E+02  5.170413E+01  6.008150E+01
 3.751500E+02  5.178815E+01  6.016447E+01
 3.761500E+02  5.187211E+01  6.024740E+01
 3.771500E+02  5.195601E+01  6.033029E+01
 3.781500E+02  5.203986E+01  6.041315E+01
 3.791500E+02  5.212364E+01  6.049597E+01
 3.801500E+02  5.220736E+01  6.057874E+01
 3.811500E+02  5.229101E+01  6.066147E+01
 3.821500E+02  5.237460E+01  6.074415E+01
 3.831500E+02  5.245812E+01  6.082678E+01
 3.841500E+02  5.254158E+01  6.090937E+01
 3.851500E+02  5.262496E+01  6.099191E+01
 3.861500E+02  5.270828E+01  6.107439E+01
 3.871500E+02  5.279153E+01  6.115682E+01
 3.881500E+02  5.287470E+01  6.123919E+01
 3.891500E+02  5.295781E+01  6.132151E+01
 3.901500E+02  5.304084E+01  6.140377E+01
 3.911500E+02  5.312379E+01  6.148597E+01
 3.921500E+02  5.320667E+01  6.156810E+01
 3.931500E+02  5.328947E+01  6.165018E+01
 3.941500E+02  5.337219E+01  6.173219E+01
 3.951500E+02  5.345483E+01  6.181414E+01
 3.961500E+02  5.353740E+01  6.189602E+01
 3.971500E+02  5.361988E+01  6.197783E+01
 3.981500E+02  5.370228E+01  6.205958E+01
 3.991500E+02  5.378460E+01  6.214157E+01
