#         T/K            m1          m2-1          m3-1          m4-1          m5-1          m5-2          m6-2          m6-3          m6-4          m6-5          m6-7          m6-8            w1            w2          w3-1          w3-2          w4-1          w4-2          w5-2          w5-6          w5-7          w6-1          w6-2          w6-4          w6-5          w6-7          w6-8         w6-10        m1w1-1        m1w1-4        m1w2-1        m1w3-1        m1w4-1        m1w4-7        m1w4-9        m1w5-2        m1w5-3        m1w5-4        m1w5-5        m1w5-6        m1w5-9        m2w1-1        m2w1-3        m2w2-1        m2w3-1        m2w3-6        m2w3-7        m2w4-1        m2w4-4        m2w4-5        m2w4-6        m2w4-9        m3w1-1        m3w1-2        m3w2-1        m3w3-1        m3w3-3        m3w3-5        m3w3-7        m3w3-9        m4w1-2        m4w1-5        m4w2-1        m4w2-7        m4w2-8        m5w1-1        m5w1-6        m5w1-8        m5w1-9
 2.731500E+02  3.103753E-02  3.152221E-03  4.607275E-03  2.169745E-01  1.696541E-01  5.324658E-01  1.411149E-01  6.589275E-02  4.051024E-02  5.400152E-02  1.931300E-02  7.944879E-02  8.929809E-03  1.064627E-03  1.721300E-03  2.415168E-05  3.409187E-02  3.973993E-02  1.992728E-02  7.504136E-05  1.271912E-04  1.617105E-01  2.200537E-01  1.621304E-01  4.294181E-04  6.509634E-03  6.531696E-03  1.535202E-01  1.456823E-03  1.983129E-03  1.971964E-03  7.972366E-02  1.486344E-02  3.727238E-02  2.300764E-01  3.500514E-02  1.492634E-01  2.030290E-02  1.973949E-01  1.751347E-01  7.574495E-02  2.481687E-03  3.143090E-03  1.176837E-01  2.632439E-02  4.237409E-03  1.286273E-02  1.808002E-01  1.584616E-01  9.720123E-02  3.740141E-02  1.097798E-01  2.883075E-01  1.959492E-01  1.344660E-01  1.546304E-01  3.738659E-02  2.872945E-03  4.573611E-02  6.641583E-02  1.619469E-01  2.227104E-01  5.813699E-02  9.090602E-02  3.382974E-02  1.489125E-01  2.320569E-01  2.430092E-01  2.386140E-01
 2.741500E+02  3.232759E-02  3.333946E-03  4.794301E-03  2.195428E-01  1.701737E-01  5.348786E-01  1.402796E-01  6.589952E-02  4.029960E-02  5.373007E-02  1.928630E-02  7.945458E-02  9.320686E-03  1.131318E-03  1.805583E-03  2.631879E-05  3.474283E-02  4.079710E-02  2.024528E-02  7.898856E-05  1.336870E-04  1.608314E-01  2.186855E-01  1.627408E-01  4.370984E-04  6.593309E-03  6.615433E-03  1.558613E-01  1.545207E-03  2.103310E-03  2.064086E-03  8.118143E-02  1.505406E-02  3.774586E-02  2.337939E-01  3.485593E-02  1.481486E-01  2.017715E-02  1.958653E-01  1.739070E-01  7.527560E-02  2.590519E-03  3.282233E-03  1.196352E-01  2.655969E-02  4.274407E-03  1.299782E-02  1.790093E-01  1.570554E-01  9.689497E-02  3.731844E-02  1.088364E-01  2.926229E-01  1.988301E-01  1.358584E-01  1.541130E-01  3.712757E-02  2.873255E-03  4.556736E-02  6.613399E-02  1.632774E-01  2.244686E-01  5.765762E-02  9.014138E-02  3.356378E-02  1.470496E-01  2.303575E-01  2.395889E-01  2.360055E-01
 2.751500E+02  3.366122E-02  3.524651E-03  4.987283E-03  2.221083E-01  1.706772E-01  5.372410E-01  1.394414E-01  6.589973E-02  4.008756E-02  5.345657E-02  1.925793E-02  7.945250E-02  9.725686E-03  1.201643E-03  1.893263E-03  2.866177E-05  3.539876E-02  4.187153E-02  2.056408E-02  8.310564E-05  1.404535E-04  1.599440E-01  2.173103E-01  1.633296E-01  4.448077E-04  6.676731E-03  6.698912E-03  1.582033E-01  1.638227E-03  2.229791E-03  2.159711E-03  8.264916E-02  1.524429E-02  3.821832E-02  2.375226E-01  3.470424E-02  1.470326E-01  2.005058E-02  1.943350E-01  1.726763E-01  7.480372E-02  2.703175E-03  3.426327E-03  1.215962E-01  2.679290E-02  4.311047E-03  1.313216E-02  1.772281E-01  1.556536E-01  9.658063E-02  3.723194E-02  1.078954E-01  2.969515E-01  2.017188E-01  1.372431E-01  1.535837E-01  3.686797E-02  2.873221E-03  4.539526E-02  6.584787E-02  1.645952E-01  2.262088E-01  5.717939E-02  8.937858E-02  3.329805E-02  1.452077E-01  2.286588E-01  2.362155E-01  2.334191E-01
 2.761500E+02  3.503927E-02  3.724679E-03  5.186329E-03  2.246703E-01  1.711647E-01  5.395526E-01  1.386006E-01  6.589357E-02  3.987423E-02  5.318119E-02  1.922793E-02  7.944274E-02  1.014512E-02  1.275759E-03  1.984435E-03  3.119318E-05  3.605943E-02  4.296308E-02  2.088357E-02  8.739790E-05  1.474988E-04  1.590486E-01  2.159281E-01  1.638968E-01  4.525440E-04  6.759876E-03  6.782111E-03  1.605453E-01  1.736076E-03  2.362832E-03  2.258928E-03  8.412637E-02  1.543409E-02  3.868960E-02  2.412612E-01  3.455015E-02  1.459158E-01  1.992325E-02  1.928046E-01  1.714428E-01  7.432946E-02  2.819739E-03  3.575482E-03  1.235662E-01  2.702395E-02  4.347316E-03  1.326570E-02  1.754567E-01  1.542563E-01  9.625843E-02  3.714199E-02  1.069569E-01  3.012918E-01  2.046143E-01  1.386197E-01  1.530430E-01  3.660788E-02  2.872846E-03  4.521992E-02  6.555763E-02  1.659001E-01  2.279306E-01  5.670242E-02  8.861784E-02  3.303262E-02  1.433869E-01  2.269614E-01  2.328888E-01  2.308552E-01
 2.771500E+02  3.646285E-02  3.934403E-03  5.391569E-03  2.272283E-01  1.716360E-01  5.418136E-01  1.377574E-01  6.588111E-02  3.965970E-02  5.290403E-02  1.919634E-02  7.942541E-02  1.057938E-02  1.353838E-03  2.079202E-03  3.392648E-05  3.672474E-02  4.407176E-02  2.120367E-02  9.187082E-05  1.548312E-04  1.581456E-01  2.145395E-01  1.644423E-01  4.603049E-04  6.842719E-03  6.865003E-03  1.628867E-01  1.838961E-03  2.502716E-03  2.361836E-03  8.561279E-02  1.562339E-02  3.915958E-02  2.450090E-01  3.439372E-02  1.447983E-01  1.979519E-02  1.912743E-01  1.702068E-01  7.385293E-02  2.940308E-03  3.729827E-03  1.255447E-01  2.725279E-02  4.383209E-03  1.339843E-02  1.736952E-01  1.528637E-01  9.592852E-02  3.704865E-02  1.060211E-01  3.056430E-01  2.075160E-01  1.399880E-01  1.524910E-01  3.634735E-02  2.872136E-03  4.504143E-02  6.526340E-02  1.671917E-01  2.296337E-01  5.622677E-02  8.785925E-02  3.276755E-02  1.415868E-01  2.252656E-01  2.296082E-01  2.283138E-01
 2.781500E+02  3.793305E-02  4.154206E-03  5.603133E-03  2.297820E-01  1.720915E-01  5.440240E-01  1.369122E-01  6.586244E-02  3.944402E-02  5.262517E-02  1.916319E-02  7.940062E-02  1.102888E-02  1.436056E-03  2.177670E-03  3.687596E-05  3.739455E-02  4.519753E-02  2.152428E-02  9.652997E-05  1.624593E-04  1.572351E-01  2.131447E-01  1.649662E-01  4.680880E-04  6.925234E-03  6.947563E-03  1.652268E-01  1.947097E-03  2.649735E-03  2.468536E-03  8.710818E-02  1.581216E-02  3.962813E-02  2.487649E-01  3.423501E-02  1.436803E-01  1.966644E-02  1.897443E-01  1.689686E-01  7.337425E-02  3.064980E-03  3.889490E-03  1.275314E-01  2.747936E-02  4.418717E-03  1.353029E-02  1.719438E-01  1.514760E-01  9.559107E-02  3.695198E-02  1.050881E-01  3.100046E-01  2.104236E-01  1.413476E-01  1.519281E-01  3.608645E-02  2.871094E-03  4.485985E-02  6.496529E-02  1.684700E-01  2.313180E-01  5.575251E-02  8.710292E-02  3.250288E-02  1.398075E-01  2.235716E-01  2.263731E-01  2.257947E-01
 2.791500E+02  3.945102E-02  4.384486E-03  5.821152E-03  2.323309E-01  1.725310E-01  5.461838E-01  1.360650E-01  6.583766E-02  3.922725E-02  5.234469E-02  1.912849E-02  7.936846E-02  1.149400E-02  1.522598E-03  2.279949E-03  4.005678E-05  3.806876E-02  4.634036E-02  2.184534E-02  1.013810E-04  1.703917E-04  1.563174E-01  2.117440E-01  1.654683E-01  4.758909E-04  7.007397E-03  7.029765E-03  1.675647E-01  2.060706E-03  2.804191E-03  2.579129E-03  8.861226E-02  1.600034E-02  4.009514E-02  2.525280E-01  3.407408E-02  1.425620E-01  1.953703E-02  1.882149E-01  1.677284E-01  7.289353E-02  3.193853E-03  4.054602E-03  1.295261E-01  2.770364E-02  4.453833E-03  1.366128E-02  1.702025E-01  1.500934E-01  9.524625E-02  3.685202E-02  1.041580E-01  3.143756E-01  2.133365E-01  1.426983E-01  1.513545E-01  3.582522E-02  2.869724E-03  4.467528E-02  6.466342E-02  1.697347E-01  2.329832E-01  5.527971E-02  8.634896E-02  3.223865E-02  1.380486E-01  2.218798E-01  2.231829E-01  2.232980E-01
 2.801500E+02  4.101790E-02  4.625649E-03  6.045760E-03  2.348748E-01  1.729548E-01  5.482933E-01  1.352162E-01  6.580683E-02  3.900946E-02  5.206268E-02  1.909230E-02  7.932905E-02  1.197517E-02  1.613652E-03  2.386147E-03  4.348502E-05  3.874723E-02  4.750023E-02  2.216675E-02  1.064297E-04  1.786373E-04  1.553928E-01  2.103377E-01  1.659486E-01  4.837115E-04  7.089182E-03  7.111586E-03  1.698998E-01  2.180017E-03  2.966395E-03  2.693720E-03  9.012479E-02  1.618788E-02  4.056051E-02  2.562975E-01  3.391099E-02  1.414436E-01  1.940699E-02  1.866863E-01  1.664865E-01  7.241089E-02  3.327026E-03  4.225295E-03  1.315282E-01  2.792556E-02  4.488551E-03  1.379136E-02  1.684715E-01  1.487159E-01  9.489422E-02  3.674886E-02  1.032308E-01  3.187554E-01  2.162541E-01  1.440399E-01  1.507705E-01  3.556374E-02  2.868030E-03  4.448778E-02  6.435790E-02  1.709857E-01  2.346290E-01  5.480841E-02  8.559745E-02  3.197491E-02  1.363101E-01  2.201904E-01  2.200371E-01  2.208236E-01
 2.811500E+02  4.263486E-02  4.878115E-03  6.277088E-03  2.374131E-01  1.733630E-01  5.503524E-01  1.343658E-01  6.577005E-02  3.879072E-02  5.177923E-02  1.905462E-02  7.928247E-02  1.247281E-02  1.709414E-03  2.496377E-03  4.717774E-05  3.942985E-02  4.867710E-02  2.248843E-02  1.116819E-04  1.872048E-04  1.544616E-01  2.089261E-01  1.664072E-01  4.915472E-04  7.170565E-03  7.193000E-03  1.722313E-01  2.305267E-03  3.136668E-03  2.812414E-03  9.164548E-02  1.637475E-02  4.102410E-02  2.600725E-01  3.374579E-02  1.403254E-01  1.927636E-02  1.851588E-01  1.652430E-01  7.192644E-02  3.464601E-03  4.401702E-03  1.335376E-01  2.814510E-02  4.522865E-03  1.392049E-02  1.667509E-01  1.473437E-01  9.453513E-02  3.664253E-02  1.023068E-01  3.231433E-01  2.191761E-01  1.453720E-01  1.501763E-01  3.530204E-02  2.866015E-03  4.429745E-02  6.404884E-02  1.722228E-01  2.362552E-01  5.433869E-02  8.484851E-02  3.171170E-02  1.345917E-01  2.185037E-01  2.169350E-01  2.183715E-01
 2.821500E+02  4.430307E-02  5.142316E-03  6.515270E-03  2.399457E-01  1.737556E-01  5.523613E-01  1.335141E-01  6.572740E-02  3.857107E-02  5.149441E-02  1.901550E-02  7.922883E-02  1.298734E-02  1.810089E-03  2.610751E-03  5.115299E-05  4.011649E-02  4.987091E-02  2.281031E-02  1.171434E-04  1.961033E-04  1.535240E-01  2.075095E-01  1.668440E-01  4.993956E-04  7.251521E-03  7.273983E-03  1.745586E-01  2.436700E-03  3.315343E-03  2.935317E-03  9.317408E-02  1.656089E-02  4.148580E-02  2.638519E-01  3.357856E-02  1.392074E-01  1.914518E-02  1.836327E-01  1.639983E-01  7.144029E-02  3.606680E-03  4.583958E-03  1.355537E-01  2.836220E-02  4.556767E-03  1.404867E-02  1.650407E-01  1.459770E-01  9.416915E-02  3.653310E-02  1.013860E-01  3.275385E-01  2.221020E-01  1.466944E-01  1.495722E-01  3.504018E-02  2.863684E-03  4.410435E-02  6.373637E-02  1.734459E-01  2.378617E-01  5.387058E-02  8.410222E-02  3.144906E-02  1.328933E-01  2.168200E-01  2.138761E-01  2.159416E-01
