#         T/K     Cv/J*K^-1     Cp/J*K^-1
 2.731500E+02  4.911951E+01  4.912113E+01
 2.741500E+02  4.917820E+01  4.917983E+01
 2.751500E+02  4.923651E+01  4.923816E+01
 2.761500E+02  4.929447E+01  4.929614E+01
 2.771500E+02  4.935209E+01  4.935377E+01
 2.781500E+02  4.940939E+01  4.941109E+01
 2.791500E+02  4.946640E+01  4.946811E+01
 2.801500E+02  4.952312E+01  4.952485E+01
 2.811500E+02  4.957959E+01  4.958133E+01
 2.821500E+02  4.963581E+01  4.963757E+01
 2.831500E+02  4.969180E+01  4.969358E+01
 2.841500E+02  4.974760E+01  4.974938E+01
 2.851500E+02  4.980320E+01  4.980499E+01
 2.861500E+02  4.985864E+01  4.986044E+01
 2.871500E+02  4.991392E+01  4.991574E+01
 2.881500E+02  4.996908E+01  4.997090E+01
 2.891500E+02  5.002411E+01  5.002594E+01
 2.901500E+02  5.007904E+01  5.008088E+01
 2.911500E+02  5.013389E+01  5.013573E+01
 2.921500E+02  5.018867E+01  5.019051E+01
 2.931500E+02  5.024339E+01  5.024524E+01
 2.941500E+02  5.029806E+01  5.029992E+01
 2.951500E+02  5.035271E+01  5.035456E+01
 2.961500E+02  5.040733E+01  5.040919E+01
 2.971500E+02  5.046195E+01  5.046381E+01
 2.981500E+02  5.051656E+01  5.051842E+01
 2.991500E+02  5.057119E+01  5.057305E+01
 3.001500E+02  5.062583E+01  5.062769E+01
 3.011500E+02  5.068050E+01  5.068236E+01
 3.021500E+02  5.073519E+01  5.073705E+01
 3.031500E+02  5.078993E+01  5.079179E+01
 3.041500E+02  5.084470E+01  5.084656E+01
 3.051500E+02  5.089952E+01  5.090138E+01
 3.061500E+02  5.095439E+01  5.095625E+01
 3.071500E+02  5.100931E+01  5.101116E+01
 3.081500E+02  5.106428E+01  5.106613E+01
 3.091500E+02  5.111930E+01  5.112115E+01
 3.101500E+02  5.117438E+01  5.117623E+01
 3.111500E+02  5.122951E+01  5.123135E+01
 3.121500E+02  5.128469E+01  5.128654E+01
 3.131500E+02  5.133992E+01  5.134176E+01
 3.141500E+02  5.139520E+01  5.139704E+01
 3.151500E+02  5.145052E+01  5.145236E+01
 3.161500E+02  5.150588E+01  5.150772E+01
 3.171500E+02  5.156127E+01  5.156311E+01
 3.181500E+02  5.161671E+01  5.161854E+01
 3.191500E+02  5.167216E+01  5.167400E+01
 3.201500E+02  5.172765E+01  5.172948E+01
 3.211500E+02  5.178315E+01  5.178498E+01
 3.221500E+02  5.183866E+01  5.184049E+01
 3.231500E+02  5.189417E+01  5.189601E+01
 3.241500E+02  5.194969E+01  5.195153E+01
 3.251500E+02  5.200520E+01  5.200704E+01
 3.261500E+02  5.206069E+01  5.206254E+01
 3.271500E+02  5.211617E+01  5.211801E+01
 3.281500E+02  5.217161E+01  5.217346E+01
 3.291500E+02  5.222702E+01  5.222887E+01
 3.301500E+02  5.228238E+01  5.228423E+01
 3.311500E+02  5.233769E+01  5.233955E+01
