#         T/K            m1          m2-1          m3-1            w1            w2          w3-1          w3-2        m1w1-1        m1w1-4        m1w2-1        m2w1-1        m2w1-3
 2.731500E+02  3.329223E-02  9.743362E-05  4.103675E-06  1.098579E-02  4.328696E-05  2.313056E-06  3.245465E-08  5.164552E-05  7.030348E-05  2.310442E-06  2.535183E-06  3.210843E-06
 2.741500E+02  3.317409E-02  9.481240E-05  3.778441E-06  1.094968E-02  4.216452E-05  2.134954E-06  3.111980E-08  5.030615E-05  6.847589E-05  2.131920E-06  2.337233E-06  2.961315E-06
 2.751500E+02  3.305669E-02  9.228005E-05  3.481110E-06  1.091368E-02  4.107808E-05  1.971648E-06  2.984842E-08  4.901030E-05  6.670790E-05  1.968305E-06  2.156003E-06  2.732776E-06
 2.761500E+02  3.294004E-02  8.983304E-05  3.209117E-06  1.087780E-02  4.002632E-05  1.821827E-06  2.863716E-08  4.775632E-05  6.499725E-05  1.818267E-06  1.989983E-06  2.523336E-06
 2.771500E+02  3.282411E-02  8.746800E-05  2.960148E-06  1.084205E-02  3.900800E-05  1.684302E-06  2.748288E-08  4.654266E-05  6.334179E-05  1.680602E-06  1.837806E-06  2.331285E-06
 2.781500E+02  3.270893E-02  8.518169E-05  2.732114E-06  1.080642E-02  3.802189E-05  1.557995E-06  2.638259E-08  4.536781E-05  6.173945E-05  1.554216E-06  1.698234E-06  2.155076E-06
 2.791500E+02  3.259447E-02  8.297104E-05  2.523126E-06  1.077093E-02  3.706683E-05  1.441929E-06  2.533348E-08  4.423032E-05  6.018826E-05  1.438122E-06  1.570150E-06  1.993308E-06
 2.801500E+02  3.248075E-02  8.083308E-05  2.331478E-06  1.073558E-02  3.614171E-05  1.335215E-06  2.433289E-08  4.312882E-05  5.868630E-05  1.331421E-06  1.452539E-06  1.844712E-06
 2.811500E+02  3.236775E-02  7.876502E-05  2.155625E-06  1.070037E-02  3.524544E-05  1.237048E-06  2.337833E-08  4.206198E-05  5.723176E-05  1.233299E-06  1.344483E-06  1.708137E-06
 2.821500E+02  3.225546E-02  7.676414E-05  1.994170E-06  1.066531E-02  3.437699E-05  1.146695E-06  2.246743E-08  4.102853E-05  5.582288E-05  1.143018E-06  1.245150E-06  1.582540E-06
 2.831500E+02  3.214390E-02  7.482788E-05  1.845848E-06  1.063041E-02  3.353536E-05  1.063490E-06  2.159795E-08  4.002723E-05  5.445799E-05  1.059905E-06  1.153783E-06  1.466972E-06
 2.841500E+02  3.203304E-02  7.295376E-05  1.709510E-06  1.059565E-02  3.271959E-05  9.868270E-07  2.076779E-08  3.905693E-05  5.313548E-05  9.833505E-07  1.069697E-06  1.360575E-06
 2.851500E+02  3.192290E-02  7.113944E-05  1.584116E-06  1.056106E-02  3.192878E-05  9.161556E-07  1.997494E-08  3.811650E-05  5.185380E-05  9.127985E-07  9.922683E-07  1.262565E-06
 2.861500E+02  3.181346E-02  6.938266E-05  1.468722E-06  1.052662E-02  3.116202E-05  8.509736E-07  1.921754E-08  3.720486E-05  5.061148E-05  8.477439E-07  9.209311E-07  1.172233E-06
 2.871500E+02  3.170471E-02  6.768125E-05  1.362470E-06  1.049234E-02  3.041847E-05  7.908237E-07  1.849380E-08  3.632097E-05  4.940710E-05  7.877270E-07  8.551703E-07  1.088932E-06
 2.881500E+02  3.159667E-02  6.603316E-05  1.264582E-06  1.045823E-02  2.969732E-05  7.352891E-07  1.780203E-08  3.546385E-05  4.823929E-05  7.323285E-07  7.945172E-07  1.012074E-06
 2.891500E+02  3.148931E-02  6.443639E-05  1.174348E-06  1.042428E-02  2.899777E-05  6.839899E-07  1.714065E-08  3.463253E-05  4.710674E-05  6.811667E-07  7.385452E-07  9.411211E-07
 2.901500E+02  3.138263E-02  6.288906E-05  1.091126E-06  1.039050E-02  2.831908E-05  6.365791E-07  1.650816E-08  3.382611E-05  4.600821E-05  6.338933E-07  6.868656E-07  8.755866E-07
 2.911500E+02  3.127664E-02  6.138935E-05  1.014328E-06  1.035688E-02  2.766052E-05  5.927404E-07  1.590313E-08  3.304370E-05  4.494247E-05  5.901904E-07  6.391243E-07  8.150245E-07
 2.921500E+02  3.117132E-02  5.993551E-05  9.434196E-07  1.032343E-02  2.702138E-05  5.521845E-07  1.532422E-08  3.228446E-05  4.390839E-05  5.497680E-07  5.949981E-07  7.590286E-07
 2.931500E+02  3.106667E-02  5.852589E-05  8.779154E-07  1.029015E-02  2.640101E-05  5.146472E-07  1.477015E-08  3.154759E-05  4.290484E-05  5.123611E-07  5.541923E-07  7.072280E-07
 2.941500E+02  3.096268E-02  5.715889E-05  8.173711E-07  1.025704E-02  2.579875E-05  4.798869E-07  1.423971E-08  3.083229E-05  4.193076E-05  4.777277E-07  5.164378E-07  6.592841E-07
 2.951500E+02  3.085936E-02  5.583297E-05  7.613820E-07  1.022410E-02  2.521398E-05  4.476828E-07  1.373178E-08  3.013783E-05  4.098512E-05  4.456461E-07  4.814887E-07  6.148872E-07
 2.961500E+02  3.075669E-02  5.454666E-05  7.095785E-07  1.019133E-02  2.464610E-05  4.178325E-07  1.324527E-08  2.946349E-05  4.006694E-05  4.159140E-07  4.491203E-07  5.737545E-07
 2.971500E+02  3.065466E-02  5.329855E-05  6.616231E-07  1.015873E-02  2.409455E-05  3.901509E-07  1.277915E-08  2.880857E-05  3.917528E-05  3.883460E-07  4.191273E-07  5.356271E-07
 2.981500E+02  3.055329E-02  5.208730E-05  6.172076E-07  1.012630E-02  2.355877E-05  3.644684E-07  1.233246E-08  2.817241E-05  3.830923E-05  3.627722E-07  3.913215E-07  5.002681E-07
 2.991500E+02  3.045255E-02  5.091161E-05  5.760499E-07  1.009404E-02  2.303823E-05  3.406294E-07  1.190427E-08  2.755438E-05  3.746790E-05  3.390372E-07  3.655309E-07  4.674605E-07
 3.001500E+02  3.035245E-02  4.977023E-05  5.378921E-07  1.006196E-02  2.253242E-05  3.184915E-07  1.149373E-08  2.695386E-05  3.665047E-05  3.169984E-07  3.415980E-07  4.370056E-07
 3.011500E+02  3.025298E-02  4.866196E-05  5.024981E-07  1.003004E-02  2.204084E-05  2.979238E-07  1.109999E-08  2.637026E-05  3.585613E-05  2.965249E-07  3.193782E-07  4.087212E-07
 3.021500E+02  3.015414E-02  4.758567E-05  4.696517E-07  9.998297E-03  2.156303E-05  2.788062E-07  1.072229E-08  2.580301E-05  3.508409E-05  2.774968E-07  2.987392E-07  3.824402E-07
 3.031500E+02  3.005591E-02  4.654025E-05  4.391548E-07  9.966723E-03  2.109853E-05  2.610285E-07  1.035988E-08  2.525157E-05  3.433362E-05  2.598039E-07  2.795595E-07  3.580092E-07
 3.041500E+02  2.995830E-02  4.552463E-05  4.108257E-07  9.935319E-03  2.064689E-05  2.444894E-07  1.001204E-08  2.471542E-05  3.360400E-05  2.433452E-07  2.617276E-07  3.352875E-07
 3.051500E+02  2.986130E-02  4.453781E-05  3.844979E-07  9.904085E-03  2.020771E-05  2.290957E-07  9.678131E-09  2.419405E-05  3.289453E-05  2.280275E-07  2.451411E-07  3.141458E-07
 3.061500E+02  2.976490E-02  4.357881E-05  3.600185E-07  9.873021E-03  1.978056E-05  2.147619E-07  9.357498E-09  2.368697E-05  3.220455E-05  2.137654E-07  2.297061E-07  2.944652E-07
 3.071500E+02  2.966910E-02  4.264669E-05  3.372472E-07  9.842125E-03  1.936506E-05  2.014092E-07  9.049545E-09  2.319372E-05  3.153342E-05  2.004803E-07  2.153360E-07  2.761365E-07
 3.081500E+02  2.957390E-02  4.174055E-05  3.160549E-07  9.811399E-03  1.896084E-05  1.889649E-07  8.753700E-09  2.271385E-05  3.088053E-05  1.880998E-07  2.019514E-07  2.590592E-07
 3.091500E+02  2.947929E-02  4.085952E-05  2.963232E-07  9.780840E-03  1.856753E-05  1.773624E-07  8.469419E-09  2.224691E-05  3.024529E-05  1.765573E-07  1.894791E-07  2.431409E-07
 3.101500E+02  2.938526E-02  4.000277E-05  2.779431E-07  9.750449E-03  1.818477E-05  1.665402E-07  8.196187E-09  2.179251E-05  2.962712E-05  1.657914E-07  1.778519E-07  2.282962E-07
 3.111500E+02  2.929182E-02  3.916949E-05  2.608144E-07  9.720224E-03  1.781224E-05  1.564414E-07  7.933512E-09  2.135023E-05  2.902547E-05  1.557457E-07  1.670078E-07  2.144469E-07
 3.121500E+02  2.919895E-02  3.835892E-05  2.448447E-07  9.690166E-03  1.744961E-05  1.470137E-07  7.680928E-09  2.091968E-05  2.843981E-05  1.463678E-07  1.568895E-07  2.015205E-07
 3.131500E+02  2.910665E-02  3.757030E-05  2.299491E-07  9.660273E-03  1.709656E-05  1.382091E-07  7.437993E-09  2.050050E-05  2.786965E-05  1.376099E-07  1.474446E-07  1.894504E-07
 3.141500E+02  2.901491E-02  3.680294E-05  2.160493E-07  9.630545E-03  1.675280E-05  1.299828E-07  7.204284E-09  2.009233E-05  2.731447E-05  1.294274E-07  1.386244E-07  1.781752E-07
 3.151500E+02  2.892374E-02  3.605613E-05  2.030731E-07  9.600981E-03  1.641803E-05  1.222938E-07  6.979399E-09  1.969481E-05  2.677382E-05  1.217795E-07  1.303842E-07  1.676381E-07
 3.161500E+02  2.883312E-02  3.532922E-05  1.909540E-07  9.571580E-03  1.609196E-05  1.151040E-07  6.762958E-09  1.930762E-05  2.624724E-05  1.146282E-07  1.226826E-07  1.577865E-07
 3.171500E+02  2.874306E-02  3.462157E-05  1.796305E-07  9.542342E-03  1.577435E-05  1.083784E-07  6.554598E-09  1.893043E-05  2.573428E-05  1.079386E-07  1.154814E-07  1.485723E-07
 3.181500E+02  2.865354E-02  3.393257E-05  1.690460E-07  9.513265E-03  1.546491E-05  1.020846E-07  6.353971E-09  1.856294E-05  2.523453E-05  1.016785E-07  1.087453E-07  1.399505E-07
 3.191500E+02  2.856457E-02  3.326162E-05  1.591482E-07  9.484349E-03  1.516339E-05  9.619238E-08  6.160748E-09  1.820484E-05  2.474757E-05  9.581775E-08  1.024418E-07  1.318799E-07
 3.201500E+02  2.847613E-02  3.260816E-05  1.498886E-07  9.455593E-03  1.486957E-05  9.067408E-08  5.974617E-09  1.785584E-05  2.427301E-05  9.032888E-08  9.654067E-08  1.243221E-07
 3.211500E+02  2.838823E-02  3.197163E-05  1.412226E-07  9.426996E-03  1.458320E-05  8.550393E-08  5.795278E-09  1.751568E-05  2.381047E-05  8.518623E-08  9.101404E-08  1.172418E-07
 3.221500E+02  2.830086E-02  3.135151E-05  1.331088E-07  9.398557E-03  1.430405E-05  8.065813E-08  5.622446E-09  1.718407E-05  2.335958E-05  8.036610E-08  8.583609E-08  1.106063E-07
 3.231500E+02  2.821401E-02  3.074729E-05  1.255090E-07  9.370275E-03  1.403191E-05  7.611458E-08  5.455850E-09  1.686076E-05  2.292000E-05  7.584652E-08  8.098294E-08  1.043850E-07
 3.241500E+02  2.812768E-02  3.015847E-05  1.183879E-07  9.342150E-03  1.376656E-05  7.185285E-08  5.295230E-09  1.654549E-05  2.249137E-05  7.160713E-08  7.643242E-08  9.854995E-08
 3.251500E+02  2.804187E-02  2.958459E-05  1.117126E-07  9.314181E-03  1.350781E-05  6.785394E-08  5.140341E-09  1.623804E-05  2.207338E-05  6.762905E-08  7.216404E-08  9.307502E-08
 3.261500E+02  2.795657E-02  2.902518E-05  1.054528E-07  9.286365E-03  1.325545E-05  6.410026E-08  4.990947E-09  1.593816E-05  2.166569E-05  6.389479E-08  6.815876E-08  8.793604E-08
 3.271500E+02  2.787178E-02  2.847981E-05  9.958030E-08  9.258704E-03  1.300930E-05  6.057547E-08  4.846823E-09  1.564564E-05  2.126801E-05  6.038810E-08  6.439895E-08  8.311058E-08
 3.281500E+02  2.778749E-02  2.794805E-05  9.406911E-08  9.231195E-03  1.276917E-05  5.726442E-08  4.707756E-09  1.536024E-05  2.088004E-05  5.709388E-08  6.086824E-08  7.857782E-08
 3.291500E+02  2.770370E-02  2.742948E-05  8.889499E-08  9.203838E-03  1.253489E-05  5.415301E-08  4.573539E-09  1.508177E-05  2.050149E-05  5.399815E-08  5.755144E-08  7.431842E-08
 3.301500E+02  2.762040E-02  2.692372E-05  8.403552E-08  9.176632E-03  1.230628E-05  5.122817E-08  4.443979E-09  1.481001E-05  2.013209E-05  5.108788E-08  5.443444E-08  7.031444E-08
 3.311500E+02  2.753760E-02  2.643037E-05  7.946984E-08  9.149576E-03  1.208319E-05  4.847772E-08  4.318889E-09  1.454478E-05  1.977156E-05  4.835098E-08  5.150414E-08  6.654917E-08
 3.321500E+02  2.745528E-02  2.594908E-05  7.517860E-08  9.122669E-03  1.186544E-05  4.589035E-08  4.198090E-09  1.428589E-05  1.941966E-05  4.577621E-08  4.874834E-08  6.300712E-08
 3.331500E+02  2.737344E-02  2.547948E-05  7.114384E-08  9.095909E-03  1.165289E-05  4.345555E-08  4.081413E-09  1.403315E-05  1.907612E-05  4.335311E-08  4.615574E-08  5.967386E-08
 3.341500E+02  2.729209E-02  2.502123E-05  6.734885E-08  9.069297E-03  1.144539E-05  4.116352E-08  3.968695E-09  1.378638E-05  1.874072E-05  4.107194E-08  4.371580E-08  5.653597E-08
 3.351500E+02  2.721120E-02  2.457400E-05  6.377808E-08  9.042831E-03  1.124278E-05  3.900515E-08  3.859781E-09  1.354541E-05  1.841321E-05  3.892364E-08  4.141872E-08  5.358096E-08
 3.361500E+02  2.713079E-02  2.413747E-05  6.041710E-08  9.016510E-03  1.104494E-05  3.697196E-08  3.754522E-09  1.331009E-05  1.809337E-05  3.689979E-08  3.925537E-08  5.079720E-08
 3.371500E+02  2.705085E-02  2.371132E-05  5.725246E-08  8.990333E-03  1.085173E-05  3.505603E-08  3.652776E-09  1.308024E-05  1.778098E-05  3.499252E-08  3.721727E-08  4.817387E-08
 3.381500E+02  2.697136E-02  2.329526E-05  5.427163E-08  8.964299E-03  1.066301E-05  3.325000E-08  3.554408E-09  1.285572E-05  1.747584E-05  3.319450E-08  3.529650E-08  4.570086E-08
 3.391500E+02  2.689234E-02  2.288900E-05  5.146298E-08  8.938408E-03  1.047867E-05  3.154699E-08  3.459288E-09  1.263637E-05  1.717774E-05  3.149891E-08  3.348570E-08  4.336878E-08
 3.401500E+02  2.681377E-02  2.249225E-05  4.881563E-08  8.912658E-03  1.029857E-05  2.994061E-08  3.367291E-09  1.242205E-05  1.688648E-05  2.989939E-08  3.177799E-08  4.116885E-08
 3.411500E+02  2.673566E-02  2.210475E-05  4.631948E-08  8.887048E-03  1.012260E-05  2.842487E-08  3.278298E-09  1.221262E-05  1.660187E-05  2.838999E-08  3.016695E-08  3.909289E-08
 3.421500E+02  2.665799E-02  2.172623E-05  4.396509E-08  8.861578E-03  9.950647E-06  2.699419E-08  3.192196E-09  1.200795E-05  1.632373E-05  2.696516E-08  2.864662E-08  3.713327E-08
 3.431500E+02  2.658076E-02  2.135645E-05  4.174366E-08  8.836246E-03  9.782599E-06  2.564336E-08  3.108875E-09  1.180790E-05  1.605187E-05  2.561974E-08  2.721142E-08  3.528286E-08
 3.441500E+02  2.650398E-02  2.099515E-05  3.964699E-08  8.811051E-03  9.618348E-06  2.436753E-08  3.028232E-09  1.161235E-05  1.578613E-05  2.434888E-08  2.585612E-08  3.353500E-08
