#         T/K            c1          c2-1          c3-4          c3-5          c3-7          c3-9            w1            w2          w3-1          w3-2        c1w1-2        c1w2-1        c2w1-1        c2w1-9
 2.731500E+02  1.323519E-02  6.060930E-06  9.798151E-10  1.286031E-09  1.430812E-09  1.706065E-09  2.330040E-02  1.947898E-04  2.208374E-05  3.098585E-07  7.776548E-03  4.764213E-06  7.286433E-08  6.398260E-08
 2.741500E+02  1.325450E-02  5.993421E-06  9.454648E-10  1.241366E-09  1.381221E-09  1.647453E-09  2.327019E-02  1.904966E-04  2.050550E-05  2.988950E-07  7.631647E-03  4.493853E-06  7.000143E-08  6.141564E-08
 2.751500E+02  1.327261E-02  5.926405E-06  9.124019E-10  1.198358E-09  1.333467E-09  1.590992E-09  2.323909E-02  1.863146E-04  1.904826E-05  2.883681E-07  7.489766E-03  4.240120E-06  6.726119E-08  5.896096E-08
 2.761500E+02  1.328953E-02  5.859895E-06  8.805770E-10  1.156944E-09  1.287479E-09  1.536601E-09  2.320714E-02  1.822409E-04  1.770218E-05  2.782593E-07  7.350846E-03  4.001925E-06  6.463807E-08  5.661336E-08
 2.771500E+02  1.330529E-02  5.793904E-06  8.499424E-10  1.117065E-09  1.243190E-09  1.484201E-09  2.317437E-02  1.782724E-04  1.645828E-05  2.685509E-07  7.214830E-03  3.778252E-06  6.212678E-08  5.436791E-08
 2.781500E+02  1.331991E-02  5.728443E-06  8.204523E-10  1.078661E-09  1.200537E-09  1.433718E-09  2.314082E-02  1.744065E-04  1.530830E-05  2.592259E-07  7.081662E-03  3.568157E-06  5.972228E-08  5.221990E-08
 2.791500E+02  1.333340E-02  5.663525E-06  7.920628E-10  1.041677E-09  1.159457E-09  1.385080E-09  2.310652E-02  1.706402E-04  1.424473E-05  2.502679E-07  6.951285E-03  3.370759E-06  5.741976E-08  5.016485E-08
 2.801500E+02  1.334580E-02  5.599160E-06  7.647316E-10  1.006058E-09  1.119891E-09  1.338219E-09  2.307150E-02  1.669709E-04  1.326065E-05  2.416614E-07  6.823644E-03  3.185240E-06  5.521465E-08  4.819850E-08
 2.811500E+02  1.335712E-02  5.535358E-06  7.384180E-10  9.717531E-10  1.081781E-09  1.293067E-09  2.303580E-02  1.633958E-04  1.234975E-05  2.333916E-07  6.698684E-03  3.010833E-06  5.310258E-08  4.631678E-08
 2.821500E+02  1.336738E-02  5.472129E-06  7.130831E-10  9.387121E-10  1.045072E-09  1.249561E-09  2.299943E-02  1.599125E-04  1.150624E-05  2.254442E-07  6.576351E-03  2.846828E-06  5.107938E-08  4.451582E-08
 2.831500E+02  1.337662E-02  5.409481E-06  6.886893E-10  9.068871E-10  1.009712E-09  1.207638E-09  2.296244E-02  1.565183E-04  1.072481E-05  2.178055E-07  6.456593E-03  2.692560E-06  4.914108E-08  4.279194E-08
 2.841500E+02  1.338484E-02  5.347423E-06  6.652005E-10  8.762319E-10  9.756480E-10  1.167240E-09  2.292485E-02  1.532108E-04  1.000059E-05  2.104624E-07  6.339355E-03  2.547410E-06  4.728390E-08  4.114164E-08
 2.851500E+02  1.339208E-02  5.285963E-06  6.425820E-10  8.467022E-10  9.428325E-10  1.128310E-09  2.288668E-02  1.499877E-04  9.329112E-06  2.034027E-07  6.224587E-03  2.410800E-06  4.550422E-08  3.956156E-08
 2.861500E+02  1.339836E-02  5.225106E-06  6.208005E-10  8.182553E-10  9.112178E-10  1.090792E-09  2.284797E-02  1.468464E-04  8.706291E-06  1.966142E-07  6.112236E-03  2.282191E-06  4.379860E-08  3.804852E-08
 2.871500E+02  1.340369E-02  5.164859E-06  5.998237E-10  7.908500E-10  8.807585E-10  1.054634E-09  2.280872E-02  1.437849E-04  8.128361E-06  1.900857E-07  6.002254E-03  2.161080E-06  4.216374E-08  3.659948E-08
 2.881500E+02  1.340810E-02  5.105228E-06  5.796210E-10  7.644469E-10  8.514107E-10  1.019784E-09  2.276897E-02  1.408008E-04  7.591869E-06  1.838062E-07  5.894589E-03  2.046998E-06  4.059653E-08  3.521156E-08
 2.891500E+02  1.341161E-02  5.046217E-06  5.601625E-10  7.390078E-10  8.231324E-10  9.861933E-10  2.272874E-02  1.378920E-04  7.093642E-06  1.777653E-07  5.789193E-03  1.939507E-06  3.909396E-08  3.388199E-08
 2.901500E+02  1.341424E-02  4.987830E-06  5.414197E-10  7.144963E-10  7.958831E-10  9.538149E-10  2.268805E-02  1.350564E-04  6.630766E-06  1.719531E-07  5.686019E-03  1.838196E-06  3.765319E-08  3.260815E-08
 2.911500E+02  1.341602E-02  4.930071E-06  5.233653E-10  6.908770E-10  7.696239E-10  9.226033E-10  2.264692E-02  1.322920E-04  6.200559E-06  1.663600E-07  5.585019E-03  1.742685E-06  3.627149E-08  3.138755E-08
 2.921500E+02  1.341696E-02  4.872943E-06  5.059727E-10  6.681161E-10  7.443171E-10  8.925146E-10  2.260537E-02  1.295968E-04  5.800558E-06  1.609770E-07  5.486146E-03  1.652616E-06  3.494627E-08  3.021778E-08
 2.931500E+02  1.341709E-02  4.816448E-06  4.892166E-10  6.461811E-10  7.199267E-10  8.635066E-10  2.256343E-02  1.269688E-04  5.428493E-06  1.557953E-07  5.389355E-03  1.567654E-06  3.367505E-08  2.909658E-08
 2.941500E+02  1.341643E-02  4.760589E-06  4.730727E-10  6.250404E-10  6.964181E-10  8.355388E-10  2.252110E-02  1.244062E-04  5.082277E-06  1.508067E-07  5.294600E-03  1.487488E-06  3.245547E-08  2.802179E-08
 2.951500E+02  1.341499E-02  4.705366E-06  4.575174E-10  6.046641E-10  6.737577E-10  8.085722E-10  2.247841E-02  1.219072E-04  4.759989E-06  1.460032E-07  5.201839E-03  1.411826E-06  3.128527E-08  2.699133E-08
 2.961500E+02  1.341280E-02  4.650780E-06  4.425282E-10  5.850231E-10  6.519135E-10  7.825691E-10  2.243537E-02  1.194700E-04  4.459857E-06  1.413772E-07  5.111027E-03  1.340395E-06  3.016230E-08  2.600324E-08
 2.971500E+02  1.340987E-02  4.596831E-06  4.280834E-10  5.660894E-10  6.308546E-10  7.574935E-10  2.239201E-02  1.170929E-04  4.180249E-06  1.369214E-07  5.022122E-03  1.272940E-06  2.908451E-08  2.505564E-08
