#         T/K            c1          c2-1          c3-4          c3-5          c3-7          c3-9          c4-1          c4-3          c4-5          c4-6          c4-7          c4-8          c4-9          c5-1          c5-4          c5-6          c5-9          c6-2          c6-8            w1            w2          w3-1          w3-2          w4-1          w4-2          w5-2          w5-6          w5-7          w6-1          w6-2          w6-4          w6-5          w6-7          w6-8         w6-10        c1w1-2        c1w2-1        c1w3-1        c1w4-1        c1w4-3        c1w5-7        c2w1-1        c2w1-9        c2w2-1        c2w3-1        c2w3-6        c2w4-6        c2w4-8        c3w1-5        c3w2-2        c3w2-8        c3w3-2        c3w3-5        c3w3-9        c4w1-2        c4w1-5        c4w1-6        c4w1-9        c4w2-6        c4w2-7        c5w1-5
 2.731500E+02  9.321592E-01  4.310931E-01  7.037979E-02  9.237517E-02  1.027747E-01  1.225461E-01  8.216092E-02  3.435669E-02  4.588323E-04  3.221860E-02  6.858940E-02  7.174131E-02  1.003895E-01  1.036976E-02  8.419302E-02  6.473765E-02  4.626716E-02  6.745562E-02  4.085358E-03  1.372441E-02  9.690341E-04  9.278716E-04  1.301903E-05  1.088358E-02  1.268669E-02  3.767549E-03  1.418769E-05  2.404739E-05  1.810669E-02  2.463936E-02  1.815370E-02  4.808184E-05  7.288822E-04  7.313525E-04  1.718962E-02  4.625825E+00  2.393514E-02  1.595186E-03  5.234905E-02  1.780730E-02  1.527799E-02  4.377128E-02  3.843582E-02  2.754057E-02  3.876089E-03  4.063423E-03  1.120336E-02  2.166706E-02  1.864873E-02  3.524335E-02  8.067977E-03  3.028269E-04  1.213476E-03  1.695449E-03  1.555261E-03  1.553083E-03  6.046374E-03  4.132205E-04  6.229215E-03  1.034784E-02  1.954685E-03
 2.741500E+02  9.551093E-01  4.387289E-01  7.030703E-02  9.231092E-02  1.027109E-01  1.225086E-01  8.005387E-02  3.358952E-02  4.503510E-04  3.149507E-02  6.711796E-02  7.015582E-02  9.810096E-02  9.746359E-03  7.991269E-02  6.142051E-02  4.396713E-02  6.192084E-02  3.757321E-03  1.418808E-02  9.983366E-04  9.236896E-04  1.346401E-05  1.030363E-02  1.209913E-02  3.480687E-03  1.358018E-05  2.298426E-05  1.602981E-02  2.179604E-02  1.622011E-02  4.356490E-05  6.571447E-04  6.593497E-04  1.553445E-02  4.726872E+00  2.392437E-02  1.549487E-03  4.842478E-02  1.655133E-02  1.382243E-02  4.404478E-02  3.864261E-02  2.671578E-02  3.672428E-03  3.845091E-03  1.006103E-02  1.963994E-02  1.832474E-02  3.357966E-02  7.692043E-03  2.807282E-04  1.126686E-03  1.570802E-03  1.501428E-03  1.486204E-03  5.781795E-03  3.971831E-04  5.785905E-03  9.590285E-03  1.809977E-03
 2.751500E+02  9.779139E-01  4.462122E-01  7.020082E-02  9.220245E-02  1.025978E-01  1.224120E-01  7.798025E-02  3.283000E-02  4.418866E-04  3.077892E-02  6.565867E-02  6.858541E-02  9.583726E-02  9.160701E-03  7.584673E-02  5.827103E-02  4.177931E-02  5.685337E-02  3.456380E-03  1.464264E-02  1.025909E-03  9.165977E-04  1.387621E-05  9.718296E-03  1.149531E-02  3.201443E-03  1.293799E-05  2.186598E-05  1.412013E-02  1.918452E-02  1.441901E-02  3.926839E-05  5.894332E-04  5.913915E-04  1.396646E-02  4.822522E+00  2.385865E-02  1.500615E-03  4.463691E-02  1.532927E-02  1.245249E-02  4.425643E-02  3.879505E-02  2.586244E-02  3.469847E-03  3.628463E-03  9.005546E-03  1.774307E-02  1.798421E-02  3.193398E-02  7.319689E-03  2.595710E-04  1.043391E-03  1.451573E-03  1.447900E-03  1.420770E-03  5.523251E-03  3.813691E-04  5.365118E-03  8.873416E-03  1.674741E-03
 2.761500E+02  1.000560E+00  4.535584E-01  7.006813E-02  9.205888E-02  1.024456E-01  1.222684E-01  7.595037E-02  3.208264E-02  4.335020E-04  3.007438E-02  6.422070E-02  6.703956E-02  9.361155E-02  8.611926E-03  7.199672E-02  5.529017E-02  3.970501E-02  5.222335E-02  3.180885E-03  1.508619E-02  1.051570E-03  9.066786E-04  1.425201E-05  9.132350E-03  1.088076E-02  2.931673E-03  1.226907E-05  2.070614E-05  1.237621E-02  1.680223E-02  1.275347E-02  3.521426E-05  5.260130E-04  5.277432E-04  1.249268E-02  4.912529E+00  2.373947E-02  1.449033E-03  4.100286E-02  1.414784E-02  1.117151E-02  4.440849E-02  3.889525E-02  2.498688E-02  3.269663E-03  3.414903E-03  8.035118E-03  1.597742E-02  1.763017E-02  3.031502E-02  6.952925E-03  2.394189E-04  9.638695E-04  1.338109E-03  1.394977E-03  1.357042E-03  5.271729E-03  3.658543E-04  4.967331E-03  8.197721E-03  1.548737E-03
 2.771500E+02  1.023051E+00  4.607864E-01  6.991549E-02  9.188876E-02  1.022637E-01  1.220890E-01  7.397230E-02  3.135109E-02  4.252489E-04  2.938486E-02  6.281140E-02  6.552592E-02  9.143435E-02  8.098767E-03  6.836052E-02  5.247605E-02  3.774353E-02  4.799935E-02  2.929078E-03  1.551721E-02  1.075172E-03  8.940592E-04  1.458843E-05  8.550404E-03  1.026097E-02  2.672989E-03  1.158147E-05  1.951842E-05  1.079447E-02  1.464373E-02  1.122427E-02  3.141883E-05  4.670605E-04  4.685816E-04  1.111809E-02  4.996745E+00  2.356894E-02  1.395219E-03  3.753690E-02  1.301278E-02  9.981271E-03  4.450363E-02  3.894567E-02  2.409521E-02  3.073056E-03  3.205625E-03  7.147118E-03  1.434223E-02  1.726538E-02  2.873010E-02  6.593459E-03  2.203148E-04  8.883134E-04  1.230635E-03  1.342906E-03  1.295212E-03  5.027964E-03  3.506981E-04  4.592621E-03  7.563040E-03  1.431622E-03
 2.781500E+02  1.045393E+00  4.679157E-01  6.974884E-02  9.169987E-02  1.020609E-01  1.218842E-01  7.205227E-02  3.063825E-02  4.171696E-04  2.871309E-02  6.143674E-02  6.405058E-02  8.931406E-02  7.619718E-03  6.493360E-02  4.982497E-02  3.589283E-02  4.415011E-02  2.699195E-03  1.593438E-02  1.096603E-03  8.789107E-04  1.488319E-05  7.976921E-03  9.641434E-03  2.426778E-03  1.088337E-05  1.831664E-05  9.369689E-03  1.270136E-02  9.830388E-03  2.789351E-05  4.126769E-04  4.140075E-04  9.845915E-03  5.075095E+00  2.334982E-02  1.339671E-03  3.425067E-02  1.192897E-02  8.882322E-03  4.454490E-02  3.894912E-02  2.319344E-02  2.881100E-03  3.001729E-03  6.338368E-03  1.283541E-02  1.689248E-02  2.718567E-02  6.242793E-03  2.022864E-04  8.168580E-04  1.129295E-03  1.291891E-03  1.235432E-03  4.792521E-03  3.359491E-04  4.240823E-03  6.968811E-03  1.323004E-03
 2.791500E+02  1.067596E+00  4.749650E-01  6.957340E-02  9.149906E-02  1.018447E-01  1.216630E-01  7.019474E-02  2.994631E-02  4.092973E-04  2.806108E-02  6.010120E-02  6.261814E-02  8.725690E-02  7.173087E-03  6.170937E-02  4.733166E-02  3.414969E-02  4.064499E-02  2.489493E-03  1.633667E-02  1.115789E-03  8.614438E-04  1.513484E-05  7.416095E-03  9.027470E-03  2.194169E-03  1.018282E-05  1.711433E-05  8.095125E-03  1.096547E-02  8.569016E-03  2.464470E-05  3.628882E-04  3.640466E-04  8.677580E-03  5.147577E+00  2.308540E-02  1.282895E-03  3.115303E-02  1.090043E-02  7.874036E-03  4.453568E-02  3.890865E-02  2.228736E-02  2.694755E-03  2.804187E-03  5.605222E-03  1.145374E-02  1.651390E-02  2.568721E-02  5.902214E-03  1.853477E-04  7.495818E-04  1.034155E-03  1.242101E-03  1.177811E-03  4.565801E-03  3.216451E-04  3.911554E-03  6.414127E-03  1.222449E-03
 2.801500E+02  1.089672E+00  4.819518E-01  6.939354E-02  9.129208E-02  1.016216E-01  1.214331E-01  6.840243E-02  2.927672E-02  4.016555E-04  2.743020E-02  5.880785E-02  6.123170E-02  8.526704E-02  6.757041E-03  5.867955E-02  4.498954E-02  3.250995E-02  3.745432E-02  2.298273E-03  1.672334E-02  1.132695E-03  8.419032E-04  1.534280E-05  6.871751E-03  8.424080E-03  1.976016E-03  9.487492E-06  1.592431E-05  6.962759E-03  9.424696E-03  7.435738E-03  2.167388E-05  3.176482E-04  3.186521E-04  7.612778E-03  5.214262E+00  2.277947E-02  1.225393E-03  2.824994E-02  9.930177E-03  6.954666E-03  4.447952E-02  3.882749E-02  2.138244E-02  2.514850E-03  2.613834E-03  4.943644E-03  1.019295E-02  1.613185E-02  2.423926E-02  5.572793E-03  1.694998E-04  6.865107E-04  9.452084E-04  1.193667E-03  1.122420E-03  4.348057E-03  3.078139E-04  3.604245E-03  5.897788E-03  1.129501E-03
 2.811500E+02  1.111636E+00  4.888916E-01  6.921274E-02  9.108350E-02  1.013965E-01  1.212006E-01  6.667647E-02  2.863027E-02  3.942588E-04  2.682118E-02  5.755841E-02  5.989293E-02  8.334662E-02  6.369661E-03  5.583452E-02  4.279105E-02  3.096868E-02  3.454975E-02  2.123905E-03  1.709395E-02  1.147325E-03  8.205591E-04  1.550732E-05  6.347250E-03  7.835832E-03  1.772884E-03  8.804483E-06  1.475836E-05  5.963516E-03  8.066302E-03  6.424717E-03  1.897785E-05  2.768441E-04  2.777103E-04  6.649578E-03  5.275282E+00  2.243619E-02  1.167650E-03  2.554449E-02  9.020284E-03  6.121459E-03  4.438014E-02  3.870895E-02  2.048379E-02  2.342076E-03  2.431357E-03  4.349300E-03  9.047873E-03  1.574831E-02  2.284542E-02  5.255386E-03  1.547318E-04  6.276224E-04  8.623829E-04  1.146685E-03  1.069295E-03  4.139405E-03  2.944738E-04  3.318176E-03  5.418358E-03  1.043685E-03
 2.821500E+02  1.133502E+00  4.957973E-01  6.903353E-02  9.087667E-02  1.011734E-01  1.209699E-01  6.501652E-02  2.800712E-02  3.871133E-04  2.623416E-02  5.635334E-02  5.860223E-02  8.149602E-02  6.008987E-03  5.316371E-02  4.072789E-02  2.952039E-02  3.190450E-02  1.964841E-03  1.744837E-02  1.159722E-03  7.976990E-04  1.562948E-05  5.845422E-03  7.266750E-03  1.585052E-03  8.140110E-06  1.362690E-05  5.087540E-03  6.876536E-03  5.528945E-03  1.654918E-05  2.403039E-04  2.410483E-04  5.784596E-03  5.330830E+00  2.205997E-02  1.110125E-03  2.303699E-02  8.171834E-03  5.370781E-03  4.424126E-02  3.855638E-02  1.959609E-02  2.176983E-03  2.257297E-03  3.817645E-03  8.012599E-03  1.536501E-02  2.150839E-02  4.950645E-03  1.410221E-04  5.728511E-04  7.855478E-04  1.101221E-03  1.018440E-03  3.939845E-03  2.816349E-04  3.052504E-03  4.974218E-03  9.645253E-04
