#         T/K            c1          c2-1          c3-4          c3-5          c3-7          c3-9          c4-1          c4-3          c4-5          c4-6          c4-7          c4-8          c4-9          c5-1          c5-4          c5-6          c5-9          c6-2          c6-8            w1            w2          w3-1          w3-2          w4-1          w4-2          w5-2          w5-6          w5-7          w6-1          w6-2          w6-4          w6-5          w6-7          w6-8         w6-10        c1w1-2        c1w2-1        c1w3-1        c1w4-1        c1w4-3        c1w5-7        c2w1-1        c2w1-9        c2w2-1        c2w3-1        c2w3-6        c2w4-6        c2w4-8        c3w1-5        c3w2-2        c3w2-8        c3w3-2        c3w3-5        c3w3-9        c4w1-2        c4w1-5        c4w1-6        c4w1-9        c4w2-6        c4w2-7        c5w1-5
 2.731500E+02  5.351043E-02  4.949365E-02  1.212042E-02  1.590834E-02  1.769929E-02  2.110421E-02  1.886573E-02  7.888958E-03  1.053568E-04  7.398012E-03  1.574945E-02  1.647319E-02  2.305136E-02  2.976370E-03  2.416543E-02  1.858127E-02  1.327979E-02  2.323367E-02  1.407116E-03  7.878473E-04  1.112545E-04  1.597929E-04  2.242065E-06  2.499081E-03  2.913108E-03  1.081377E-03  4.072208E-06  6.902182E-06  6.236469E-03  8.486508E-03  6.252660E-03  1.656078E-05  2.510481E-04  2.518989E-04  5.920601E-03  5.310893E-01  4.121977E-03  3.662856E-04  1.502544E-02  5.111126E-03  5.262181E-03  7.538048E-03  6.619204E-03  6.323846E-03  1.112531E-03  1.166300E-03  3.858762E-03  7.462761E-03  4.282107E-03  1.011569E-02  2.315704E-03  1.043024E-04  4.179563E-04  5.839617E-04  4.463974E-04  4.457722E-04  1.735455E-03  1.186043E-04  2.145522E-03  3.564094E-03  6.732499E-04
 2.741500E+02  5.489828E-02  5.043499E-02  1.212344E-02  1.591769E-02  1.771102E-02  2.112484E-02  1.840552E-02  7.722707E-03  1.035421E-04  7.241163E-03  1.543137E-02  1.612982E-02  2.255480E-02  2.801032E-03  2.296632E-02  1.765181E-02  1.263583E-02  2.135472E-02  1.295792E-03  8.155101E-04  1.147659E-04  1.592770E-04  2.321674E-06  2.368949E-03  2.781761E-03  1.000324E-03  3.902843E-06  6.605507E-06  5.528220E-03  7.516828E-03  5.593851E-03  1.502428E-05  2.266303E-04  2.273907E-04  5.357386E-03  5.433874E-01  4.125413E-03  3.562491E-04  1.391693E-02  4.756730E-03  4.766957E-03  7.594888E-03  6.663362E-03  6.142336E-03  1.055429E-03  1.105051E-03  3.469761E-03  6.773252E-03  4.213117E-03  9.650548E-03  2.210637E-03  9.681509E-05  3.885616E-04  5.417243E-04  4.314995E-04  4.271240E-04  1.661646E-03  1.141475E-04  1.995392E-03  3.307413E-03  6.242091E-04
 2.751500E+02  5.627961E-02  5.135963E-02  1.212031E-02  1.591894E-02  1.771372E-02  2.113468E-02  1.795126E-02  7.557554E-03  1.017235E-04  7.085390E-03  1.511480E-02  1.578855E-02  2.206200E-02  2.636023E-03  2.182515E-02  1.676769E-02  1.202214E-02  1.963170E-02  1.193502E-03  8.426936E-04  1.180835E-04  1.582525E-04  2.395755E-06  2.237178E-03  2.646252E-03  9.212260E-04  3.722951E-06  6.292010E-06  4.875737E-03  6.624493E-03  4.978944E-03  1.355953E-05  2.035337E-04  2.042099E-04  4.822674E-03  5.550788E-01  4.119244E-03  3.454457E-04  1.284442E-02  4.411049E-03  4.299895E-03  7.640962E-03  6.698044E-03  5.953603E-03  9.984600E-04  1.044102E-03  3.109651E-03  6.126752E-03  4.140014E-03  9.189112E-03  2.106265E-03  8.963090E-05  3.602873E-04  5.012341E-04  4.166381E-04  4.088315E-04  1.589334E-03  1.097403E-04  1.852597E-03  3.064026E-03  5.782950E-04
 2.761500E+02  5.765338E-02  5.226906E-02  1.211221E-02  1.591360E-02  1.770908E-02  2.113571E-02  1.750537E-02  7.394547E-03  9.991544E-05  6.931675E-03  1.480187E-02  1.545157E-02  2.157600E-02  2.481143E-03  2.074265E-02  1.592940E-02  1.143923E-02  1.805500E-02  1.099716E-03  8.692830E-04  1.211852E-04  1.567314E-04  2.463650E-06  2.104864E-03  2.507844E-03  8.446309E-04  3.534787E-06  5.965551E-06  4.278785E-03  5.808979E-03  4.409212E-03  1.217451E-05  1.818567E-04  1.824549E-04  4.319050E-03  5.661306E-01  4.103682E-03  3.339794E-04  1.181315E-02  4.076071E-03  3.862288E-03  7.676597E-03  6.723560E-03  5.759085E-03  9.420078E-04  9.838523E-04  2.777954E-03  5.523820E-03  4.063478E-03  8.733921E-03  2.003176E-03  8.277348E-05  3.332353E-04  4.626198E-04  4.019006E-04  3.909711E-04  1.518814E-03  1.054046E-04  1.717338E-03  2.834170E-03  5.354394E-04
 2.771500E+02  5.901950E-02  5.316525E-02  1.210021E-02  1.590310E-02  1.769869E-02  2.112983E-02  1.706976E-02  7.234538E-03  9.812990E-05  6.780815E-03  1.449428E-02  1.512068E-02  2.109928E-02  2.336077E-03  1.971848E-02  1.513663E-02  1.088706E-02  1.661440E-02  1.013866E-03  8.951829E-04  1.240527E-04  1.547340E-04  2.524806E-06  1.973081E-03  2.367808E-03  7.710195E-04  3.340658E-06  5.630058E-06  3.736379E-03  5.068754E-03  3.885148E-03  1.087526E-05  1.616675E-04  1.621940E-04  3.848395E-03  5.765213E-01  4.079055E-03  3.219589E-04  1.082746E-02  3.753516E-03  3.454899E-03  7.702201E-03  6.740291E-03  5.560181E-03  8.864181E-04  9.246576E-04  2.473890E-03  4.964392E-03  3.984138E-03  8.287152E-03  1.901873E-03  7.625934E-05  3.074791E-04  4.259696E-04  3.873591E-04  3.736019E-04  1.450308E-03  1.011583E-04  1.589681E-03  2.617856E-03  4.955390E-04
 2.781500E+02  6.037812E-02  5.405025E-02  1.208533E-02  1.588876E-02  1.768401E-02  2.111877E-02  1.664592E-02  7.078220E-03  9.637685E-05  6.633457E-03  1.419346E-02  1.479732E-02  2.063383E-02  2.200437E-03  1.875165E-02  1.438855E-02  1.036520E-02  1.529971E-02  9.353747E-04  9.203122E-04  1.266717E-04  1.522881E-04  2.578798E-06  1.842873E-03  2.227418E-03  7.008097E-04  3.142922E-06  5.289516E-06  3.246957E-03  4.401509E-03  3.406607E-03  9.666172E-06  1.430084E-04  1.434695E-04  3.411987E-03  5.862384E-01  4.045805E-03  3.094982E-04  9.890978E-03  3.444872E-03  3.078066E-03  7.718259E-03  6.748683E-03  5.358279E-03  8.320099E-04  8.668451E-04  2.196488E-03  4.447962E-03  3.902596E-03  7.850731E-03  1.802806E-03  7.009999E-05  2.830726E-04  3.913440E-04  3.730748E-04  3.567706E-04  1.383994E-03  9.701603E-05  1.469608E-03  2.414960E-03  4.584715E-04
 2.791500E+02  6.172964E-02  5.492606E-02  1.206845E-02  1.587175E-02  1.766634E-02  2.110409E-02  1.623497E-02  6.926123E-03  9.466420E-05  6.490098E-03  1.390049E-02  1.448262E-02  2.018119E-02  2.073782E-03  1.784054E-02  1.368386E-02  9.872875E-03  1.410085E-02  8.636723E-04  9.446053E-04  1.290325E-04  1.494291E-04  2.625343E-06  1.715229E-03  2.087916E-03  6.343472E-04  2.943913E-06  4.947853E-06  2.808418E-03  3.804217E-03  2.972823E-03  8.549914E-06  1.258957E-04  1.262976E-04  3.010487E-03  5.952779E-01  4.004475E-03  2.967140E-04  9.006524E-03  3.151377E-03  2.731716E-03  7.725315E-03  6.749232E-03  5.154724E-03  7.790696E-04  8.107068E-04  1.944603E-03  3.973612E-03  3.819413E-03  7.426324E-03  1.706365E-03  6.430214E-05  2.600502E-04  3.587763E-04  3.590987E-04  3.405122E-04  1.320000E-03  9.298948E-05  1.357024E-03  2.225234E-03  4.241007E-04
 2.801500E+02  6.307461E-02  5.579460E-02  1.205033E-02  1.585306E-02  1.764679E-02  2.108711E-02  1.583763E-02  6.778616E-03  9.299773E-05  6.351081E-03  1.361614E-02  1.417735E-02  1.974239E-02  1.955623E-03  1.698304E-02  1.302088E-02  9.409032E-03  1.300804E-02  7.981996E-04  9.680140E-04  1.311298E-04  1.461982E-04  2.664309E-06  1.591058E-03  1.950478E-03  5.718988E-04  2.745870E-06  4.608814E-06  2.418195E-03  3.273235E-03  2.582462E-03  7.527428E-06  1.103205E-04  1.106692E-04  2.643949E-03  6.036448E-01  3.955702E-03  2.837226E-04  8.176100E-03  2.873992E-03  2.415384E-03  7.723960E-03  6.742472E-03  4.950805E-03  7.278480E-04  7.564959E-04  1.716948E-03  3.540054E-03  3.735105E-03  7.015329E-03  1.612878E-03  5.886798E-05  2.384280E-04  3.282747E-04  3.454712E-04  3.248509E-04  1.258415E-03  8.908752E-05  1.251769E-03  2.048326E-03  3.922802E-04
 2.811500E+02  6.441370E-02  5.665758E-02  1.203158E-02  1.583348E-02  1.762625E-02  2.106888E-02  1.545426E-02  6.635916E-03  9.138120E-05  6.216607E-03  1.334087E-02  1.388197E-02  1.931806E-02  1.845448E-03  1.617664E-02  1.239762E-02  8.972392E-03  1.201190E-02  7.384173E-04  9.905080E-04  1.329633E-04  1.426417E-04  2.695713E-06  1.471164E-03  1.816187E-03  5.136483E-04  2.550876E-06  4.275861E-06  2.073334E-03  2.804408E-03  2.233679E-03  6.598023E-06  9.625027E-05  9.655142E-05  2.311856E-03  6.113517E-01  3.900190E-03  2.706375E-04  7.400871E-03  2.613399E-03  2.128245E-03  7.714813E-03  6.728963E-03  4.747729E-03  6.785572E-04  7.044243E-04  1.512120E-03  3.145671E-03  3.650139E-03  6.618884E-03  1.522615E-03  5.379554E-05  2.182052E-04  2.998243E-04  3.322231E-04  3.098010E-04  1.199288E-03  8.531633E-05  1.153629E-03  1.883799E-03  3.628576E-04
 2.821500E+02  6.574765E-02  5.751646E-02  1.201266E-02  1.581363E-02  1.760538E-02  2.105021E-02  1.508487E-02  6.498099E-03  8.981648E-05  6.086744E-03  1.307488E-02  1.359665E-02  1.890838E-02  1.742726E-03  1.541854E-02  1.181190E-02  8.561504E-03  1.110353E-02  6.838117E-04  1.012075E-03  1.345371E-04  1.388092E-04  2.719717E-06  1.356231E-03  1.686002E-03  4.596967E-04  2.360795E-06  3.952074E-06  1.770586E-03  2.393199E-03  1.924206E-03  5.759511E-06  8.363152E-05  8.389057E-05  2.013178E-03  6.184188E-01  3.838700E-03  2.575668E-04  6.681188E-03  2.369995E-03  1.869161E-03  7.698509E-03  6.709272E-03  4.546606E-03  6.313686E-04  6.546612E-04  1.328632E-03  2.788577E-03  3.564928E-03  6.237864E-03  1.435786E-03  4.907908E-05  1.993659E-04  2.733895E-04  3.193761E-04  2.953680E-04  1.142634E-03  8.167976E-05  1.062345E-03  1.731147E-03  3.356779E-04
