#         T/K            m1          m2-1          m3-1            w1            w2          w3-1          w3-2        m1w1-1        m1w1-4        m1w2-1        m2w1-1        m2w1-3
 2.731500E+02  1.337370E-02  1.571671E-05  2.658091E-07  3.064832E-02  3.367774E-04  5.018600E-05  7.041632E-07  5.785648E-05  7.875827E-05  7.218134E-06  1.140441E-06  1.444384E-06
 2.741500E+02  1.332384E-02  1.528839E-05  2.446108E-07  3.055301E-02  3.281618E-04  4.634659E-05  6.755634E-07  5.635597E-05  7.671080E-05  6.661593E-06  1.051204E-06  1.331894E-06
 2.751500E+02  1.327445E-02  1.487506E-05  2.252486E-07  3.045763E-02  3.198130E-04  4.282296E-05  6.482889E-07  5.490422E-05  7.473011E-05  6.151373E-06  9.695304E-07  1.228899E-06
 2.761500E+02  1.322552E-02  1.447606E-05  2.075513E-07  3.036223E-02  3.117221E-04  3.958755E-05  6.222737E-07  5.349940E-05  7.281369E-05  5.683362E-06  8.947322E-07  1.134537E-06
 2.771500E+02  1.317703E-02  1.409079E-05  1.913646E-07  3.026684E-02  3.038807E-04  3.661532E-05  5.974549E-07  5.213976E-05  7.095911E-05  5.253830E-06  8.261887E-07  1.048033E-06
 2.781500E+02  1.312896E-02  1.371869E-05  1.765498E-07  3.017153E-02  2.962802E-04  3.388353E-05  5.737727E-07  5.082360E-05  6.916405E-05  4.859399E-06  7.633389E-07  9.686847E-07
 2.791500E+02  1.308132E-02  1.335919E-05  1.629817E-07  3.007631E-02  2.889128E-04  3.137148E-05  5.511705E-07  4.954931E-05  6.742629E-05  4.497002E-06  7.056750E-07  8.958559E-07
 2.801500E+02  1.303408E-02  1.301179E-05  1.505472E-07  2.998122E-02  2.817705E-04  2.906037E-05  5.295946E-07  4.831534E-05  6.574370E-05  4.163856E-06  6.527378E-07  8.289715E-07
 2.811500E+02  1.298724E-02  1.267599E-05  1.391445E-07  2.988630E-02  2.748458E-04  2.693306E-05  5.089940E-07  4.712020E-05  6.411424E-05  3.857437E-06  6.041113E-07  7.675104E-07
 2.821500E+02  1.294079E-02  1.235132E-05  1.286811E-07  2.979158E-02  2.681313E-04  2.497397E-05  4.893201E-07  4.596247E-05  6.253593E-05  3.575448E-06  5.594183E-07  7.110000E-07
 2.831500E+02  1.289471E-02  1.203734E-05  1.190739E-07  2.969707E-02  2.616200E-04  2.316891E-05  4.705273E-07  4.484077E-05  6.100691E-05  3.315804E-06  5.183170E-07  6.590118E-07
 2.841500E+02  1.284901E-02  1.173361E-05  1.102473E-07  2.960280E-02  2.553049E-04  2.150495E-05  4.525719E-07  4.375379E-05  5.952538E-05  3.076608E-06  4.804972E-07  6.111566E-07
 2.851500E+02  1.280366E-02  1.143974E-05  1.021330E-07  2.950879E-02  2.491793E-04  1.997031E-05  4.354127E-07  4.270028E-05  5.808959E-05  2.856132E-06  4.456772E-07  5.670811E-07
 2.861500E+02  1.275867E-02  1.115533E-05  9.466906E-08  2.941507E-02  2.432370E-04  1.855424E-05  4.190106E-07  4.167902E-05  5.669789E-05  2.652807E-06  4.136013E-07  5.264642E-07
 2.871500E+02  1.271403E-02  1.088003E-05  8.779926E-08  2.932164E-02  2.374716E-04  1.724696E-05  4.033285E-07  4.068885E-05  5.534869E-05  2.465200E-06  3.840368E-07  4.890138E-07
 2.881500E+02  1.266973E-02  1.061347E-05  8.147264E-08  2.922853E-02  2.318772E-04  1.603951E-05  3.883314E-07  3.972867E-05  5.404046E-05  2.292008E-06  3.567721E-07  4.544641E-07
 2.891500E+02  1.262576E-02  1.035533E-05  7.564288E-08  2.913575E-02  2.264480E-04  1.492373E-05  3.739858E-07  3.879740E-05  5.277174E-05  2.132041E-06  3.316147E-07  4.225734E-07
 2.901500E+02  1.258212E-02  1.010528E-05  7.026792E-08  2.904330E-02  2.211785E-04  1.389217E-05  3.602603E-07  3.789401E-05  5.154112E-05  1.984215E-06  3.083892E-07  3.931213E-07
 2.911500E+02  1.253881E-02  9.863025E-06  6.530949E-08  2.895121E-02  2.160632E-04  1.293801E-05  3.471249E-07  3.701753E-05  5.034725E-05  1.847539E-06  2.869360E-07  3.659067E-07
 2.921500E+02  1.249581E-02  9.628261E-06  6.073276E-08  2.885949E-02  2.110970E-04  1.205503E-05  3.345511E-07  3.616701E-05  4.918883E-05  1.721109E-06  2.671093E-07  3.407467E-07
 2.931500E+02  1.245312E-02  9.400715E-06  5.650603E-08  2.876813E-02  2.062748E-04  1.123753E-05  3.225123E-07  3.534154E-05  4.806462E-05  1.604099E-06  2.487763E-07  3.174739E-07
 2.941500E+02  1.241074E-02  9.180118E-06  5.260042E-08  2.867716E-02  2.015919E-04  1.048030E-05  3.109827E-07  3.454024E-05  4.697342E-05  1.495754E-06  2.318157E-07  2.959358E-07
 2.951500E+02  1.236866E-02  8.966216E-06  4.898958E-08  2.858658E-02  1.970436E-04  9.778568E-06  2.999382E-07  3.376228E-05  4.591409E-05  1.395384E-06  2.161168E-07  2.759929E-07
 2.961500E+02  1.232688E-02  8.758764E-06  4.564951E-08  2.849639E-02  1.926254E-04  9.127961E-06  2.893559E-07  3.300686E-05  4.488551E-05  1.302356E-06  2.015783E-07  2.575177E-07
 2.971500E+02  1.228540E-02  8.557529E-06  4.255827E-08  2.840660E-02  1.883330E-04  8.524478E-06  2.792139E-07  3.227319E-05  4.388664E-05  1.216093E-06  1.881077E-07  2.403937E-07
 2.981500E+02  1.224420E-02  8.362285E-06  3.969584E-08  2.831722E-02  1.841622E-04  7.964450E-06  2.694918E-07  3.156055E-05  4.291646E-05  1.136063E-06  1.756204E-07  2.245143E-07
 2.991500E+02  1.220329E-02  8.172819E-06  3.704393E-08  2.822825E-02  1.801091E-04  7.444510E-06  2.601698E-07  3.086820E-05  4.197398E-05  1.061783E-06  1.640389E-07  2.097817E-07
 3.001500E+02  1.216266E-02  7.988924E-06  3.458580E-08  2.813970E-02  1.761696E-04  6.961572E-06  2.512293E-07  3.019548E-05  4.105826E-05  9.928056E-07  1.532923E-07  1.961065E-07
 3.011500E+02  1.212231E-02  7.810405E-06  3.230615E-08  2.805157E-02  1.723402E-04  6.512800E-06  2.426528E-07  2.954171E-05  4.016841E-05  9.287235E-07  1.433156E-07  1.834067E-07
 3.021500E+02  1.208223E-02  7.637071E-06  3.019096E-08  2.796385E-02  1.686173E-04  6.095591E-06  2.344234E-07  2.890626E-05  3.930354E-05  8.691618E-07  1.340492E-07  1.716072E-07
 3.031500E+02  1.204242E-02  7.468742E-06  2.822742E-08  2.787657E-02  1.649972E-04  5.707554E-06  2.265253E-07  2.828851E-05  3.846284E-05  8.137763E-07  1.254384E-07  1.606389E-07
