#         T/K            c1          c2-1          c3-4          c3-5          c3-7          c3-9            w1            w2          w3-1          w3-2        c1w1-2        c1w2-1        c2w1-1        c2w1-9
 2.731500E+02  9.215319E-01  2.690466E-03  2.079706E-06  2.729664E-06  3.036968E-06  3.621206E-06  2.421512E-02  1.926375E-05  1.558689E-07  2.187008E-09  5.152503E-02  2.252864E-06  2.308425E-06  2.027042E-06
 2.741500E+02  9.218606E-01  2.644158E-03  1.984403E-06  2.605459E-06  2.898997E-06  3.457783E-06  2.449701E-02  1.925407E-05  1.492413E-07  2.175391E-09  5.096150E-02  2.160858E-06  2.223837E-06  1.951079E-06
 2.751500E+02  9.221859E-01  2.599038E-03  1.894209E-06  2.487873E-06  2.768368E-06  3.303009E-06  2.477668E-02  1.923942E-05  1.428837E-07  2.163090E-09  5.040242E-02  2.072734E-06  2.142733E-06  1.878314E-06
 2.761500E+02  9.225078E-01  2.555068E-03  1.808813E-06  2.376506E-06  2.644639E-06  3.156365E-06  2.505409E-02  1.921993E-05  1.367864E-07  2.150136E-09  4.984787E-02  1.988330E-06  2.064958E-06  1.808597E-06
 2.771500E+02  9.228261E-01  2.512212E-03  1.727927E-06  2.270985E-06  2.527398E-06  3.017369E-06  2.532918E-02  1.919573E-05  1.309403E-07  2.136562E-09  4.929795E-02  1.907489E-06  1.990363E-06  1.741792E-06
 2.781500E+02  9.231411E-01  2.470435E-03  1.651282E-06  2.170965E-06  2.416259E-06  2.885569E-06  2.560192E-02  1.916696E-05  1.253360E-07  2.122399E-09  4.875272E-02  1.830062E-06  1.918806E-06  1.677764E-06
 2.791500E+02  9.234525E-01  2.429701E-03  1.578626E-06  2.076121E-06  2.310864E-06  2.760543E-06  2.587228E-02  1.913377E-05  1.199647E-07  2.107679E-09  4.821228E-02  1.755903E-06  1.850153E-06  1.616388E-06
 2.801500E+02  9.237605E-01  2.389978E-03  1.509724E-06  1.986149E-06  2.210876E-06  2.641897E-06  2.614021E-02  1.909628E-05  1.148177E-07  2.092432E-09  4.767667E-02  1.684875E-06  1.784274E-06  1.557545E-06
 2.811500E+02  9.240651E-01  2.351236E-03  1.444358E-06  1.900765E-06  2.115981E-06  2.529260E-06  2.640570E-02  1.905464E-05  1.098865E-07  2.076689E-09  4.714597E-02  1.616845E-06  1.721047E-06  1.501120E-06
 2.821500E+02  9.243662E-01  2.313443E-03  1.382320E-06  1.819705E-06  2.025885E-06  2.422288E-06  2.666870E-02  1.900898E-05  1.051630E-07  2.060481E-09  4.662023E-02  1.551686E-06  1.660356E-06  1.447004E-06
 2.831500E+02  9.246639E-01  2.276569E-03  1.323420E-06  1.742720E-06  1.940312E-06  2.320658E-06  2.692919E-02  1.895945E-05  1.006391E-07  2.043836E-09  4.609951E-02  1.489276E-06  1.602089E-06  1.395096E-06
 2.841500E+02  9.249581E-01  2.240588E-03  1.267477E-06  1.669577E-06  1.859005E-06  2.224067E-06  2.718715E-02  1.890619E-05  9.630711E-08  2.026784E-09  4.558385E-02  1.429497E-06  1.546142E-06  1.345295E-06
 2.851500E+02  9.252488E-01  2.205471E-03  1.214323E-06  1.600060E-06  1.781723E-06  2.132230E-06  2.744256E-02  1.884932E-05  9.215951E-08  2.009354E-09  4.507329E-02  1.372238E-06  1.492412E-06  1.297509E-06
 2.861500E+02  9.255362E-01  2.171193E-03  1.163800E-06  1.533964E-06  1.708238E-06  2.044882E-06  2.769541E-02  1.878900E-05  8.818902E-08  1.991573E-09  4.456787E-02  1.317392E-06  1.440804E-06  1.251648E-06
 2.871500E+02  9.258201E-01  2.137729E-03  1.115760E-06  1.471097E-06  1.638340E-06  1.961773E-06  2.794567E-02  1.872534E-05  8.438861E-08  1.973469E-09  4.406763E-02  1.264854E-06  1.391226E-06  1.207628E-06
