#         T/K          A/kJ          G/kJ
  2.731500000000E+02  -1.798934046154E+00  -1.794745744754E+00
  2.741500000000E+02  -1.940108299095E+00  -1.935916782173E+00
  2.751500000000E+02  -2.081978194230E+00  -2.077783470933E+00
  2.761500000000E+02  -2.224533985699E+00  -2.220336070338E+00
  2.771500000000E+02  -2.367765135780E+00  -2.363564047635E+00
  2.781500000000E+02  -2.511660410799E+00  -2.507456173684E+00
  2.791500000000E+02  -2.656207979455E+00  -2.652000621301E+00
  2.801500000000E+02  -2.801395515743E+00  -2.797185068151E+00
  2.811500000000E+02  -2.947210302062E+00  -2.942996799824E+00
  2.821500000000E+02  -3.093639332100E+00  -3.089422812714E+00
  2.831500000000E+02  -3.240669409790E+00  -3.236449912967E+00
  2.841500000000E+02  -3.388287243939E+00  -3.384064811120E+00
  2.851500000000E+02  -3.536479535652E+00  -3.532254209546E+00
  2.861500000000E+02  -3.685233059310E+00  -3.681004883451E+00
  2.871500000000E+02  -3.834534734340E+00  -3.830303752685E+00
  2.881500000000E+02  -3.984371689352E+00  -3.980137945904E+00
  2.891500000000E+02  -4.134731314790E+00  -4.130494853328E+00
  2.901500000000E+02  -4.285601312012E+00  -4.281362175607E+00
  2.911500000000E+02  -4.436969726576E+00  -4.432727957539E+00
  2.921500000000E+02  -4.588824979728E+00  -4.584580619327E+00
  2.931500000000E+02  -4.741155889692E+00  -4.736908977977E+00
  2.941500000000E+02  -4.893951686567E+00  -4.889702262229E+00
  2.951500000000E+02  -5.047202021668E+00  -5.042950121929E+00
  2.961500000000E+02  -5.200896971176E+00  -5.196642631711E+00
  2.971500000000E+02  -5.355027036961E+00  -5.350770291842E+00
  2.981500000000E+02  -5.509583140004E+00  -5.505324021669E+00
  2.991500000000E+02  -5.664556615651E+00  -5.660295154890E+00
  3.001500000000E+02  -5.819939202849E+00  -5.815675428805E+00
  3.011500000000E+02  -5.975723032671E+00  -5.971456972859E+00
  3.021500000000E+02  -6.131900616492E+00  -6.127632296821E+00
  3.031500000000E+02  -6.288464830042E+00  -6.284194274849E+00
  3.041500000000E+02  -6.445408900921E+00  -6.441136133013E+00
  3.051500000000E+02  -6.602726392749E+00  -6.598451433449E+00
  3.061500000000E+02  -6.760411189993E+00  -6.756134059185E+00
  3.071500000000E+02  -6.918457484964E+00  -6.914178201145E+00
  3.081500000000E+02  -7.076859759469E+00  -7.072578339799E+00
  3.091500000000E+02  -7.235612774171E+00  -7.231329234523E+00
  3.101500000000E+02  -7.394711553018E+00  -7.390425908034E+00
  3.111500000000E+02  -7.554151370256E+00  -7.549863633388E+00
  3.121500000000E+02  -7.713927737620E+00  -7.709637921185E+00
  3.131500000000E+02  -7.874036392531E+00  -7.869744507754E+00
  3.141500000000E+02  -8.034473285864E+00  -8.030179342923E+00
  3.151500000000E+02  -8.195234571660E+00  -8.190938579727E+00
  3.161500000000E+02  -8.356316595894E+00  -8.352018563216E+00
  3.171500000000E+02  -8.517715888524E+00  -8.513415822344E+00
  3.181500000000E+02  -8.679429153177E+00  -8.675127059887E+00
  3.191500000000E+02  -8.841453256260E+00  -8.837149141396E+00
  3.201500000000E+02  -9.003785222587E+00  -8.999479090858E+00
  3.211500000000E+02  -9.166422225625E+00  -9.162114080946E+00
  3.221500000000E+02  -9.329361580631E+00  -9.325051426148E+00
  3.231500000000E+02  -9.492600737880E+00  -9.488288575998E+00
  3.241500000000E+02  -9.656137276285E+00  -9.651823108692E+00
  3.251500000000E+02  -9.819968897399E+00  -9.815652725088E+00
  3.261500000000E+02  -9.984093419286E+00  -9.979775242577E+00
  3.271500000000E+02  -1.014850877363E+01  -1.014418859219E+01
  3.281500000000E+02  -1.031321299585E+01  -1.030889080871E+01
  3.291500000000E+02  -1.047820422524E+01  -1.047388003081E+01
  3.301500000000E+02  -1.064348069824E+01  -1.063915449433E+01
  3.311500000000E+02  -1.080904074432E+01  -1.080471252815E+01
  3.321500000000E+02  -1.097488278238E+01  -1.097055255060E+01
  3.331500000000E+02  -1.114100531673E+01  -1.113667306545E+01
  3.341500000000E+02  -1.130740693391E+01  -1.130307265866E+01
  3.351500000000E+02  -1.147408629852E+01  -1.146974999432E+01
  3.361500000000E+02  -1.164104215077E+01  -1.163670381209E+01
  3.371500000000E+02  -1.180827330297E+01  -1.180393292379E+01
  3.381500000000E+02  -1.197577863669E+01  -1.197143621049E+01
  3.391500000000E+02  -1.214355709963E+01  -1.213921261938E+01
  3.401500000000E+02  -1.231160770500E+01  -1.230726116318E+01
  3.411500000000E+02  -1.247992952441E+01  -1.247558091304E+01
  3.421500000000E+02  -1.264852169017E+01  -1.264417100078E+01
  3.431500000000E+02  -1.281738339044E+01  -1.281303061413E+01
  3.441500000000E+02  -1.298651386750E+01  -1.298215899489E+01
  3.451500000000E+02  -1.315591241552E+01  -1.315155543679E+01
  3.461500000000E+02  -1.332557837843E+01  -1.332121928333E+01
  3.471500000000E+02  -1.349551114790E+01  -1.349114992573E+01
  3.481500000000E+02  -1.366571016133E+01  -1.366134680099E+01
  3.491500000000E+02  -1.383617489993E+01  -1.383180938989E+01
  3.501500000000E+02  -1.679874423700E+01  -1.402808345302E+01
  3.511500000000E+02  -1.705461410505E+01  -1.427453765832E+01
  3.521500000000E+02  -1.731063138935E+01  -1.452115383010E+01
  3.531500000000E+02  -1.756679562328E+01  -1.476793129410E+01
  3.541500000000E+02  -1.782310634731E+01  -1.501486938574E+01
  3.551500000000E+02  -1.807956310879E+01  -1.526196744992E+01
  3.561500000000E+02  -1.833616546182E+01  -1.550922484084E+01
  3.571500000000E+02  -1.859291296700E+01  -1.575664092180E+01
  3.581500000000E+02  -1.884980519131E+01  -1.600421506501E+01
  3.591500000000E+02  -1.910684170790E+01  -1.625194665142E+01
  3.601500000000E+02  -1.936402209592E+01  -1.649983507055E+01
  3.611500000000E+02  -1.962134594041E+01  -1.674787972029E+01
  3.621500000000E+02  -1.987881283273E+01  -1.699608000738E+01
  3.631500000000E+02  -2.013642236783E+01  -1.724443534471E+01
  3.641500000000E+02  -2.039417414803E+01  -1.749294515497E+01
  3.651500000000E+02  -2.065206778028E+01  -1.774160886796E+01
  3.661500000000E+02  -2.091010287660E+01  -1.799042592103E+01
  3.671500000000E+02  -2.116827905403E+01  -1.823939575898E+01
  3.681500000000E+02  -2.142659593444E+01  -1.848851783386E+01
  3.691500000000E+02  -2.168505314444E+01  -1.873779160486E+01
  3.701500000000E+02  -2.194365031523E+01  -1.898721653817E+01
  3.711500000000E+02  -2.220238708253E+01  -1.923679210682E+01
  3.721500000000E+02  -2.246126308639E+01  -1.948651779056E+01
  3.731500000000E+02  -2.272027797114E+01  -1.973639307571E+01
  3.741500000000E+02  -2.297943138528E+01  -1.998641745507E+01
  3.751500000000E+02  -2.323872298134E+01  -2.023659042773E+01
  3.761500000000E+02  -2.349815241580E+01  -2.048691149902E+01
  3.771500000000E+02  -2.375771934898E+01  -2.073738018032E+01
  3.781500000000E+02  -2.401742344498E+01  -2.098799598898E+01
  3.791500000000E+02  -2.427726437154E+01  -2.123875844821E+01
  3.801500000000E+02  -2.453724179998E+01  -2.148966708694E+01
  3.811500000000E+02  -2.479735540511E+01  -2.174072143971E+01
  3.821500000000E+02  -2.505760486513E+01  -2.199192104660E+01
  3.831500000000E+02  -2.531798986157E+01  -2.224326545308E+01
  3.841500000000E+02  -2.557851007921E+01  -2.249475420991E+01
  3.851500000000E+02  -2.583916520598E+01  -2.274638687308E+01
  3.861500000000E+02  -2.609995493290E+01  -2.299816300366E+01
  3.871500000000E+02  -2.636087895404E+01  -2.325008216774E+01
  3.881500000000E+02  -2.662193696638E+01  -2.350214393629E+01
  3.891500000000E+02  -2.688312866980E+01  -2.375434788515E+01
  3.901500000000E+02  -2.714445376701E+01  -2.400669359482E+01
  3.911500000000E+02  -2.740591196346E+01  -2.425918065050E+01
  3.921500000000E+02  -2.766750296728E+01  -2.451180864189E+01
  3.931500000000E+02  -2.792922648926E+01  -2.476457716318E+01
  3.941500000000E+02  -2.819108224274E+01  -2.501748581294E+01
  3.951500000000E+02  -2.845306994359E+01  -2.527053419404E+01
  3.961500000000E+02  -2.871518931014E+01  -2.552372191357E+01
  3.971500000000E+02  -2.897744006314E+01  -2.577704858276E+01
  3.981500000000E+02  -2.923982192568E+01  -2.603051381691E+01
  3.991500000000E+02  -2.950233462307E+01  -2.628411723521E+01
