#         T/K          A/kJ          G/kJ
  2.731500000000E+02   4.409479706303E+01   4.409801365489E+01
  2.741500000000E+02   4.399267077825E+01   4.399588785063E+01
  2.751500000000E+02   4.389033012846E+01   4.389354768388E+01
  2.761500000000E+02   4.378777533470E+01   4.379099337571E+01
  2.771500000000E+02   4.368500661031E+01   4.368822513948E+01
  2.781500000000E+02   4.358202416102E+01   4.358524318097E+01
  2.791500000000E+02   4.347882818539E+01   4.348204769879E+01
  2.801500000000E+02   4.337541887330E+01   4.337863888284E+01
  2.811500000000E+02   4.327179640819E+01   4.327501691662E+01
  2.821500000000E+02   4.316796096444E+01   4.317118197455E+01
  2.831500000000E+02   4.306391270839E+01   4.306713422301E+01
  2.841500000000E+02   4.295965179788E+01   4.296287381989E+01
  2.851500000000E+02   4.285517838194E+01   4.285840091427E+01
  2.861500000000E+02   4.275049260088E+01   4.275371564652E+01
  2.871500000000E+02   4.264559458576E+01   4.264881814773E+01
  2.881500000000E+02   4.254048445868E+01   4.254370854007E+01
  2.891500000000E+02   4.243516233091E+01   4.243838693487E+01
  2.901500000000E+02   4.232962830588E+01   4.233285343560E+01
  2.911500000000E+02   4.222388247582E+01   4.222710813456E+01
  2.921500000000E+02   4.211792492307E+01   4.212115111416E+01
  2.931500000000E+02   4.201175571974E+01   4.201498244655E+01
  2.941500000000E+02   4.190537492678E+01   4.190860219275E+01
  2.951500000000E+02   4.179878259512E+01   4.180201040377E+01
  2.961500000000E+02   4.169197876414E+01   4.169520711905E+01
  2.971500000000E+02   4.158496346206E+01   4.158819236687E+01
  2.981500000000E+02   4.147773670574E+01   4.148096616418E+01
  2.991500000000E+02   4.137029849991E+01   4.137352851576E+01
  3.001500000000E+02   4.126264883799E+01   4.126587941513E+01
  3.011500000000E+02   4.115478770086E+01   4.115801884324E+01
  3.021500000000E+02   4.104671505710E+01   4.104994676874E+01
  3.031500000000E+02   4.093843086285E+01   4.094166314786E+01
  3.041500000000E+02   4.082993506081E+01   4.083316792339E+01
  3.051500000000E+02   4.072122758151E+01   4.072446102595E+01
  3.061500000000E+02   4.061230834162E+01   4.061554237229E+01
  3.071500000000E+02   4.050317724443E+01   4.050641186579E+01
  3.081500000000E+02   4.039383417946E+01   4.039706939607E+01
  3.091500000000E+02   4.028427902227E+01   4.028751483880E+01
  3.101500000000E+02   4.017451163292E+01   4.017774805416E+01
