#         T/K     Cv/J*K^-1     Cp/J*K^-1
 2.731500E+02  3.898991E+01  3.899025E+01
 2.741500E+02  3.905874E+01  3.905908E+01
 2.751500E+02  3.912741E+01  3.912776E+01
 2.761500E+02  3.919594E+01  3.919628E+01
 2.771500E+02  3.926431E+01  3.926466E+01
 2.781500E+02  3.933252E+01  3.933288E+01
 2.791500E+02  3.940059E+01  3.940094E+01
 2.801500E+02  3.946850E+01  3.946886E+01
 2.811500E+02  3.953627E+01  3.953662E+01
 2.821500E+02  3.960387E+01  3.960423E+01
 2.831500E+02  3.967133E+01  3.967169E+01
 2.841500E+02  3.973863E+01  3.973899E+01
 2.851500E+02  3.980577E+01  3.980614E+01
 2.861500E+02  3.987277E+01  3.987313E+01
 2.871500E+02  3.993961E+01  3.993997E+01
 2.881500E+02  4.000629E+01  4.000666E+01
 2.891500E+02  4.007282E+01  4.007319E+01
 2.901500E+02  4.013919E+01  4.013956E+01
 2.911500E+02  4.020540E+01  4.020578E+01
 2.921500E+02  4.027146E+01  4.027184E+01
 2.931500E+02  4.033736E+01  4.033774E+01
 2.941500E+02  4.040310E+01  4.040348E+01
 2.951500E+02  4.046869E+01  4.046907E+01
 2.961500E+02  4.053411E+01  4.053450E+01
 2.971500E+02  4.059937E+01  4.059976E+01
 2.981500E+02  4.066448E+01  4.066487E+01
 2.991500E+02  4.072942E+01  4.072981E+01
 3.001500E+02  4.079420E+01  4.079460E+01
 3.011500E+02  4.085882E+01  4.085922E+01
 3.021500E+02  4.092327E+01  4.092367E+01
 3.031500E+02  4.098756E+01  4.098796E+01
 3.041500E+02  4.105168E+01  4.105209E+01
 3.051500E+02  4.111564E+01  4.111605E+01
 3.061500E+02  4.117942E+01  4.117984E+01
 3.071500E+02  4.124304E+01  4.124346E+01
 3.081500E+02  4.130649E+01  4.130691E+01
 3.091500E+02  4.136978E+01  4.137020E+01
 3.101500E+02  4.143288E+01  4.143331E+01
 3.111500E+02  4.149582E+01  4.149625E+01
 3.121500E+02  4.155858E+01  4.155901E+01
 3.131500E+02  4.162117E+01  4.162160E+01
 3.141500E+02  4.168358E+01  4.168402E+01
 3.151500E+02  4.174581E+01  4.174625E+01
 3.161500E+02  4.180787E+01  4.180831E+01
 3.171500E+02  4.186974E+01  4.187019E+01
 3.181500E+02  4.193143E+01  4.193189E+01
 3.191500E+02  4.199294E+01  4.199340E+01
 3.201500E+02  4.205427E+01  4.205473E+01
 3.211500E+02  4.211541E+01  4.211587E+01
 3.221500E+02  4.217636E+01  4.217683E+01
 3.231500E+02  4.223712E+01  4.223759E+01
 3.241500E+02  4.229770E+01  4.229817E+01
 3.251500E+02  4.235808E+01  4.235855E+01
 3.261500E+02  4.241826E+01  4.241874E+01
 3.271500E+02  4.247825E+01  4.247874E+01
 3.281500E+02  4.253805E+01  4.253854E+01
 3.291500E+02  4.259764E+01  4.259814E+01
 3.301500E+02  4.265703E+01  4.265753E+01
 3.311500E+02  4.271622E+01  4.271673E+01
 3.321500E+02  4.277521E+01  4.277572E+01
 3.331500E+02  4.283399E+01  4.283450E+01
 3.341500E+02  4.289256E+01  4.289308E+01
 3.351500E+02  4.295092E+01  4.295144E+01
 3.361500E+02  4.300906E+01  4.300959E+01
 3.371500E+02  4.306699E+01  4.306753E+01
 3.381500E+02  4.312471E+01  4.312525E+01
 3.391500E+02  4.318220E+01  4.318275E+01
 3.401500E+02  4.323947E+01  4.324002E+01
 3.411500E+02  4.329652E+01  4.329708E+01
 3.421500E+02  4.335334E+01  4.335390E+01
 3.431500E+02  4.340993E+01  4.341050E+01
 3.441500E+02  4.346629E+01  4.346687E+01
 3.451500E+02  4.352242E+01  4.352300E+01
 3.461500E+02  4.357831E+01  4.357889E+01
 3.471500E+02  4.363396E+01  4.363455E+01
 3.481500E+02  4.368937E+01  4.368997E+01
 3.491500E+02  4.374453E+01  1.495422E+03
 3.501500E+02  3.100827E+01  1.486885E+03
 3.511500E+02  3.104307E+01  3.944094E+01
 3.521500E+02  3.107795E+01  3.947424E+01
 3.531500E+02  3.111291E+01  3.950765E+01
 3.541500E+02  3.114794E+01  3.954117E+01
 3.551500E+02  3.118303E+01  3.957480E+01
 3.561500E+02  3.121820E+01  3.960854E+01
 3.571500E+02  3.125343E+01  3.964238E+01
 3.581500E+02  3.128873E+01  3.967633E+01
 3.591500E+02  3.132409E+01  3.971037E+01
 3.601500E+02  3.135952E+01  3.974451E+01
 3.611500E+02  3.139500E+01  3.977874E+01
 3.621500E+02  3.143055E+01  3.981306E+01
 3.631500E+02  3.146616E+01  3.984748E+01
 3.641500E+02  3.150183E+01  3.988198E+01
 3.651500E+02  3.153756E+01  3.991656E+01
 3.661500E+02  3.157334E+01  3.995123E+01
 3.671500E+02  3.160918E+01  3.998598E+01
 3.681500E+02  3.164507E+01  4.002081E+01
 3.691500E+02  3.168101E+01  4.005571E+01
 3.701500E+02  3.171701E+01  4.009069E+01
 3.711500E+02  3.175306E+01  4.012575E+01
 3.721500E+02  3.178915E+01  4.016087E+01
 3.731500E+02  3.182530E+01  4.019607E+01
 3.741500E+02  3.186149E+01  4.023133E+01
 3.751500E+02  3.189773E+01  4.026666E+01
 3.761500E+02  3.193401E+01  4.030206E+01
 3.771500E+02  3.197033E+01  4.033751E+01
 3.781500E+02  3.200670E+01  4.037303E+01
 3.791500E+02  3.204312E+01  4.040861E+01
 3.801500E+02  3.207957E+01  4.044425E+01
 3.811500E+02  3.211606E+01  4.047995E+01
