#         T/K          A/kJ          G/kJ
  2.731500000000E+02   4.670805469675E+01   4.892367433862E+01
  2.741500000000E+02   4.645277255654E+01   4.867764728409E+01
  2.751500000000E+02   4.619731214053E+01   4.843142027991E+01
  2.761500000000E+02   4.594167404908E+01   4.818499459248E+01
  2.771500000000E+02   4.568585887435E+01   4.793837144910E+01
  2.781500000000E+02   4.542986720004E+01   4.769155203988E+01
  2.791500000000E+02   4.517369960113E+01   4.744453751960E+01
  2.801500000000E+02   4.491735664383E+01   4.719732900937E+01
  2.811500000000E+02   4.466083888543E+01   4.694992759820E+01
  2.821500000000E+02   4.440414687426E+01   4.670233434445E+01
  2.831500000000E+02   4.414728114972E+01   4.645455027726E+01
  2.841500000000E+02   4.389024224227E+01   4.620657639776E+01
  2.851500000000E+02   4.363303067348E+01   4.595841368032E+01
  2.861500000000E+02   4.337564695535E+01   4.571006307286E+01
  2.871500000000E+02   4.311809159362E+01   4.546152550115E+01
  2.881500000000E+02   4.286036508293E+01   4.521280186489E+01
  2.891500000000E+02   4.260246791032E+01   4.496389304199E+01
  2.901500000000E+02   4.234440055450E+01   4.471479988859E+01
  2.911500000000E+02   4.208616348604E+01   4.446552323995E+01
  2.921500000000E+02   4.182775716747E+01   4.421606391117E+01
  2.931500000000E+02   4.156918205348E+01   4.396642269802E+01
  2.941500000000E+02   4.131043859106E+01   4.371660037761E+01
  2.951500000000E+02   4.105152721973E+01   4.346659770909E+01
  2.961500000000E+02   4.079244837163E+01   4.321641543427E+01
  2.971500000000E+02   4.053320247174E+01   4.296605427827E+01
  2.981500000000E+02   4.027378993806E+01   4.271551495007E+01
  2.991500000000E+02   4.001421118175E+01   4.246479814309E+01
  3.001500000000E+02   3.975446660735E+01   4.221390453571E+01
  3.011500000000E+02   3.949455661290E+01   4.196283479179E+01
  3.021500000000E+02   3.923448159012E+01   4.171158956113E+01
  3.031500000000E+02   3.897424192462E+01   4.146016947996E+01
  3.041500000000E+02   3.871383799598E+01   4.120857517139E+01
  3.051500000000E+02   3.845327017801E+01   4.095680724578E+01
  3.061500000000E+02   3.819253883882E+01   4.070486630123E+01
  3.071500000000E+02   3.793164434102E+01   4.045275292389E+01
  3.081500000000E+02   3.767058704185E+01   4.020046768838E+01
  3.091500000000E+02   3.740936729335E+01   3.994801115816E+01
  3.101500000000E+02   3.714798544245E+01   3.969538388583E+01
  3.111500000000E+02   3.688644183120E+01   3.944258641349E+01
  3.121500000000E+02   3.662473679679E+01   3.918961927306E+01
  3.131500000000E+02   3.636287067179E+01   3.893648298658E+01
  3.141500000000E+02   3.610084378420E+01   3.868317806652E+01
  3.151500000000E+02   3.583865645761E+01   3.842970501602E+01
  3.161500000000E+02   3.557630901132E+01   3.817606432921E+01
  3.171500000000E+02   3.531380176042E+01   3.792225649147E+01
  3.181500000000E+02   3.505113501598E+01   3.766828197965E+01
  3.191500000000E+02   3.478830908507E+01   3.741414126235E+01
  3.201500000000E+02   3.452532427092E+01   3.715983480012E+01
  3.211500000000E+02   3.426218087301E+01   3.690536304572E+01
  3.221500000000E+02   3.399887918719E+01   3.665072644434E+01
  3.231500000000E+02   3.373541950572E+01   3.639592543379E+01
  3.241500000000E+02   3.347180211743E+01   3.614096044471E+01
  3.251500000000E+02   3.320802730777E+01   3.588583190078E+01
  3.261500000000E+02   3.294409535890E+01   3.563054021889E+01
  3.271500000000E+02   3.268000654979E+01   3.537508580936E+01
  3.281500000000E+02   3.241576115630E+01   3.511946907607E+01
  3.291500000000E+02   3.215135945123E+01   3.486369041668E+01
  3.301500000000E+02   3.188680170446E+01   3.460775022277E+01
  3.311500000000E+02   3.162208818293E+01   3.435164887999E+01
