#         T/K            c1          c2-1          c3-4          c3-5          c3-7          c3-9            m1          m2-1          m3-1            w1            w2          w3-1          w3-2          c1m1        c1m2-1        c1m2-7        c2m1-1        c1w1-2        c1w2-1        c2w1-1        c2w1-9        m1w1-1        m1w1-4        m1w2-1        m2w1-1        m2w1-3      c1m1w1-1
 2.731500E+02  1.770171E-01  9.916758E-05  1.470894E-08  1.930584E-08  2.147928E-08  2.561137E-08  6.888694E-01  3.816830E-03  2.282591E-04  8.209504E-02  2.211739E-04  6.060601E-06  8.503670E-08  1.220146E-02  1.285059E-05  4.216687E-05  1.102324E-06  3.351860E-02  4.963243E-06  2.881515E-07  2.530275E-07  7.306646E-04  9.946316E-04  1.676228E-05  5.092792E-05  6.450089E-05  7.663785E-06
 2.741500E+02  1.774432E-01  9.784033E-05  1.411552E-08  1.853324E-08  2.062124E-08  2.459602E-08  6.891414E-01  3.728023E-03  2.109072E-04  8.240204E-02  2.175779E-04  5.665634E-06  8.258418E-08  1.191978E-02  1.201727E-05  3.956019E-05  1.047012E-06  3.295365E-02  4.694128E-06  2.764399E-07  2.425341E-07  7.165750E-04  9.753898E-04  1.561722E-05  4.726153E-05  5.988120E-05  7.203326E-06
 2.751500E+02  1.778594E-01  9.653538E-05  1.354931E-08  1.779580E-08  1.980219E-08  2.362649E-08  6.894042E-01  3.641934E-03  1.949903E-04  8.270267E-02  2.140434E-04  5.298171E-06  8.020804E-08  1.164636E-02  1.124343E-05  3.713181E-05  9.948199E-07  3.239987E-02  4.440879E-06  2.652623E-07  2.325281E-07  7.028220E-04  9.566108E-04  1.455644E-05  4.388120E-05  5.562028E-05  6.773164E-06
 2.761500E+02  1.782661E-01  9.525244E-05  1.300895E-08  1.709178E-08  1.902019E-08  2.270052E-08  6.896580E-01  3.558467E-03  1.803810E-04  8.299707E-02  2.105699E-04  4.956191E-06  7.790601E-08  1.138092E-02  1.052449E-05  3.486846E-05  9.455554E-07  3.185706E-02  4.202502E-06  2.545923E-07  2.229851E-07  6.893973E-04  9.382827E-04  1.357334E-05  4.076303E-05  5.168829E-05  6.371155E-06
 2.771500E+02  1.786634E-01  9.399122E-05  1.249314E-08  1.641952E-08  1.827342E-08  2.181598E-08  6.899033E-01  3.477526E-03  1.669636E-04  8.328537E-02  2.071569E-04  4.637833E-06  7.567586E-08  1.112319E-02  9.856205E-06  3.275797E-05  8.990387E-07  3.132504E-02  3.978067E-06  2.444052E-07  2.138820E-07  6.762926E-04  9.203939E-04  1.266186E-05  3.788525E-05  4.805803E-05  5.995316E-06
 2.781500E+02  1.790516E-01  9.275140E-05  1.200067E-08  1.577746E-08  1.756013E-08  2.097083E-08  6.901406E-01  3.399020E-03  1.546336E-04  8.356769E-02  2.038036E-04  4.341374E-06  7.351542E-08  1.087292E-02  9.234724E-06  3.078909E-05  8.551016E-07  3.080362E-02  3.766703E-06  2.346773E-07  2.051969E-07  6.634996E-04  9.029332E-04  1.181645E-05  3.522800E-05  4.470468E-05  5.643809E-06
 2.791500E+02  1.794309E-01  9.153268E-05  1.153038E-08  1.516411E-08  1.687869E-08  2.016317E-08  6.903701E-01  3.322865E-03  1.432961E-04  8.384416E-02  2.005095E-04  4.065224E-06  7.142255E-08  1.062985E-02  8.656487E-06  2.895150E-05  8.135875E-07  3.029260E-02  3.567598E-06  2.253862E-07  1.969090E-07  6.510104E-04  8.858896E-04  1.103201E-05  3.277316E-05  4.160559E-05  5.314938E-06
 2.801500E+02  1.798015E-01  9.033475E-05  1.108117E-08  1.457806E-08  1.622753E-08  1.939116E-08  6.905922E-01  3.248975E-03  1.328652E-04  8.411490E-02  1.972739E-04  3.807911E-06  6.939518E-08  1.039376E-02  8.118229E-06  2.723565E-05  7.743496E-07  2.979180E-02  3.379992E-06  2.165107E-07  1.889986E-07  6.388173E-04  8.692521E-04  1.030384E-05  3.050420E-05  3.874008E-05  5.007130E-06
 2.811500E+02  1.801636E-01  8.915731E-05  1.065202E-08  1.401798E-08  1.560518E-08  1.865308E-08  6.908071E-01  3.177271E-03  1.232627E-04  8.438003E-02  1.940960E-04  3.568078E-06  6.743128E-08  1.016441E-02  7.616951E-06  2.563276E-05  7.372508E-07  2.930103E-02  3.203175E-06  2.080307E-07  1.814471E-07  6.269126E-04  8.530104E-04  9.627643E-06  2.840602E-05  3.608924E-05  4.718929E-06
 2.821500E+02  1.805175E-01  8.800003E-05  1.024193E-08  1.348261E-08  1.501025E-08  1.794729E-08  6.910153E-01  3.107675E-03  1.144178E-04  8.463967E-02  1.909752E-04  3.344468E-06  6.552887E-08  9.941571E-03  7.149891E-06  2.413473E-05  7.021631E-07  2.882011E-02  3.036483E-06  1.999269E-07  1.742368E-07  6.152890E-04  8.371542E-04  8.999461E-06  2.646482E-05  3.363582E-05  4.448986E-06
 2.831500E+02  1.808633E-01  8.686262E-05  9.849975E-09  1.297075E-08  1.444139E-08  1.727224E-08  6.912169E-01  3.040115E-03  1.062660E-04  8.489394E-02  1.879107E-04  3.135919E-06  6.368603E-08  9.725041E-03  6.714514E-06  2.273408E-05  6.689666E-07  2.834884E-02  2.879296E-06  1.921813E-07  1.673510E-07  6.039391E-04  8.216733E-04  8.415651E-06  2.466799E-05  3.136401E-05  4.196052E-06
 2.841500E+02  1.812013E-01  8.574475E-05  9.475277E-09  1.248126E-08  1.389737E-08  1.662646E-08  6.914122E-01  2.974519E-03  9.874884E-05  8.514295E-02  1.849018E-04  2.941356E-06  6.190087E-08  9.514610E-03  6.308481E-06  2.142389E-05  6.375490E-07  2.788703E-02  2.731032E-06  1.847766E-07  1.607738E-07  5.928559E-04  8.065581E-04  7.872867E-06  2.300399E-05  2.925936E-05  3.958966E-06
 2.851500E+02  1.815316E-01  8.464612E-05  9.116996E-09  1.201307E-08  1.337697E-08  1.600854E-08  6.916016E-01  2.910818E-03  9.181292E-05  8.538680E-02  1.819476E-04  2.759785E-06  6.017159E-08  9.310079E-03  5.929642E-06  2.019780E-05  6.078054E-07  2.743452E-02  2.591147E-06  1.776964E-07  1.544900E-07  5.820326E-04  7.917989E-04  7.368026E-06  2.146227E-05  2.730866E-05  3.736656E-06
