#         T/K          U/kJ          H/kJ      S/J*K^-1
 2.731500E+02  4.630763E+01  4.631057E+01  1.027793E+02
 2.741500E+02  4.639202E+01  4.639497E+01  1.030877E+02
 2.751500E+02  4.647667E+01  4.647962E+01  1.033959E+02
 2.761500E+02  4.656154E+01  4.656449E+01  1.037038E+02
 2.771500E+02  4.664661E+01  4.664956E+01  1.040113E+02
 2.781500E+02  4.673185E+01  4.673480E+01  1.043183E+02
 2.791500E+02  4.681725E+01  4.682019E+01  1.046248E+02
 2.801500E+02  4.690277E+01  4.690572E+01  1.049306E+02
 2.811500E+02  4.698840E+01  4.699135E+01  1.052357E+02
 2.821500E+02  4.707412E+01  4.707707E+01  1.055401E+02
 2.831500E+02  4.715991E+01  4.716286E+01  1.058436E+02
 2.841500E+02  4.724575E+01  4.724870E+01  1.061462E+02
 2.851500E+02  4.733162E+01  4.733457E+01  1.064479E+02
 2.861500E+02  4.741750E+01  4.742046E+01  1.067486E+02
 2.871500E+02  4.750339E+01  4.750634E+01  1.070482E+02
 2.881500E+02  4.758925E+01  4.759221E+01  1.073467E+02
 2.891500E+02  4.767508E+01  4.767804E+01  1.076440E+02
 2.901500E+02  4.776086E+01  4.776383E+01  1.079402E+02
 2.911500E+02  4.784659E+01  4.784955E+01  1.082351E+02
 2.921500E+02  4.793225E+01  4.793521E+01  1.085288E+02
 2.931500E+02  4.801782E+01  4.802079E+01  1.088213E+02
 2.941500E+02  4.810331E+01  4.810627E+01  1.091124E+02
 2.951500E+02  4.818870E+01  4.819166E+01  1.094022E+02
 2.961500E+02  4.827398E+01  4.827695E+01  1.096906E+02
 2.971500E+02  4.835915E+01  4.836212E+01  1.099778E+02
 2.981500E+02  4.844420E+01  4.844717E+01  1.102635E+02
 2.991500E+02  4.852913E+01  4.853210E+01  1.105479E+02
 3.001500E+02  4.861394E+01  4.861691E+01  1.108309E+02
 3.011500E+02  4.869862E+01  4.870159E+01  1.111126E+02
 3.021500E+02  4.878317E+01  4.878615E+01  1.113929E+02
 3.031500E+02  4.886759E+01  4.887057E+01  1.116718E+02
 3.041500E+02  4.895189E+01  4.895487E+01  1.119494E+02
 3.051500E+02  4.903605E+01  4.903903E+01  1.122257E+02
 3.061500E+02  4.912010E+01  4.912308E+01  1.125007E+02
 3.071500E+02  4.920402E+01  4.920700E+01  1.127744E+02
 3.081500E+02  4.928782E+01  4.929080E+01  1.130467E+02
 3.091500E+02  4.937150E+01  4.937449E+01  1.133179E+02
 3.101500E+02  4.945508E+01  4.945806E+01  1.135878E+02
 3.111500E+02  4.953855E+01  4.954154E+01  1.138565E+02
 3.121500E+02  7.997817E+01  8.249938E+01  2.196249E+02
 3.131500E+02  8.001555E+01  8.254585E+01  2.197737E+02
 3.141500E+02  8.005285E+01  8.259221E+01  2.199216E+02
 3.151500E+02  8.009006E+01  8.263849E+01  2.200688E+02
 3.161500E+02  8.012719E+01  8.268467E+01  2.202153E+02
 3.171500E+02  8.016425E+01  8.273076E+01  2.203610E+02
 3.181500E+02  8.020124E+01  8.277677E+01  2.205059E+02
 3.191500E+02  8.023816E+01  8.282271E+01  2.206502E+02
 3.201500E+02  8.027502E+01  8.286857E+01  2.207938E+02
 3.211500E+02  8.031182E+01  8.291436E+01  2.209368E+02
 3.221500E+02  8.034857E+01  8.296008E+01  2.210790E+02
 3.231500E+02  8.038526E+01  8.300575E+01  2.212207E+02
 3.241500E+02  8.042190E+01  8.305135E+01  2.213617E+02
 3.251500E+02  8.045850E+01  8.309689E+01  2.215021E+02
 3.261500E+02  8.049504E+01  8.314238E+01  2.216419E+02
 3.271500E+02  8.053155E+01  8.318781E+01  2.217811E+02
 3.281500E+02  8.056801E+01  8.323320E+01  2.219197E+02
 3.291500E+02  8.060444E+01  8.327853E+01  2.220578E+02
 3.301500E+02  8.064083E+01  8.332382E+01  2.221953E+02
 3.311500E+02  8.067718E+01  8.336907E+01  2.223323E+02
 3.321500E+02  8.071350E+01  8.341428E+01  2.224687E+02
 3.331500E+02  8.074979E+01  8.345944E+01  2.226046E+02
 3.341500E+02  8.078605E+01  8.350457E+01  2.227399E+02
 3.351500E+02  8.082228E+01  8.354966E+01  2.228748E+02
 3.361500E+02  8.085849E+01  8.359472E+01  2.230091E+02
 3.371500E+02  8.089467E+01  8.363974E+01  2.231430E+02
 3.381500E+02  8.093083E+01  8.368474E+01  2.232764E+02
 3.391500E+02  8.096696E+01  8.372970E+01  2.234092E+02
 3.401500E+02  8.100307E+01  8.377464E+01  2.235416E+02
 3.411500E+02  8.103917E+01  8.381955E+01  2.236736E+02
 3.421500E+02  8.107524E+01  8.386443E+01  2.238050E+02
 3.431500E+02  8.111130E+01  8.390929E+01  2.239361E+02
 3.441500E+02  8.114735E+01  8.395412E+01  2.240666E+02
 3.451500E+02  8.118337E+01  8.399894E+01  2.241968E+02
 3.461500E+02  8.121939E+01  8.404373E+01  2.243265E+02
 3.471500E+02  8.125539E+01  8.408851E+01  2.244557E+02
 3.481500E+02  8.129138E+01  8.413326E+01  2.245846E+02
 3.491500E+02  8.132736E+01  8.417800E+01  2.247130E+02
 3.501500E+02  8.136333E+01  8.422273E+01  2.248410E+02
 3.511500E+02  8.139929E+01  8.426743E+01  2.249686E+02
 3.521500E+02  8.143524E+01  8.431213E+01  2.250958E+02
 3.531500E+02  8.147119E+01  8.435681E+01  2.252226E+02
 3.541500E+02  8.150713E+01  8.440148E+01  2.253490E+02
 3.551500E+02  8.154306E+01  8.444614E+01  2.254750E+02
 3.561500E+02  8.157899E+01  8.449079E+01  2.256006E+02
 3.571500E+02  8.161492E+01  8.453543E+01  2.257259E+02
 3.581500E+02  8.165085E+01  8.458007E+01  2.258508E+02
 3.591500E+02  8.168677E+01  8.462469E+01  2.259753E+02
