#         T/K        V/dm^3  V(excl)/dm^3    alpha/K^-1        status
 2.731500E+02  5.563452E-02  5.316243E-02  8.711148E-04                                 112
 2.741500E+02  5.568299E-02  5.316243E-02  8.717529E-04                                 112
 2.751500E+02  5.573161E-02  5.316243E-02  8.729234E-04                                 112
 2.761500E+02  5.578029E-02  5.316243E-02  8.725121E-04                                 112
 2.771500E+02  5.582894E-02  5.316243E-02  8.706870E-04                                 112
 2.781500E+02  5.587751E-02  5.316243E-02  8.675107E-04                                 112
 2.791500E+02  5.592589E-02  5.316243E-02  8.630611E-04                                 112
 2.801500E+02  5.597404E-02  5.316243E-02  8.574299E-04                                 112
 2.811500E+02  5.602188E-02  5.316243E-02  8.507199E-04                                 112
 2.821500E+02  5.606936E-02  5.316243E-02  8.430436E-04                                 112
 2.831500E+02  5.611642E-02  5.316243E-02  8.345195E-04                                 112
 2.841500E+02  5.616302E-02  5.316243E-02  8.252705E-04                                 112
 2.851500E+02  5.620912E-02  5.316243E-02  8.154207E-04                                 112
 2.861500E+02  5.625469E-02  5.316243E-02  8.050933E-04                                 112
 2.871500E+02  5.629970E-02  5.316243E-02  7.944079E-04                                 112
 2.881500E+02  5.634414E-02  5.316243E-02  7.834787E-04                                 112
 2.891500E+02  5.638799E-02  5.316243E-02  7.724127E-04                                 112
 2.901500E+02  5.643125E-02  5.316243E-02  7.613082E-04                                 112
 2.911500E+02  5.647391E-02  5.316243E-02  7.502538E-04                                 112
 2.921500E+02  5.651599E-02  5.316243E-02  7.392897E-04                                 112
 2.931500E+02  5.655747E-02  5.316243E-02  7.285622E-04                                 112
 2.941500E+02  5.659840E-02  5.316243E-02  7.181234E-04                                 112
 2.951500E+02  5.663876E-02  5.316243E-02  7.079403E-04                                 112
 2.961500E+02  5.667859E-02  5.316243E-02  6.980899E-04                                 112
 2.971500E+02  5.671790E-02  5.316243E-02  6.885981E-04                                 112
 2.981500E+02  5.675670E-02  5.316243E-02  6.794822E-04                                 112
 2.991500E+02  5.679503E-02  5.316243E-02  6.707517E-04                                 112
 3.001500E+02  5.683289E-02  5.316243E-02  6.624094E-04                                 112
 3.011500E+02  5.687032E-02  5.316243E-02  6.544523E-04                                 112
 3.021500E+02  5.690733E-02  5.316243E-02  6.468725E-04                                 112
