#         T/K          A/kJ          G/kJ
  2.731500000000E+02   1.586563160007E+01   1.587004419069E+01
  2.741500000000E+02   1.572630898624E+01   1.573072416209E+01
  2.751500000000E+02   1.558639692598E+01   1.559081471222E+01
  2.761500000000E+02   1.544589661251E+01   1.545031703035E+01
  2.771500000000E+02   1.530480968812E+01   1.530923275647E+01
  2.781500000000E+02   1.516313824347E+01   1.516756397897E+01
  2.791500000000E+02   1.502088480177E+01   1.502531321882E+01
  2.801500000000E+02   1.487805230172E+01   1.488248341247E+01
  2.811500000000E+02   1.473464407624E+01   1.473907789067E+01
  2.821500000000E+02   1.459066383054E+01   1.459510035651E+01
  2.831500000000E+02   1.444611561753E+01   1.445055486089E+01
  2.841500000000E+02   1.430100381292E+01   1.430544577754E+01
  2.851500000000E+02   1.415533308805E+01   1.415977777595E+01
  2.861500000000E+02   1.400910838313E+01   1.401355579460E+01
  2.871500000000E+02   1.386233487931E+01   1.386678501299E+01
  2.881500000000E+02   1.371501797208E+01   1.371947082508E+01
  2.891500000000E+02   1.356716324332E+01   1.357161881135E+01
  2.901500000000E+02   1.341877643540E+01   1.342323471288E+01
  2.911500000000E+02   1.326986342409E+01   1.327432440426E+01
  2.921500000000E+02   1.312043019617E+01   1.312489387124E+01
  2.931500000000E+02   1.297048282331E+01   1.297494918453E+01
  2.941500000000E+02   1.282002744073E+01   1.282449647855E+01
  2.951500000000E+02   1.266907022587E+01   1.267354193000E+01
  2.961500000000E+02   1.251761737827E+01   1.252209173783E+01
  2.971500000000E+02   1.236567510154E+01   1.237015210514E+01
  2.981500000000E+02   1.221324958588E+01   1.221772922172E+01
  2.991500000000E+02   1.206034699313E+01   1.206482924907E+01
  3.001500000000E+02   1.190697343954E+01   1.191145830323E+01
  3.011500000000E+02   1.175313498827E+01   1.175762244718E+01
  3.021500000000E+02   1.159883763214E+01   1.160332767367E+01
  3.031500000000E+02   1.144408728560E+01   1.144857989716E+01
  3.041500000000E+02   1.128888977554E+01   1.129338494456E+01
  3.051500000000E+02   1.113325082951E+01   1.113774854358E+01
  3.061500000000E+02   1.097717607482E+01   1.098167632168E+01
  3.071500000000E+02   1.082067102575E+01   1.082517379337E+01
  3.081500000000E+02   1.066374108101E+01   1.066824635765E+01
  3.091500000000E+02   1.050639151841E+01   1.051089929265E+01
  3.101500000000E+02   1.034862749115E+01   1.035313775193E+01
  3.111500000000E+02   1.019045402299E+01   1.019496675966E+01
  3.121500000000E+02   1.003187600855E+01   1.003639121089E+01
  3.131500000000E+02   9.872898207555E+00   9.877415865810E+00
  3.141500000000E+02   9.713525246468E+00   9.718045351392E+00
  3.151500000000E+02   9.553761615076E+00   9.558284157945E+00
  3.161500000000E+02   9.393611666906E+00   9.398136639545E+00
  3.171500000000E+02   9.233079618961E+00   9.237607013768E+00
  3.181500000000E+02   9.072169550404E+00   9.076699360369E+00
  3.191500000000E+02   8.910885405750E+00   8.915417624472E+00
  3.201500000000E+02   8.749230992694E+00   8.753765614398E+00
  3.211500000000E+02   8.587209984539E+00   8.591747004093E+00
