#         T/K            m1          m2-1          m3-1          m4-1          m5-1          m5-2          m6-2          m6-3          m6-4          m6-5          m6-7          m6-8            w1            w2          w3-1          w3-2          w4-1          w4-2          w5-2          w5-6          w5-7          w6-1          w6-2          w6-4          w6-5          w6-7          w6-8         w6-10        m1w1-1        m1w1-4        m1w2-1        m1w3-1        m1w4-1        m1w4-7        m1w4-9        m1w5-2        m1w5-3        m1w5-4        m1w5-5        m1w5-6        m1w5-9        m2w1-1        m2w1-3        m2w2-1        m2w3-1        m2w3-6        m2w3-7        m2w4-1        m2w4-4        m2w4-5        m2w4-6        m2w4-9        m3w1-1        m3w1-2        m3w2-1        m3w3-1        m3w3-3        m3w3-5        m3w3-7        m3w3-9        m4w1-2        m4w1-5        m4w2-1        m4w2-7        m4w2-8        m5w1-1        m5w1-6        m5w1-8        m5w1-9
 2.731500E+02  3.008529E-02  2.979803E-03  4.247358E-03  1.950686E-01  1.487465E-01  4.668465E-01  1.206589E-01  5.634092E-02  3.463787E-02  4.617344E-02  1.651338E-02  6.793187E-02  9.266934E-03  1.153513E-03  1.947207E-03  2.732139E-05  4.026586E-02  4.693677E-02  2.457338E-02  9.253746E-05  1.568462E-04  2.082025E-01  2.833194E-01  2.087431E-01  5.528763E-04  8.381162E-03  8.409566E-03  1.976574E-01  1.474364E-03  2.007007E-03  2.083663E-03  8.795216E-02  1.712022E-02  4.293161E-02  2.650099E-01  4.209713E-02  1.795039E-01  2.441624E-02  2.373869E-01  2.106168E-01  9.109078E-02  2.449337E-03  3.102119E-03  1.212687E-01  2.832183E-02  4.558936E-03  1.383873E-02  2.030920E-01  1.779991E-01  1.091857E-01  4.201282E-02  1.233152E-01  2.774990E-01  1.886031E-01  1.351291E-01  1.622415E-01  3.922680E-02  3.014354E-03  4.798728E-02  6.968489E-02  1.520135E-01  2.090498E-01  5.697609E-02  8.909077E-02  3.315422E-02  1.363152E-01  2.124260E-01  2.224518E-01  2.184284E-01
 2.741500E+02  3.133489E-02  3.151559E-03  4.419815E-03  1.973830E-01  1.492090E-01  4.689838E-01  1.199525E-01  5.635037E-02  3.446000E-02  4.594433E-02  1.649163E-02  6.794124E-02  9.672145E-03  1.225721E-03  2.042473E-03  2.977177E-05  4.103326E-02  4.818369E-02  2.496471E-02  9.740178E-05  1.648511E-04  2.070644E-01  2.815495E-01  2.095227E-01  5.627478E-04  8.488639E-03  8.517123E-03  2.006657E-01  1.563772E-03  2.128581E-03  2.180954E-03  8.955863E-02  1.733949E-02  4.347624E-02  2.692873E-01  4.191710E-02  1.781608E-01  2.426467E-02  2.355440E-01  2.091375E-01  9.052507E-02  2.556734E-03  3.239427E-03  1.232791E-01  2.857496E-02  4.598737E-03  1.398405E-02  2.010806E-01  1.764199E-01  1.088418E-01  4.191970E-02  1.222556E-01  2.816560E-01  1.913784E-01  1.365303E-01  1.617014E-01  3.895571E-02  3.014733E-03  4.781107E-02  6.939039E-02  1.532670E-01  2.107066E-01  5.650817E-02  8.834434E-02  3.289466E-02  1.346165E-01  2.108808E-01  2.193316E-01  2.160511E-01
 2.751500E+02  3.262661E-02  3.331794E-03  4.597755E-03  1.996947E-01  1.496570E-01  4.710756E-01  1.192430E-01  5.635404E-02  3.428080E-02  4.571329E-02  1.646839E-02  6.794366E-02  1.009197E-02  1.301862E-03  2.141579E-03  3.242097E-05  4.180659E-02  4.945104E-02  2.535710E-02  1.024757E-04  1.731900E-04  2.059168E-01  2.797719E-01  2.102755E-01  5.726592E-04  8.595828E-03  8.624386E-03  2.036758E-01  1.657868E-03  2.256523E-03  2.281944E-03  9.117618E-02  1.755836E-02  4.401981E-02  2.735782E-01  4.173426E-02  1.768169E-01  2.411221E-02  2.337014E-01  2.076552E-01  8.995666E-02  2.667901E-03  3.381616E-03  1.252995E-01  2.882588E-02  4.638158E-03  1.412859E-02  1.990806E-01  1.748459E-01  1.084892E-01  4.182270E-02  1.211991E-01  2.858255E-01  1.941609E-01  1.379239E-01  1.611491E-01  3.868404E-02  3.014752E-03  4.763138E-02  6.909145E-02  1.545085E-01  2.123463E-01  5.604132E-02  8.759964E-02  3.263530E-02  1.329367E-01  2.093356E-01  2.162537E-01  2.136936E-01
 2.761500E+02  3.396129E-02  3.520834E-03  4.781281E-03  2.020028E-01  1.500906E-01  4.731219E-01  1.185310E-01  5.635207E-02  3.410038E-02  4.548047E-02  1.644370E-02  6.793930E-02  1.052675E-02  1.382106E-03  2.244632E-03  3.528321E-05  4.258562E-02  5.073872E-02  2.575043E-02  1.077657E-04  1.818729E-04  2.047600E-01  2.779870E-01  2.110016E-01  5.826075E-04  8.702700E-03  8.731325E-03  2.066869E-01  1.756845E-03  2.391099E-03  2.386727E-03  9.280430E-02  1.777676E-02  4.456212E-02  2.778812E-01  4.154868E-02  1.754727E-01  2.395893E-02  2.318594E-01  2.061705E-01  8.938573E-02  2.782923E-03  3.528799E-03  1.273290E-01  2.907451E-02  4.677187E-03  1.427230E-02  1.970920E-01  1.732774E-01  1.081279E-01  4.172193E-02  1.201456E-01  2.900061E-01  1.969499E-01  1.393094E-01  1.605848E-01  3.841188E-02  3.014418E-03  4.744833E-02  6.878826E-02  1.557378E-01  2.139686E-01  5.557565E-02  8.685686E-02  3.237621E-02  1.312757E-01  2.077911E-01  2.132178E-01  2.113560E-01
 2.771500E+02  3.534000E-02  3.719031E-03  4.970512E-03  2.043071E-01  1.505097E-01  4.751227E-01  1.178165E-01  5.634454E-02  3.391879E-02  4.524595E-02  1.641759E-02  6.792825E-02  1.097689E-02  1.466640E-03  2.351752E-03  3.837371E-05  4.337021E-02  5.204671E-02  2.614459E-02  1.132788E-04  1.909103E-04  2.035944E-01  2.761952E-01  2.117008E-01  5.925901E-04  8.809222E-03  8.837910E-03  2.096981E-01  1.860914E-03  2.532594E-03  2.495408E-03  9.444274E-02  1.799464E-02  4.510304E-02  2.821954E-01  4.136043E-02  1.741283E-01  2.380486E-02  2.300183E-01  2.046835E-01  8.881240E-02  2.901896E-03  3.681100E-03  1.293675E-01  2.932080E-02  4.715818E-03  1.441513E-02  1.951150E-01  1.717146E-01  1.077583E-01  4.161743E-02  1.190955E-01  2.941971E-01  1.997449E-01  1.406866E-01  1.600089E-01  3.813929E-02  3.013734E-03  4.726199E-02  6.848092E-02  1.569545E-01  2.155731E-01  5.511122E-02  8.611611E-02  3.211744E-02  1.296334E-01  2.062475E-01  2.102235E-01  2.090384E-01
 2.781500E+02  3.676379E-02  3.926746E-03  5.165566E-03  2.066071E-01  1.509144E-01  4.770781E-01  1.170997E-01  5.633152E-02  3.373609E-02  4.500980E-02  1.639009E-02  6.791059E-02  1.144280E-02  1.555654E-03  2.463058E-03  4.170862E-05  4.416025E-02  5.337499E-02  2.653949E-02  1.190217E-04  2.003127E-04  2.024203E-01  2.743968E-01  2.123731E-01  6.026041E-04  8.915363E-03  8.944108E-03  2.127086E-01  1.970293E-03  2.681302E-03  2.608095E-03  9.609120E-02  1.821195E-02  4.564245E-02  2.865197E-01  4.116959E-02  1.727839E-01  2.365004E-02  2.281785E-01  2.031946E-01  8.823681E-02  3.024914E-03  3.838647E-03  1.314145E-01  2.956471E-02  4.754042E-03  1.455708E-02  1.931497E-01  1.701576E-01  1.073804E-01  4.150929E-02  1.180487E-01  2.983979E-01  2.025453E-01  1.420551E-01  1.594216E-01  3.786633E-02  3.012705E-03  4.707246E-02  6.816956E-02  1.581585E-01  2.171597E-01  5.464810E-02  8.537748E-02  3.185902E-02  1.280096E-01  2.047051E-01  2.072702E-01  2.067407E-01
 2.791500E+02  3.823377E-02  4.144354E-03  5.366564E-03  2.089024E-01  1.513049E-01  4.789879E-01  1.163808E-01  5.631308E-02  3.355234E-02  4.477211E-02  1.636122E-02  6.788642E-02  1.192490E-02  1.649349E-03  2.578673E-03  4.530511E-05  4.495558E-02  5.472356E-02  2.693503E-02  1.250015E-04  2.100909E-04  2.012380E-01  2.725923E-01  2.130185E-01  6.126465E-04  9.021094E-03  9.049890E-03  2.157173E-01  2.085205E-03  2.837529E-03  2.724894E-03  9.774941E-02  1.842864E-02  4.618021E-02  2.908531E-01  4.097623E-02  1.714398E-01  2.349451E-02  2.263403E-01  2.017040E-01  8.765908E-02  3.152077E-03  4.001568E-03  1.334698E-01  2.980618E-02  4.791853E-03  1.469809E-02  1.911962E-01  1.686067E-01  1.069944E-01  4.139755E-02  1.170054E-01  3.026077E-01  2.053507E-01  1.434147E-01  1.588233E-01  3.759306E-02  3.011334E-03  4.687982E-02  6.785430E-02  1.593496E-01  2.187282E-01  5.418635E-02  8.464108E-02  3.160101E-02  1.264042E-01  2.031642E-01  2.043575E-01  2.044628E-01
 2.801500E+02  3.975104E-02  4.372237E-03  5.573627E-03  2.111929E-01  1.516812E-01  4.808524E-01  1.156601E-01  5.628929E-02  3.336759E-02  4.453294E-02  1.633101E-02  6.785581E-02  1.242362E-02  1.747927E-03  2.698722E-03  4.918136E-05  4.575608E-02  5.609237E-02  2.733111E-02  1.312255E-04  2.202558E-04  2.000477E-01  2.707819E-01  2.136369E-01  6.227145E-04  9.126383E-03  9.155225E-03  2.187235E-01  2.205882E-03  3.001590E-03  2.845916E-03  9.941709E-02  1.864464E-02  4.671619E-02  2.951946E-01  4.078042E-02  1.700962E-01  2.333831E-02  2.245038E-01  2.002120E-01  8.707935E-02  3.283481E-03  4.169993E-03  1.355328E-01  3.004517E-02  4.829242E-03  1.483815E-02  1.892546E-01  1.670619E-01  1.066006E-01  4.128229E-02  1.159657E-01  3.068257E-01  2.081607E-01  1.447652E-01  1.582140E-01  3.731952E-02  3.009625E-03  4.668415E-02  6.753525E-02  1.605277E-01  2.202783E-01  5.372602E-02  8.390701E-02  3.134345E-02  1.248171E-01  2.016250E-01  2.014847E-01  2.022049E-01
 2.811500E+02  4.131672E-02  4.610792E-03  5.786876E-03  2.134780E-01  1.520433E-01  4.826716E-01  1.149376E-01  5.626023E-02  3.318189E-02  4.429237E-02  1.629948E-02  6.781887E-02  1.293939E-02  1.851604E-03  2.823331E-03  5.335668E-05  4.656159E-02  5.748140E-02  2.772764E-02  1.377008E-04  2.308185E-04  1.988499E-01  2.689660E-01  2.142283E-01  6.328051E-04  9.231200E-03  9.260082E-03  2.217262E-01  2.332563E-03  3.173808E-03  2.971272E-03  1.010940E-01  1.885992E-02  4.725026E-02  2.995433E-01  4.058222E-02  1.687534E-01  2.318149E-02  2.226695E-01  1.987189E-01  8.649775E-02  3.419226E-03  4.344053E-03  1.376034E-01  3.028164E-02  4.866203E-03  1.497722E-02  1.873250E-01  1.655234E-01  1.061991E-01  4.116358E-02  1.149297E-01  3.110514E-01  2.109747E-01  1.461062E-01  1.575943E-01  3.704579E-02  3.007582E-03  4.648553E-02  6.721255E-02  1.616926E-01  2.218099E-01  5.326717E-02  8.317537E-02  3.108637E-02  1.232481E-01  2.000879E-01  1.986514E-01  1.999668E-01
 2.821500E+02  4.293195E-02  4.860425E-03  6.006434E-03  2.157575E-01  1.523914E-01  4.844455E-01  1.142136E-01  5.622597E-02  3.299531E-02  4.405047E-02  1.626665E-02  6.777566E-02  1.347266E-02  1.960596E-03  2.952630E-03  5.785150E-05  4.737200E-02  5.889061E-02  2.812452E-02  1.444348E-04  2.417903E-04  1.976448E-01  2.671451E-01  2.147928E-01  6.429155E-04  9.335515E-03  9.364432E-03  2.247245E-01  2.465495E-03  3.354520E-03  3.101074E-03  1.027797E-01  1.907441E-02  4.778230E-02  3.038980E-01  4.038172E-02  1.674114E-01  2.302408E-02  2.208375E-01  1.972250E-01  8.591440E-02  3.559412E-03  4.523882E-03  1.396810E-01  3.051553E-02  4.902729E-03  1.511528E-02  1.854075E-01  1.639913E-01  1.057901E-01  4.104147E-02  1.138975E-01  3.152839E-01  2.137922E-01  1.474376E-01  1.569642E-01  3.677191E-02  3.005211E-03  4.628405E-02  6.688630E-02  1.628441E-01  2.233226E-01  5.280986E-02  8.244623E-02  3.082983E-02  1.216970E-01  1.985530E-01  1.958571E-01  1.977486E-01
