#         T/K          U/kJ          H/kJ      S/J*K^-1
 2.731500E+02  4.051041E+01  4.051612E+01  1.775423E+02
 2.741500E+02  4.076436E+01  4.077008E+01  1.784703E+02
 2.751500E+02  4.101502E+01  4.102074E+01  1.793830E+02
 2.761500E+02  4.126203E+01  4.126776E+01  1.802792E+02
 2.771500E+02  4.150507E+01  4.151081E+01  1.811577E+02
 2.781500E+02  4.174388E+01  4.174963E+01  1.820178E+02
 2.791500E+02  4.197823E+01  4.198398E+01  1.828589E+02
 2.801500E+02  4.220791E+01  4.221366E+01  1.836802E+02
 2.811500E+02  4.243278E+01  4.243854E+01  1.844815E+02
 2.821500E+02  4.265274E+01  4.265851E+01  1.852625E+02
 2.831500E+02  4.286773E+01  4.287350E+01  1.860231E+02
 2.841500E+02  4.307771E+01  4.308348E+01  1.867634E+02
 2.851500E+02  4.328269E+01  4.328847E+01  1.874836E+02
 2.861500E+02  4.348272E+01  4.348851E+01  1.881839E+02
 2.871500E+02  4.367787E+01  4.368367E+01  1.888647E+02
 2.881500E+02  4.386824E+01  4.387404E+01  1.895265E+02
 2.891500E+02  4.405395E+01  4.405975E+01  1.901699E+02
 2.901500E+02  4.423512E+01  4.424094E+01  1.907954E+02
 2.911500E+02  4.441192E+01  4.441774E+01  1.914037E+02
 2.921500E+02  4.458450E+01  4.459032E+01  1.919955E+02
 2.931500E+02  4.475303E+01  4.475886E+01  1.925714E+02
 2.941500E+02  4.491768E+01  4.492351E+01  1.931321E+02
 2.951500E+02  4.507862E+01  4.508446E+01  1.936784E+02
 2.961500E+02  4.523603E+01  4.524188E+01  1.942108E+02
 2.971500E+02  4.539008E+01  4.539593E+01  1.947301E+02
 2.981500E+02  4.554092E+01  4.554677E+01  1.952369E+02
 2.991500E+02  4.568873E+01  4.569459E+01  1.957318E+02
 3.001500E+02  4.583365E+01  4.583951E+01  1.962155E+02
 3.011500E+02  4.597583E+01  4.598169E+01  1.966884E+02
 3.021500E+02  4.611540E+01  4.612127E+01  1.971511E+02
 3.031500E+02  4.625250E+01  4.625837E+01  1.976041E+02
 3.041500E+02  4.638724E+01  4.639312E+01  1.980479E+02
 3.051500E+02  4.651974E+01  4.652563E+01  1.984829E+02
 3.061500E+02  4.665011E+01  4.665600E+01  1.989094E+02
 3.071500E+02  4.677845E+01  4.678434E+01  1.993279E+02
 3.081500E+02  4.690483E+01  4.691073E+01  1.997388E+02
 3.091500E+02  4.702936E+01  4.703527E+01  2.001422E+02
 3.101500E+02  4.715211E+01  4.715801E+01  2.005387E+02
 3.111500E+02  4.727314E+01  4.727906E+01  2.009283E+02
 3.121500E+02  4.739254E+01  4.739845E+01  2.013114E+02
 3.131500E+02  4.751035E+01  4.751627E+01  2.016882E+02
 3.141500E+02  4.762664E+01  4.763257E+01  2.020590E+02
 3.151500E+02  4.774146E+01  4.774739E+01  2.024240E+02
 3.161500E+02  4.785487E+01  4.786080E+01  2.027833E+02
 3.171500E+02  4.796690E+01  4.797284E+01  2.031371E+02
 3.181500E+02  4.807761E+01  4.808355E+01  2.034856E+02
 3.191500E+02  4.818703E+01  4.819298E+01  2.038290E+02
 3.201500E+02  4.829521E+01  4.830116E+01  2.041675E+02
 3.211500E+02  4.840218E+01  4.840814E+01  2.045011E+02
 3.221500E+02  4.850798E+01  4.851394E+01  2.048300E+02
 3.231500E+02  4.861264E+01  4.861860E+01  2.051544E+02
 3.241500E+02  4.871620E+01  4.872217E+01  2.054744E+02
 3.251500E+02  4.881869E+01  4.882466E+01  2.057901E+02
 3.261500E+02  4.892013E+01  4.892611E+01  2.061016E+02
 3.271500E+02  4.902057E+01  4.902655E+01  2.064091E+02
 3.281500E+02  4.912003E+01  4.912601E+01  2.067127E+02
 3.291500E+02  4.921854E+01  4.922453E+01  2.070124E+02
 3.301500E+02  4.931613E+01  4.932212E+01  2.073085E+02
 3.311500E+02  4.941283E+01  4.941883E+01  2.076010E+02
 3.321500E+02  4.950867E+01  4.951467E+01  2.078899E+02
 3.331500E+02  4.960367E+01  4.960967E+01  2.081756E+02
 3.341500E+02  4.969787E+01  4.970387E+01  2.084579E+02
 3.351500E+02  4.979128E+01  4.979729E+01  2.087370E+02
 3.361500E+02  4.988395E+01  4.988996E+01  2.090131E+02
 3.371500E+02  4.997589E+01  4.998191E+01  2.092862E+02
 3.381500E+02  5.006713E+01  5.007315E+01  2.095565E+02
 3.391500E+02  5.015770E+01  5.016372E+01  2.098239E+02
 3.401500E+02  5.024762E+01  5.025365E+01  2.100887E+02
 3.411500E+02  6.926277E+01  7.196106E+01  2.737550E+02
 3.421500E+02  6.932028E+01  7.202802E+01  2.739513E+02
 3.431500E+02  6.937773E+01  7.209492E+01  2.741468E+02
 3.441500E+02  6.943514E+01  7.216175E+01  2.743415E+02
