#         T/K        V/dm^3  V(excl)/dm^3    alpha/K^-1        status
 2.731500E+02  5.637490E-02  5.322213E-02  1.094433E-03                                 112
 2.741500E+02  5.643659E-02  5.322213E-02  1.092596E-03                                 112
 2.751500E+02  5.649822E-02  5.322213E-02  1.089205E-03                                 112
 2.761500E+02  5.655967E-02  5.322213E-02  1.084039E-03                                 112
 2.771500E+02  5.662085E-02  5.322213E-02  1.077337E-03                                 112
 2.781500E+02  5.668167E-02  5.322213E-02  1.069235E-03                                 112
 2.791500E+02  5.674206E-02  5.322213E-02  1.059803E-03                                 112
 2.801500E+02  5.680194E-02  5.322213E-02  1.049244E-03                                 112
 2.811500E+02  5.686126E-02  5.322213E-02  1.037726E-03                                 112
 2.821500E+02  5.691995E-02  5.322213E-02  1.025415E-03                                 112
 2.831500E+02  5.697799E-02  5.322213E-02  1.012477E-03                                 112
 2.841500E+02  5.703533E-02  5.322213E-02  9.990754E-04                                 112
 2.851500E+02  5.709195E-02  5.322213E-02  9.853613E-04                                 112
 2.861500E+02  5.714784E-02  5.322213E-02  9.714776E-04                                 112
 2.871500E+02  5.720299E-02  5.322213E-02  9.575544E-04                                 112
 2.881500E+02  5.725739E-02  5.322213E-02  9.437082E-04                                 112
 2.891500E+02  5.731106E-02  5.322213E-02  9.300404E-04                                 112
 2.901500E+02  5.736400E-02  5.322213E-02  9.166377E-04                                 112
 2.911500E+02  5.741622E-02  5.322213E-02  9.035718E-04                                 112
 2.921500E+02  5.746776E-02  5.322213E-02  8.908996E-04                                 112
 2.931500E+02  5.751862E-02  5.322213E-02  8.786647E-04                                 112
 2.941500E+02  5.756884E-02  5.322213E-02  8.668977E-04                                 112
 2.951500E+02  5.761843E-02  5.322213E-02  8.556181E-04                                 112
 2.961500E+02  5.766743E-02  5.322213E-02  8.448352E-04                                 112
 2.971500E+02  5.771587E-02  5.322213E-02  8.345224E-04                                 112
 2.981500E+02  5.776376E-02  5.322213E-02  8.247296E-04                                 112
 2.991500E+02  5.781115E-02  5.322213E-02  8.154422E-04                                 112
 3.001500E+02  5.785805E-02  5.322213E-02  8.065861E-04                                 112
 3.011500E+02  5.790448E-02  5.322213E-02  7.981704E-04                                 112
 3.021500E+02  5.795048E-02  5.322213E-02  7.901718E-04                                 112
 3.031500E+02  5.799607E-02  5.322213E-02  7.825653E-04                                 112
 3.041500E+02  5.804125E-02  5.322213E-02  7.753253E-04                                 112
