#         T/K            c1          c2-1          c3-4          c3-5          c3-7          c3-9          c4-1          c4-3          c4-5          c4-6          c4-7          c4-8          c4-9          c5-1          c5-4          c5-6          c5-9          c6-2          c6-8            w1            w2          w3-1          w3-2          w4-1          w4-2          w5-2          w5-6          w5-7          w6-1          w6-2          w6-4          w6-5          w6-7          w6-8         w6-10        c1w1-2        c1w2-1        c1w3-1        c1w4-1        c1w4-3        c1w5-7        c2w1-1        c2w1-9        c2w2-1        c2w3-1        c2w3-6        c2w4-6        c2w4-8        c3w1-5        c3w2-2        c3w2-8        c3w3-2        c3w3-5        c3w3-9        c4w1-2        c4w1-5        c4w1-6        c4w1-9        c4w2-6        c4w2-7        c5w1-5
 2.731500E+02  5.488770E-02  6.560708E-02  2.076268E-02  2.725152E-02  3.031949E-02  3.615222E-02  4.176421E-02  1.746426E-02  2.332346E-04  1.637743E-02  3.486550E-02  3.646769E-02  5.103019E-02  8.514951E-03  6.913369E-02  5.315824E-02  3.799150E-02  8.589695E-02  5.202232E-03  3.143869E-04  2.231979E-05  1.611687E-05  2.261369E-07  1.267226E-04  1.477169E-04  2.756776E-05  1.038136E-07  1.759586E-07  7.993064E-05  1.087686E-04  8.013817E-05  2.122537E-07  3.217596E-06  3.228501E-06  7.588228E-05  2.738763E-01  1.068668E-03  4.774278E-05  9.846130E-04  3.349307E-04  1.733623E-04  5.023548E-03  4.411207E-03  2.118768E-03  1.873979E-04  1.964550E-04  3.267767E-04  6.319789E-04  3.687855E-03  4.379882E-03  1.002651E-03  2.270447E-05  9.098047E-05  1.271164E-04  4.968242E-04  4.961284E-04  1.931499E-03  1.320022E-04  1.200506E-03  1.994255E-03  9.683270E-04
 2.741500E+02  5.641902E-02  6.753023E-02  2.114908E-02  2.776808E-02  3.089650E-02  3.685185E-02  4.183244E-02  1.755233E-02  2.353326E-04  1.645787E-02  3.507273E-02  3.666018E-02  5.126302E-02  8.294359E-03  6.800739E-02  5.227016E-02  3.741696E-02  8.238686E-02  4.999188E-03  3.172826E-04  2.202314E-05  1.507541E-05  2.197442E-07  1.105915E-04  1.298631E-04  2.303330E-05  8.986625E-08  1.520974E-07  6.278421E-05  8.536891E-05  6.352958E-05  1.706314E-07  2.573849E-06  2.582486E-06  6.084404E-05  2.754394E-01  1.031415E-03  4.393083E-05  8.464644E-04  2.893170E-04  1.430066E-04  5.015766E-03  4.400574E-03  2.000779E-03  1.695681E-04  1.775405E-04  2.749567E-04  5.367376E-04  3.625091E-03  4.095595E-03  9.381719E-04  2.026552E-05  8.133446E-05  1.133948E-04  4.837213E-04  4.788162E-04  1.862744E-03  1.279621E-04  1.103298E-03  1.828744E-03  9.116842E-04
 2.751500E+02  5.797415E-02  6.947880E-02  2.153235E-02  2.828080E-02  3.146932E-02  3.754683E-02  4.188125E-02  1.763217E-02  2.373263E-04  1.653059E-02  3.526364E-02  3.683552E-02  5.147181E-02  8.076457E-03  6.686965E-02  5.137418E-02  3.683438E-02  7.899084E-02  4.802219E-03  3.200422E-04  2.171341E-05  1.408933E-05  2.132958E-07  9.643657E-05  1.140703E-04  1.922687E-05  7.770158E-08  1.313203E-07  4.927017E-05  6.694165E-05  5.031309E-05  1.370214E-07  2.056743E-06  2.063576E-06  4.873396E-05  2.768466E-01  9.947257E-04  4.038935E-05  7.271146E-04  2.497067E-04  1.178549E-04  5.004719E-03  4.387122E-03  1.888047E-03  1.533080E-04  1.603162E-04  2.311784E-04  4.554763E-04  3.561071E-03  3.826957E-03  8.771888E-04  1.807337E-05  7.264910E-05  1.010699E-04  4.706357E-04  4.618173E-04  1.795317E-03  1.239629E-04  1.013230E-03  1.675790E-03  8.578719E-04
 2.761500E+02  5.954873E-02  7.144862E-02  2.191159E-02  2.878850E-02  3.203662E-02  3.823557E-02  4.191056E-02  1.770369E-02  2.392130E-04  1.659550E-02  3.543795E-02  3.699345E-02  5.165627E-02  7.861499E-03  6.572306E-02  5.047229E-02  3.624519E-02  7.570987E-02  4.611431E-03  3.226753E-04  2.139501E-05  1.316065E-05  2.068713E-07  8.406273E-05  1.001567E-04  1.604371E-05  6.714304E-08  1.133153E-07  3.865597E-05  5.248025E-05  3.983429E-05  1.099885E-07  1.642954E-06  1.648358E-06  3.901974E-05  2.781139E-01  9.588221E-04  3.711439E-05  6.243765E-04  2.154382E-04  9.709212E-05  4.990869E-03  4.371262E-03  1.780817E-03  1.385411E-04  1.446952E-04  1.943155E-04  3.863865E-04  3.496285E-03  3.574181E-03  8.197592E-04  1.611079E-05  6.485994E-05  9.004297E-05  4.576454E-04  4.452000E-04  1.729478E-03  1.200245E-04  9.300891E-04  1.534951E-03  8.069047E-04
 2.771500E+02  6.114291E-02  7.343908E-02  2.228646E-02  2.929072E-02  3.259787E-02  3.891743E-02  4.192028E-02  1.776674E-02  2.409896E-04  1.665248E-02  3.559538E-02  3.713370E-02  5.181607E-02  7.649496E-03  6.456828E-02  4.956499E-02  3.564975E-02  7.254029E-02  4.426647E-03  3.252016E-04  2.107104E-05  1.228866E-05  2.005150E-07  7.326605E-05  8.792340E-05  1.338635E-05  5.800013E-08  9.774844E-08  3.033102E-05  4.114691E-05  3.153868E-05  8.828268E-08  1.312377E-06  1.316651E-06  3.124033E-05  2.792576E-01  9.238219E-04  3.409323E-05  5.360846E-04  1.858425E-04  7.997993E-05  4.974544E-03  4.353285E-03  1.679061E-03  1.251570E-04  1.305562E-04  1.633187E-04  3.277340E-04  3.431007E-03  3.336810E-03  7.657865E-04  1.435682E-05  5.788698E-05  8.019437E-05  4.447845E-04  4.289879E-04  1.665315E-03  1.161549E-04  8.534637E-04  1.405467E-03  7.586868E-04
 2.781500E+02  6.275681E-02  7.544952E-02  2.265660E-02  2.978698E-02  3.315256E-02  3.959178E-02  4.191038E-02  1.782124E-02  2.426536E-04  1.670144E-02  3.573569E-02  3.725607E-02  5.195099E-02  7.440472E-03  6.340609E-02  4.865288E-02  3.504848E-02  6.947878E-02  4.247708E-03  3.276383E-04  2.074412E-05  1.147195E-05  1.942623E-07  6.385905E-05  7.718426E-05  1.117077E-05  5.009755E-08  8.431384E-08  2.380758E-05  3.227307E-05  2.497817E-05  7.087502E-08  1.048577E-06  1.051958E-06  2.501763E-05  2.802924E-01  8.898111E-04  3.131172E-05  4.603030E-04  1.603163E-04  6.589285E-05  4.956031E-03  4.333449E-03  1.582690E-03  1.130459E-04  1.177790E-04  1.372812E-04  2.779990E-04  3.365470E-03  3.114283E-03  7.151499E-04  1.279151E-05  5.165374E-05  7.141058E-05  4.320815E-04  4.131985E-04  1.602890E-03  1.123604E-04  7.829375E-04  1.286576E-03  7.131151E-04
 2.791500E+02  6.439049E-02  7.747923E-02  2.302168E-02  3.027684E-02  3.370018E-02  4.025802E-02  4.188090E-02  1.786713E-02  2.442026E-04  1.674233E-02  3.585870E-02  3.736041E-02  5.206085E-02  7.234465E-03  6.223740E-02  4.773666E-02  3.444190E-02  6.652232E-02  4.074471E-03  3.300009E-04  2.041641E-05  1.070856E-05  1.881403E-07  5.567158E-05  6.776794E-05  9.325110E-06  4.327647E-08  7.273504E-08  1.869839E-05  2.532840E-05  1.979300E-05  5.692516E-08  8.382113E-07  8.408870E-07  2.004376E-05  2.812311E-01  8.568499E-04  2.875495E-05  3.953188E-04  1.383218E-04  5.430519E-05  4.935585E-03  4.311980E-03  1.491569E-03  1.021010E-04  1.062472E-04  1.154250E-04  2.358602E-04  3.299878E-03  2.905967E-03  6.677113E-04  1.139614E-05  4.608818E-05  6.358521E-05  4.195599E-04  3.978439E-04  1.542247E-03  1.086461E-04  7.180971E-04  1.177528E-03  6.700820E-04
 2.801500E+02  6.604398E-02  7.952747E-02  2.338139E-02  3.075986E-02  3.424026E-02  4.091555E-02  4.183193E-02  1.790436E-02  2.456349E-04  1.677511E-02  3.596430E-02  3.744662E-02  5.214558E-02  7.031520E-03  6.106319E-02  4.681707E-02  3.383055E-02  6.366814E-02  3.906806E-03  3.323025E-04  2.008969E-05  9.996165E-06  1.821696E-07  4.855088E-05  5.951853E-05  7.788431E-06  3.739477E-08  6.276536E-08  1.469744E-05  1.989426E-05  1.569584E-05  4.575063E-08  6.705124E-07  6.726315E-07  1.606954E-05  2.820849E-01  8.249765E-04  2.640776E-05  3.396281E-04  1.193832E-04  4.477786E-05  4.913429E-03  4.289077E-03  1.405530E-03  9.221994E-05  9.584968E-05  9.708696E-05  2.001768E-04  3.234401E-03  2.711183E-03  6.233218E-04  1.015336E-05  4.112327E-05  5.661974E-05  4.072389E-04  3.829319E-04  1.483410E-03  1.050157E-04  6.585387E-04  1.077596E-03  6.294774E-04
 2.811500E+02  6.771724E-02  8.159347E-02  2.373540E-02  3.123562E-02  3.477231E-02  4.156380E-02  4.176362E-02  1.793292E-02  2.469488E-04  1.679977E-02  3.605241E-02  3.751467E-02  5.220517E-02  6.831691E-03  5.988453E-02  4.589494E-02  3.321503E-02  6.091361E-02  3.744593E-03  3.345550E-04  1.976543E-05  9.332237E-06  1.763651E-07  4.236089E-05  5.229553E-05  6.509305E-06  3.232646E-08  5.418666E-08  1.156386E-05  1.564137E-05  1.245817E-05  3.679996E-08  5.368285E-07  5.385081E-07  1.289420E-05  2.828636E-01  7.942121E-04  2.425512E-05  2.919195E-04  1.030828E-04  3.694595E-05  4.889761E-03  4.264914E-03  1.324381E-03  8.330638E-05  8.648208E-05  8.170390E-05  1.699691E-04  3.169188E-03  2.529229E-03  5.818264E-04  9.047204E-06  3.669723E-05  5.042374E-05  3.951342E-04  3.684663E-04  1.426390E-03  1.014722E-04  6.038733E-04  9.860845E-04  5.911905E-04
 2.821500E+02  6.941023E-02  8.367641E-02  2.408340E-02  3.170371E-02  3.529588E-02  4.220220E-02  4.167618E-02  1.795282E-02  2.481431E-04  1.681633E-02  3.612300E-02  3.756456E-02  5.223968E-02  6.635032E-03  5.870256E-02  4.497112E-02  3.259597E-02  5.825627E-02  3.587716E-03  3.367685E-04  1.944481E-05  8.714107E-06  1.707373E-07  3.698124E-05  4.597331E-05  5.444551E-06  2.796075E-08  4.680754E-08  9.108581E-06  1.231155E-05  9.898859E-06  2.962916E-08  4.302329E-07  4.315656E-07  1.035657E-05  2.835757E-01  7.645634E-04  2.228241E-05  2.510551E-04  8.905591E-05  3.050738E-05  4.864751E-03  4.239644E-03  1.247913E-03  7.527018E-05  7.804706E-05  6.879988E-05  1.443995E-04  3.104362E-03  2.359394E-03  5.430681E-04  8.063137E-06  3.275356E-05  4.491479E-05  3.832583E-04  3.544481E-04  1.371186E-03  9.801751E-05  5.537295E-04  9.023317E-04  5.551108E-04
