#         T/K            c1          c2-1          c3-4          c3-5          c3-7          c3-9          c4-1          c4-3          c4-5          c4-6          c4-7          c4-8          c4-9          c5-1          c5-4          c5-6          c5-9          c6-2          c6-8            w1            w2          w3-1          w3-2          w4-1          w4-2          w5-2          w5-6          w5-7          w6-1          w6-2          w6-4          w6-5          w6-7          w6-8         w6-10        c1w1-2        c1w2-1        c1w3-1        c1w4-1        c1w4-3        c1w5-7        c2w1-1        c2w1-9        c2w2-1        c2w3-1        c2w3-6        c2w4-6        c2w4-8        c3w1-5        c3w2-2        c3w2-8        c3w3-2        c3w3-5        c3w3-9        c4w1-2        c4w1-5        c4w1-6        c4w1-9        c4w2-6        c4w2-7        c5w1-5
 2.731500E+02  7.873446E-01  4.705552E-01  9.927779E-02  1.303045E-01  1.449741E-01  1.728636E-01  1.497732E-01  6.262966E-02  8.364170E-04  5.873209E-02  1.250333E-01  1.307790E-01  1.830025E-01  2.442879E-02  1.983397E-01  1.525072E-01  1.089949E-01  2.053602E-01  1.243736E-02  4.509768E-03  1.600848E-04  7.706360E-05  1.081285E-06  4.544476E-04  5.297367E-04  7.908995E-05  2.978338E-07  5.048128E-07  1.910961E-04  2.600412E-04  1.915923E-04  5.074507E-07  7.692547E-06  7.718617E-06  1.814174E-04  1.964330E+00  5.109890E-03  1.712133E-04  2.824785E-03  9.608924E-04  4.144701E-04  2.402034E-02  2.109240E-02  7.598244E-03  5.376313E-04  5.636154E-04  7.812494E-04  1.510919E-03  1.322525E-02  1.256557E-02  2.876535E-03  5.428127E-05  2.175138E-04  3.039067E-04  1.425354E-03  1.423357E-03  5.541333E-03  3.787051E-04  2.870140E-03  4.767814E-03  2.315051E-03
 2.741500E+02  8.088618E-01  4.840799E-01  1.010692E-01  1.327007E-01  1.476511E-01  1.761111E-01  1.499347E-01  6.291056E-02  8.434722E-04  5.898782E-02  1.257067E-01  1.313964E-01  1.837355E-01  2.378272E-02  1.950001E-01  1.498762E-01  1.072871E-01  1.968591E-01  1.194530E-02  4.548782E-03  1.578694E-04  7.204382E-05  1.050135E-06  3.963788E-04  4.654515E-04  6.604425E-05  2.576768E-07  4.361144E-07  1.500196E-04  2.039846E-04  1.518006E-04  4.077147E-07  6.150078E-06  6.170714E-06  1.453837E-04  1.974444E+00  4.929025E-03  1.574556E-04  2.427099E-03  8.295693E-04  3.417069E-04  2.396982E-02  2.102988E-02  7.171136E-03  4.862090E-04  5.090686E-04  6.569947E-04  1.282506E-03  1.299295E-02  1.174345E-02  2.690055E-03  4.842340E-05  1.943444E-04  2.709508E-04  1.386992E-03  1.372928E-03  5.341116E-03  3.669105E-04  2.636272E-03  4.369688E-03  2.178422E-03
 2.751500E+02  8.306967E-01  4.977719E-01  1.028438E-01  1.350761E-01  1.503053E-01  1.793330E-01  1.500264E-01  6.316173E-02  8.501469E-04  5.921565E-02  1.263209E-01  1.319517E-01  1.843816E-01  2.314510E-02  1.916316E-01  1.472255E-01  1.055581E-01  1.886399E-01  1.146829E-02  4.585802E-03  1.555629E-04  6.729415E-05  1.018754E-06  3.454537E-04  4.086210E-04  5.509939E-05  2.226732E-07  3.763310E-07  1.176633E-04  1.598650E-04  1.201539E-04  3.272242E-07  4.911757E-06  4.928075E-06  1.163827E-04  1.983432E+00  4.751056E-03  1.446822E-04  2.083728E-03  7.155968E-04  2.814520E-04  2.390378E-02  2.095398E-02  6.763336E-03  4.393423E-04  4.594259E-04  5.520826E-04  1.087734E-03  1.275642E-02  1.096710E-02  2.513803E-03  4.316144E-05  1.734951E-04  2.413675E-04  1.348724E-03  1.323452E-03  5.144927E-03  3.552466E-04  2.419719E-03  4.001995E-03  2.048704E-03
 2.761500E+02  8.527866E-01  5.116014E-01  1.045973E-01  1.374250E-01  1.529302E-01  1.825216E-01  1.500484E-01  6.338282E-02  8.564314E-04  5.941528E-02  1.268751E-01  1.324441E-01  1.849400E-01  2.251662E-02  1.882416E-01  1.445609E-01  1.038122E-01  1.807046E-01  1.100658E-02  4.620975E-03  1.531970E-04  6.282376E-05  9.875220E-07  3.009618E-04  3.585816E-04  4.595181E-05  1.923087E-07  3.245535E-07  9.226419E-05  1.252600E-04  9.507661E-05  2.625210E-07  3.921408E-06  3.934306E-06  9.313244E-05  1.991409E+00  4.577039E-03  1.328771E-04  1.788317E-03  6.170504E-04  2.317398E-04  2.382445E-02  2.086668E-02  6.375689E-03  3.968044E-04  4.144307E-04  4.637928E-04  9.222285E-04  1.251742E-02  1.023704E-02  2.347925E-03  3.845328E-05  1.548079E-04  2.149148E-04  1.310771E-03  1.275126E-03  4.953508E-03  3.437700E-04  2.219940E-03  3.663627E-03  1.925923E-03
 2.771500E+02  8.751327E-01  5.255633E-01  1.063280E-01  1.397451E-01  1.555234E-01  1.856738E-01  1.500003E-01  6.357341E-02  8.623153E-04  5.958632E-02  1.273683E-01  1.328728E-01  1.854096E-01  2.189730E-02  1.848319E-01  1.418838E-01  1.020503E-01  1.730437E-01  1.055970E-02  4.654579E-03  1.507939E-04  5.862883E-05  9.566508E-07  2.621625E-04  3.146098E-04  3.831953E-05  1.660301E-07  2.798128E-07  7.235416E-05  9.815530E-05  7.523503E-05  2.105969E-07  3.130655E-06  3.140850E-06  7.452332E-05  1.998494E+00  4.407525E-03  1.219933E-04  1.534586E-03  5.319891E-04  1.907909E-04  2.373339E-02  2.076938E-02  6.008059E-03  3.582720E-04  3.737276E-04  3.895941E-04  7.818043E-04  1.227692E-02  9.551890E-03  2.192126E-03  3.424797E-05  1.380885E-04  1.913024E-04  1.273232E-03  1.228013E-03  4.767099E-03  3.325028E-04  2.035924E-03  3.352720E-03  1.809835E-03
 2.781500E+02  8.977357E-01  5.396524E-01  1.080342E-01  1.420342E-01  1.580824E-01  1.887867E-01  1.498819E-01  6.373318E-02  8.677893E-04  5.972849E-02  1.277997E-01  1.332370E-01  1.857896E-01  2.128718E-02  1.814047E-01  1.391958E-01  1.002737E-01  1.656489E-01  1.012724E-02  4.686864E-03  1.483723E-04  5.470206E-05  9.263069E-07  2.283758E-04  2.760301E-04  3.195955E-05  1.433290E-07  2.412218E-07  5.676121E-05  7.694434E-05  5.955210E-05  1.689778E-07  2.499980E-06  2.508041E-06  5.964617E-05  2.004790E+00  4.242914E-03  1.119785E-04  1.316926E-03  4.586647E-04  1.570995E-04  2.363199E-02  2.066332E-02  5.660091E-03  3.234241E-04  3.369655E-04  3.273010E-04  6.627956E-04  1.203576E-02  8.909960E-03  2.046043E-03  3.049708E-05  1.231511E-04  1.702546E-04  1.236185E-03  1.182160E-03  4.585867E-03  3.214629E-04  1.866653E-03  3.067411E-03  1.700184E-03
 2.791500E+02  9.205957E-01  5.538632E-01  1.097142E-01  1.442901E-01  1.606047E-01  1.918573E-01  1.496936E-01  6.386191E-02  8.728457E-04  5.984157E-02  1.281686E-01  1.335361E-01  1.860795E-01  2.068634E-02  1.779625E-01  1.364989E-01  9.848367E-02  1.585124E-01  9.708836E-03  4.718047E-03  1.459475E-04  5.103368E-05  8.966187E-07  1.989852E-04  2.422208E-04  2.666436E-05  1.237454E-07  2.079797E-07  4.455538E-05  6.035368E-05  4.716366E-05  1.356439E-07  1.997328E-06  2.003704E-06  4.776120E-05  2.010391E+00  4.083482E-03  1.027779E-04  1.130380E-03  3.955194E-04  1.294009E-04  2.352147E-02  2.054957E-02  5.331269E-03  2.919490E-04  3.038047E-04  2.750401E-04  5.620184E-04  1.179465E-02  8.309366E-03  1.909264E-03  2.715525E-05  1.098210E-04  1.515138E-04  1.199696E-03  1.137601E-03  4.409925E-03  3.106641E-04  1.711115E-03  2.805868E-03  1.596702E-03
 2.801500E+02  9.437120E-01  5.681898E-01  1.113667E-01  1.465107E-01  1.630880E-01  1.948828E-01  1.494356E-01  6.395949E-02  8.774781E-04  5.992549E-02  1.284748E-01  1.337701E-01  1.862789E-01  2.009488E-02  1.745081E-01  1.337952E-01  9.668192E-02  1.516272E-01  9.304154E-03  4.748319E-03  1.435322E-04  4.761222E-05  8.676827E-07  1.734377E-04  2.126172E-04  2.225800E-05  1.068679E-07  1.793727E-07  3.500231E-05  4.737866E-05  3.738001E-05  1.089562E-07  1.596842E-06  1.601888E-06  3.827001E-05  2.015376E+00  3.929403E-03  9.433609E-05  9.705991E-04  3.411767E-04  1.066396E-04  2.340290E-02  2.042908E-02  5.020957E-03  2.635488E-04  2.739220E-04  2.312149E-04  4.767258E-04  1.155421E-02  7.748097E-03  1.781347E-03  2.418046E-05  9.793606E-05  1.348413E-04  1.163819E-03  1.094354E-03  4.239333E-03  3.001169E-04  1.568326E-03  2.566322E-03  1.499116E-03
 2.811500E+02  9.670835E-01  5.826263E-01  1.129900E-01  1.486940E-01  1.655301E-01  1.978603E-01  1.491086E-01  6.402589E-02  8.816812E-04  5.998023E-02  1.287179E-01  1.339386E-01  1.863881E-01  1.951295E-02  1.710446E-01  1.310870E-01  9.487008E-02  1.449866E-01  8.912879E-03  4.777846E-03  1.411370E-04  4.442518E-05  8.395686E-07  1.512411E-04  1.867107E-04  1.859214E-05  9.233212E-08  1.547701E-07  2.752429E-05  3.722959E-05  2.965294E-05  8.759127E-08  1.277759E-06  1.281757E-06  3.069077E-05  2.019815E+00  3.780767E-03  8.659807E-05  8.337921E-04  2.944291E-04  8.793874E-05  2.327722E-02  2.030270E-02  4.728437E-03  2.379430E-04  2.470136E-04  1.944716E-04  4.045604E-04  1.131495E-02  7.224083E-03  1.661836E-03  2.153415E-05  8.734675E-05  1.200186E-04  1.128598E-03  1.052428E-03  4.074112E-03  2.898289E-04  1.437339E-03  2.347078E-03  1.407151E-03
 2.821500E+02  9.907084E-01  5.971665E-01  1.145827E-01  1.508382E-01  1.679288E-01  2.007873E-01  1.487134E-01  6.406118E-02  8.854512E-04  6.000586E-02  1.288980E-01  1.340419E-01  1.864073E-01  1.894067E-02  1.675751E-01  1.283767E-01  9.304998E-02  1.385842E-01  8.534717E-03  4.806775E-03  1.387701E-04  4.145949E-05  8.123245E-07  1.319605E-04  1.640469E-04  1.554227E-05  7.981806E-08  1.336190E-07  2.166815E-05  2.928759E-05  2.354812E-05  7.048398E-08  1.023469E-06  1.026639E-06  2.463695E-05  2.023771E+00  3.637597E-03  7.951052E-05  7.166735E-04  2.542231E-04  7.257316E-05  2.314524E-02  2.017114E-02  4.452938E-03  2.148698E-04  2.227968E-04  1.636661E-04  3.435078E-04  1.107732E-02  6.735236E-03  1.550267E-03  1.918117E-05  7.791654E-05  1.068465E-04  1.094067E-03  1.011824E-03  3.914251E-03  2.798054E-04  1.317252E-03  2.146532E-03  1.320538E-03
