#         T/K          U/kJ          H/kJ      S/J*K^-1
 2.731500E+02  3.673240E+01  3.673657E+01  1.398211E+02
 2.741500E+02  3.692067E+01  3.692483E+01  1.405091E+02
 2.751500E+02  3.710863E+01  3.711279E+01  1.411935E+02
 2.761500E+02  3.729604E+01  3.730021E+01  1.418734E+02
 2.771500E+02  3.748266E+01  3.748683E+01  1.425480E+02
 2.781500E+02  3.766826E+01  3.767244E+01  1.432165E+02
 2.791500E+02  3.785263E+01  3.785681E+01  1.438781E+02
 2.801500E+02  3.803555E+01  3.803973E+01  1.445322E+02
 2.811500E+02  3.821683E+01  3.822101E+01  1.451782E+02
 2.821500E+02  3.839629E+01  3.840048E+01  1.458154E+02
 2.831500E+02  3.857378E+01  3.857796E+01  1.464433E+02
 2.841500E+02  3.874914E+01  3.875333E+01  1.470616E+02
 2.851500E+02  3.892227E+01  3.892646E+01  1.476698E+02
 2.861500E+02  3.909305E+01  3.909725E+01  1.482677E+02
 2.871500E+02  3.926140E+01  3.926560E+01  1.488550E+02
 2.881500E+02  3.942726E+01  3.943146E+01  1.494316E+02
 2.891500E+02  3.959058E+01  3.959479E+01  1.499974E+02
 2.901500E+02  3.975133E+01  3.975554E+01  1.505524E+02
 2.911500E+02  3.990950E+01  3.991371E+01  1.510966E+02
 2.921500E+02  4.006508E+01  4.006929E+01  1.516301E+02
 2.931500E+02  4.021810E+01  4.022231E+01  1.521530E+02
 2.941500E+02  4.036858E+01  4.037279E+01  1.526654E+02
 2.951500E+02  4.051655E+01  4.052076E+01  1.531676E+02
 2.961500E+02  4.066206E+01  4.066628E+01  1.536598E+02
 2.971500E+02  4.080517E+01  4.080939E+01  1.541422E+02
 2.981500E+02  4.094593E+01  4.095015E+01  1.546152E+02
 2.991500E+02  4.108441E+01  4.108864E+01  1.550789E+02
 3.001500E+02  4.122068E+01  4.122491E+01  1.555336E+02
 3.011500E+02  4.135481E+01  4.135904E+01  1.559798E+02
 3.021500E+02  4.148687E+01  4.149110E+01  1.564176E+02
 3.031500E+02  4.161694E+01  4.162117E+01  1.568474E+02
 3.041500E+02  4.174510E+01  4.174933E+01  1.572694E+02
 3.051500E+02  4.187141E+01  4.187565E+01  1.576840E+02
 3.061500E+02  4.199596E+01  4.200020E+01  1.580915E+02
 3.071500E+02  4.211882E+01  4.212306E+01  1.584922E+02
 3.081500E+02  4.224006E+01  4.224430E+01  1.588863E+02
 3.091500E+02  4.235975E+01  4.236399E+01  1.592741E+02
 3.101500E+02  4.247796E+01  4.248221E+01  1.596559E+02
 3.111500E+02  4.259477E+01  4.259902E+01  1.600319E+02
 3.121500E+02  4.271023E+01  4.271448E+01  1.604024E+02
 3.131500E+02  4.282441E+01  4.282866E+01  1.607676E+02
 3.141500E+02  4.293737E+01  4.294162E+01  1.611277E+02
 3.151500E+02  4.304917E+01  4.305343E+01  1.614830E+02
 3.161500E+02  4.315988E+01  4.316413E+01  1.618338E+02
