#         T/K          U/kJ          H/kJ      S/J*K^-1
 2.731500E+02  6.244459E+01  6.244898E+01  1.346374E+02
 2.741500E+02  6.258091E+01  6.258530E+01  1.351356E+02
 2.751500E+02  6.271812E+01  6.272251E+01  1.356352E+02
 2.761500E+02  6.285612E+01  6.286051E+01  1.361358E+02
 2.771500E+02  6.299484E+01  6.299923E+01  1.366372E+02
 2.781500E+02  6.313420E+01  6.313859E+01  1.371392E+02
 2.791500E+02  6.327412E+01  6.327852E+01  1.376413E+02
 2.801500E+02  6.341454E+01  6.341894E+01  1.381435E+02
 2.811500E+02  6.355536E+01  6.355977E+01  1.386452E+02
 2.821500E+02  6.369652E+01  6.370092E+01  1.391464E+02
 2.831500E+02  6.383793E+01  6.384233E+01  1.396467E+02
 2.841500E+02  6.397951E+01  6.398392E+01  1.401459E+02
 2.851500E+02  6.412120E+01  6.412561E+01  1.406436E+02
 2.861500E+02  6.426291E+01  6.426732E+01  1.411397E+02
 2.871500E+02  6.440457E+01  6.440898E+01  1.416339E+02
 2.881500E+02  6.454611E+01  6.455052E+01  1.421260E+02
 2.891500E+02  6.468746E+01  6.469188E+01  1.426157E+02
 2.901500E+02  6.482855E+01  6.483297E+01  1.431028E+02
 2.911500E+02  6.496933E+01  6.497375E+01  1.435872E+02
 2.921500E+02  6.510973E+01  6.511415E+01  1.440686E+02
 2.931500E+02  6.524969E+01  6.525412E+01  1.445469E+02
 2.941500E+02  6.538916E+01  6.539359E+01  1.450218E+02
 2.951500E+02  6.552810E+01  6.553253E+01  1.454934E+02
 2.961500E+02  6.566644E+01  6.567087E+01  1.459613E+02
 2.971500E+02  6.580416E+01  6.580859E+01  1.464256E+02
 2.981500E+02  6.594121E+01  6.594564E+01  1.468860E+02
 2.991500E+02  6.607755E+01  6.608199E+01  1.473426E+02
 3.001500E+02  6.621316E+01  6.621760E+01  1.477951E+02
 3.011500E+02  6.634801E+01  6.635245E+01  1.482436E+02
 3.021500E+02  6.648206E+01  6.648651E+01  1.486881E+02
 3.031500E+02  6.661531E+01  6.661976E+01  1.491283E+02
 3.041500E+02  6.674773E+01  6.675218E+01  1.495644E+02
 3.051500E+02  6.687931E+01  6.688376E+01  1.499964E+02
 3.061500E+02  6.701004E+01  6.701449E+01  1.504241E+02
 3.071500E+02  6.713991E+01  6.714436E+01  1.508476E+02
 3.081500E+02  6.726891E+01  6.727337E+01  1.512669E+02
 3.091500E+02  6.739704E+01  6.740150E+01  1.516821E+02
 3.101500E+02  6.752431E+01  6.752877E+01  1.520931E+02
 3.111500E+02  6.765071E+01  6.765518E+01  1.525000E+02
 3.121500E+02  6.777625E+01  6.778072E+01  1.529028E+02
 3.131500E+02  6.790095E+01  6.790542E+01  1.533016E+02
 3.141500E+02  6.802480E+01  6.802927E+01  1.536965E+02
 3.151500E+02  6.814782E+01  6.815229E+01  1.540875E+02
 3.161500E+02  6.827002E+01  6.827450E+01  1.544747E+02
 3.171500E+02  6.839142E+01  6.839590E+01  1.548581E+02
 3.181500E+02  6.851204E+01  6.851652E+01  1.552378E+02
 3.191500E+02  6.863189E+01  6.863637E+01  1.556139E+02
 3.201500E+02  6.875099E+01  6.875548E+01  1.559865E+02
 3.211500E+02  6.886937E+01  6.887385E+01  1.563557E+02
 3.221500E+02  6.898704E+01  6.899152E+01  1.567215E+02
 3.231500E+02  6.910402E+01  6.910851E+01  1.570841E+02
 3.241500E+02  6.922035E+01  6.922484E+01  1.574435E+02
 3.251500E+02  6.933604E+01  6.934053E+01  1.577999E+02
 3.261500E+02  6.945111E+01  6.945561E+01  1.581533E+02
 3.271500E+02  6.956561E+01  6.957010E+01  1.585038E+02
 3.281500E+02  6.967953E+01  6.968403E+01  1.588515E+02
 3.291500E+02  6.979293E+01  6.979743E+01  1.591966E+02
 3.301500E+02  6.990581E+01  6.991032E+01  1.595390E+02
 3.311500E+02  7.001822E+01  7.002272E+01  1.598789E+02
 3.321500E+02  7.013016E+01  7.013467E+01  1.602165E+02
 3.331500E+02  7.024168E+01  7.024619E+01  1.605518E+02
 3.341500E+02  7.035280E+01  7.035731E+01  1.608848E+02
 3.351500E+02  7.046354E+01  7.046805E+01  1.612157E+02
 3.361500E+02  7.057393E+01  7.057845E+01  1.615446E+02
 3.371500E+02  7.068400E+01  7.068852E+01  1.618716E+02
 3.381500E+02  7.079378E+01  7.079830E+01  1.621967E+02
 3.391500E+02  7.090329E+01  7.090781E+01  1.625201E+02
 3.401500E+02  7.101256E+01  7.101708E+01  1.628418E+02
 3.411500E+02  7.112161E+01  7.112614E+01  1.631619E+02
 3.421500E+02  7.123048E+01  7.123501E+01  1.634806E+02
 3.431500E+02  7.133918E+01  7.134371E+01  1.637978E+02
 3.441500E+02  7.144774E+01  7.145228E+01  1.641138E+02
 3.451500E+02  7.155620E+01  7.156073E+01  1.644284E+02
 3.461500E+02  7.166456E+01  7.166910E+01  1.647420E+02
 3.471500E+02  7.177286E+01  7.177740E+01  1.650544E+02
 3.481500E+02  7.188113E+01  7.188567E+01  1.653658E+02
 3.491500E+02  7.198938E+01  7.199392E+01  1.656763E+02
 3.501500E+02  7.209764E+01  7.210219E+01  1.659859E+02
 3.511500E+02  7.220594E+01  7.221048E+01  1.662948E+02
 3.521500E+02  7.231429E+01  7.231884E+01  1.666029E+02
 3.531500E+02  7.242272E+01  7.242727E+01  1.669104E+02
 3.541500E+02  7.253126E+01  7.253581E+01  1.672173E+02
 3.551500E+02  1.015976E+02  1.045020E+02  2.573190E+02
 3.561500E+02  1.016437E+02  1.045568E+02  2.574734E+02
 3.571500E+02  1.016898E+02  1.046117E+02  2.576275E+02
 3.581500E+02  1.017360E+02  1.046666E+02  2.577812E+02
 3.591500E+02  1.017822E+02  1.047215E+02  2.579346E+02
 3.601500E+02  1.018284E+02  1.047765E+02  2.580875E+02
 3.611500E+02  1.018746E+02  1.048314E+02  2.582401E+02
 3.621500E+02  1.019209E+02  1.048864E+02  2.583924E+02
 3.631500E+02  1.019672E+02  1.049414E+02  2.585442E+02
 3.641500E+02  1.020136E+02  1.049965E+02  2.586958E+02
 3.651500E+02  1.020599E+02  1.050515E+02  2.588469E+02
 3.661500E+02  1.021063E+02  1.051066E+02  2.589978E+02
 3.671500E+02  1.021527E+02  1.051617E+02  2.591482E+02
 3.681500E+02  1.021992E+02  1.052169E+02  2.592984E+02
