#         T/K          A/kJ          G/kJ
  2.731500000000E+02   1.219740676048E+01   1.430051924537E+01
  2.741500000000E+02   1.197448720966E+01   1.408784303530E+01
  2.751500000000E+02   1.175139298012E+01   1.387495498171E+01
  2.761500000000E+02   1.152812486207E+01   1.366185748360E+01
  2.771500000000E+02   1.130468367441E+01   1.344855284065E+01
  2.781500000000E+02   1.108107025962E+01   1.323504325963E+01
  2.791500000000E+02   1.085728548007E+01   1.302133086102E+01
  2.801500000000E+02   1.063333021459E+01   1.280741768509E+01
  2.811500000000E+02   1.040920535537E+01   1.259330569743E+01
  2.821500000000E+02   1.018491180502E+01   1.237899679394E+01
  2.831500000000E+02   9.960450474052E+00   1.216449280549E+01
  2.841500000000E+02   9.735822278408E+00   1.194979550207E+01
  2.851500000000E+02   9.511028137367E+00   1.173490659664E+01
  2.861500000000E+02   9.286068971572E+00   1.151982774867E+01
  2.871500000000E+02   9.060945701272E+00   1.130456056731E+01
  2.881500000000E+02   8.835659244752E+00   1.108910661437E+01
  2.891500000000E+02   8.610210516914E+00   1.087346740701E+01
  2.901500000000E+02   8.384600428019E+00   1.065764442021E+01
  2.911500000000E+02   8.158829882571E+00   1.044163908904E+01
  2.921500000000E+02   7.932899778321E+00   1.022545281078E+01
  2.931500000000E+02   7.706811005401E+00   1.000908694683E+01
  2.941500000000E+02   7.480564445559E+00   9.792542824502E+00
  2.951500000000E+02   7.254160971496E+00   9.575821738633E+00
  2.961500000000E+02   7.027601446293E+00   9.358924953136E+00
  2.971500000000E+02   6.800886722920E+00   9.141853702387E+00
  2.981500000000E+02   6.574017643825E+00   8.924609192526E+00
  2.991500000000E+02   6.346995040583E+00   8.707192602670E+00
  3.001500000000E+02   6.119819733616E+00   8.489605086035E+00
  3.011500000000E+02   5.892492531963E+00   8.271847770978E+00
  3.021500000000E+02   5.665014233099E+00   8.053921761975E+00
  3.031500000000E+02   5.437385622812E+00   7.835828140530E+00
  3.041500000000E+02   5.209607475105E+00   7.617567966026E+00
  3.051500000000E+02   4.981680552145E+00   7.399142276522E+00
  3.061500000000E+02   4.753605604246E+00   7.180552089502E+00
  3.071500000000E+02   4.525383369873E+00   6.961798402580E+00
  3.081500000000E+02   4.297014575685E+00   6.742882194157E+00
  3.091500000000E+02   4.068499936588E+00   6.523804424048E+00
  3.101500000000E+02   3.839840155820E+00   6.304566034074E+00
  3.111500000000E+02   3.611035925049E+00   6.085167948613E+00
  3.121500000000E+02   3.382087924486E+00   5.865611075135E+00
  3.131500000000E+02   3.152996823017E+00   5.645896304698E+00
  3.141500000000E+02   2.923763278345E+00   5.426024512424E+00
  3.151500000000E+02   2.694387937138E+00   5.205996557956E+00
  3.161500000000E+02   2.464871435193E+00   4.985813285887E+00
  3.171500000000E+02   2.235214397606E+00   4.765475526171E+00
  3.181500000000E+02   2.005417438944E+00   4.544984094517E+00
  3.191500000000E+02   1.775481163427E+00   4.324339792769E+00
  3.201500000000E+02   1.545406165115E+00   4.103543409260E+00
  3.211500000000E+02   1.315193028089E+00   3.882595719167E+00
  3.221500000000E+02   1.084842326651E+00   3.661497484835E+00
  3.231500000000E+02   8.543546255083E-01   3.440249456101E+00
  3.241500000000E+02   6.237304799694E-01   3.218852370600E+00
  3.251500000000E+02   3.929704361386E-01   2.997306954062E+00
  3.261500000000E+02   1.620750311085E-01   2.775613920599E+00
  3.271500000000E+02  -6.895520684734E-02   2.553773972975E+00
  3.281500000000E+02  -3.001197580820E-01   2.331787802881E+00
  3.291500000000E+02  -5.314181113847E-01   2.109656091185E+00
  3.301500000000E+02  -7.628497637926E-01   1.887379508184E+00
  3.311500000000E+02  -9.944142204031E-01   1.664958713847E+00
  3.321500000000E+02  -1.226110994190E+00   1.442394358044E+00
  3.331500000000E+02  -1.457939605822E+00   1.219687080778E+00
  3.341500000000E+02  -1.689899583481E+00   9.968375124017E-01
  3.351500000000E+02  -1.921990462688E+00   7.738462738309E-01
  3.361500000000E+02  -2.154211786131E+00   5.507139767528E-01
  3.371500000000E+02  -2.386563103488E+00   3.274412238270E-01
  3.381500000000E+02  -2.619043971265E+00   1.040286088837E-01
  3.391500000000E+02  -2.851653952641E+00  -1.195232828995E-01
  3.401500000000E+02  -3.084392617280E+00  -3.432138747847E-01
  3.411500000000E+02  -3.317259541204E+00  -5.670425983213E-01
  3.421500000000E+02  -3.550254306622E+00  -7.910088931563E-01
  3.431500000000E+02  -3.783376501784E+00  -1.015112206867E+00
  3.441500000000E+02  -4.016625720833E+00  -1.239351994792E+00
  3.451500000000E+02  -4.250001563664E+00  -1.463727719874E+00
  3.461500000000E+02  -4.483503635779E+00  -1.688238852496E+00
  3.471500000000E+02  -4.717131548153E+00  -1.912884870329E+00
  3.481500000000E+02  -4.950884917103E+00  -2.137665258185E+00
  3.491500000000E+02  -5.184763364151E+00  -2.362579507863E+00
  3.501500000000E+02  -5.418766515903E+00  -2.587627118016E+00
  3.511500000000E+02  -5.652894003983E+00  -2.812807594059E+00
  3.521500000000E+02  -5.887145464669E+00  -3.038120447803E+00
  3.531500000000E+02  -6.121520539144E+00  -3.263565197681E+00
  3.541500000000E+02  -6.356018873137E+00  -3.489141368371E+00
  3.551500000000E+02  -6.590640116870E+00  -3.714848490736E+00
  3.561500000000E+02  -6.825383924949E+00  -3.940686101698E+00
  3.571500000000E+02  -7.060249956266E+00  -4.166653744117E+00
  3.581500000000E+02  -7.295237873887E+00  -4.392750966672E+00
  3.591500000000E+02  -7.530347344958E+00  -4.618977323747E+00
  3.601500000000E+02  -7.765578040609E+00  -4.845332375319E+00
  3.611500000000E+02  -8.000929635854E+00  -5.071815686847E+00
  3.621500000000E+02  -8.236401809504E+00  -5.298426829162E+00
  3.631500000000E+02  -8.471994244078E+00  -5.525165378368E+00
  3.641500000000E+02  -8.707706625715E+00  -5.752030915733E+00
  3.651500000000E+02  -8.943538644087E+00  -5.979023027593E+00
  3.661500000000E+02  -9.179489992323E+00  -6.206141305253E+00
  3.671500000000E+02  -9.415560366926E+00  -6.433385344888E+00
  3.681500000000E+02  -9.651749467694E+00  -6.660754747455E+00
  3.691500000000E+02  -9.888056997649E+00  -6.888249118596E+00
  3.701500000000E+02  -1.012448266296E+01  -7.115868068553E+00
  3.711500000000E+02  -1.036102617288E+01  -7.343611212078E+00
  3.721500000000E+02  -1.059768723966E+01  -7.571478168346E+00
  3.731500000000E+02  -1.083446557851E+01  -7.799468560877E+00
