#         T/K        V/dm^3  V(excl)/dm^3    alpha/K^-1        status
 2.731500E+02  4.626294E-02  4.485919E-02  2.326760E-04                                 112
 2.741500E+02  4.627371E-02  4.485919E-02  2.343155E-04                                 112
 2.751500E+02  4.628463E-02  4.485919E-02  2.376496E-04                                 112
 2.761500E+02  4.629571E-02  4.485919E-02  2.410037E-04                                 112
 2.771500E+02  4.630694E-02  4.485919E-02  2.443942E-04                                 112
 2.781500E+02  4.631834E-02  4.485919E-02  2.478196E-04                                 112
 2.791500E+02  4.632990E-02  4.485919E-02  2.512781E-04                                 112
 2.801500E+02  4.634163E-02  4.485919E-02  2.547680E-04                                 112
 2.811500E+02  4.635351E-02  4.485919E-02  2.582875E-04                                 112
 2.821500E+02  4.636557E-02  4.485919E-02  2.618348E-04                                 112
 2.831500E+02  4.637779E-02  4.485919E-02  2.654080E-04                                 112
 2.841500E+02  4.639019E-02  4.485919E-02  2.690052E-04                                 112
 2.851500E+02  4.640275E-02  4.485919E-02  2.726244E-04                                 112
 2.861500E+02  4.641549E-02  4.485919E-02  2.762637E-04                                 112
 2.871500E+02  4.642840E-02  4.485919E-02  2.799210E-04                                 112
 2.881500E+02  4.644148E-02  4.485919E-02  2.835943E-04                                 112
 2.891500E+02  4.645474E-02  4.485919E-02  2.872815E-04                                 112
 2.901500E+02  4.646817E-02  4.485919E-02  2.909807E-04                                 112
 2.911500E+02  4.648178E-02  4.485919E-02  2.946897E-04                                 112
 2.921500E+02  4.649557E-02  4.485919E-02  2.984065E-04                                 112
 2.931500E+02  4.650953E-02  4.485919E-02  3.021290E-04                                 112
 2.941500E+02  4.652367E-02  4.485919E-02  3.058553E-04                                 112
 2.951500E+02  4.653799E-02  4.485919E-02  3.095833E-04                                 112
 2.961500E+02  4.655249E-02  4.485919E-02  3.133111E-04                                 112
 2.971500E+02  4.656716E-02  4.485919E-02  3.170368E-04                                 112
 2.981500E+02  4.658201E-02  4.485919E-02  3.207585E-04                                 112
 2.991500E+02  4.659704E-02  4.485919E-02  3.244744E-04                                 112
 3.001500E+02  4.661225E-02  4.485919E-02  3.281828E-04                                 112
 3.011500E+02  4.662764E-02  4.485919E-02  3.318821E-04                                 112
 3.021500E+02  4.664320E-02  4.485919E-02  3.355707E-04                                 112
 3.031500E+02  4.665894E-02  4.485919E-02  3.392472E-04                                 112
 3.041500E+02  4.667486E-02  4.485919E-02  3.429102E-04                                 112
 3.051500E+02  4.669095E-02  4.485919E-02  3.465584E-04                                 112
 3.061500E+02  4.670722E-02  4.485919E-02  3.501907E-04                                 112
 3.071500E+02  4.672367E-02  4.485919E-02  3.538063E-04                                 112
 3.081500E+02  4.674029E-02  4.485919E-02  3.574042E-04                                 112
 3.091500E+02  4.675708E-02  4.485919E-02  3.609837E-04                                 112
 3.101500E+02  4.677404E-02  4.485919E-02  3.645443E-04                                 112
 3.111500E+02  4.679118E-02  4.485919E-02  3.680857E-04                                 112
 3.121500E+02  4.680849E-02  4.485919E-02  3.716076E-04                                 112
 3.131500E+02  4.682597E-02  4.485919E-02  3.751099E-04                                 112
 3.141500E+02  4.684362E-02  4.485919E-02  3.785929E-04                                 112
 3.151500E+02  4.686144E-02  4.485919E-02  3.820568E-04                                 112
 3.161500E+02  4.687943E-02  4.485919E-02  3.855021E-04                                 112
 3.171500E+02  4.689758E-02  4.485919E-02  3.889296E-04                                 112
 3.181500E+02  4.691591E-02  4.485919E-02  3.923401E-04                                 112
 3.191500E+02  4.693440E-02  4.485919E-02  3.957346E-04                                 112
 3.201500E+02  4.695305E-02  4.485919E-02  3.991145E-04                                 112
 3.211500E+02  4.697188E-02  4.485919E-02  4.024811E-04                                 112
 3.221500E+02  4.699086E-02  4.485919E-02  4.058362E-04                                 112
 3.231500E+02  4.701002E-02  4.485919E-02  4.091816E-04                                 112
 3.241500E+02  4.702933E-02  4.485919E-02  4.125192E-04                                 112
 3.251500E+02  4.704882E-02  4.485919E-02  4.158512E-04                                 112
 3.261500E+02  4.706847E-02  4.485919E-02  4.191801E-04                                 112
 3.271500E+02  4.708828E-02  4.485919E-02  4.225083E-04                                 112
 3.281500E+02  4.710826E-02  4.485919E-02  4.258387E-04                                 112
 3.291500E+02  4.712840E-02  4.485919E-02  4.291740E-04                                 112
 3.301500E+02  4.714871E-02  4.485919E-02  4.325173E-04                                 112
 3.311500E+02  4.716918E-02  4.485919E-02  2.880925E+02                                 112
 3.321500E+02  2.722533E+01  4.485919E-02  5.006583E-01                                 111
 3.331500E+02  2.730835E+01  4.485919E-02  3.039587E-03                                 111
 3.341500E+02  2.739134E+01  4.485919E-02  3.029661E-03                                 111
 3.351500E+02  2.747432E+01  4.485919E-02  3.019816E-03                                 111
 3.361500E+02  2.755728E+01  4.485919E-02  3.010051E-03                                 111
 3.371500E+02  2.764022E+01  4.485919E-02  3.000365E-03                                 111
 3.381500E+02  2.772314E+01  4.485919E-02  2.990755E-03                                 111
 3.391500E+02  2.780604E+01  4.485919E-02  2.981221E-03                                 111
 3.401500E+02  2.788893E+01  4.485919E-02  2.971761E-03                                 111
 3.411500E+02  2.797180E+01  4.485919E-02  2.962374E-03                                 111
 3.421500E+02  2.805466E+01  4.485919E-02  2.953059E-03                                 111
 3.431500E+02  2.813749E+01  4.485919E-02  2.943815E-03                                 111
 3.441500E+02  2.822032E+01  4.485919E-02  2.934640E-03                                 111
 3.451500E+02  2.830313E+01  4.485919E-02  2.925534E-03                                 111
 3.461500E+02  2.838592E+01  4.485919E-02  2.916496E-03                                 111
 3.471500E+02  2.846870E+01  4.485919E-02  2.907524E-03                                 111
 3.481500E+02  2.855147E+01  4.485919E-02  2.898617E-03                                 111
 3.491500E+02  2.863422E+01  4.485919E-02  2.889775E-03                                 111
 3.501500E+02  2.871696E+01  4.485919E-02  2.880996E-03                                 111
 3.511500E+02  2.879969E+01  4.485919E-02  2.872280E-03                                 111
 3.521500E+02  2.888240E+01  4.485919E-02  2.863625E-03                                 111
 3.531500E+02  2.896511E+01  4.485919E-02  2.855032E-03                                 111
 3.541500E+02  2.904780E+01  4.485919E-02  2.846498E-03                                 111
 3.551500E+02  2.913047E+01  4.485919E-02  2.838024E-03                                 111
 3.561500E+02  2.921314E+01  4.485919E-02  2.829607E-03                                 111
 3.571500E+02  2.929580E+01  4.485919E-02  2.821249E-03                                 111
 3.581500E+02  2.937844E+01  4.485919E-02  2.812947E-03                                 111
 3.591500E+02  2.946108E+01  4.485919E-02  2.804701E-03                                 111
 3.601500E+02  2.954370E+01  4.485919E-02  2.796510E-03                                 111
 3.611500E+02  2.962632E+01  4.485919E-02  2.788374E-03                                 111
 3.621500E+02  2.970892E+01  4.485919E-02  2.780292E-03                                 111
 3.631500E+02  2.979152E+01  4.485919E-02  2.772262E-03                                 111
 3.641500E+02  2.987410E+01  4.485919E-02  2.764286E-03                                 111
 3.651500E+02  2.995668E+01  4.485919E-02  2.756361E-03                                 111
 3.661500E+02  3.003924E+01  4.485919E-02  2.748487E-03                                 111
 3.671500E+02  3.012180E+01  4.485919E-02  2.740664E-03                                 111
 3.681500E+02  3.020435E+01  4.485919E-02  2.732891E-03                                 111
 3.691500E+02  3.028689E+01  4.485919E-02  2.725167E-03                                 111
 3.701500E+02  3.036942E+01  4.485919E-02  2.717492E-03                                 111
 3.711500E+02  3.045195E+01  4.485919E-02  2.709865E-03                                 111
 3.721500E+02  3.053447E+01  4.485919E-02  2.702285E-03                                 111
 3.731500E+02  3.061698E+01  4.485919E-02  2.694753E-03                                 111
 3.741500E+02  3.069948E+01  4.485919E-02  2.687267E-03                                 111
 3.751500E+02  3.078197E+01  4.485919E-02  2.679827E-03                                 111
 3.761500E+02  3.086446E+01  4.485919E-02  2.672433E-03                                 111
 3.771500E+02  3.094694E+01  4.485919E-02  2.665083E-03                                 111
 3.781500E+02  3.102941E+01  4.485919E-02  2.657778E-03                                 111
 3.791500E+02  3.111188E+01  4.485919E-02  2.650517E-03                                 111
 3.801500E+02  3.119433E+01  4.485919E-02  2.643299E-03                                 111
 3.811500E+02  3.127679E+01  4.485919E-02  2.636124E-03                                 111
 3.821500E+02  3.135923E+01  4.485919E-02  2.628992E-03                                 111
