#         T/K            c1          c2-1          c3-4          c3-5          c3-7          c3-9          c4-1          c4-3          c4-5          c4-6          c4-7          c4-8          c4-9          c5-1          c5-4          c5-6          c5-9          c6-2          c6-8            m1          m2-1          m3-1          m4-1          m5-1          m5-2          m6-2          m6-3          m6-4          m6-5          m6-7          m6-8          c1m1        c1m2-1        c1m2-7        c1m3-6        c1m4-1        c1m5-1        c1m5-6        c2m1-1        c2m2-1        c2m2-5        c2m3-1        c2m4-1        c2m4-3        c2m4-8        c3m1-1        c3m2-3        c3m3-8        c4m1-6        c4m2-4        c4m2-5        c5m1-9
 2.731500E+02  7.359840E-03  2.665744E-03  2.556382E-04  3.355313E-04  3.733052E-04  4.451200E-04  1.558192E-04  6.515786E-05  8.701810E-07  6.110296E-05  1.300806E-04  1.360582E-04  1.903899E-04  9.626606E-06  7.815931E-05  6.009822E-05  4.295142E-05  2.942681E-05  1.782195E-06  1.675679E-03  3.511989E-04  7.944649E-04  5.147316E-02  5.190977E-02  1.629208E-01  5.346159E-02  2.496356E-02  1.534736E-02  2.045855E-02  7.316755E-03  3.009928E-02  1.918940E-02  7.644850E-04  2.508518E-03  1.313909E-03  2.065229E-01  5.070743E-02  1.292189E-01  1.120868E-03  3.123889E-03  8.057095E-04  3.705085E-03  7.709174E-02  2.773804E-02  3.644717E-02  1.394413E-03  1.016149E-03  2.580729E-03  3.739095E-05  1.295652E-03  2.183258E-04  3.038680E-05
 2.741500E+02  7.568843E-03  2.758695E-03  2.630865E-04  3.454243E-04  3.843406E-04  4.584229E-04  1.584608E-04  6.648801E-05  8.914369E-07  6.234220E-05  1.328551E-04  1.388683E-04  1.941837E-04  9.567379E-06  7.844518E-05  6.029260E-05  4.315973E-05  2.893808E-05  1.755946E-06  1.749387E-03  3.722879E-04  8.285423E-04  5.219453E-02  5.217784E-02  1.640019E-01  5.325339E-02  2.501698E-02  1.529866E-02  2.039717E-02  7.321526E-03  3.016279E-02  2.000145E-02  7.932715E-04  2.611406E-03  1.353506E-03  2.066233E-01  5.025302E-02  1.281159E-01  1.161343E-03  3.200962E-03  8.257175E-04  3.748573E-03  7.588363E-02  2.739953E-02  3.587745E-02  1.428995E-03  1.031395E-03  2.580801E-03  3.791485E-05  1.293018E-03  2.184428E-04  3.038586E-05
 2.751500E+02  7.780863E-03  2.852957E-03  2.705104E-04  3.552911E-04  3.953484E-04  4.717000E-04  1.609763E-04  6.777166E-05  9.121958E-07  6.353757E-05  1.355406E-04  1.415823E-04  1.978389E-04  9.497575E-06  7.863591E-05  6.041388E-05  4.331569E-05  2.841962E-05  1.727760E-06  1.825927E-03  3.945103E-04  8.638851E-04  5.292417E-02  5.244854E-02  1.650923E-01  5.305047E-02  2.507155E-02  1.525131E-02  2.033755E-02  7.326680E-03  3.022770E-02  2.083809E-02  8.227789E-04  2.717254E-03  1.393746E-03  2.066835E-01  4.979630E-02  1.270054E-01  1.202458E-03  3.277947E-03  8.457073E-04  3.790598E-03  7.466970E-02  2.705551E-02  3.530493E-02  1.463178E-03  1.046043E-03  2.579093E-03  3.840613E-05  1.289194E-03  2.183531E-04  3.034862E-05
 2.761500E+02  7.995732E-03  2.948426E-03  2.778952E-04  3.651121E-04  4.063065E-04  4.849251E-04  1.633583E-04  6.900514E-05  9.324004E-07  6.468566E-05  1.381295E-04  1.441924E-04  2.013450E-04  9.417460E-06  7.873108E-05  6.046184E-05  4.341890E-05  2.787350E-05  1.697754E-06  1.905368E-03  4.179150E-04  9.005252E-04  5.366185E-02  5.272172E-02  1.661917E-01  5.285269E-02  2.512726E-02  1.520528E-02  2.027964E-02  7.332208E-03  3.029398E-02  2.169936E-02  8.530030E-04  2.826067E-03  1.434612E-03  2.067031E-01  4.933737E-02  1.258879E-01  1.244174E-03  3.354739E-03  8.656520E-04  3.831101E-03  7.345090E-02  2.670632E-02  3.473003E-02  1.496891E-03  1.060060E-03  2.575617E-03  3.886347E-05  1.284197E-03  2.180579E-04  3.027541E-05
 2.771500E+02  8.213376E-03  3.045017E-03  2.852267E-04  3.748687E-04  4.171943E-04  4.980734E-04  1.656000E-04  7.018490E-05  9.519941E-07  6.578317E-05  1.406143E-04  1.466912E-04  2.046918E-04  9.327292E-06  7.873032E-05  6.043629E-05  4.346896E-05  2.730165E-05  1.666036E-06  1.987800E-03  4.425569E-04  9.385017E-04  5.440758E-02  5.299730E-02  1.672997E-01  5.265988E-02  2.518406E-02  1.516052E-02  2.022337E-02  7.338095E-03  3.036157E-02  2.258551E-02  8.839441E-04  2.937866E-03  1.476091E-03  2.066816E-01  4.887626E-02  1.247633E-01  1.286457E-03  3.431243E-03  8.855266E-04  3.870019E-03  7.222789E-02  2.635220E-02  3.415308E-02  1.530068E-03  1.073418E-03  2.570376E-03  3.928550E-05  1.278038E-03  2.175578E-04  3.016646E-05
 2.781500E+02  8.433714E-03  3.142638E-03  2.924909E-04  3.845423E-04  4.279911E-04  5.111198E-04  1.676946E-04  7.130754E-05  9.709216E-07  6.682691E-05  1.429880E-04  1.490715E-04  2.078698E-04  9.227367E-06  7.863363E-05  6.033731E-05  4.346569E-05  2.670603E-05  1.632720E-06  2.073319E-03  4.684932E-04  9.778546E-04  5.516136E-02  5.327522E-02  1.684162E-01  5.247182E-02  2.524189E-02  1.511698E-02  2.016868E-02  7.344323E-03  3.043042E-02  2.349675E-02  9.156016E-04  3.052668E-03  1.518168E-03  2.066188E-01  4.841294E-02  1.236316E-01  1.329268E-03  3.507360E-03  9.053055E-04  3.907294E-03  7.100132E-02  2.599339E-02  3.357439E-02  1.562639E-03  1.086085E-03  2.563377E-03  3.967098E-05  1.270732E-03  2.168540E-04  3.002212E-05
 2.791500E+02  8.656662E-03  3.241196E-03  2.996735E-04  3.941139E-04  4.386757E-04  5.240391E-04  1.696362E-04  7.236979E-05  9.891288E-07  6.781384E-05  1.452436E-04  1.513262E-04  2.108695E-04  9.118013E-06  7.844138E-05  6.016526E-05  4.340911E-05  2.608870E-05  1.597925E-06  2.162023E-03  4.957830E-04  1.018625E-03  5.592319E-02  5.355539E-02  1.695410E-01  5.228832E-02  2.530070E-02  1.507461E-02  2.011550E-02  7.350874E-03  3.050044E-02  2.443325E-02  9.479741E-04  3.170486E-03  1.560826E-03  2.065142E-01  4.794744E-02  1.224929E-01  1.372569E-03  3.582990E-03  9.249628E-04  3.942868E-03  6.977187E-02  2.563016E-02  3.299427E-02  1.594537E-03  1.098033E-03  2.554629E-03  4.001876E-05  1.262299E-03  2.159483E-04  2.984290E-05
 2.801500E+02  8.882132E-03  3.340593E-03  3.067602E-04  4.035646E-04  4.492269E-04  5.368057E-04  1.714190E-04  7.336853E-05  1.006563E-06  6.874110E-05  1.473746E-04  1.534489E-04  2.136823E-04  8.999590E-06  7.815431E-05  5.992081E-05  4.329946E-05  2.545177E-05  1.561772E-06  2.254010E-03  5.244880E-04  1.060853E-03  5.669307E-02  5.383774E-02  1.706739E-01  5.210919E-02  2.536043E-02  1.503335E-02  2.006376E-02  7.357731E-03  3.057158E-02  2.539520E-02  9.810592E-04  3.291331E-03  1.604051E-03  2.063676E-01  4.747976E-02  1.213473E-01  1.416318E-03  3.658033E-03  9.444726E-04  3.976687E-03  6.854023E-02  2.526275E-02  3.241306E-02  1.625696E-03  1.109237E-03  2.544149E-03  4.032781E-05  1.252759E-03  2.148430E-04  2.962943E-05
 2.811500E+02  9.110031E-03  3.440726E-03  3.137367E-04  4.128754E-04  4.596237E-04  5.493942E-04  1.730378E-04  7.430087E-05  1.023175E-06  6.960595E-05  1.493748E-04  1.554333E-04  2.163000E-04  8.872485E-06  7.777352E-05  5.960489E-05  4.313717E-05  2.479737E-05  1.524389E-06  2.349384E-03  5.546719E-04  1.104583E-03  5.747098E-02  5.412217E-02  1.718144E-01  5.193423E-02  2.542103E-02  1.499315E-02  2.001338E-02  7.364873E-03  3.064376E-02  2.638272E-02  1.014854E-03  3.415212E-03  1.647822E-03  2.061787E-01  4.700992E-02  1.201947E-01  1.460472E-03  3.732387E-03  9.638084E-04  4.008697E-03  6.730708E-02  2.489143E-02  3.183108E-02  1.656049E-03  1.119670E-03  2.531955E-03  4.059724E-05  1.242139E-03  2.135412E-04  2.938245E-05
 2.821500E+02  9.340261E-03  3.541490E-03  3.205887E-04  4.220272E-04  4.698447E-04  5.617788E-04  1.744880E-04  7.516407E-05  1.038915E-06  7.040589E-05  1.512382E-04  1.572736E-04  2.187148E-04  8.737116E-06  7.730047E-05  5.921869E-05  4.292290E-05  2.412766E-05  1.485903E-06  2.448248E-03  5.864008E-04  1.149857E-03  5.825690E-02  5.440859E-02  1.729625E-01  5.176324E-02  2.548242E-02  1.495395E-02  1.996431E-02  7.372282E-03  3.071691E-02  2.739593E-02  1.049353E-03  3.542132E-03  1.692123E-03  2.059473E-01  4.653795E-02  1.190352E-01  1.504986E-03  3.805952E-03  9.829438E-04  4.038849E-03  6.607313E-02  2.451647E-02  3.124865E-02  1.685532E-03  1.129310E-03  2.518069E-03  4.082624E-05  1.230466E-03  2.120464E-04  2.910285E-05
