#         T/K        V/dm^3  V(excl)/dm^3    alpha/K^-1        status
 2.731500E+02  1.944949E+01  4.097010E-02  5.676086E-03                                 111
 2.741500E+02  1.955988E+01  4.097010E-02  5.638206E-03                                 111
 2.751500E+02  1.967005E+01  4.097010E-02  5.594910E-03                                 111
 2.761500E+02  1.977999E+01  4.097010E-02  5.551981E-03                                 111
 2.771500E+02  1.988969E+01  4.097010E-02  5.509425E-03                                 111
 2.781500E+02  1.999915E+01  4.097010E-02  5.467250E-03                                 111
 2.791500E+02  2.010837E+01  4.097010E-02  5.425462E-03                                 111
 2.801500E+02  2.021734E+01  4.097010E-02  5.384066E-03                                 111
 2.811500E+02  2.032607E+01  4.097010E-02  5.343068E-03                                 111
 2.821500E+02  2.043455E+01  4.097010E-02  5.302472E-03                                 111
 2.831500E+02  2.054278E+01  4.097010E-02  5.262283E-03                                 111
 2.841500E+02  2.065075E+01  4.097010E-02  5.222504E-03                                 111
 2.851500E+02  2.075848E+01  4.097010E-02  5.183137E-03                                 111
 2.861500E+02  2.086594E+01  4.097010E-02  5.144186E-03                                 111
 2.871500E+02  2.097315E+01  4.097010E-02  5.105652E-03                                 111
 2.881500E+02  2.108011E+01  4.097010E-02  5.067537E-03                                 111
 2.891500E+02  2.118680E+01  4.097010E-02  5.029843E-03                                 111
 2.901500E+02  2.129324E+01  4.097010E-02  4.992570E-03                                 111
 2.911500E+02  2.139942E+01  4.097010E-02  4.955718E-03                                 111
 2.921500E+02  2.150534E+01  4.097010E-02  4.919289E-03                                 111
 2.931500E+02  2.161100E+01  4.097010E-02  4.883280E-03                                 111
 2.941500E+02  2.171640E+01  4.097010E-02  4.847693E-03                                 111
 2.951500E+02  2.182155E+01  4.097010E-02  4.812525E-03                                 111
 2.961500E+02  2.192644E+01  4.097010E-02  4.777776E-03                                 111
 2.971500E+02  2.203107E+01  4.097010E-02  4.743445E-03                                 111
 2.981500E+02  2.213544E+01  4.097010E-02  4.709529E-03                                 112
 2.991500E+02  2.223956E+01  4.097010E-02  4.676027E-03                                 111
 3.001500E+02  2.234343E+01  4.097010E-02  4.642936E-03                                 111
 3.011500E+02  2.244704E+01  4.097010E-02  4.610254E-03                                 111
 3.021500E+02  2.255040E+01  4.097010E-02  4.577979E-03                                 111
 3.031500E+02  2.265351E+01  4.097010E-02  4.546108E-03                                 111
 3.041500E+02  2.275637E+01  4.097010E-02  4.514637E-03                                 111
 3.051500E+02  2.285898E+01  4.097010E-02  4.483563E-03                                 111
 3.061500E+02  2.296135E+01  4.097010E-02  4.452885E-03                                 111
 3.071500E+02  2.306347E+01  4.097010E-02  4.422596E-03                                 111
 3.081500E+02  2.316535E+01  4.097010E-02  4.392696E-03                                 111
 3.091500E+02  2.326699E+01  4.097010E-02  4.363179E-03                                 111
 3.101500E+02  2.336839E+01  4.097010E-02  4.334042E-03                                 111
 3.111500E+02  2.346955E+01  4.097010E-02  4.305281E-03                                 111
 3.121500E+02  2.357047E+01  4.097010E-02  4.276892E-03                                 111
 3.131500E+02  2.367117E+01  4.097010E-02  4.248871E-03                                 111
 3.141500E+02  2.377163E+01  4.097010E-02  4.221215E-03                                 111
 3.151500E+02  2.387186E+01  4.097010E-02  4.193918E-03                                 111
 3.161500E+02  2.397186E+01  4.097010E-02  4.166977E-03                                 111
 3.171500E+02  2.407164E+01  4.097010E-02  4.140388E-03                                 111
 3.181500E+02  2.417119E+01  4.097010E-02  4.114146E-03                                 111
 3.191500E+02  2.427052E+01  4.097010E-02  4.088247E-03                                 111
 3.201500E+02  2.436964E+01  4.097010E-02  4.062686E-03                                 111
 3.211500E+02  2.446854E+01  4.097010E-02  4.037459E-03                                 111
 3.221500E+02  2.456722E+01  4.097010E-02  4.012563E-03                                 111
 3.231500E+02  2.466569E+01  4.097010E-02  3.987992E-03                                 111
 3.241500E+02  2.476395E+01  4.097010E-02  3.963741E-03                                 111
 3.251500E+02  2.486201E+01  4.097010E-02  3.939808E-03                                 111
 3.261500E+02  2.495986E+01  4.097010E-02  3.916187E-03                                 111
 3.271500E+02  2.505750E+01  4.097010E-02  3.892873E-03                                 111
 3.281500E+02  2.515495E+01  4.097010E-02  3.869864E-03                                 111
 3.291500E+02  2.525219E+01  4.097010E-02  3.847153E-03                                 111
 3.301500E+02  2.534925E+01  4.097010E-02  3.824737E-03                                 111
 3.311500E+02  2.544610E+01  4.097010E-02  3.802612E-03                                 111
 3.321500E+02  2.554277E+01  4.097010E-02  3.780774E-03                                 111
 3.331500E+02  2.563925E+01  4.097010E-02  3.759217E-03                                 111
 3.341500E+02  2.573554E+01  4.097010E-02  3.737938E-03                                 111
 3.351500E+02  2.583164E+01  4.097010E-02  3.716933E-03                                 111
 3.361500E+02  2.592756E+01  4.097010E-02  3.696197E-03                                 111
 3.371500E+02  2.602331E+01  4.097010E-02  3.675727E-03                                 111
 3.381500E+02  2.611887E+01  4.097010E-02  3.655517E-03                                 111
 3.391500E+02  2.621426E+01  4.097010E-02  3.635565E-03                                 111
 3.401500E+02  2.630948E+01  4.097010E-02  3.615867E-03                                 111
 3.411500E+02  2.640453E+01  4.097010E-02  3.596417E-03                                 111
 3.421500E+02  2.649940E+01  4.097010E-02  3.577213E-03                                 111
 3.431500E+02  2.659412E+01  4.097010E-02  3.558251E-03                                 111
 3.441500E+02  2.668866E+01  4.097010E-02  3.539526E-03                                 111
 3.451500E+02  2.678305E+01  4.097010E-02  3.521035E-03                                 111
 3.461500E+02  2.687727E+01  4.097010E-02  3.502774E-03                                 111
 3.471500E+02  2.697134E+01  4.097010E-02  3.484740E-03                                 111
 3.481500E+02  2.706525E+01  4.097010E-02  3.466928E-03                                 111
 3.491500E+02  2.715900E+01  4.097010E-02  3.449336E-03                                 111
 3.501500E+02  2.725261E+01  4.097010E-02  3.431960E-03                                 111
 3.511500E+02  2.734606E+01  4.097010E-02  3.414796E-03                                 111
 3.521500E+02  2.743937E+01  4.097010E-02  3.397840E-03                                 111
 3.531500E+02  2.753253E+01  4.097010E-02  3.381090E-03                                 111
 3.541500E+02  2.762555E+01  4.097010E-02  3.364542E-03                                 111
 3.551500E+02  2.771843E+01  4.097010E-02  3.348193E-03                                 111
 3.561500E+02  2.781116E+01  4.097010E-02  3.332039E-03                                 111
 3.571500E+02  2.790376E+01  4.097010E-02  3.316078E-03                                 111
 3.581500E+02  2.799623E+01  4.097010E-02  3.300306E-03                                 111
 3.591500E+02  2.808855E+01  4.097010E-02  3.284720E-03                                 111
 3.601500E+02  2.818075E+01  4.097010E-02  3.269317E-03                                 111
 3.611500E+02  2.827282E+01  4.097010E-02  3.254095E-03                                 111
 3.621500E+02  2.836476E+01  4.097010E-02  3.239049E-03                                 111
 3.631500E+02  2.845657E+01  4.097010E-02  3.224178E-03                                 111
 3.641500E+02  2.854825E+01  4.097010E-02  3.209478E-03                                 111
