#         T/K     Cv/J*K^-1     Cp/J*K^-1
 2.731500E+02  6.554700E+01  6.555194E+01
 2.741500E+02  6.557550E+01  6.558046E+01
 2.751500E+02  6.560324E+01  6.560825E+01
 2.761500E+02  6.563025E+01  6.563531E+01
 2.771500E+02  6.565656E+01  6.566165E+01
 2.781500E+02  6.568217E+01  6.568731E+01
 2.791500E+02  6.570710E+01  6.571229E+01
 2.801500E+02  6.573138E+01  6.573661E+01
 2.811500E+02  6.575502E+01  6.576029E+01
 2.821500E+02  6.577803E+01  6.578335E+01
 2.831500E+02  6.580043E+01  6.580580E+01
 2.841500E+02  6.582224E+01  6.582766E+01
 2.851500E+02  6.584348E+01  6.584895E+01
 2.861500E+02  6.586417E+01  6.586968E+01
 2.871500E+02  6.588432E+01  6.588988E+01
 2.881500E+02  6.590395E+01  6.590957E+01
 2.891500E+02  6.592309E+01  6.592876E+01
 2.901500E+02  6.594176E+01  6.594748E+01
 2.911500E+02  6.595998E+01  6.596575E+01
 2.921500E+02  6.597777E+01  6.598359E+01
 2.931500E+02  6.599517E+01  6.600104E+01
 2.941500E+02  6.601219E+01  6.601811E+01
 2.951500E+02  6.602887E+01  6.603483E+01
 2.961500E+02  6.604523E+01  6.605124E+01
 2.971500E+02  6.606130E+01  6.606736E+01
 2.981500E+02  6.607711E+01  6.608322E+01
 2.991500E+02  6.609270E+01  6.609885E+01
 3.001500E+02  6.610809E+01  6.611429E+01
 3.011500E+02  6.612333E+01  6.612956E+01
 3.021500E+02  6.613843E+01  6.614471E+01
 3.031500E+02  6.615345E+01  6.615976E+01
 3.041500E+02  6.616841E+01  6.617476E+01
 3.051500E+02  6.618334E+01  6.618973E+01
 3.061500E+02  6.619827E+01  6.620470E+01
 3.071500E+02  6.621326E+01  6.621971E+01
 3.081500E+02  6.622832E+01  6.623481E+01
 3.091500E+02  6.624351E+01  6.625002E+01
 3.101500E+02  6.625884E+01  6.626538E+01
 3.111500E+02  6.627435E+01  6.628092E+01
 3.121500E+02  6.629009E+01  6.629667E+01
 3.131500E+02  6.630607E+01  6.631268E+01
 3.141500E+02  6.632234E+01  6.632896E+01
 3.151500E+02  6.633893E+01  6.634556E+01
 3.161500E+02  6.635586E+01  6.636251E+01
 3.171500E+02  6.637317E+01  6.637982E+01
 3.181500E+02  6.639088E+01  6.639754E+01
 3.191500E+02  6.640902E+01  6.641569E+01
 3.201500E+02  6.642762E+01  6.643428E+01
 3.211500E+02  6.644669E+01  6.645336E+01
 3.221500E+02  6.646627E+01  1.374419E+03
 3.231500E+02  5.514230E+01  1.367563E+03
 3.241500E+02  5.521644E+01  6.415614E+01
 3.251500E+02  5.529052E+01  6.422163E+01
 3.261500E+02  5.536452E+01  6.428717E+01
 3.271500E+02  5.543845E+01  6.435274E+01
 3.281500E+02  5.551231E+01  6.441836E+01
 3.291500E+02  5.558609E+01  6.448402E+01
 3.301500E+02  5.565979E+01  6.454971E+01
 3.311500E+02  5.573341E+01  6.461543E+01
 3.321500E+02  5.580695E+01  6.468118E+01
 3.331500E+02  5.588040E+01  6.474695E+01
 3.341500E+02  5.595378E+01  6.481275E+01
 3.351500E+02  5.602706E+01  6.487857E+01
 3.361500E+02  5.610025E+01  6.494440E+01
 3.371500E+02  5.617336E+01  6.501025E+01
 3.381500E+02  5.624637E+01  6.507611E+01
 3.391500E+02  5.631929E+01  6.514198E+01
 3.401500E+02  5.639211E+01  6.520786E+01
 3.411500E+02  5.646483E+01  6.527374E+01
 3.421500E+02  5.653746E+01  6.533962E+01
 3.431500E+02  5.660999E+01  6.540550E+01
 3.441500E+02  5.668241E+01  6.547137E+01
 3.451500E+02  5.675473E+01  6.553724E+01
 3.461500E+02  5.682695E+01  6.560310E+01
 3.471500E+02  5.689906E+01  6.566894E+01
 3.481500E+02  5.697107E+01  6.573477E+01
 3.491500E+02  5.704296E+01  6.580058E+01
 3.501500E+02  5.711475E+01  6.586637E+01
 3.511500E+02  5.718642E+01  6.593214E+01
 3.521500E+02  5.725799E+01  6.599789E+01
 3.531500E+02  5.732944E+01  6.606361E+01
 3.541500E+02  5.740077E+01  6.612930E+01
 3.551500E+02  5.747199E+01  6.619495E+01
 3.561500E+02  5.754310E+01  6.626058E+01
 3.571500E+02  5.761408E+01  6.632616E+01
 3.581500E+02  5.768495E+01  6.639171E+01
 3.591500E+02  5.775570E+01  6.645722E+01
 3.601500E+02  5.782632E+01  6.652269E+01
 3.611500E+02  5.789683E+01  6.658811E+01
 3.621500E+02  5.796721E+01  6.665348E+01
 3.631500E+02  5.803747E+01  6.671881E+01
 3.641500E+02  5.810760E+01  6.678408E+01
 3.651500E+02  5.817761E+01  6.684931E+01
 3.661500E+02  5.824749E+01  6.691447E+01
 3.671500E+02  5.831724E+01  6.697958E+01
 3.681500E+02  5.838687E+01  6.704464E+01
 3.691500E+02  5.845637E+01  6.710963E+01
 3.701500E+02  5.852574E+01  6.717456E+01
 3.711500E+02  5.859497E+01  6.723942E+01
 3.721500E+02  5.866408E+01  6.730422E+01
 3.731500E+02  5.873306E+01  6.736896E+01
 3.741500E+02  5.880190E+01  6.743362E+01
 3.751500E+02  5.887061E+01  6.749821E+01
