#         T/K          U/kJ          H/kJ      S/J*K^-1
 2.731500E+02  4.662120E+01  4.662778E+01  1.836289E+02
 2.741500E+02  4.680526E+01  4.681184E+01  1.843015E+02
 2.751500E+02  4.698873E+01  4.699532E+01  1.849695E+02
 2.761500E+02  4.717162E+01  4.717822E+01  1.856331E+02
 2.771500E+02  4.735396E+01  4.736056E+01  1.862922E+02
 2.781500E+02  4.753575E+01  4.754235E+01  1.869469E+02
 2.791500E+02  4.771702E+01  4.772363E+01  1.875975E+02
 2.801500E+02  4.789780E+01  4.790441E+01  1.882440E+02
 2.811500E+02  4.807811E+01  4.808473E+01  1.888864E+02
 2.821500E+02  4.825797E+01  4.826459E+01  1.895251E+02
 2.831500E+02  4.843740E+01  4.844403E+01  1.901599E+02
 2.841500E+02  4.861644E+01  4.862307E+01  1.907911E+02
 2.851500E+02  4.879508E+01  4.880172E+01  1.914187E+02
 2.861500E+02  4.897336E+01  4.898001E+01  1.920429E+02
 2.871500E+02  4.915128E+01  4.915794E+01  1.926636E+02
 2.881500E+02  4.932886E+01  4.933552E+01  1.932809E+02
 2.891500E+02  4.950610E+01  4.951276E+01  1.938950E+02
 2.901500E+02  4.968300E+01  4.968967E+01  1.945057E+02
 2.911500E+02  4.985956E+01  4.986624E+01  1.951132E+02
 2.921500E+02  5.003579E+01  5.004247E+01  1.957175E+02
 2.931500E+02  5.021167E+01  5.021835E+01  1.963185E+02
 2.941500E+02  5.038719E+01  5.039388E+01  1.969162E+02
 2.951500E+02  5.056234E+01  5.056904E+01  1.975107E+02
 2.961500E+02  5.073710E+01  5.074380E+01  1.981018E+02
 2.971500E+02  5.091145E+01  5.091816E+01  1.986896E+02
 2.981500E+02  5.108538E+01  5.109209E+01  1.992739E+02
 2.991500E+02  5.125885E+01  5.126557E+01  1.998548E+02
 3.001500E+02  5.143183E+01  5.143856E+01  2.004321E+02
 3.011500E+02  5.160430E+01  5.161103E+01  2.010058E+02
 3.021500E+02  5.177622E+01  5.178296E+01  2.015757E+02
 3.031500E+02  5.194756E+01  5.195430E+01  2.021419E+02
 3.041500E+02  5.211826E+01  5.212502E+01  2.027041E+02
 3.051500E+02  5.228833E+01  5.229509E+01  2.032623E+02
 3.061500E+02  5.245769E+01  5.246446E+01  2.038165E+02
 3.071500E+02  5.262632E+01  5.263309E+01  2.043664E+02
 3.081500E+02  5.279416E+01  5.280094E+01  2.049120E+02
 3.091500E+02  5.296119E+01  5.296797E+01  2.054532E+02
 3.101500E+02  5.312734E+01  5.313414E+01  2.059898E+02
 3.111500E+02  5.329260E+01  5.329940E+01  2.065218E+02
 3.121500E+02  5.345690E+01  5.346370E+01  2.070490E+02
 3.131500E+02  5.362020E+01  5.362701E+01  2.075713E+02
 3.141500E+02  5.378247E+01  5.378929E+01  2.080887E+02
 3.151500E+02  5.394366E+01  5.395049E+01  2.086010E+02
 3.161500E+02  5.410374E+01  5.411057E+01  2.091082E+02
 3.171500E+02  5.426266E+01  5.426950E+01  2.096101E+02
 3.181500E+02  5.442038E+01  5.442723E+01  2.101066E+02
 3.191500E+02  5.457687E+01  5.458373E+01  2.105978E+02
 3.201500E+02  5.473210E+01  5.473896E+01  2.110834E+02
 3.211500E+02  5.488603E+01  5.489290E+01  2.115635E+02
 3.221500E+02  5.503864E+01  5.504551E+01  2.120379E+02
 3.231500E+02  7.650442E+01  7.912719E+01  2.867552E+02
 3.241500E+02  7.656313E+01  7.919485E+01  2.869646E+02
 3.251500E+02  7.662186E+01  7.926251E+01  2.871734E+02
 3.261500E+02  7.668059E+01  7.933017E+01  2.873815E+02
 3.271500E+02  7.673933E+01  7.939783E+01  2.875890E+02
 3.281500E+02  7.679809E+01  7.946550E+01  2.877959E+02
 3.291500E+02  7.685687E+01  7.953317E+01  2.880022E+02
 3.301500E+02  7.691565E+01  7.960086E+01  2.882079E+02
 3.311500E+02  7.697446E+01  7.966855E+01  2.884129E+02
 3.321500E+02  7.703328E+01  7.973625E+01  2.886174E+02
 3.331500E+02  7.709212E+01  7.980396E+01  2.888213E+02
 3.341500E+02  7.715098E+01  7.987168E+01  2.890246E+02
 3.351500E+02  7.720986E+01  7.993942E+01  2.892274E+02
 3.361500E+02  7.726877E+01  8.000717E+01  2.894296E+02
 3.371500E+02  7.732769E+01  8.007493E+01  2.896312E+02
 3.381500E+02  7.738664E+01  8.014271E+01  2.898323E+02
 3.391500E+02  7.744561E+01  8.021051E+01  2.900328E+02
 3.401500E+02  7.750460E+01  8.027833E+01  2.902328E+02
 3.411500E+02  7.756363E+01  8.034616E+01  2.904322E+02
 3.421500E+02  7.762268E+01  8.041401E+01  2.906312E+02
 3.431500E+02  7.768175E+01  8.048189E+01  2.908296E+02
 3.441500E+02  7.774086E+01  8.054979E+01  2.910275E+02
