#         T/K     Cv/J*K^-1     Cp/J*K^-1
 2.731500E+02  4.394716E+01  4.394868E+01
 2.741500E+02  4.399017E+01  4.399168E+01
 2.751500E+02  4.403325E+01  4.403474E+01
 2.761500E+02  4.407645E+01  4.407794E+01
 2.771500E+02  4.411985E+01  4.412131E+01
 2.781500E+02  4.416348E+01  4.416492E+01
 2.791500E+02  4.420738E+01  4.420880E+01
 2.801500E+02  4.425159E+01  4.425299E+01
 2.811500E+02  4.429615E+01  4.429752E+01
 2.821500E+02  4.434105E+01  4.434240E+01
 2.831500E+02  4.438633E+01  4.438766E+01
 2.841500E+02  4.443199E+01  4.443329E+01
 2.851500E+02  4.447803E+01  4.447929E+01
 2.861500E+02  4.452444E+01  4.452568E+01
 2.871500E+02  4.457121E+01  4.457243E+01
 2.881500E+02  4.461834E+01  4.461953E+01
 2.891500E+02  4.466581E+01  4.466696E+01
 2.901500E+02  4.471358E+01  4.471472E+01
 2.911500E+02  4.476166E+01  4.476276E+01
 2.921500E+02  4.481000E+01  4.481108E+01
 2.931500E+02  4.485859E+01  4.485965E+01
 2.941500E+02  4.490740E+01  4.490844E+01
 2.951500E+02  4.495641E+01  4.495743E+01
 2.961500E+02  4.500559E+01  4.500659E+01
 2.971500E+02  4.505491E+01  4.505589E+01
 2.981500E+02  4.510436E+01  4.510533E+01
 2.991500E+02  4.515391E+01  4.515486E+01
 3.001500E+02  4.520354E+01  4.520447E+01
 3.011500E+02  4.525322E+01  4.525414E+01
 3.021500E+02  4.530294E+01  4.530384E+01
 3.031500E+02  4.535268E+01  4.535357E+01
 3.041500E+02  4.540242E+01  4.540329E+01
 3.051500E+02  4.545213E+01  4.545300E+01
 3.061500E+02  4.550182E+01  4.550267E+01
 3.071500E+02  4.555146E+01  4.555230E+01
 3.081500E+02  4.560103E+01  4.560187E+01
 3.091500E+02  4.565053E+01  4.565136E+01
 3.101500E+02  4.569994E+01  4.570076E+01
 3.111500E+02  4.574926E+01  4.575007E+01
 3.121500E+02  4.579846E+01  4.579927E+01
 3.131500E+02  4.584755E+01  4.584835E+01
 3.141500E+02  4.589651E+01  4.589731E+01
 3.151500E+02  4.594534E+01  4.594613E+01
 3.161500E+02  4.599403E+01  4.599481E+01
 3.171500E+02  4.604256E+01  4.604335E+01
 3.181500E+02  4.609095E+01  4.609172E+01
 3.191500E+02  4.613917E+01  4.613994E+01
 3.201500E+02  4.618722E+01  4.618799E+01
 3.211500E+02  4.623510E+01  4.623587E+01
 3.221500E+02  4.628281E+01  4.628357E+01
 3.231500E+02  4.633033E+01  4.633110E+01
 3.241500E+02  4.637767E+01  4.637844E+01
 3.251500E+02  4.642482E+01  4.642559E+01
 3.261500E+02  4.647179E+01  4.647255E+01
 3.271500E+02  4.651855E+01  4.651931E+01
 3.281500E+02  4.656512E+01  4.656588E+01
 3.291500E+02  4.661149E+01  4.661225E+01
 3.301500E+02  4.665765E+01  4.665841E+01
 3.311500E+02  4.670361E+01  4.670437E+01
 3.321500E+02  4.674937E+01  4.675013E+01
 3.331500E+02  4.679491E+01  4.679567E+01
 3.341500E+02  4.684025E+01  4.684101E+01
 3.351500E+02  4.688537E+01  4.688613E+01
 3.361500E+02  4.693027E+01  4.693104E+01
 3.371500E+02  4.697497E+01  4.697573E+01
 3.381500E+02  4.701944E+01  4.702020E+01
 3.391500E+02  4.706370E+01  4.706446E+01
 3.401500E+02  4.710773E+01  4.710850E+01
 3.411500E+02  4.715155E+01  4.715232E+01
 3.421500E+02  4.719514E+01  4.719591E+01
 3.431500E+02  4.723851E+01  4.723928E+01
 3.441500E+02  4.728166E+01  4.728243E+01
 3.451500E+02  4.732458E+01  4.732535E+01
