#         T/K          A/kJ          G/kJ
  2.731500000000E+02  -8.674183641752E+00  -8.669605728296E+00
  2.741500000000E+02  -8.832292085654E+00  -8.827708487860E+00
  2.751500000000E+02  -8.991275905428E+00  -8.986686704424E+00
  2.761500000000E+02  -9.151110936391E+00  -9.146516225115E+00
  2.771500000000E+02  -9.311772146638E+00  -9.307172027851E+00
  2.781500000000E+02  -9.473233884632E+00  -9.468628469410E+00
  2.791500000000E+02  -9.635470121992E+00  -9.630859528186E+00
  2.801500000000E+02  -9.798454685255E+00  -9.793839035949E+00
  2.811500000000E+02  -9.962161470538E+00  -9.957540892544E+00
  2.821500000000E+02  -1.012656463925E+01  -1.012193926169E+01
  2.831500000000E+02  -1.029163878925E+01  -1.028700874242E+01
  2.841500000000E+02  -1.045735911096E+01  -1.045272452445E+01
  2.851500000000E+02  -1.062370150160E+01  -1.061906250397E+01
  2.861500000000E+02  -1.079064267444E+01  -1.078599939198E+01
  2.871500000000E+02  -1.095816023510E+01  -1.095351279106E+01
  2.881500000000E+02  -1.112623273909E+01  -1.112158125302E+01
  2.891500000000E+02  -1.129483973012E+01  -1.129018431732E+01
  2.901500000000E+02  -1.146396176107E+01  -1.145930253222E+01
  2.911500000000E+02  -1.163358040050E+01  -1.162891746136E+01
  2.921500000000E+02  -1.180367822612E+01  -1.179901167731E+01
  2.931500000000E+02  -1.197423880941E+01  -1.196956874632E+01
  2.941500000000E+02  -1.214524668818E+01  -1.214057320096E+01
  2.951500000000E+02  -1.231668733747E+01  -1.231201051103E+01
  2.961500000000E+02  -1.248854713203E+01  -1.248386704612E+01
  2.971500000000E+02  -1.266081330623E+01  -1.265613003558E+01
  2.981500000000E+02  -1.283347391389E+01  -1.282878752835E+01
  2.991500000000E+02  -1.300651778061E+01  -1.300182834539E+01
  3.001500000000E+02  -1.317993446688E+01  -1.317524204255E+01
  3.011500000000E+02  -1.335371421808E+01  -1.334901886098E+01
  3.021500000000E+02  -1.352784792580E+01  -1.352314968818E+01
  3.031500000000E+02  -1.370232708571E+01  -1.369762601591E+01
  3.041500000000E+02  -1.387714375824E+01  -1.387243990095E+01
  3.051500000000E+02  -1.405229053012E+01  -1.404758392656E+01
  3.061500000000E+02  -1.422776047906E+01  -1.422305116718E+01
  3.071500000000E+02  -1.440354713947E+01  -1.439883515413E+01
  3.081500000000E+02  -1.457964447020E+01  -1.457492984339E+01
  3.091500000000E+02  -1.475604682643E+01  -1.475132958744E+01
  3.101500000000E+02  -1.493274892804E+01  -1.492802910361E+01
  3.111500000000E+02  -1.510974583708E+01  -1.510502345156E+01
  3.121500000000E+02  -1.528703293174E+01  -1.528230800726E+01
  3.131500000000E+02  -1.546460588414E+01  -1.545987844074E+01
  3.141500000000E+02  -1.564246063934E+01  -1.563773069510E+01
  3.151500000000E+02  -1.582059339640E+01  -1.581586096755E+01
  3.161500000000E+02  -1.599900058963E+01  -1.599426569070E+01
  3.171500000000E+02  -1.617767887285E+01  -1.617294151673E+01
  3.181500000000E+02  -1.635662510306E+01  -1.635188530113E+01
  3.191500000000E+02  -1.653583632951E+01  -1.653109409174E+01
  3.201500000000E+02  -1.671530977440E+01  -1.671056510941E+01
  3.211500000000E+02  -1.689504282706E+01  -1.689029574221E+01
  3.221500000000E+02  -1.707503302974E+01  -1.707028353120E+01
  3.231500000000E+02  -1.725527806792E+01  -1.725052616075E+01
  3.241500000000E+02  -1.743577576083E+01  -1.743102144904E+01
  3.251500000000E+02  -1.761652405271E+01  -1.761176733929E+01
  3.261500000000E+02  -1.779752100465E+01  -1.779276189168E+01
  3.271500000000E+02  -1.797876478716E+01  -1.797400327580E+01
  3.281500000000E+02  -1.816025367322E+01  -1.815548976379E+01
  3.291500000000E+02  -1.834198603179E+01  -1.833721972380E+01
  3.301500000000E+02  -2.108901512535E+01  -1.855198378969E+01
  3.311500000000E+02  -2.134624988777E+01  -1.879914757023E+01
  3.321500000000E+02  -2.160365422564E+01  -1.904650364990E+01
  3.331500000000E+02  -2.186122735896E+01  -1.929405096761E+01
  3.341500000000E+02  -2.211896852295E+01  -1.954178847911E+01
  3.351500000000E+02  -2.237687696766E+01  -1.978971515666E+01
  3.361500000000E+02  -2.263495195758E+01  -2.003782998873E+01
  3.371500000000E+02  -2.289319277123E+01  -2.028613197963E+01
  3.381500000000E+02  -2.315159870081E+01  -2.053462014923E+01
  3.391500000000E+02  -2.341016905178E+01  -2.078329353263E+01
  3.401500000000E+02  -2.366890314257E+01  -2.103215117984E+01
  3.411500000000E+02  -2.392780030413E+01  -2.128119215553E+01
  3.421500000000E+02  -2.418685987968E+01  -2.153041553869E+01
  3.431500000000E+02  -2.444608122428E+01  -2.177982042236E+01
  3.441500000000E+02  -2.470546370458E+01  -2.202940591338E+01
  3.451500000000E+02  -2.496500669845E+01  -2.227917113205E+01
  3.461500000000E+02  -2.522470959469E+01  -2.252911521193E+01
  3.471500000000E+02  -2.548457179269E+01  -2.277923729954E+01
  3.481500000000E+02  -2.574459270221E+01  -2.302953655411E+01
  3.491500000000E+02  -2.600477174299E+01  -2.328001214733E+01
  3.501500000000E+02  -2.626510834458E+01  -2.353066326310E+01
  3.511500000000E+02  -2.652560194596E+01  -2.378148909728E+01
  3.521500000000E+02  -2.678625199536E+01  -2.403248885748E+01
  3.531500000000E+02  -2.704705794998E+01  -2.428366176279E+01
  3.541500000000E+02  -2.730801927570E+01  -2.453500704357E+01
  3.551500000000E+02  -2.756913544690E+01  -2.478652394124E+01
  3.561500000000E+02  -2.783040594619E+01  -2.503821170805E+01
  3.571500000000E+02  -2.809183026419E+01  -2.529006960684E+01
  3.581500000000E+02  -2.835340789931E+01  -2.554209691087E+01
  3.591500000000E+02  -2.861513835753E+01  -2.579429290360E+01
  3.601500000000E+02  -2.887702115221E+01  -2.604665687847E+01
  3.611500000000E+02  -2.913905580385E+01  -2.629918813875E+01
  3.621500000000E+02  -2.940124183996E+01  -2.655188599727E+01
  3.631500000000E+02  -2.966357879480E+01  -2.680474977631E+01
  3.641500000000E+02  -2.992606620923E+01  -2.705777880736E+01
  3.651500000000E+02  -3.018870363055E+01  -2.731097243098E+01
  3.661500000000E+02  -3.045149061230E+01  -2.756432999658E+01
  3.671500000000E+02  -3.071442671408E+01  -2.781785086226E+01
  3.681500000000E+02  -3.097751150143E+01  -2.807153439467E+01
  3.691500000000E+02  -3.124074454564E+01  -2.832537996880E+01
  3.701500000000E+02  -3.150412542363E+01  -2.857938696784E+01
  3.711500000000E+02  -3.176765371774E+01  -2.883355478300E+01
  3.721500000000E+02  -3.203132901567E+01  -2.908788281339E+01
  3.731500000000E+02  -3.229515091155E+01  -2.934237046705E+01
  3.741500000000E+02  -3.255911900069E+01  -2.959701715589E+01
  3.751500000000E+02  -3.282323288724E+01  -2.985182230300E+01
  3.761500000000E+02  -3.308749217882E+01  -3.010678533748E+01
  3.771500000000E+02  -3.335189648770E+01  -3.036190569557E+01
  3.781500000000E+02  -3.361644543071E+01  -3.061718282053E+01
  3.791500000000E+02  -3.388113862912E+01  -3.087261616247E+01
  3.801500000000E+02  -3.414597570851E+01  -3.112820517824E+01
  3.811500000000E+02  -3.441095629868E+01  -3.138394933130E+01
  3.821500000000E+02  -3.467608003355E+01  -3.163984809159E+01
  3.831500000000E+02  -3.494134655104E+01  -3.189590093540E+01
  3.841500000000E+02  -3.520675549297E+01  -3.215210734527E+01
  3.851500000000E+02  -3.547230650500E+01  -3.240846680983E+01
  3.861500000000E+02  -3.573799923651E+01  -3.266497882373E+01
  3.871500000000E+02  -3.600383334050E+01  -3.292164288750E+01
  3.881500000000E+02  -3.626980847353E+01  -3.317845850746E+01
  3.891500000000E+02  -3.653592429562E+01  -3.343542519558E+01
  3.901500000000E+02  -3.680218047018E+01  -3.369254246938E+01
  3.911500000000E+02  -3.706857666392E+01  -3.394980985187E+01
  3.921500000000E+02  -3.733511254678E+01  -3.420722687138E+01
  3.931500000000E+02  -3.760178779184E+01  -3.446479306152E+01
  3.941500000000E+02  -3.786860207529E+01  -3.472250796104E+01
  3.951500000000E+02  -3.813555507631E+01  -3.498037111376E+01
  3.961500000000E+02  -3.840264647703E+01  -3.523838206846E+01
  3.971500000000E+02  -3.866987596245E+01  -3.549654037882E+01
  3.981500000000E+02  -3.893724322041E+01  -3.575484560327E+01
  3.991500000000E+02  -3.920474794122E+01  -3.601329730472E+01
