#         T/K        V/dm^3  V(excl)/dm^3    alpha/K^-1        status
 2.731500E+02  4.042334E-02  3.905243E-02  5.017508E-04                                 112
 2.741500E+02  4.044362E-02  3.905243E-02  5.034929E-04                                 112
 2.751500E+02  4.046406E-02  3.905243E-02  5.069211E-04                                 112
 2.761500E+02  4.048464E-02  3.905243E-02  5.097785E-04                                 112
 2.771500E+02  4.050534E-02  3.905243E-02  5.121078E-04                                 112
 2.781500E+02  4.052613E-02  3.905243E-02  5.139150E-04                                 112
 2.791500E+02  4.054699E-02  3.905243E-02  5.152109E-04                                 112
 2.801500E+02  4.056791E-02  3.905243E-02  5.160106E-04                                 112
 2.811500E+02  4.058886E-02  3.905243E-02  5.163333E-04                                 112
 2.821500E+02  4.060983E-02  3.905243E-02  5.162017E-04                                 112
 2.831500E+02  4.063079E-02  3.905243E-02  5.156415E-04                                 112
 2.841500E+02  4.065173E-02  3.905243E-02  5.146809E-04                                 112
 2.851500E+02  4.067263E-02  3.905243E-02  5.133499E-04                                 112
 2.861500E+02  4.069349E-02  3.905243E-02  5.116801E-04                                 112
 2.871500E+02  4.071428E-02  3.905243E-02  5.097037E-04                                 112
 2.881500E+02  4.073499E-02  3.905243E-02  5.074531E-04                                 112
 2.891500E+02  4.075562E-02  3.905243E-02  5.049607E-04                                 112
 2.901500E+02  4.077615E-02  3.905243E-02  5.022579E-04                                 112
 2.911500E+02  4.079658E-02  3.905243E-02  4.993755E-04                                 112
 2.921500E+02  4.081690E-02  3.905243E-02  4.963429E-04                                 112
 2.931500E+02  4.083710E-02  3.905243E-02  4.931877E-04                                 112
 2.941500E+02  4.085718E-02  3.905243E-02  4.899362E-04                                 112
 2.951500E+02  4.087713E-02  3.905243E-02  4.866126E-04                                 112
 2.961500E+02  4.089696E-02  3.905243E-02  4.832394E-04                                 112
 2.971500E+02  4.091666E-02  3.905243E-02  4.798371E-04                                 112
 2.981500E+02  4.093623E-02  3.905243E-02  4.764246E-04                                 112
 2.991500E+02  4.095566E-02  3.905243E-02  4.730186E-04                                 112
 3.001500E+02  4.097497E-02  3.905243E-02  4.696344E-04                                 112
 3.011500E+02  4.099415E-02  3.905243E-02  4.662854E-04                                 112
 3.021500E+02  4.101320E-02  3.905243E-02  4.629837E-04                                 112
 3.031500E+02  4.103213E-02  3.905243E-02  4.597399E-04                                 112
 3.041500E+02  4.105093E-02  3.905243E-02  4.565632E-04                                 112
 3.051500E+02  4.106961E-02  3.905243E-02  4.534617E-04                                 112
 3.061500E+02  4.108818E-02  3.905243E-02  4.504425E-04                                 112
 3.071500E+02  4.110663E-02  3.905243E-02  4.475116E-04                                 112
 3.081500E+02  4.112497E-02  3.905243E-02  4.446743E-04                                 112
 3.091500E+02  4.114320E-02  3.905243E-02  4.419368E-04                                 112
 3.101500E+02  4.116133E-02  3.905243E-02  4.392991E-04                                 112
 3.111500E+02  4.117937E-02  3.905243E-02  4.367645E-04                                 112
 3.121500E+02  4.119731E-02  3.905243E-02  4.343396E-04                                 112
 3.131500E+02  4.121515E-02  3.905243E-02  4.320245E-04                                 112
 3.141500E+02  4.123292E-02  3.905243E-02  4.298210E-04                                 112
 3.151500E+02  4.125060E-02  3.905243E-02  4.277307E-04                                 112
 3.161500E+02  4.126821E-02  3.905243E-02  4.257548E-04                                 112
 3.171500E+02  4.128574E-02  3.905243E-02  4.238942E-04                                 112
 3.181500E+02  4.130321E-02  3.905243E-02  4.221497E-04                                 112
 3.191500E+02  4.132061E-02  3.905243E-02  4.205215E-04                                 112
 3.201500E+02  4.133796E-02  3.905243E-02  4.190103E-04                                 112
 3.211500E+02  4.135525E-02  3.905243E-02  4.176163E-04                                 112
 3.221500E+02  4.137250E-02  3.905243E-02  4.163395E-04                                 112
 3.231500E+02  4.138970E-02  3.905243E-02  4.151800E-04                                 112
 3.241500E+02  4.140687E-02  3.905243E-02  4.141369E-04                                 112
 3.251500E+02  4.142400E-02  3.905243E-02  4.132115E-04                                 112
 3.261500E+02  4.144110E-02  3.905243E-02  4.124038E-04                                 112
 3.271500E+02  4.145818E-02  3.905243E-02  4.117118E-04                                 112
 3.281500E+02  4.147524E-02  3.905243E-02  4.111359E-04                                 112
 3.291500E+02  4.149229E-02  3.905243E-02  4.106759E-04                                 112
 3.301500E+02  4.150932E-02  3.905243E-02  4.103313E-04                                 112
 3.311500E+02  4.152635E-02  3.905243E-02  4.101017E-04                                 112
 3.321500E+02  4.154338E-02  3.905243E-02  4.099867E-04                                 112
 3.331500E+02  4.156042E-02  3.905243E-02  4.099857E-04                                 112
 3.341500E+02  4.157746E-02  3.905243E-02  4.100983E-04                                 112
 3.351500E+02  4.159452E-02  3.905243E-02  4.103240E-04                                 112
 3.361500E+02  4.161159E-02  3.905243E-02  4.106622E-04                                 112
 3.371500E+02  4.162869E-02  3.905243E-02  4.111125E-04                                 112
 3.381500E+02  4.164582E-02  3.905243E-02  4.116742E-04                                 112
 3.391500E+02  4.166298E-02  3.905243E-02  4.123469E-04                                 112
 3.401500E+02  4.168018E-02  3.905243E-02  4.131299E-04                                 112
 3.411500E+02  4.169742E-02  3.905243E-02  4.140227E-04                                 112
 3.421500E+02  4.171471E-02  3.905243E-02  4.150248E-04                                 112
 3.431500E+02  4.173205E-02  3.905243E-02  4.161355E-04                                 112
 3.441500E+02  4.174944E-02  3.905243E-02  4.173543E-04                                 112
 3.451500E+02  4.176690E-02  3.905243E-02  4.186806E-04                                 112
 3.461500E+02  4.178441E-02  3.905243E-02  4.201137E-04                                 112
 3.471500E+02  4.180200E-02  3.905243E-02  4.216532E-04                                 112
 3.481500E+02  4.181967E-02  3.905243E-02  4.232984E-04                                 112
 3.491500E+02  4.183741E-02  3.905243E-02  4.250487E-04                                 112
 3.501500E+02  4.185523E-02  3.905243E-02  4.269035E-04                                 112
 3.511500E+02  4.187314E-02  3.905243E-02  4.288621E-04                                 112
 3.521500E+02  4.189115E-02  3.905243E-02  4.309240E-04                                 112
 3.531500E+02  4.190925E-02  3.905243E-02  4.330885E-04                                 112
 3.541500E+02  4.192745E-02  3.905243E-02  4.353550E-04                                 112
 3.551500E+02  4.194575E-02  3.905243E-02  4.377227E-04                                 112
 3.561500E+02  4.196417E-02  3.905243E-02  4.401911E-04                                 112
 3.571500E+02  4.198270E-02  3.905243E-02  4.427594E-04                                 112
 3.581500E+02  4.200135E-02  3.905243E-02  4.454269E-04                                 112
 3.591500E+02  4.202012E-02  3.905243E-02  4.481930E-04                                 112
 3.601500E+02  4.203901E-02  3.905243E-02  4.510568E-04                                 112
 3.611500E+02  4.205804E-02  3.905243E-02  4.540175E-04                                 112
 3.621500E+02  4.207720E-02  3.905243E-02  4.570744E-04                                 112
 3.631500E+02  4.209650E-02  3.905243E-02  4.602267E-04                                 112
 3.641500E+02  4.211595E-02  3.905243E-02  4.634734E-04                                 112
 3.651500E+02  4.213554E-02  3.905243E-02  4.668137E-04                                 112
 3.661500E+02  4.215529E-02  3.905243E-02  4.702466E-04                                 112
 3.671500E+02  4.217519E-02  3.905243E-02  4.737712E-04                                 112
 3.681500E+02  4.219525E-02  3.905243E-02  4.773863E-04                                 112
 3.691500E+02  4.221548E-02  3.905243E-02  4.810911E-04                                 112
 3.701500E+02  4.223587E-02  3.905243E-02  4.848842E-04                                 112
 3.711500E+02  4.225644E-02  3.905243E-02  4.887645E-04                                 112
 3.721500E+02  4.227718E-02  3.905243E-02  3.516607E+02                                 112
 3.731500E+02  2.977670E+01  3.905243E-02  5.007693E-01                                 111
 3.741500E+02  2.986479E+01  3.905243E-02  2.948281E-03                                 111
 3.751500E+02  2.995280E+01  3.905243E-02  2.936983E-03                                 111
 3.761500E+02  3.004073E+01  3.905243E-02  2.925799E-03                                 111
 3.771500E+02  3.012859E+01  3.905243E-02  2.914728E-03                                 111
 3.781500E+02  3.021637E+01  3.905243E-02  2.903767E-03                                 111
 3.791500E+02  3.030407E+01  3.905243E-02  2.892914E-03                                 111
 3.801500E+02  3.039170E+01  3.905243E-02  2.882168E-03                                 111
 3.811500E+02  3.047926E+01  3.905243E-02  2.871528E-03                                 111
 3.821500E+02  3.056674E+01  3.905243E-02  2.860990E-03                                 111
 3.831500E+02  3.065416E+01  3.905243E-02  2.850555E-03                                 111
 3.841500E+02  3.074151E+01  3.905243E-02  2.840219E-03                                 111
 3.851500E+02  3.082879E+01  3.905243E-02  2.829983E-03                                 111
 3.861500E+02  3.091600E+01  3.905243E-02  2.819843E-03                                 111
 3.871500E+02  3.100314E+01  3.905243E-02  2.809798E-03                                 111
 3.881500E+02  3.109022E+01  3.905243E-02  2.799848E-03                                 111
 3.891500E+02  3.117724E+01  3.905243E-02  2.789990E-03                                 111
 3.901500E+02  3.126419E+01  3.905243E-02  2.780223E-03                                 111
 3.911500E+02  3.135108E+01  3.905243E-02  2.770546E-03                                 111
 3.921500E+02  3.143791E+01  3.905243E-02  2.760958E-03                                 111
 3.931500E+02  3.152468E+01  3.905243E-02  2.751456E-03                                 111
 3.941500E+02  3.161139E+01  3.905243E-02  2.742040E-03                                 111
 3.951500E+02  3.169804E+01  3.905243E-02  2.732708E-03                                 111
 3.961500E+02  3.178463E+01  3.905243E-02  2.723459E-03                                 111
 3.971500E+02  3.187117E+01  3.905243E-02  2.714292E-03                                 111
 3.981500E+02  3.195765E+01  3.905243E-02  2.705206E-03                                 111
 3.991500E+02  3.204407E+01  3.905243E-02  2.697048E-03                                 111
