#         T/K     Cv/J*K^-1     Cp/J*K^-1
 2.731500E+02  6.020539E+01  6.020843E+01
 2.741500E+02  6.025685E+01  6.025991E+01
 2.751500E+02  6.030756E+01  6.031067E+01
 2.761500E+02  6.035764E+01  6.036079E+01
 2.771500E+02  6.040708E+01  6.041027E+01
 2.781500E+02  6.045590E+01  6.045914E+01
 2.791500E+02  6.050412E+01  6.050740E+01
 2.801500E+02  6.055175E+01  6.055507E+01
 2.811500E+02  6.059878E+01  6.060215E+01
 2.821500E+02  6.064525E+01  6.064866E+01
 2.831500E+02  6.069116E+01  6.069461E+01
 2.841500E+02  6.073652E+01  6.074002E+01
 2.851500E+02  6.078134E+01  6.078488E+01
 2.861500E+02  6.082564E+01  6.082923E+01
 2.871500E+02  6.086944E+01  6.087307E+01
 2.881500E+02  6.091273E+01  6.091641E+01
 2.891500E+02  6.095555E+01  6.095926E+01
 2.901500E+02  6.099790E+01  6.100165E+01
 2.911500E+02  6.103979E+01  6.104359E+01
 2.921500E+02  6.108124E+01  6.108509E+01
 2.931500E+02  6.112228E+01  6.112617E+01
 2.941500E+02  6.116289E+01  6.116682E+01
 2.951500E+02  6.120312E+01  6.120710E+01
 2.961500E+02  6.124298E+01  6.124701E+01
 2.971500E+02  6.128249E+01  6.128655E+01
 2.981500E+02  6.132166E+01  6.132576E+01
 2.991500E+02  6.136051E+01  6.136465E+01
 3.001500E+02  6.139905E+01  6.140324E+01
 3.011500E+02  6.143731E+01  6.144155E+01
 3.021500E+02  6.147531E+01  6.147959E+01
 3.031500E+02  6.151307E+01  6.151738E+01
 3.041500E+02  6.155060E+01  6.155495E+01
 3.051500E+02  6.158793E+01  6.159232E+01
 3.061500E+02  6.162507E+01  6.162950E+01
 3.071500E+02  6.166205E+01  6.166652E+01
 3.081500E+02  6.169889E+01  6.170340E+01
 3.091500E+02  6.173561E+01  6.174015E+01
 3.101500E+02  6.177222E+01  6.177680E+01
 3.111500E+02  6.180875E+01  6.181336E+01
 3.121500E+02  6.184522E+01  6.184987E+01
 3.131500E+02  6.188164E+01  6.188633E+01
 3.141500E+02  6.191805E+01  6.192276E+01
 3.151500E+02  6.195445E+01  6.195920E+01
 3.161500E+02  6.199086E+01  6.199564E+01
 3.171500E+02  6.202731E+01  6.203212E+01
 3.181500E+02  6.206381E+01  6.206865E+01
 3.191500E+02  6.210038E+01  6.210525E+01
 3.201500E+02  6.213703E+01  1.379866E+03
 3.211500E+02  4.919612E+01  1.371269E+03
 3.221500E+02  4.927542E+01  5.796471E+01
