#         T/K          U/kJ          H/kJ      S/J*K^-1
 2.731500E+02  8.215988E+01  8.428870E+01  2.214480E+02
 2.741500E+02  8.220686E+01  8.434570E+01  2.216562E+02
 2.751500E+02  8.225353E+01  8.440236E+01  2.218625E+02
 2.761500E+02  8.229991E+01  8.445870E+01  2.220669E+02
 2.771500E+02  8.234601E+01  8.451473E+01  2.222695E+02
 2.781500E+02  8.239184E+01  8.457046E+01  2.224702E+02
 2.791500E+02  8.243742E+01  8.462591E+01  2.226692E+02
 2.801500E+02  8.248275E+01  8.468109E+01  2.228665E+02
 2.811500E+02  8.252784E+01  8.473601E+01  2.230622E+02
 2.821500E+02  8.257271E+01  8.479068E+01  2.232563E+02
 2.831500E+02  8.261736E+01  8.484511E+01  2.234489E+02
 2.841500E+02  8.266180E+01  8.489931E+01  2.236400E+02
 2.851500E+02  8.270604E+01  8.495328E+01  2.238296E+02
 2.861500E+02  8.275008E+01  8.500704E+01  2.240178E+02
 2.871500E+02  8.279394E+01  8.506059E+01  2.242046E+02
 2.881500E+02  8.283762E+01  8.511394E+01  2.243901E+02
 2.891500E+02  8.288113E+01  8.516710E+01  2.245742E+02
 2.901500E+02  8.292447E+01  8.522007E+01  2.247571E+02
 2.911500E+02  8.296765E+01  8.527286E+01  2.249387E+02
 2.921500E+02  8.301067E+01  8.532547E+01  2.251191E+02
 2.931500E+02  8.305355E+01  8.537791E+01  2.252983E+02
 2.941500E+02  8.309628E+01  8.543019E+01  2.254763E+02
 2.951500E+02  8.313887E+01  8.548231E+01  2.256532E+02
 2.961500E+02  8.318132E+01  8.553428E+01  2.258290E+02
 2.971500E+02  8.322364E+01  8.558610E+01  2.260037E+02
 2.981500E+02  8.326584E+01  8.563778E+01  2.261773E+02
 2.991500E+02  8.330791E+01  8.568931E+01  2.263499E+02
 3.001500E+02  8.334986E+01  8.574071E+01  2.265214E+02
 3.011500E+02  8.339170E+01  8.579198E+01  2.266919E+02
 3.021500E+02  8.343343E+01  8.584312E+01  2.268615E+02
 3.031500E+02  8.347506E+01  8.589414E+01  2.270300E+02
 3.041500E+02  8.351657E+01  8.594503E+01  2.271976E+02
 3.051500E+02  8.355799E+01  8.599582E+01  2.273643E+02
 3.061500E+02  8.359931E+01  8.604649E+01  2.275301E+02
