#         T/K          U/kJ          H/kJ      S/J*K^-1
 2.731500E+02  6.578648E+01  6.781295E+01  2.200000E+02
 2.741500E+02  6.584222E+01  6.787953E+01  2.202433E+02
 2.751500E+02  6.589756E+01  6.794566E+01  2.204841E+02
 2.761500E+02  6.595250E+01  6.801138E+01  2.207225E+02
 2.771500E+02  6.600706E+01  6.807668E+01  2.209586E+02
 2.781500E+02  6.606126E+01  6.814158E+01  2.211923E+02
 2.791500E+02  6.611510E+01  6.820611E+01  2.214239E+02
 2.801500E+02  6.616861E+01  6.827026E+01  2.216533E+02
 2.811500E+02  6.622178E+01  6.833405E+01  2.218806E+02
 2.821500E+02  6.627462E+01  6.839749E+01  2.221058E+02
 2.831500E+02  6.632716E+01  6.846059E+01  2.223291E+02
 2.841500E+02  6.637939E+01  6.852335E+01  2.225503E+02
 2.851500E+02  6.643133E+01  6.858580E+01  2.227697E+02
 2.861500E+02  6.648299E+01  6.864793E+01  2.229872E+02
 2.871500E+02  6.653436E+01  6.870976E+01  2.232029E+02
 2.881500E+02  6.658547E+01  6.877130E+01  2.234168E+02
 2.891500E+02  6.663631E+01  6.883254E+01  2.236290E+02
 2.901500E+02  6.668689E+01  6.889350E+01  2.238395E+02
 2.911500E+02  6.673723E+01  6.895418E+01  2.240483E+02
 2.921500E+02  6.678732E+01  6.901460E+01  2.242554E+02
 2.931500E+02  6.683717E+01  6.907475E+01  2.244610E+02
 2.941500E+02  6.688679E+01  6.913464E+01  2.246649E+02
 2.951500E+02  6.693618E+01  6.919429E+01  2.248673E+02
 2.961500E+02  6.698536E+01  6.925369E+01  2.250683E+02
 2.971500E+02  6.703431E+01  6.931284E+01  2.252677E+02
 2.981500E+02  6.708306E+01  6.937177E+01  2.254657E+02
 2.991500E+02  6.713160E+01  6.943047E+01  2.256622E+02
 3.001500E+02  6.717994E+01  6.948894E+01  2.258573E+02
 3.011500E+02  6.722808E+01  6.954719E+01  2.260511E+02
 3.021500E+02  6.727604E+01  6.960523E+01  2.262435E+02
 3.031500E+02  6.732380E+01  6.966306E+01  2.264346E+02
 3.041500E+02  6.737139E+01  6.972069E+01  2.266243E+02
