#         T/K            c1          c2-1          c3-4          c3-5          c3-7          c3-9            m1          m2-1          m3-1            w1            w2          w3-1          w3-2          c1m1        c1m2-1        c1m2-7        c2m1-1        c1w1-2        c1w2-1        c2w1-1        c2w1-9        m1w1-1        m1w1-4        m1w2-1        m2w1-1        m2w1-3      c1m1w1-1
 2.731500E+02  1.486190E-01  7.640247E-05  1.039914E-08  1.364913E-08  1.518574E-08  1.810710E-08  9.818302E-02  8.474636E-05  7.895236E-07  5.361056E-01  1.030908E-02  2.016297E-03  2.829080E-05  1.595842E-03  2.618303E-07  8.591482E-07  1.323018E-07  2.008620E-01  2.122903E-04  1.584569E-06  1.391420E-06  7.433105E-04  1.011846E-03  1.217133E-04  8.070992E-06  1.022202E-05  7.154413E-06
 2.741500E+02  1.499018E-01  7.623013E-05  1.014301E-08  1.331746E-08  1.481784E-08  1.767400E-08  9.822219E-02  8.267888E-05  7.278170E-07  5.377363E-01  1.011559E-02  1.876592E-03  2.735383E-05  1.566862E-03  2.458006E-07  8.091622E-07  1.269332E-07  1.983335E-01  2.012762E-04  1.534456E-06  1.346253E-06  7.276253E-04  9.904314E-04  1.129783E-04  7.467388E-06  9.461313E-06  6.745907E-06
 2.751500E+02  1.511699E-01  7.604636E-05  9.892655E-09  1.299311E-08  1.445802E-08  1.725022E-08  9.826017E-02  8.067790E-05  6.713583E-07  5.393364E-01  9.926532E-03  1.747339E-03  2.645264E-05  1.538500E-03  2.308474E-07  7.623811E-07  1.218022E-07  1.958335E-01  1.908834E-04  1.486014E-06  1.302636E-06  7.123681E-04  9.696039E-04  1.049228E-04  6.912838E-06  8.762158E-06  6.362888E-06
 2.761500E+02  1.524230E-01  7.585153E-05  9.647987E-09  1.267599E-08  1.410618E-08  1.683567E-08  9.829699E-02  7.874087E-05  6.196677E-07  5.409069E-01  9.741822E-03  1.627706E-03  2.558579E-05  1.510741E-03  2.168925E-07  7.185821E-07  1.168977E-07  1.933623E-01  1.810748E-04  1.439188E-06  1.260516E-06  6.975256E-04  9.493454E-04  9.749030E-05  6.403064E-06  8.119206E-06  6.003646E-06
 2.771500E+02  1.536613E-01  7.564600E-05  9.408925E-09  1.236599E-08  1.376221E-08  1.643021E-08  9.833272E-02  7.686536E-05  5.723117E-07  5.424485E-01  9.561358E-03  1.516931E-03  2.475188E-05  1.483573E-03  2.038637E-07  6.775588E-07  1.122090E-07  1.909199E-01  1.718154E-04  1.393926E-06  1.219842E-06  6.830852E-04  9.296383E-04  9.062925E-05  5.934183E-06  7.527605E-06  5.666594E-06
 2.781500E+02  1.548846E-01  7.543015E-05  9.175385E-09  1.206302E-08  1.342600E-08  1.603373E-08  9.836739E-02  7.504904E-05  5.288993E-07  5.439620E-01  9.385047E-03  1.414315E-03  2.394955E-05  1.456981E-03  1.916945E-07  6.391203E-07  1.077259E-07  1.885065E-01  1.630723E-04  1.350175E-06  1.180564E-06  6.690346E-04  9.104657E-04  8.429260E-05  5.502673E-06  6.982947E-06  5.350257E-06
 2.791500E+02  1.560929E-01  7.520437E-05  8.947282E-09  1.176697E-08  1.309744E-08  1.564611E-08  9.840105E-02  7.328969E-05  4.890769E-07  5.454483E-01  9.212790E-03  1.319216E-03  2.317752E-05  1.430954E-03  1.803236E-07  6.030898E-07  1.034388E-07  1.861222E-01  1.548149E-04  1.307885E-06  1.142636E-06  6.553618E-04  8.918109E-04  7.843739E-05  5.105332E-06  6.481229E-06  5.053267E-06
 2.801500E+02  1.572862E-01  7.496903E-05  8.724533E-09  1.147774E-08  1.277641E-08  1.526723E-08  9.843374E-02  7.158516E-05  4.525247E-07  5.469080E-01  9.044493E-03  1.231047E-03  2.243455E-05  1.405479E-03  1.696944E-07  5.693035E-07  9.933869E-08  1.837670E-01  1.470144E-04  1.267009E-06  1.106010E-06  6.420551E-04  8.736579E-04  7.302441E-05  4.739251E-06  6.018808E-06  4.774348E-06
 2.811500E+02  1.584645E-01  7.472450E-05  8.507050E-09  1.119522E-08  1.246281E-08  1.489696E-08  9.846549E-02  6.993342E-05  4.189534E-07  5.483418E-01  8.880062E-03  1.149268E-03  2.171943E-05  1.380544E-03  1.597544E-07  5.376097E-07  9.541677E-08  1.814411E-01  1.396436E-04  1.227499E-06  1.070641E-06  6.291033E-04  8.559912E-04  6.801782E-05  4.401784E-06  5.592372E-06  4.512316E-06
 2.821500E+02  1.596278E-01  7.447118E-05  8.294748E-09  1.091932E-08  1.215652E-08  1.453518E-08  9.849635E-02  6.833252E-05  3.881010E-07  5.497504E-01  8.719405E-03  1.073384E-03  2.103104E-05  1.356137E-03  1.504552E-07  5.078674E-07  9.166482E-08  1.791444E-01  1.326774E-04  1.189310E-06  1.036487E-06  6.164955E-04  8.387958E-04  6.338487E-05  4.090525E-06  5.198907E-06  4.266070E-06
 2.831500E+02  1.607761E-01  7.420943E-05  8.087540E-09  1.064992E-08  1.185743E-08  1.418175E-08  9.852635E-02  6.678057E-05  3.597300E-07  5.511343E-01  8.562429E-03  1.002940E-03  2.036828E-05  1.332247E-03  1.417522E-07  4.799462E-07  8.807500E-08  1.768769E-01  1.260918E-04  1.152397E-06  1.003504E-06  6.042212E-04  8.220571E-04  5.909562E-05  3.803283E-06  4.835667E-06  4.034583E-06
 2.841500E+02  1.619095E-01  7.393963E-05  7.885339E-09  1.038692E-08  1.156541E-08  1.383656E-08  9.855552E-02  6.527579E-05  3.336253E-07  5.524941E-01  8.409045E-03  9.375187E-04  1.973009E-05  1.308861E-03  1.336038E-07  4.537249E-07  8.463984E-08  1.746385E-01  1.198646E-04  1.116717E-06  9.716539E-07  5.922700E-04  8.057609E-04  5.512266E-05  3.538061E-06  4.500150E-06  3.816903E-06
 2.851500E+02  1.630279E-01  7.366214E-05  7.688057E-09  1.013022E-08  1.128035E-08  1.349946E-08  9.858389E-02  6.381646E-05  3.095916E-07  5.538304E-01  8.259165E-03  8.767359E-04  1.911548E-05  1.285970E-03  1.259719E-07  4.290908E-07  8.135224E-08  1.724292E-01  1.139750E-04  1.082231E-06  9.408958E-07  5.806321E-04  7.898937E-04  5.144091E-05  3.293041E-06  4.190075E-06  3.612138E-06
 2.861500E+02  1.641315E-01  7.337734E-05  7.495605E-09  9.879694E-09  1.100213E-08  1.317033E-08  9.861149E-02  6.240093E-05  2.874514E-07  5.551438E-01  8.112700E-03  8.202392E-04  1.852347E-05  1.263562E-03  1.188208E-07  4.059397E-07  7.820543E-08  1.702490E-01  1.084031E-04  1.048896E-06  9.111921E-07  5.692980E-04  7.744423E-04  4.802742E-05  3.066563E-06  3.903362E-06  3.419464E-06
 2.871500E+02  1.652203E-01  7.308558E-05  7.307896E-09  9.635247E-09  1.073064E-08  1.284903E-08  9.863835E-02  6.102762E-05  2.670437E-07  5.564346E-01  7.969568E-03  7.677045E-04  1.795314E-05  1.241627E-03  1.121178E-07  3.841742E-07  7.519299E-08  1.680977E-01  1.031307E-04  1.016675E-06  8.825062E-07  5.582583E-04  7.593939E-04  4.486116E-05  2.857115E-06  3.638111E-06  3.238107E-06
 2.881500E+02  1.662944E-01  7.278722E-05  7.124839E-09  9.396764E-09  1.046574E-08  1.253543E-08  9.866449E-02  5.969502E-05  2.482222E-07  5.577034E-01  7.829683E-03  7.188334E-04  1.740362E-05  1.220154E-03  1.058324E-07  3.637042E-07  7.230879E-08  1.659752E-01  9.814031E-05  9.855290E-07  8.548024E-07  5.475040E-04  7.447361E-04  4.192283E-05  2.663315E-06  3.392589E-06  3.067349E-06
