#         T/K     Cv/J*K^-1     Cp/J*K^-1
 2.731500E+02  5.240610E+01  5.240754E+01
 2.741500E+02  5.248006E+01  5.248151E+01
 2.751500E+02  5.255384E+01  5.255531E+01
 2.761500E+02  5.262745E+01  5.262894E+01
 2.771500E+02  5.270089E+01  5.270240E+01
 2.781500E+02  5.277417E+01  5.277570E+01
 2.791500E+02  5.284729E+01  5.284883E+01
 2.801500E+02  5.292025E+01  5.292182E+01
 2.811500E+02  5.299306E+01  5.299465E+01
 2.821500E+02  5.306574E+01  5.306734E+01
 2.831500E+02  5.313827E+01  5.313989E+01
 2.841500E+02  5.321067E+01  5.321231E+01
 2.851500E+02  5.328294E+01  5.328460E+01
 2.861500E+02  5.335510E+01  5.335677E+01
 2.871500E+02  5.342713E+01  5.342883E+01
 2.881500E+02  5.349906E+01  5.350077E+01
 2.891500E+02  5.357089E+01  5.357262E+01
 2.901500E+02  5.364262E+01  5.364436E+01
 2.911500E+02  5.371425E+01  5.371601E+01
 2.921500E+02  5.378581E+01  5.378758E+01
 2.931500E+02  5.385728E+01  5.385907E+01
 2.941500E+02  5.392868E+01  5.393049E+01
 2.951500E+02  5.400001E+01  5.400183E+01
 2.961500E+02  5.407128E+01  5.407312E+01
 2.971500E+02  5.414249E+01  5.414435E+01
 2.981500E+02  5.421365E+01  5.421552E+01
 2.991500E+02  5.428477E+01  5.428665E+01
 3.001500E+02  5.435584E+01  5.435773E+01
 3.011500E+02  5.442687E+01  5.442878E+01
 3.021500E+02  5.449787E+01  5.449979E+01
 3.031500E+02  5.456884E+01  5.457078E+01
 3.041500E+02  5.463979E+01  5.464174E+01
 3.051500E+02  5.471071E+01  5.471267E+01
 3.061500E+02  5.478161E+01  5.478359E+01
 3.071500E+02  5.485250E+01  5.485449E+01
 3.081500E+02  5.492337E+01  5.492537E+01
 3.091500E+02  5.499423E+01  5.499624E+01
 3.101500E+02  5.506508E+01  5.506711E+01
 3.111500E+02  5.513592E+01  5.513796E+01
 3.121500E+02  5.520676E+01  5.520881E+01
 3.131500E+02  5.527758E+01  5.527965E+01
 3.141500E+02  5.534841E+01  5.535049E+01
 3.151500E+02  5.541923E+01  5.542132E+01
 3.161500E+02  5.549004E+01  5.549214E+01
 3.171500E+02  5.556085E+01  5.556296E+01
 3.181500E+02  5.563165E+01  1.373612E+03
 3.191500E+02  4.153408E+01  1.363779E+03
 3.201500E+02  4.161242E+01  5.014270E+01
 3.211500E+02  4.169091E+01  5.021682E+01
 3.221500E+02  4.176955E+01  5.029121E+01
 3.231500E+02  4.184834E+01  5.036585E+01
 3.241500E+02  4.192726E+01  5.044074E+01
 3.251500E+02  4.200632E+01  5.051586E+01
 3.261500E+02  4.208551E+01  5.059122E+01
 3.271500E+02  4.216483E+01  5.066681E+01
 3.281500E+02  4.224427E+01  5.074261E+01
 3.291500E+02  4.232384E+01  5.081862E+01
 3.301500E+02  4.240353E+01  5.089485E+01
 3.311500E+02  4.248334E+01  5.097127E+01
 3.321500E+02  4.256326E+01  5.104789E+01
 3.331500E+02  4.264329E+01  5.112470E+01
 3.341500E+02  4.272343E+01  5.120170E+01
 3.351500E+02  4.280367E+01  5.127887E+01
 3.361500E+02  4.288402E+01  5.135622E+01
 3.371500E+02  4.296446E+01  5.143374E+01
 3.381500E+02  4.304500E+01  5.151142E+01
 3.391500E+02  4.312563E+01  5.158927E+01
 3.401500E+02  4.320636E+01  5.166726E+01
 3.411500E+02  4.328717E+01  5.174541E+01
